Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KFB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KFB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KFB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KFB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KFB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KFB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KFB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KFB_M_R
667,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
668,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
669,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
670,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
671,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
672,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
673,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
674,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
675,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
676,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
677,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
678,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
679,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
680,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
681,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
682,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
683,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
684,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
685,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
686,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
687,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
688,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
689,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
690,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
691,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
692,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
693,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
694,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
695,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
696,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
697,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
698,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
699,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
700,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
701,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
702,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
703,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
704,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
705,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
706,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
707,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
708,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
709,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
710,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
711,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
712,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
713,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
714,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
715,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
716,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
717,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
718,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
719,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
720,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
721,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
722,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
723,Wetland,NULL,Water,NULL,Water,NULL,NULL,Grassland
724,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
725,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
726,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
727,Wetland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
728,Wetland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
729,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
730,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
731,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
732,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
733,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
734,Wetland,Water,Water,Water,Water,NULL,NULL,Water
735,Wetland,Forest,Water,NULL,Water,NULL,NULL,Grassland
736,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
737,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
738,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
739,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
740,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
741,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
742,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
743,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
744,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
745,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
746,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
747,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
748,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
749,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
750,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
751,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
752,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
753,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
754,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
755,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
756,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
757,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
758,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
759,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
760,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
761,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
762,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
763,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
764,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
765,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
766,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
767,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
768,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
769,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
770,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
771,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
772,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
773,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
774,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
775,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
776,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
777,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
778,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
779,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
780,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
781,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
782,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
783,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
784,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
785,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
786,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
787,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
788,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
789,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
790,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
791,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
792,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
793,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
794,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
795,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
796,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
797,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
798,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
799,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Permanent_ice_and_snow
800,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
801,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
802,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
803,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
804,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
805,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
806,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
807,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
808,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
809,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
810,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
811,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
812,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
813,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
814,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
815,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
816,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
817,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
818,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
819,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
820,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
821,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
822,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
823,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
824,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
825,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
826,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
827,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
828,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
829,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Built-up
830,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
831,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
832,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
833,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
834,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
835,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
836,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
837,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
838,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
839,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
840,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
841,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
842,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
843,Bareland,NULL,Water,NULL,Water,NULL,NULL,Grassland
844,Bareland,NULL,Water,NULL,Water,NULL,NULL,Cropland
845,Bareland,NULL,Water,NULL,Water,NULL,NULL,Bareland
846,Bareland,NULL,Water,NULL,Water,NULL,NULL,Water
847,Bareland,NULL,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
848,Bareland,NULL,Water,NULL,Water,NULL,NULL,Forest
849,Bareland,NULL,Water,Water,Water,NULL,NULL,Grassland
850,Bareland,NULL,Water,Water,Water,NULL,NULL,Bareland
851,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
852,Bareland,NULL,Water,Water,Water,NULL,NULL,Forest
853,Bareland,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
854,Bareland,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
855,Bareland,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
856,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
857,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
858,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
859,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
860,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
861,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
862,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
863,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
864,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
865,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
866,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
867,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
868,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
869,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
870,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
871,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
872,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
873,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
874,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
875,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
876,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
877,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
878,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
879,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
880,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
881,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
882,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
883,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
884,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
885,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
886,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
887,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
888,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
889,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
890,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
891,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
892,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
893,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
894,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
895,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
896,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
897,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
898,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
899,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
900,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
901,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
902,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
903,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
904,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
905,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
906,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
907,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
908,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
909,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
910,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
911,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
912,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
913,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
914,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
915,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
916,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
917,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
918,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
919,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
920,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
921,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
922,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
923,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
924,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
925,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
926,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
927,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
928,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
929,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
930,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
931,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
932,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
933,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
934,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
935,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
936,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
937,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
938,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
939,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
940,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
941,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
942,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
943,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
944,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
945,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Permanent_ice_and_snow
946,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
947,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
948,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
949,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
950,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
951,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
952,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
953,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
954,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
955,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
956,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
957,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
958,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
959,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
960,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
961,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
962,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
963,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
964,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
965,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
966,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
967,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
968,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
969,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
970,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
971,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
972,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
973,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
974,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
975,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
976,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
977,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
978,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
979,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
980,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
981,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
982,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Grassland
983,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Bareland
984,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Water
985,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
986,Bareland,Bareland,Water,Water,Water,NULL,NULL,Grassland
987,Bareland,Bareland,Water,Water,Water,NULL,NULL,Bareland
988,Bareland,Bareland,Water,Water,Water,NULL,NULL,Water
989,Bareland,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
990,Bareland,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
991,Bareland,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Water
992,Bareland,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
993,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
994,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
995,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
996,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
997,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
998,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
