Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MZS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MZS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MZS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MZS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MZS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MZS_M_R
1198,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1199,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1200,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1201,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1202,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1203,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1204,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1205,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
1206,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
1207,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
1208,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1209,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
1210,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
1211,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
1212,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1213,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1214,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1215,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,Bareland
1216,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1217,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
1218,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
1219,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
1220,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1221,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
1222,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1223,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1224,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1225,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1226,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1227,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1228,Grassland,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1229,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
1230,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
1231,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1232,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1233,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
1234,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
1235,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1236,Grassland,Cropland,Grassland,Water,Non_Wetland,Bareland,NULL,Grassland
1237,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1238,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1239,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
1240,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1241,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1242,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
1243,Grassland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
1244,Grassland,Cropland,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
1245,Grassland,Cropland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1246,Grassland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1247,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1248,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
1249,Grassland,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
1250,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1251,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1252,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1253,Grassland,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
1254,Grassland,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
1255,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1256,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1257,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1258,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1259,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1260,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1261,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1262,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1263,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1264,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
1265,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
1266,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
1267,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
1268,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1269,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1270,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
1271,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
1272,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1273,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1274,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1275,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1276,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1277,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1278,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1279,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1280,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1281,Grassland,Wetland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
1282,Grassland,Bareland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
1283,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1284,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1285,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1286,Grassland,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1287,Grassland,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1288,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1289,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
1290,Grassland,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1291,Grassland,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1292,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1293,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1294,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1295,Grassland,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1296,Grassland,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
1297,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1298,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1299,Grassland,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1300,Grassland,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1301,Grassland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1302,Grassland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1303,Grassland,Water,Wetland,NULL,Wetland,Grassland,Forest,Grassland
1304,Grassland,Water,Wetland,NULL,Wetland,Grassland,Forest,Wetland
1305,Grassland,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1306,Grassland,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
1307,Grassland,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
1308,Grassland,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
1309,Grassland,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
1310,Grassland,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1311,Grassland,Water,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
1312,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1313,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1314,Grassland,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1315,Grassland,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1316,Grassland,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
1317,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1318,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1319,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1320,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1321,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1322,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
1323,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1324,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1325,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1326,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1327,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1328,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1329,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1330,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1331,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1332,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1333,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1334,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1335,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1336,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1337,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1338,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1339,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1340,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1341,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1342,Grassland,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
1343,Grassland,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1344,Grassland,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
1345,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1346,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1347,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1348,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1349,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1350,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1351,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1352,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1353,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1354,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
1355,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1356,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
1357,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
1358,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
1359,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
1360,Grassland,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
1361,Grassland,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1362,Grassland,Forest,Water,Water,Water,Water,Water,Forest
1363,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1364,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1365,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1366,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1367,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1368,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1369,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1370,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1371,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1372,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1373,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
1374,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1375,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1376,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1377,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1378,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1379,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1380,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1381,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1382,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1383,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1384,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1385,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1386,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1387,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1388,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1389,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1390,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
1391,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
1392,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
1393,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
1394,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1395,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1396,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1397,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1398,Cropland,NULL,NULL,NULL,Non_Wetland,Built-up,Wetland,Grassland
1399,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
1400,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1401,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1402,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1403,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1404,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1405,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1406,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1407,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1408,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1409,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
1410,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
1411,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
1412,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1413,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
1414,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1415,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1416,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
1417,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
1418,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1419,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1420,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1421,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1422,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1423,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1424,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
1425,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1426,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
1427,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1428,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1429,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1430,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1431,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1432,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1433,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1434,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1435,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1436,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1437,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1438,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1439,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1440,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
1441,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
1442,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
1443,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1444,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
1445,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
1446,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
1447,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
1448,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1449,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1450,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1451,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1452,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1453,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
1454,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1455,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1456,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1457,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1458,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1459,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1460,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1461,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1462,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1463,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1464,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1465,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1466,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1467,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
1468,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1469,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1470,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1471,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1472,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1473,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1474,Cropland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
1475,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1476,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1477,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
1478,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
1479,Cropland,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
1480,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1481,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1482,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
1483,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1484,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1485,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1486,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
1487,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
1488,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1489,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1490,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1491,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1492,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1493,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1494,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1495,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1496,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1497,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1498,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1499,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1500,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
1501,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
1502,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
1503,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1504,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1505,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1506,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1507,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1508,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
1509,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1510,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1511,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1512,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1513,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1514,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1515,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1516,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1517,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
