Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LCF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LCF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LCF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LCF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LCF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LCF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LCF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LCF_M_R
2279,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2280,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2281,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
2282,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2283,Bareland,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2284,Bareland,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
2285,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2286,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2287,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2288,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2289,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2290,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2291,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2292,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2293,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2294,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2295,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2296,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2297,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2298,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2299,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2300,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2301,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2302,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2303,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2304,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2305,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2306,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2307,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2308,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2309,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2310,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2311,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Water
2312,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2313,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2314,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Bareland
2315,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Water
2316,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Forest
2317,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
2318,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Bareland
2319,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Water
2320,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
2321,Bareland,Cropland,Water,Water,Water,NULL,NULL,Grassland
2322,Bareland,Cropland,Water,Water,Water,NULL,NULL,Bareland
2323,Bareland,Cropland,Water,Water,Water,NULL,NULL,Water
2324,Bareland,Cropland,Water,Water,Water,NULL,NULL,Forest
2325,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2326,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2327,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2328,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2329,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2330,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2331,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2332,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2333,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2334,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2335,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2336,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2337,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2338,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2339,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
2340,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2341,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2342,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2343,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2344,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2345,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2346,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2347,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2348,Bareland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2349,Bareland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2350,Bareland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2351,Bareland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2352,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2353,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2354,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2355,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
2356,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2357,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2358,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2359,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2360,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2361,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2362,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2363,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2364,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2365,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2366,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2367,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2368,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2369,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2370,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2371,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2372,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2373,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2374,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2375,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2376,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2377,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2378,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2379,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2380,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2381,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2382,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2383,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2384,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2385,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2386,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2387,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2388,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2389,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2390,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2391,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2392,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2393,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2394,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2395,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2396,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2397,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2398,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2399,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2400,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2401,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2402,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2403,Bareland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2404,Bareland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2405,Bareland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2406,Bareland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2407,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2408,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2409,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2410,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2411,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2412,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2413,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2414,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2415,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2416,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2417,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
2418,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2419,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2420,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2421,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2422,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2423,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
2424,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
2425,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2426,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2427,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2428,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2429,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2430,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2431,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2432,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2433,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2434,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2435,Bareland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2436,Bareland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2437,Bareland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2438,Bareland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2439,Bareland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2440,Bareland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2441,Bareland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2442,Bareland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2443,Bareland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2444,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2445,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2446,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2447,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2448,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2449,Bareland,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2450,Bareland,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2451,Bareland,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Water
2452,Bareland,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2453,Bareland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2454,Bareland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2455,Bareland,Wetland,Water,NULL,Water,NULL,NULL,Bareland
2456,Bareland,Wetland,Water,NULL,Water,NULL,NULL,Water
2457,Bareland,Wetland,Water,NULL,Water,NULL,NULL,Forest
2458,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2459,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
2460,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2461,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2462,Bareland,Wetland,Water,Water,Water,NULL,NULL,Grassland
2463,Bareland,Wetland,Water,Water,Water,NULL,NULL,Bareland
2464,Bareland,Wetland,Water,Water,Water,NULL,NULL,Water
2465,Bareland,Wetland,Water,Water,Water,NULL,NULL,Forest
2466,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2467,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2468,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2469,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2470,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2471,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2472,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2473,Bareland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2474,Bareland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2475,Bareland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2476,Bareland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2477,Bareland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2478,Bareland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2479,Bareland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2480,Bareland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2481,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2482,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2483,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2484,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2485,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2486,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2487,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2488,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2489,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2490,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2491,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2492,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2493,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2494,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2495,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2496,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2497,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2498,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
2499,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2500,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2501,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2502,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2503,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2504,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2505,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2506,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2507,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2508,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2509,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2510,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2511,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2512,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2513,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2514,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2515,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2516,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2517,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2518,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2519,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2520,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2521,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2522,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2523,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2524,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2525,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2526,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2527,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2528,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2529,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2530,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2531,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2532,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2533,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2534,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2535,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2536,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2537,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2538,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2539,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2540,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2541,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2542,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2543,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2544,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2545,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2546,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2547,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2548,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2549,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
2550,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
2551,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2552,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2553,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2554,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2555,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2556,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2557,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
2558,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Cropland
2559,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
2560,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
2561,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2562,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
2563,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2564,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2565,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
2566,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2567,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2568,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Cropland
2569,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
2570,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2571,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
2572,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
2573,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2574,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
2575,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2576,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2577,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2578,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2579,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2580,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2581,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2582,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2583,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2584,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2585,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2586,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2587,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2588,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2589,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2590,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2591,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2592,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2593,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Built-up
2594,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2595,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2596,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2597,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2598,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2599,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2600,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2601,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
