Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MGV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MGV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MGV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MGV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MGV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MGV_M_R
7493,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
7494,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
7495,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7496,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7497,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7498,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
7499,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
7500,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7501,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7502,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7503,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
7504,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
7505,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
7506,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Water
7507,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7508,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7509,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
7510,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
7511,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,Grassland,Water
7512,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,Bareland,Bareland
7513,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,Water,Grassland
7514,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,Water,Bareland
7515,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,Water,Water
7516,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
7517,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
7518,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
7519,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
7520,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Water
7521,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
7522,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
7523,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
7524,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
7525,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
7526,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7527,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Bareland
7528,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Water
7529,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Forest
7530,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
7531,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Wetland,Bareland
7532,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
7533,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
7534,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Water,Water
7535,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
7536,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
7537,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
7538,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Grassland,Water
7539,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Wetland,Grassland
7540,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Wetland,Water
7541,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
7542,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Water,Water
7543,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,NULL,Bareland
7544,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
7545,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Grassland,Bareland
7546,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Grassland,Water
7547,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Grassland,Forest
7548,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Wetland,Water
7549,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Water,Grassland
7550,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Water,Bareland
7551,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Water,Water
7552,Bareland,Bareland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
7553,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,NULL,Grassland
7554,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,NULL,Water
7555,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
7556,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
7557,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Grassland,Water
7558,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Grassland,Forest
7559,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
7560,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Wetland,Water
7561,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
7562,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Built-up
7563,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
7564,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Water,Grassland
7565,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Water,Bareland
7566,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Water,Water
7567,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Water,Forest
7568,Bareland,Bareland,Wetland,NULL,Wetland,Water,Grassland,Grassland
7569,Bareland,Bareland,Wetland,NULL,Wetland,Water,Grassland,Bareland
7570,Bareland,Bareland,Wetland,NULL,Wetland,Water,Grassland,Water
7571,Bareland,Bareland,Wetland,NULL,Wetland,Water,Grassland,Forest
7572,Bareland,Bareland,Wetland,NULL,Wetland,Water,Wetland,Water
7573,Bareland,Bareland,Wetland,NULL,Wetland,Water,Bareland,Built-up
7574,Bareland,Bareland,Wetland,NULL,Wetland,Water,Water,Grassland
7575,Bareland,Bareland,Wetland,NULL,Wetland,Water,Water,Bareland
7576,Bareland,Bareland,Wetland,NULL,Wetland,Water,Water,Water
7577,Bareland,Bareland,Wetland,NULL,Wetland,Water,Water,Forest
7578,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
7579,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
7580,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,NULL,Water
7581,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
7582,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Grassland,Bareland
7583,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
7584,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
7585,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
7586,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
7587,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
7588,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
7589,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
7590,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Water
7591,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Forest
7592,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
7593,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Grassland,Bareland
7594,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Grassland,Water
7595,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Grassland,Forest
7596,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
7597,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Bareland
7598,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Water
7599,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Grassland
7600,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Wetland
7601,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Bareland
7602,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
7603,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Forest
7604,Bareland,Bareland,Wetland,Water,Wetland,Shrubland,Water,Water
7605,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Grassland,Water
7606,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Water,Water
7607,Bareland,Bareland,Wetland,Water,Wetland,Cropland,Grassland,Bareland
7608,Bareland,Bareland,Wetland,Water,Wetland,Bareland,NULL,Grassland
7609,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Grassland,Grassland
7610,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Grassland,Bareland
7611,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Grassland,Water
7612,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Grassland,Forest
7613,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
7614,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Water
7615,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Forest
7616,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Built-up,Water
7617,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
7618,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Wetland
7619,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
7620,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
7621,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Forest
7622,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Forest,Forest
7623,Bareland,Bareland,Wetland,Water,Wetland,Water,Grassland,Grassland
7624,Bareland,Bareland,Wetland,Water,Wetland,Water,Grassland,Wetland
7625,Bareland,Bareland,Wetland,Water,Wetland,Water,Grassland,Bareland
7626,Bareland,Bareland,Wetland,Water,Wetland,Water,Grassland,Water
7627,Bareland,Bareland,Wetland,Water,Wetland,Water,Grassland,Forest
7628,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Grassland
7629,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Bareland
7630,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Water
7631,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Forest
7632,Bareland,Bareland,Wetland,Water,Wetland,Water,Bareland,Water
7633,Bareland,Bareland,Wetland,Water,Wetland,Water,Built-up,Water
7634,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
7635,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Wetland
7636,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Bareland
7637,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Water
7638,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Forest
7639,Bareland,Bareland,Wetland,Water,Wetland,Water,Forest,Water
7640,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
7641,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7642,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7643,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7644,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7645,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
7646,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7647,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
7648,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up,Built-up,Forest
7649,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water,Grassland,Water
7650,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
7651,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
7652,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
7653,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7654,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water,Grassland,Bareland
7655,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
7656,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
7657,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
7658,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Grassland,Bareland
7659,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Grassland,Water
7660,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Wetland,Water
7661,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Grassland
7662,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Bareland
7663,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Water
7664,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
7665,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
7666,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
7667,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7668,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
7669,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
7670,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
7671,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
7672,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
7673,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
7674,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
7675,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
7676,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
7677,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
7678,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
7679,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
7680,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water,Bareland,Built-up
7681,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Water
7682,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
7683,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
7684,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water,Grassland,Grassland
7685,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water,Grassland,Water
7686,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water,Water,Bareland
7687,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Grassland,Water
7688,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Grassland,Forest
7689,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Water,Water
7690,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Water,Bareland
7691,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Water,Water
7692,Bareland,Bareland,Water,NULL,Water,Bareland,Grassland,Grassland
7693,Bareland,Bareland,Water,NULL,Water,Water,Water,Water
7694,Bareland,Bareland,Water,Non_Water,Water,Bareland,Grassland,Bareland
7695,Bareland,Bareland,Water,Non_Water,Water,Bareland,Grassland,Water
7696,Bareland,Bareland,Water,Non_Water,Water,Bareland,Water,Grassland
7697,Bareland,Bareland,Water,Non_Water,Water,Bareland,Water,Water
7698,Bareland,Bareland,Water,Non_Water,Water,Water,Grassland,Grassland
7699,Bareland,Bareland,Water,Non_Water,Water,Water,Grassland,Bareland
7700,Bareland,Bareland,Water,Non_Water,Water,Water,Grassland,Forest
7701,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Bareland
7702,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Water
7703,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Forest
7704,Bareland,Bareland,Water,Water,Water,Bareland,Grassland,Water
7705,Bareland,Bareland,Water,Water,Water,Bareland,Wetland,Water
7706,Bareland,Bareland,Water,Water,Water,Bareland,Wetland,Forest
7707,Bareland,Bareland,Water,Water,Water,Bareland,Water,Grassland
7708,Bareland,Bareland,Water,Water,Water,Bareland,Water,Bareland
7709,Bareland,Bareland,Water,Water,Water,Bareland,Water,Water
7710,Bareland,Bareland,Water,Water,Water,Bareland,Water,Forest
7711,Bareland,Bareland,Water,Water,Water,Water,Grassland,Grassland
7712,Bareland,Bareland,Water,Water,Water,Water,Grassland,Bareland
7713,Bareland,Bareland,Water,Water,Water,Water,Grassland,Water
7714,Bareland,Bareland,Water,Water,Water,Water,Wetland,Grassland
7715,Bareland,Bareland,Water,Water,Water,Water,Water,Grassland
7716,Bareland,Bareland,Water,Water,Water,Water,Water,Wetland
7717,Bareland,Bareland,Water,Water,Water,Water,Water,Bareland
7718,Bareland,Bareland,Water,Water,Water,Water,Water,Water
7719,Bareland,Bareland,Water,Water,Water,Water,Water,Forest
7720,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
7721,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7722,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
7723,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
7724,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
7725,Bareland,Bareland,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
7726,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
7727,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,Wetland,Water
7728,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
7729,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,Water,Water
7730,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,Water,Forest
7731,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Water
7732,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
7733,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
7734,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Water,Water,Bareland
7735,Bareland,Bareland,Forest,Water,Non_Wetland,Water,Grassland,Grassland
7736,Bareland,Bareland,Forest,Water,Non_Wetland,Water,Water,Water
7737,Bareland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
7738,Bareland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Built-up
7739,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7740,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7741,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7742,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
7743,Bareland,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
7744,Bareland,Built-up,NULL,NULL,Non_Wetland,Wetland,Built-up,Grassland
7745,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
7746,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
7747,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
7748,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
7749,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
7750,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
7751,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
7752,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
7753,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Built-up
7754,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
7755,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Bareland
7756,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
7757,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
7758,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
7759,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
7760,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
7761,Bareland,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
7762,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7763,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
7764,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7765,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7766,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7767,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7768,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
7769,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
7770,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7771,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
7772,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
7773,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
7774,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
7775,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7776,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
7777,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7778,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7779,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
7780,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
7781,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7782,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7783,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7784,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
7785,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
7786,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7787,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
7788,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
7789,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
7790,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7791,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
7792,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
7793,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
7794,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7795,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
7796,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
7797,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
7798,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
7799,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
7800,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
7801,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7802,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
7803,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
7804,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
7805,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7806,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
7807,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7808,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
7809,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7810,Bareland,Built-up,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
7811,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
7812,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7813,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
7814,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
7815,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7816,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7817,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7818,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
