Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LBJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LBJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LBJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LBJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LBJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LBJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LBJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LBJ_M_R
4786,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4787,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
4788,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
4789,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
4790,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4791,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
4792,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
4793,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
4794,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
4795,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4796,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4797,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4798,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
4799,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4800,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
4801,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4802,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4803,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4804,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4805,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4806,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
4807,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4808,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4809,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
4810,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
4811,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
4812,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4813,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
4814,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
4815,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
4816,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
4817,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4818,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
4819,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
4820,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
4821,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
4822,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
4823,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Wetland
4824,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
4825,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
4826,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Water
4827,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
4828,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
4829,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4830,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4831,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
4832,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Built-up
4833,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
4834,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
4835,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4836,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4837,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
4838,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Built-up
4839,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Water
4840,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
4841,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
4842,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
4843,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
4844,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
4845,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
4846,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
4847,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
4848,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
4849,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
4850,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
4851,Cropland,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
4852,Cropland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
4853,Cropland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4854,Cropland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
4855,Cropland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
4856,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
4857,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4858,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
4859,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
4860,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
4861,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
4862,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
4863,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4864,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
4865,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
4866,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
4867,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
4868,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4869,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
4870,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4871,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4872,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
4873,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4874,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
4875,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4876,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
4877,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
4878,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
4879,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
4880,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
4881,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
4882,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4883,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Cropland
4884,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
4885,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4886,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
4887,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
4888,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
4889,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
4890,Cropland,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
4891,Cropland,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
4892,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
4893,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
4894,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
4895,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
4896,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
4897,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
4898,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
4899,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
4900,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
4901,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4902,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
4903,Cropland,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
4904,Cropland,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,Cropland
4905,Cropland,Cropland,Bareland,NULL,Non_Wetland,Forest,NULL,Grassland
4906,Cropland,Cropland,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
4907,Cropland,Cropland,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
4908,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
4909,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
4910,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
4911,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
4912,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
4913,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
4914,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
4915,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
4916,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
4917,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
4918,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
4919,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
4920,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
4921,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
4922,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
4923,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4924,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
4925,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
4926,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
4927,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
4928,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
4929,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
4930,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
4931,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
4932,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
4933,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Cropland
4934,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Cropland
4935,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Cropland
4936,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
4937,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
4938,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
4939,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
4940,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4941,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
4942,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
4943,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
4944,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4945,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4946,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
4947,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
4948,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
4949,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
4950,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Cropland
4951,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4952,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
4953,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
4954,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
4955,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
4956,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Cropland
4957,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Forest
4958,Cropland,Cropland,Water,NULL,Water,Cropland,NULL,Cropland
4959,Cropland,Cropland,Water,NULL,Water,Cropland,NULL,Bareland
4960,Cropland,Cropland,Water,NULL,Water,Bareland,Grassland,Bareland
4961,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
4962,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4963,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
4964,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
4965,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4966,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
4967,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
4968,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
4969,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
4970,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
4971,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
4972,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
4973,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4974,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Cropland
4975,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
4976,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
4977,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
4978,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
4979,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4980,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
4981,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
4982,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
4983,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
4984,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4985,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4986,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4987,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4988,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
4989,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4990,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
4991,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
4992,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
4993,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
4994,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
4995,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4996,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
4997,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
4998,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4999,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
5000,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5001,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5002,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
5003,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
5004,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5005,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
5006,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5007,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
5008,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
5009,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
5010,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
5011,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
5012,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5013,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
5014,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
5015,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
5016,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Water
5017,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
5018,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
5019,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5020,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5021,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
5022,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
5023,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
5024,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
5025,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
5026,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
5027,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
5028,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
5029,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
5030,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
5031,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
5032,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
5033,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
5034,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
5035,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5036,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
5037,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
5038,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5039,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5040,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
5041,Cropland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
5042,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
5043,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5044,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
5045,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
5046,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5047,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
5048,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
5049,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5050,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5051,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5052,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5053,Cropland,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5054,Cropland,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
5055,Cropland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5056,Cropland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5057,Cropland,Bareland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
5058,Cropland,Bareland,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
5059,Cropland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5060,Cropland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
5061,Cropland,Bareland,Water,NULL,Water,Bareland,Grassland,Bareland
5062,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5063,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5064,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5065,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5066,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
5067,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5068,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
5069,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
5070,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
5071,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5072,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5073,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5074,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
5075,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5076,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5077,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5078,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5079,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5080,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Grassland
5081,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5082,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5083,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5084,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5085,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5086,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
5087,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5088,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5089,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
5090,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
5091,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
5092,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
5093,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
5094,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5095,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
5096,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
5097,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
