Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LQF_M_R
7140,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7141,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
7142,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
7143,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7144,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
7145,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7146,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7147,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
7148,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7149,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
7150,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7151,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
7152,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7153,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,Shrubland,Bareland
7154,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
7155,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,Water,Bareland
7156,Bareland,Bareland,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
7157,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
7158,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
7159,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
7160,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
7161,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
7162,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Water,Built-up
7163,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
7164,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Water,Bareland
7165,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
7166,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,Water,Water
7167,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Water,Wetland
7168,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Water,Water
7169,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
7170,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
7171,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
7172,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
7173,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
7174,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
7175,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
7176,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7177,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
7178,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
7179,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,Water,Bareland
7180,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
7181,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Water,Water
7182,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Bareland
7183,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
7184,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
7185,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
7186,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7187,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
7188,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
7189,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
7190,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7191,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
7192,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7193,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7194,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
7195,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
7196,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Water
7197,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7198,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
7199,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
7200,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,Water,Bareland
7201,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
7202,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
7203,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
7204,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
7205,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
7206,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
7207,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
7208,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Water,Water
7209,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,Water,Wetland
7210,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
7211,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Water,Water
7212,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Water,Cropland
7213,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Water,Wetland
7214,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Water,Bareland
7215,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
7216,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,Shrubland,Bareland
7217,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,Grassland,Bareland
7218,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,Water,Bareland
7219,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
7220,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
7221,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
7222,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7223,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7224,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
7225,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
7226,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,Water,Bareland
7227,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
7228,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
7229,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,Water,Water
7230,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
7231,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
7232,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
7233,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Bareland
7234,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
7235,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
7236,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
7237,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
7238,Bareland,Bareland,Built-up,NULL,Non_Wetland,Shrubland,Water,Bareland
7239,Bareland,Bareland,Built-up,NULL,Non_Wetland,Shrubland,Water,Built-up
7240,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
7241,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
7242,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
7243,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
7244,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
7245,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
7246,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
7247,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
7248,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
7249,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
7250,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
7251,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
7252,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
7253,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water,Water,Grassland
7254,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water,Water,Bareland
7255,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,Water,Bareland
7256,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
7257,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water,Bareland,Bareland
7258,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,Bareland,NULL
7259,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
7260,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
7261,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Bareland,Bareland
7262,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Water,Bareland
7263,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Cropland
7264,Bareland,Bareland,Water,Water,Water,Water,Water,Wetland
7265,Bareland,Bareland,Water,Water,Water,Water,Water,Bareland
7266,Bareland,Bareland,Water,Water,Water,Water,Water,Water
7267,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
7268,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
7269,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Water,Water,Water
7270,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
7271,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7272,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
7273,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Grassland
7274,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Bareland
7275,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7276,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
7277,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
7278,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
7279,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
7280,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
7281,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
7282,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
7283,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
7284,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7285,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
7286,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
7287,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
7288,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
7289,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
7290,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
7291,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
7292,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
7293,Bareland,Built-up,NULL,NULL,Non_Wetland,Water,Bareland,Bareland
7294,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7295,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
7296,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
7297,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7298,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
7299,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
7300,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
7301,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
7302,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
7303,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
7304,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
7305,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
7306,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
7307,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
7308,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
7309,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7310,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7311,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
7312,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
7313,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
7314,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
7315,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
7316,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
7317,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7318,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
7319,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7320,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
7321,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7322,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
7323,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
7324,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
7325,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
7326,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7327,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7328,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
7329,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
7330,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7331,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
7332,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
7333,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
7334,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
7335,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
7336,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7337,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
7338,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
7339,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7340,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
7341,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7342,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
7343,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
7344,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
7345,Bareland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
7346,Bareland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7347,Bareland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
7348,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7349,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
7350,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7351,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7352,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
7353,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7354,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
7355,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7356,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
7357,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7358,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
7359,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7360,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7361,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
7362,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
7363,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
7364,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
7365,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7366,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Bareland
7367,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7368,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
7369,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
7370,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
7371,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7372,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Cropland
7373,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
7374,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
7375,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
7376,Bareland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
7377,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
7378,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
7379,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
7380,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
7381,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
7382,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
7383,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7384,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
7385,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
7386,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
7387,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7388,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
7389,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
7390,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
7391,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
7392,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
7393,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
7394,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
7395,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
7396,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
7397,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
7398,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
7399,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
7400,Bareland,Built-up,Built-up,NULL,Non_Wetland,Water,Bareland,Bareland
7401,Bareland,Built-up,Built-up,NULL,Non_Wetland,Water,Water,Grassland
7402,Bareland,Built-up,Built-up,NULL,Non_Wetland,Water,Water,Bareland
7403,Bareland,Built-up,Built-up,NULL,Non_Wetland,Water,Water,Built-up
7404,Bareland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7405,Bareland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
7406,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
7407,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
7408,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
7409,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
7410,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
7411,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
7412,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
7413,Bareland,Water,NULL,Water,Non_Wetland,NULL,Grassland,Cropland
7414,Bareland,Water,NULL,Water,Non_Wetland,NULL,Grassland,Wetland
7415,Bareland,Water,NULL,Water,Non_Wetland,NULL,Grassland,Water
7416,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Water
7417,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Bareland
7418,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
7419,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
7420,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,Grassland,Cropland
7421,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,Grassland,Wetland
7422,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
7423,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
7424,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
7425,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
7426,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
7427,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7428,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7429,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
7430,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
7431,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
7432,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Bareland
7433,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
7434,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
7435,Bareland,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Cropland
7436,Bareland,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Wetland
7437,Bareland,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Water
7438,Bareland,Water,Cropland,Water,Non_Wetland,NULL,Water,Cropland
7439,Bareland,Water,Cropland,Water,Non_Wetland,Water,Grassland,Cropland
7440,Bareland,Water,Cropland,Water,Non_Wetland,Water,Grassland,Bareland
7441,Bareland,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
7442,Bareland,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Bareland
7443,Bareland,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
7444,Bareland,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
7445,Bareland,Water,Wetland,Non_Water,Wetland,NULL,Water,Bareland
7446,Bareland,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
7447,Bareland,Water,Wetland,Non_Water,Wetland,Water,Grassland,Bareland
7448,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
7449,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
7450,Bareland,Water,Wetland,Water,Wetland,NULL,Grassland,Wetland
7451,Bareland,Water,Wetland,Water,Wetland,NULL,Grassland,Water
7452,Bareland,Water,Wetland,Water,Wetland,NULL,Water,Grassland
7453,Bareland,Water,Wetland,Water,Wetland,NULL,Water,Cropland
7454,Bareland,Water,Wetland,Water,Wetland,NULL,Water,Wetland
7455,Bareland,Water,Wetland,Water,Wetland,NULL,Water,Bareland
7456,Bareland,Water,Wetland,Water,Wetland,NULL,Water,Water
