Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LLH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LLH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LLH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LLH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LLH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LLH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LLH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LLH_M_R
4843,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
4844,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4845,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4846,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4847,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4848,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
4849,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
4850,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
4851,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4852,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
4853,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
4854,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4855,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
4856,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
4857,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Water
4858,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
4859,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
4860,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
4861,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Water,NULL
4862,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
4863,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
4864,Wetland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Wetland
4865,Wetland,NULL,NULL,Water,Non_Wetland,Shrubland,Wetland,NULL
4866,Wetland,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
4867,Wetland,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,NULL
4868,Wetland,NULL,NULL,Water,Non_Wetland,Wetland,Water,Grassland
4869,Wetland,NULL,NULL,Water,Non_Wetland,Wetland,Water,Wetland
4870,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4871,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4872,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4873,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4874,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
4875,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
4876,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
4877,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
4878,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
4879,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4880,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4881,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
4882,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
4883,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
4884,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4885,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
4886,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4887,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
4888,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
4889,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
4890,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
4891,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4892,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
4893,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
4894,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4895,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
4896,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
4897,Wetland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,NULL
4898,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
4899,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
4900,Wetland,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,NULL
4901,Wetland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
4902,Wetland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4903,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4904,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4905,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
4906,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
4907,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Water
4908,Wetland,NULL,Water,NULL,Water,Shrubland,Shrubland,Grassland
4909,Wetland,NULL,Water,NULL,Water,Shrubland,Wetland,NULL
4910,Wetland,NULL,Water,NULL,Water,Wetland,Shrubland,Grassland
4911,Wetland,NULL,Water,NULL,Water,Wetland,Shrubland,Wetland
4912,Wetland,NULL,Water,NULL,Water,Wetland,Shrubland,Water
4913,Wetland,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
4914,Wetland,NULL,Water,NULL,Water,Wetland,Water,Wetland
4915,Wetland,NULL,Water,NULL,Water,Wetland,Water,Water
4916,Wetland,NULL,Water,NULL,Water,Bareland,Wetland,Wetland
4917,Wetland,NULL,Water,NULL,Water,Bareland,Wetland,Water
4918,Wetland,NULL,Water,NULL,Water,Water,Water,Grassland
4919,Wetland,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Grassland
4920,Wetland,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
4921,Wetland,NULL,Water,Water,Water,Shrubland,Water,Wetland
4922,Wetland,NULL,Water,Water,Water,Wetland,Shrubland,Grassland
4923,Wetland,NULL,Water,Water,Water,Wetland,Wetland,NULL
4924,Wetland,NULL,Water,Water,Water,Wetland,Water,Grassland
4925,Wetland,NULL,Water,Water,Water,Wetland,Water,Wetland
4926,Wetland,NULL,Water,Water,Water,Bareland,Water,Grassland
4927,Wetland,NULL,Water,Water,Water,Water,Water,Wetland
4928,Wetland,NULL,Water,Water,Water,Water,Water,Water
4929,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4930,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
4931,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4932,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4933,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
4934,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
4935,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
4936,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
4937,Wetland,NULL,Forest,Water,Non_Wetland,Shrubland,Wetland,NULL
4938,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,NULL
4939,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
4940,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
4941,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,NULL
4942,Wetland,Wetland,NULL,Water,Non_Wetland,Shrubland,Wetland,NULL
4943,Wetland,Wetland,NULL,Water,Non_Wetland,Shrubland,Wetland,Wetland
4944,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,NULL
4945,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
4946,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
4947,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
4948,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
4949,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
4950,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
4951,Wetland,Wetland,Wetland,Water,Wetland,Shrubland,Water,Wetland
4952,Wetland,Wetland,Wetland,Water,Wetland,Bareland,Water,Wetland
4953,Wetland,Wetland,Wetland,Water,Wetland,Bareland,Water,Water
4954,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Water
4955,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
4956,Wetland,Wetland,Water,NULL,Water,Wetland,Water,Water
4957,Wetland,Wetland,Water,Non_Water,Water,Bareland,Water,Wetland
4958,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Wetland
4959,Wetland,Wetland,Water,Water,Water,Shrubland,Water,Wetland
4960,Wetland,Wetland,Water,Water,Water,Wetland,Water,Wetland
4961,Wetland,Wetland,Water,Water,Water,Bareland,Water,Wetland
4962,Wetland,Wetland,Water,Water,Water,Bareland,Water,Water
4963,Wetland,Wetland,Water,Water,Water,Water,Water,Wetland
4964,Wetland,Wetland,Water,Water,Water,Water,Water,Water
4965,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4966,Wetland,Wetland,Forest,Water,Non_Wetland,Shrubland,Wetland,NULL
4967,Wetland,Wetland,Forest,Water,Non_Wetland,Shrubland,Wetland,Wetland
4968,Wetland,Wetland,Forest,Water,Non_Wetland,Shrubland,Water,Wetland
4969,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,NULL
4970,Wetland,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,Water
4971,Wetland,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
4972,Wetland,Water,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
4973,Wetland,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
4974,Wetland,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
4975,Wetland,Water,NULL,Water,Non_Wetland,Wetland,Water,Wetland
4976,Wetland,Water,NULL,Water,Non_Wetland,Wetland,Water,Water
4977,Wetland,Water,NULL,Water,Non_Wetland,Water,Water,Wetland
4978,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
4979,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
4980,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
4981,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4982,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
4983,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
4984,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
4985,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
4986,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
4987,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
4988,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
4989,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
4990,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
4991,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
4992,Wetland,Water,Shrubland,Water,Non_Wetland,Water,Water,Wetland
4993,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
4994,Wetland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
4995,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
4996,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Water
4997,Wetland,Water,Wetland,Water,Wetland,Bareland,Water,Wetland
4998,Wetland,Water,Wetland,Water,Wetland,Water,Water,Grassland
4999,Wetland,Water,Wetland,Water,Wetland,Water,Water,Wetland
5000,Wetland,Water,Wetland,Water,Wetland,Water,Water,Water
5001,Wetland,Water,Water,NULL,Water,Wetland,Wetland,Wetland
5002,Wetland,Water,Water,NULL,Water,Wetland,Water,Wetland
5003,Wetland,Water,Water,NULL,Water,Wetland,Water,Water
5004,Wetland,Water,Water,NULL,Water,Water,Water,NULL
5005,Wetland,Water,Water,NULL,Water,Water,Water,Grassland
5006,Wetland,Water,Water,NULL,Water,Water,Water,Water
5007,Wetland,Water,Water,Non_Water,Water,Wetland,Shrubland,Water
5008,Wetland,Water,Water,Non_Water,Water,Wetland,Water,Wetland
5009,Wetland,Water,Water,Non_Water,Water,Wetland,Water,Water
5010,Wetland,Water,Water,Non_Water,Water,Bareland,Shrubland,Wetland
5011,Wetland,Water,Water,Non_Water,Water,Bareland,Water,Wetland
5012,Wetland,Water,Water,Non_Water,Water,Water,Water,Wetland
5013,Wetland,Water,Water,Non_Water,Water,Forest,Forest,Water
5014,Wetland,Water,Water,Water,Water,Wetland,Water,Grassland
5015,Wetland,Water,Water,Water,Water,Wetland,Water,Wetland
5016,Wetland,Water,Water,Water,Water,Wetland,Water,Water
5017,Wetland,Water,Water,Water,Water,Bareland,Water,Grassland
5018,Wetland,Water,Water,Water,Water,Bareland,Water,Wetland
5019,Wetland,Water,Water,Water,Water,Bareland,Water,Water
5020,Wetland,Water,Water,Water,Water,Water,Water,Grassland
5021,Wetland,Water,Water,Water,Water,Water,Water,Wetland
5022,Wetland,Water,Water,Water,Water,Water,Water,Water
5023,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Water
5024,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
5025,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
5026,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
5027,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
5028,Wetland,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
5029,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5030,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
5031,Wetland,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
5032,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
5033,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
5034,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5035,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
5036,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
5037,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5038,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
5039,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5040,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
5041,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
5042,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
5043,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Built-up
5044,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
5045,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
5046,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5047,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5048,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5049,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
5050,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5051,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
5052,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
5053,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5054,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
5055,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5056,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
5057,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
5058,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5059,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
5060,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
5061,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5062,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
5063,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
5064,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
5065,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Bareland
5066,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
5067,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
5068,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Bareland
5069,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
5070,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
5071,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
5072,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
5073,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5074,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5075,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Bareland
5076,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
5077,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
5078,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
5079,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
5080,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5081,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5082,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5083,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
5084,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
5085,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
5086,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Bareland
5087,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
5088,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
5089,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
5090,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
5091,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Water
5092,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Water,Bareland
5093,Bareland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Bareland,Bareland
5094,Bareland,NULL,NULL,Non_Water,Non_Wetland,Cropland,NULL,Bareland
5095,Bareland,NULL,NULL,Non_Water,Non_Wetland,Cropland,Shrubland,Bareland
5096,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5097,Bareland,NULL,NULL,Water,Non_Wetland,Shrubland,Wetland,Bareland
5098,Bareland,NULL,NULL,Water,Non_Wetland,Bareland,Water,Bareland
5099,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
5100,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5101,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
5102,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
5103,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
5104,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5105,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
5106,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5107,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
5108,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
5109,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
5110,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
5111,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5112,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
5113,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
5114,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
5115,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
5116,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
5117,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
5118,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
5119,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
5120,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
5121,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5122,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
5123,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
5124,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5125,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5126,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
5127,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
5128,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5129,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5130,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5131,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
5132,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
5133,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Bareland
5134,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5135,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
5136,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
5137,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5138,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
5139,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
5140,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
5141,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5142,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5143,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5144,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
5145,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
5146,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5147,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
5148,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5149,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5150,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5151,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5152,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
5153,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5154,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
5155,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
5156,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5157,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
5158,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
5159,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
5160,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
5161,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
5162,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
5163,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
5164,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
5165,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
5166,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
5167,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5168,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5169,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
5170,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Built-up
