Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LZL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LZL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LZL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LZL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LZL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LZL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LZL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LZL_M_R
330,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
331,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
332,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
333,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
334,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
335,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
336,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
337,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
338,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
339,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
340,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
341,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
342,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
343,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
344,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
345,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
346,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
347,NULL,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
348,NULL,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
349,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
350,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
351,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
352,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
353,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
354,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
355,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
356,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
357,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
358,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
359,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
360,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
361,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
362,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
363,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
364,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
365,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
366,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
367,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
368,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
369,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
370,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
371,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
372,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
373,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
374,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
375,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
376,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
377,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
378,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
379,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
380,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
381,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Forest
382,Grassland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
383,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
384,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
385,Grassland,NULL,Water,Non_Water,Water,Wetland,Grassland,Grassland
386,Grassland,NULL,Water,Non_Water,Water,Wetland,Wetland,Forest
387,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
388,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
389,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
390,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
391,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
392,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
393,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
394,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
395,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
396,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
397,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
398,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,NULL
399,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
400,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
401,Grassland,Water,Water,Non_Water,Water,Forest,Grassland,Forest
402,Grassland,Water,Water,Water,Water,Wetland,Grassland,Forest
403,Grassland,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
404,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
405,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
406,Grassland,Forest,Wetland,Water,Wetland,Wetland,Grassland,Forest
407,Grassland,Forest,Water,Water,Water,Wetland,Grassland,Forest
408,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
409,Grassland,Forest,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
410,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
411,Cropland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
412,Cropland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
413,Cropland,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
414,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
415,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
416,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
417,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
418,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
419,Cropland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
420,Cropland,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
421,Cropland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
422,Cropland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
423,Cropland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
424,Cropland,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
425,Cropland,Bareland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
426,Cropland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
427,Cropland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
428,Cropland,Water,Wetland,Water,Wetland,Wetland,Water,Bareland
429,Wetland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
430,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
431,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
432,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
433,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
434,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
435,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
436,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Water
437,Wetland,Wetland,Water,Water,Water,Water,Water,Water
438,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
439,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
440,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
441,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
442,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
443,Wetland,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
444,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
445,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
446,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Water
447,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Forest
448,Wetland,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
449,Wetland,Water,Wetland,Water,Wetland,Water,Water,Grassland
450,Wetland,Water,Wetland,Water,Wetland,Water,Water,Wetland
451,Wetland,Water,Wetland,Water,Wetland,Water,Water,Bareland
452,Wetland,Water,Wetland,Water,Wetland,Water,Water,Water
453,Wetland,Water,Wetland,Water,Wetland,Water,Water,Forest
454,Wetland,Water,Water,NULL,Water,Wetland,Water,Water
455,Wetland,Water,Water,Non_Water,Water,Water,Water,Wetland
456,Wetland,Water,Water,Non_Water,Water,Water,Water,Water
457,Wetland,Water,Water,Non_Water,Water,Water,Water,Forest
458,Wetland,Water,Water,Non_Water,Water,Forest,Water,Forest
459,Wetland,Water,Water,Water,Water,Wetland,Water,Water
460,Wetland,Water,Water,Water,Water,Water,Water,Wetland
461,Wetland,Water,Water,Water,Water,Water,Water,Water
462,Wetland,Water,Water,Water,Water,Water,Water,Forest
463,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
464,Bareland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
465,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
466,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
467,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
468,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
469,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
470,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Water
471,Bareland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
472,Bareland,Water,Wetland,Water,Wetland,Water,Water,Grassland
473,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
474,Bareland,Water,Water,Water,Water,Water,Water,Grassland
475,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
476,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
477,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
478,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
479,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
480,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
481,Water,NULL,Water,Non_Water,Water,Water,Water,Water
482,Water,NULL,Water,Water,Water,Wetland,Grassland,Forest
483,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
484,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
485,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
486,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
487,Water,Wetland,Wetland,Water,Wetland,NULL,Water,Forest
488,Water,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
489,Water,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
490,Water,Wetland,Wetland,Water,Wetland,Water,Water,Water
491,Water,Wetland,Wetland,Water,Wetland,Water,Water,Forest
492,Water,Wetland,Water,NULL,Water,Water,Wetland,Water
493,Water,Wetland,Water,NULL,Water,Water,Water,Water
494,Water,Wetland,Water,Non_Water,Water,Water,Water,Forest
495,Water,Wetland,Water,Water,Water,Water,Water,Water
496,Water,Wetland,Water,Water,Water,Water,Water,Forest
497,Water,Wetland,Forest,Water,Non_Wetland,Water,Water,Grassland
498,Water,Bareland,Wetland,Water,Wetland,Wetland,Water,Grassland
499,Water,Bareland,Wetland,Water,Wetland,Water,Water,Bareland
500,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
501,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Wetland
502,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
503,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
504,Water,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
505,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
506,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
507,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
508,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
509,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
510,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
511,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
512,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
513,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
514,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
515,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
516,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
517,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Water
518,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Forest
519,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
520,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
521,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
522,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
523,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Water
524,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
525,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
526,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
527,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
528,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
529,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
530,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
531,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
532,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
533,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
534,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
535,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
536,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
537,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
538,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
539,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
540,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
541,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
542,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
543,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
544,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
545,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Water
546,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
547,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
548,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
549,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
550,Water,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
551,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
552,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
553,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
554,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
555,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
556,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
557,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
558,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
559,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
560,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
561,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
562,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
563,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
564,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
565,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
566,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
567,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
568,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
569,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
570,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
571,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
572,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
573,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Water
574,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
575,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
576,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
577,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
578,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
579,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Bareland
580,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
581,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
582,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
583,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
584,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
585,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
586,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
587,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
588,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
589,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Grassland
590,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
591,Water,Water,Wetland,Water,Wetland,NULL,Water,Water
592,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
593,Water,Water,Wetland,Water,Wetland,Shrubland,Wetland,Wetland
594,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
595,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Wetland
596,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Water
597,Water,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
598,Water,Water,Wetland,Water,Wetland,Grassland,Water,Water
599,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
600,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
601,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
602,Water,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
603,Water,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
604,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
605,Water,Water,Wetland,Water,Wetland,Wetland,Water,Forest
606,Water,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
607,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
608,Water,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
609,Water,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
610,Water,Water,Wetland,Water,Wetland,Water,Wetland,Water
611,Water,Water,Wetland,Water,Wetland,Water,Wetland,Forest
612,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
613,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
614,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
615,Water,Water,Wetland,Water,Wetland,Water,Water,Water
616,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
617,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
618,Water,Water,Wetland,Water,Wetland,Water,Forest,Forest
619,Water,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
620,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
621,Water,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
622,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
623,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
624,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
625,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
626,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
627,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
628,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
629,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
630,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
631,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
632,Water,Water,Water,NULL,Water,NULL,Water,Water
633,Water,Water,Water,NULL,Water,NULL,Water,Forest
634,Water,Water,Water,NULL,Water,Wetland,Water,Water
635,Water,Water,Water,NULL,Water,Wetland,Water,Forest
636,Water,Water,Water,NULL,Water,Water,Grassland,Water
637,Water,Water,Water,NULL,Water,Water,Grassland,Forest
638,Water,Water,Water,NULL,Water,Water,Wetland,Water
639,Water,Water,Water,NULL,Water,Water,Wetland,Forest
640,Water,Water,Water,NULL,Water,Water,Water,Grassland
641,Water,Water,Water,NULL,Water,Water,Water,Wetland
642,Water,Water,Water,NULL,Water,Water,Water,Water
643,Water,Water,Water,NULL,Water,Water,Water,Forest
644,Water,Water,Water,NULL,Water,Water,Forest,Water
645,Water,Water,Water,NULL,Water,Water,Forest,Forest
646,Water,Water,Water,NULL,Water,Forest,Water,Forest
647,Water,Water,Water,Non_Water,Water,NULL,Wetland,Water
648,Water,Water,Water,Non_Water,Water,NULL,Wetland,Forest
649,Water,Water,Water,Non_Water,Water,NULL,Water,Water
650,Water,Water,Water,Non_Water,Water,NULL,Water,Forest
651,Water,Water,Water,Non_Water,Water,Shrubland,Water,Water
652,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Grassland
653,Water,Water,Water,Non_Water,Water,Wetland,Water,Water
654,Water,Water,Water,Non_Water,Water,Water,Grassland,Water
655,Water,Water,Water,Non_Water,Water,Water,Grassland,Forest
656,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
657,Water,Water,Water,Non_Water,Water,Water,Wetland,Forest
658,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
659,Water,Water,Water,Non_Water,Water,Water,Water,Water
660,Water,Water,Water,Non_Water,Water,Water,Water,Forest
661,Water,Water,Water,Non_Water,Water,Water,Forest,Forest
662,Water,Water,Water,Non_Water,Water,Forest,Grassland,Forest
663,Water,Water,Water,Non_Water,Water,Forest,Wetland,Forest
664,Water,Water,Water,Non_Water,Water,Forest,Water,Forest
665,Water,Water,Water,Water,Water,NULL,NULL,Forest
666,Water,Water,Water,Water,Water,NULL,Wetland,Water
667,Water,Water,Water,Water,Water,NULL,Wetland,Forest
668,Water,Water,Water,Water,Water,NULL,Water,Water
669,Water,Water,Water,Water,Water,NULL,Water,Forest
670,Water,Water,Water,Water,Water,Shrubland,Water,Water
671,Water,Water,Water,Water,Water,Shrubland,Water,Forest
672,Water,Water,Water,Water,Water,Grassland,Water,Forest
673,Water,Water,Water,Water,Water,Wetland,Wetland,Forest
674,Water,Water,Water,Water,Water,Wetland,Water,Grassland
675,Water,Water,Water,Water,Water,Wetland,Water,Wetland
676,Water,Water,Water,Water,Water,Wetland,Water,Water
677,Water,Water,Water,Water,Water,Wetland,Water,Forest
678,Water,Water,Water,Water,Water,Water,Grassland,Water
679,Water,Water,Water,Water,Water,Water,Grassland,Forest
680,Water,Water,Water,Water,Water,Water,Wetland,Grassland
681,Water,Water,Water,Water,Water,Water,Wetland,Water
682,Water,Water,Water,Water,Water,Water,Wetland,Forest
683,Water,Water,Water,Water,Water,Water,Water,Grassland
684,Water,Water,Water,Water,Water,Water,Water,Wetland
685,Water,Water,Water,Water,Water,Water,Water,Water
686,Water,Water,Water,Water,Water,Water,Water,Forest
687,Water,Water,Water,Water,Water,Water,Forest,Water
688,Water,Water,Water,Water,Water,Water,Forest,Forest
689,Water,Water,Water,Water,Water,Forest,Grassland,Water
690,Water,Water,Water,Water,Water,Forest,Grassland,Forest
691,Water,Water,Water,Water,Water,Forest,Water,Water
692,Water,Water,Water,Water,Water,Forest,Water,Forest
693,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
694,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
695,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
696,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
697,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
698,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
699,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
700,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
701,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
702,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
703,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
704,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
705,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
706,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
707,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
708,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
709,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
710,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
711,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
712,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
