Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MWT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MWT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MWT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MWT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MWT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MWT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MWT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MWT_M_R
355,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
356,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
357,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
358,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
359,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
360,Water,Wetland,Water,Water,Water,NULL,NULL,Water
361,Water,Wetland,Water,Water,Water,NULL,NULL,Forest
362,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
363,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
364,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
365,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
366,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
367,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Water
368,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
369,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
370,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
371,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
372,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
373,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
374,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
375,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
376,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
377,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
378,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
379,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
380,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
381,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
382,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
383,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
384,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
385,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
386,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
387,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
388,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
389,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
390,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
391,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
392,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
393,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
394,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
395,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
396,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
397,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
398,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
399,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
400,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
401,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
402,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
403,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
404,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
405,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
406,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
407,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
408,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
409,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
410,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
411,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
412,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
413,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
414,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
415,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
416,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
417,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
418,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
419,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
420,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
421,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
422,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
423,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
424,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
425,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
426,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
427,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
428,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
429,Water,Water,Water,NULL,Water,NULL,NULL,Water
430,Water,Water,Water,NULL,Water,NULL,NULL,Forest
431,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
432,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
433,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
434,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
435,Water,Water,Water,Water,Water,NULL,NULL,Grassland
436,Water,Water,Water,Water,Water,NULL,NULL,Wetland
437,Water,Water,Water,Water,Water,NULL,NULL,Bareland
438,Water,Water,Water,Water,Water,NULL,NULL,Water
439,Water,Water,Water,Water,Water,NULL,NULL,Forest
440,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
441,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
442,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
443,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
444,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
445,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
446,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
447,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
448,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
449,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
450,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
451,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
452,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
453,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
454,Water,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
455,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
456,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
457,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
458,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
459,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
460,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
461,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
462,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
463,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
464,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
465,Water,Forest,Water,NULL,Water,NULL,NULL,Water
466,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
467,Water,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
468,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
469,Water,Forest,Water,Water,Water,NULL,NULL,Grassland
470,Water,Forest,Water,Water,Water,NULL,NULL,Wetland
471,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
472,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
473,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
474,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
475,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
476,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
477,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
478,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
479,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
480,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
481,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
482,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
483,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
484,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
485,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
486,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
487,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
488,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
489,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
490,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
491,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
492,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
493,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
494,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
495,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
496,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
497,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
498,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
499,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
500,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
501,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
502,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
503,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
504,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
505,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
506,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
507,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
508,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
509,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
510,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
511,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
512,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
513,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
514,Forest,NULL,Water,Water,Water,NULL,NULL,Water
515,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
516,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
517,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
518,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
519,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
520,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
521,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
522,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
523,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
524,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
525,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
526,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
527,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
528,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
529,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
530,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
531,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
532,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
533,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
534,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
535,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
536,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
537,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
538,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
539,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
540,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
541,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
542,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
543,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
544,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
545,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
546,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
547,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
548,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
549,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
550,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
551,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
552,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
553,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
554,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
555,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
556,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
557,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
558,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
559,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
560,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
561,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
562,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
563,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
564,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
565,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
566,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
567,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
568,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Water
569,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
570,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
571,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
572,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
573,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
574,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
575,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
576,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
577,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
578,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
579,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
580,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
581,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
582,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
583,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
584,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
585,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
586,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
587,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
588,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
589,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
590,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
591,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
592,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
593,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
594,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
595,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
596,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
597,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
598,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
599,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
600,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
601,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
602,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
603,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
604,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
605,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
606,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
607,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
608,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
609,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
610,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
611,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
612,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
613,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
614,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
615,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
616,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
617,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
618,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
619,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
620,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
621,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
622,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
623,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
624,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
625,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
626,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
627,Forest,Water,Water,NULL,Water,NULL,NULL,Water
628,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
629,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
630,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
631,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
632,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
633,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
634,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
635,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
636,Forest,Water,Water,Water,Water,NULL,NULL,Water
637,Forest,Water,Water,Water,Water,NULL,NULL,Forest
638,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
639,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
640,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
641,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
642,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
643,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
644,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
645,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
646,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
647,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
648,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
649,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
650,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
651,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
652,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
653,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
654,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
655,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
656,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
657,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
658,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
659,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
660,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
661,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
662,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
663,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
664,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
665,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
666,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
667,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
668,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
669,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
670,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
671,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
672,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
673,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
674,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
675,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
676,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
677,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
678,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
679,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
680,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
681,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
682,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
683,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
684,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
685,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
686,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
687,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
688,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
689,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
690,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
691,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
692,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
693,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
694,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Built-up
695,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
696,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
697,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
698,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
699,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
700,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
701,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
702,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
703,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
704,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
705,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
706,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
707,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
708,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
709,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
710,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
711,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
712,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
713,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
714,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
715,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
716,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
717,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
718,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
719,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
720,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
721,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
