Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LKJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LKJ_M_R
1891,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1892,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1893,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1894,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1895,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1896,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1897,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1898,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1899,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1900,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1901,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1902,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1903,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1904,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1905,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1906,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1907,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1908,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1909,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1910,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1911,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1912,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1913,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1914,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1915,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1916,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1917,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1918,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1919,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1920,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1921,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1922,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1923,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1924,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1925,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1926,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1927,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1928,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1929,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1930,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1931,Bareland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1932,Bareland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1933,Bareland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1934,Bareland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1935,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1936,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1937,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1938,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1939,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1940,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1941,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1942,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1943,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1944,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1945,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1946,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1947,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1948,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1949,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1950,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1951,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Cropland
1952,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1953,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1954,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1955,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1956,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1957,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1958,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1959,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Forest
1960,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1961,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
1962,Bareland,Bareland,Water,Water,Water,NULL,NULL,Grassland
1963,Bareland,Bareland,Water,Water,Water,NULL,NULL,Bareland
1964,Bareland,Bareland,Water,Water,Water,NULL,NULL,Water
1965,Bareland,Bareland,Water,Water,Water,NULL,NULL,Forest
1966,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1967,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1968,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1969,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1970,Bareland,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1971,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1972,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1973,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1974,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1975,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1976,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1977,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1978,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1979,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1980,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1981,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1982,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1983,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1984,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1985,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1986,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1987,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1988,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1989,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1990,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1991,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1992,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1993,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1994,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1995,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1996,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1997,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1998,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1999,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2000,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2001,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2002,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2003,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2004,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2005,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
2006,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2007,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
2008,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2009,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2010,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2011,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2012,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2013,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2014,Bareland,Water,Water,NULL,Water,NULL,NULL,Forest
2015,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2016,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Forest
2017,Bareland,Water,Water,Water,Water,NULL,NULL,Grassland
2018,Bareland,Water,Water,Water,Water,NULL,NULL,Bareland
2019,Bareland,Water,Water,Water,Water,NULL,NULL,Water
2020,Bareland,Water,Water,Water,Water,NULL,NULL,Forest
2021,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2022,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2023,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2024,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2025,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2026,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2027,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2028,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2029,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2030,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2031,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2032,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2033,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2034,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2035,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2036,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2037,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2038,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2039,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2040,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2041,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2042,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2043,Bareland,Forest,Water,Water,Water,NULL,NULL,Water
2044,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2045,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2046,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2047,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2048,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2049,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2050,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2051,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2052,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2053,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2054,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2055,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2056,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2057,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2058,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2059,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2060,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2061,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2062,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2063,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2064,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2065,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2066,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2067,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2068,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2069,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2070,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2071,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2072,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2073,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2074,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2075,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2076,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2077,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2078,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2079,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2080,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2081,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2082,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2083,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2084,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2085,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2086,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2087,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2088,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2089,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2090,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2091,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2092,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2093,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2094,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2095,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2096,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2097,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2098,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2099,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2100,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2101,Water,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
2102,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2103,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2104,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2105,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2106,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2107,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2108,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2109,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2110,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2111,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2112,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2113,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2114,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2115,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2116,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2117,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2118,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2119,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2120,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2121,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2122,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2123,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2124,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2125,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2126,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2127,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2128,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2129,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2130,Water,NULL,Water,NULL,Water,NULL,NULL,NULL
2131,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
2132,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
2133,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
2134,Water,NULL,Water,NULL,Water,NULL,NULL,Water
2135,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
2136,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2137,Water,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
2138,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
2139,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2140,Water,NULL,Water,Water,Water,NULL,NULL,NULL
2141,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
2142,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
2143,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
2144,Water,NULL,Water,Water,Water,NULL,NULL,Water
2145,Water,NULL,Water,Water,Water,NULL,NULL,Forest
2146,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2147,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2148,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2149,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2150,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2151,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2152,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2153,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2154,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2155,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2156,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2157,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2158,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2159,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2160,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2161,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2162,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2163,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2164,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2165,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
2166,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2167,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2168,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2169,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2170,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2171,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2172,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2173,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2174,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2175,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2176,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2177,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2178,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2179,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2180,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2181,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2182,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
2183,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2184,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2185,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2186,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2187,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
2188,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2189,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
2190,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2191,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2192,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2193,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2194,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2195,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2196,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2197,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2198,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2199,Water,Cropland,Water,NULL,Water,NULL,NULL,Bareland
2200,Water,Cropland,Water,NULL,Water,NULL,NULL,Water
2201,Water,Cropland,Water,NULL,Water,NULL,NULL,Forest
2202,Water,Cropland,Water,Water,Water,NULL,NULL,Grassland
2203,Water,Cropland,Water,Water,Water,NULL,NULL,Bareland
2204,Water,Cropland,Water,Water,Water,NULL,NULL,Water
2205,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2206,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2207,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2208,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2209,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2210,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
2211,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2212,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2213,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2214,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2215,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2216,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2217,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2218,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2219,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2220,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2221,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2222,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2223,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2224,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2225,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
2226,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2227,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2228,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2229,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2230,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2231,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2232,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2233,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2234,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2235,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2236,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2237,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2238,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
