Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LWL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LWL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LWL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LWL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LWL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LWL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LWL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LWL_M_R
671,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
672,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
673,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
674,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
675,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
676,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
677,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
678,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
679,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
680,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
681,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
682,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
683,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
684,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
685,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
686,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
687,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
688,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
689,Cropland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
690,Cropland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
691,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
692,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
693,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
694,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
695,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
696,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
697,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
698,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
699,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
700,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
701,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
702,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
703,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
704,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
705,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
706,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
707,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
708,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
709,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
710,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
711,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
712,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
713,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
714,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
715,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
716,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
717,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
718,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
719,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
720,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
721,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
722,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
723,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
724,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
725,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
726,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
727,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
728,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
729,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
730,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
731,Cropland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
732,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
733,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
734,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
735,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
736,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
737,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
738,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
739,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
740,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
741,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
742,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
743,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
744,Cropland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
745,Cropland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
746,Cropland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
747,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
748,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
749,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
750,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
751,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
752,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
753,Cropland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
754,Cropland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
755,Cropland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
756,Cropland,NULL,Water,Non_Water,Water,NULL,NULL,Water
757,Cropland,NULL,Water,Water,Water,NULL,NULL,Water
758,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
759,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
760,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
761,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
762,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
763,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
764,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
765,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
766,Cropland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
767,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
768,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
769,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
770,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
771,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
772,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
773,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
774,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
775,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
776,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
777,Cropland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
778,Cropland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
779,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
780,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
781,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
782,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
783,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
784,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
785,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
786,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
787,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
788,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
789,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
790,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
791,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
792,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
793,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
794,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
795,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
796,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
797,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
798,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
799,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
800,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
801,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
802,Cropland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
803,Cropland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
804,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
805,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
806,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
807,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
808,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
809,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
810,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
811,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
812,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
813,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
814,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
815,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
816,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
817,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
818,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
819,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
820,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
821,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
822,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
823,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
824,Cropland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
825,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
826,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
827,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
828,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
829,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
830,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
831,Cropland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
832,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
833,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
834,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
835,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
836,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
837,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
838,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
839,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
840,Cropland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
841,Cropland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
842,Cropland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
843,Cropland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
844,Cropland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
845,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
846,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
847,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
848,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
849,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
850,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
851,Cropland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
852,Cropland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
853,Cropland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
854,Cropland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
855,Cropland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
856,Cropland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
857,Cropland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
858,Cropland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
859,Cropland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
860,Cropland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
861,Cropland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
862,Cropland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
863,Cropland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
864,Cropland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
865,Cropland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
866,Cropland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
867,Cropland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
868,Cropland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
869,Cropland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
870,Cropland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
871,Cropland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
872,Cropland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
873,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
874,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
875,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
876,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
877,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
878,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
879,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
880,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
881,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
882,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
883,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
884,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
885,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
886,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
887,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
888,Cropland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
889,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
890,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
891,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
892,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
893,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
894,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
895,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
896,Cropland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
897,Cropland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
898,Cropland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
899,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
900,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
901,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
902,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
903,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
904,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
905,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
906,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
907,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
908,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
909,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
910,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
911,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
912,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
913,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
914,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
915,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
916,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
917,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
918,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
919,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
920,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
921,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
922,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
923,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
924,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
925,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
926,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
927,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
928,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
929,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
930,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
931,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
932,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
933,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
934,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
935,Cropland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
936,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
937,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
938,Cropland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
939,Cropland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
940,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
941,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
942,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
943,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
944,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
945,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
946,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
947,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
948,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
949,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
950,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
951,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
952,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
953,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
954,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
955,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
956,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
957,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
958,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
959,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
960,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
961,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
962,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
963,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
964,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
965,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
966,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
967,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
968,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
969,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
970,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
971,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
972,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
973,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
974,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
975,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
976,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
977,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
978,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
979,Wetland,NULL,Water,NULL,Water,NULL,NULL,Water
980,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
981,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
982,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
983,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
984,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
985,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
986,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
987,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
988,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
989,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
990,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
991,Wetland,Wetland,Water,Water,Water,NULL,NULL,Wetland
992,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
993,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
994,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
995,Wetland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
996,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
997,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
998,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
999,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1000,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1001,Wetland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1002,Wetland,Water,Water,NULL,Water,NULL,NULL,Water
