Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MZT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MZT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MZT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MZT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MZT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MZT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MZT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MZT_M_R
2849,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2850,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2851,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2852,Forest,Cropland,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
2853,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2854,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2855,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2856,Forest,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Forest
2857,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2858,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2859,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2860,Forest,Cropland,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
2861,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2862,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2863,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
2864,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
2865,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
2866,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
2867,Forest,Cropland,Water,NULL,Water,Grassland,Bareland,Grassland
2868,Forest,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
2869,Forest,Cropland,Water,NULL,Water,Bareland,Bareland,Grassland
2870,Forest,Cropland,Water,NULL,Water,Water,Bareland,Grassland
2871,Forest,Cropland,Water,Non_Water,Water,Grassland,Water,Forest
2872,Forest,Cropland,Water,Water,Water,Grassland,Grassland,Grassland
2873,Forest,Cropland,Water,Water,Water,Grassland,Grassland,Forest
2874,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2875,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2876,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2877,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2878,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2879,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2880,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2881,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2882,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2883,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2884,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2885,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2886,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2887,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
2888,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
2889,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
2890,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2891,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
2892,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2893,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2894,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2895,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2896,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2897,Forest,Cropland,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
2898,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2899,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2900,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2901,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2902,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2903,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2904,Forest,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Water
2905,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2906,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2907,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2908,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2909,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Water
2910,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
2911,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
2912,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest,Forest
2913,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2914,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2915,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Water
2916,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2917,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2918,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2919,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
2920,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
2921,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
2922,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
2923,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
2924,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
2925,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2926,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2927,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2928,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Forest
2929,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2930,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
2931,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2932,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
2933,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2934,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
2935,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Water
2936,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
2937,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
2938,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2939,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
2940,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Forest
2941,Forest,Wetland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2942,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
2943,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2944,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Grassland
2945,Forest,Wetland,Water,NULL,Water,Water,Water,Grassland
2946,Forest,Wetland,Water,Non_Water,Water,NULL,Water,Grassland
2947,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Water
2948,Forest,Wetland,Water,Water,Water,NULL,Wetland,Grassland
2949,Forest,Wetland,Water,Water,Water,NULL,Wetland,Forest
2950,Forest,Wetland,Water,Water,Water,Wetland,Water,Forest
2951,Forest,Wetland,Water,Water,Water,Water,Wetland,Forest
2952,Forest,Wetland,Water,Water,Water,Water,Water,Grassland
2953,Forest,Wetland,Water,Water,Water,Water,Water,Forest
2954,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2955,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2956,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2957,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Forest
2958,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2959,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2960,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2961,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2962,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2963,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2964,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2965,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2966,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2967,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2968,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2969,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
2970,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Forest
2971,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2972,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2973,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Water
2974,Forest,Bareland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2975,Forest,Bareland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2976,Forest,Bareland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2977,Forest,Bareland,NULL,NULL,Non_Wetland,Water,Wetland,Water
2978,Forest,Bareland,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
2979,Forest,Bareland,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
2980,Forest,Bareland,NULL,Water,Non_Wetland,Water,Water,Water
2981,Forest,Bareland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
2982,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
2983,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2984,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2985,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2986,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2987,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2988,Forest,Bareland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2989,Forest,Bareland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
2990,Forest,Bareland,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2991,Forest,Bareland,Grassland,NULL,Non_Wetland,Water,Water,Forest
2992,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2993,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2994,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
2995,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Water,Grassland,Water
2996,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
2997,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Water,Water,Water
2998,Forest,Bareland,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
2999,Forest,Bareland,Grassland,Water,Non_Wetland,Bareland,Water,Water
3000,Forest,Bareland,Grassland,Water,Non_Wetland,Built-up,Water,Water
3001,Forest,Bareland,Grassland,Water,Non_Wetland,Water,Water,Grassland
3002,Forest,Bareland,Grassland,Water,Non_Wetland,Water,Water,Water
3003,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3004,Forest,Bareland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3005,Forest,Bareland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3006,Forest,Bareland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3007,Forest,Bareland,Wetland,NULL,Wetland,Wetland,Water,Forest
3008,Forest,Bareland,Wetland,Non_Water,Wetland,Water,Grassland,Water
3009,Forest,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
3010,Forest,Bareland,Wetland,Water,Wetland,Built-up,Built-up,Water
3011,Forest,Bareland,Wetland,Water,Wetland,Water,Wetland,Bareland
3012,Forest,Bareland,Wetland,Water,Wetland,Water,Water,Water
3013,Forest,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Wetland,Water
3014,Forest,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Water
3015,Forest,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Water
3016,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Water,Water,Water
3017,Forest,Bareland,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
3018,Forest,Bareland,Bareland,Water,Non_Wetland,Built-up,Built-up,Water
3019,Forest,Bareland,Bareland,Water,Non_Wetland,Built-up,Water,Water
3020,Forest,Bareland,Bareland,Water,Non_Wetland,Water,Water,Bareland
3021,Forest,Bareland,Bareland,Water,Non_Wetland,Water,Water,Water
3022,Forest,Bareland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3023,Forest,Bareland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
3024,Forest,Bareland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
3025,Forest,Bareland,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
3026,Forest,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3027,Forest,Bareland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
3028,Forest,Bareland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
3029,Forest,Bareland,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3030,Forest,Bareland,Built-up,Non_Water,Non_Wetland,Water,Water,Water
3031,Forest,Bareland,Built-up,Water,Non_Wetland,Bareland,Water,Water
3032,Forest,Bareland,Built-up,Water,Non_Wetland,Water,Water,Water
3033,Forest,Bareland,Water,Non_Water,Water,Grassland,Water,Grassland
3034,Forest,Bareland,Water,Non_Water,Water,Bareland,Water,Water
3035,Forest,Bareland,Water,Non_Water,Water,Water,Grassland,Water
3036,Forest,Bareland,Water,Non_Water,Water,Water,Wetland,Grassland
3037,Forest,Bareland,Water,Non_Water,Water,Water,Wetland,Water
3038,Forest,Bareland,Water,Non_Water,Water,Water,Water,Water
3039,Forest,Bareland,Water,Water,Water,Bareland,Water,Water
3040,Forest,Bareland,Water,Water,Water,Water,Grassland,Water
3041,Forest,Bareland,Water,Water,Water,Water,Wetland,Water
3042,Forest,Bareland,Water,Water,Water,Water,Water,Grassland
3043,Forest,Bareland,Water,Water,Water,Water,Water,Water
3044,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3045,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
3046,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3047,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3048,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3049,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
3050,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3051,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3052,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
3053,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3054,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
3055,Forest,Bareland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
3056,Forest,Bareland,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
3057,Forest,Bareland,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
3058,Forest,Bareland,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
3059,Forest,Bareland,Forest,NULL,Non_Wetland,Water,Wetland,Water
3060,Forest,Bareland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3061,Forest,Bareland,Forest,Non_Water,Non_Wetland,Water,Water,Water
3062,Forest,Bareland,Forest,Water,Non_Wetland,Water,Water,Water
3063,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3064,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3065,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3066,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
3067,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
3068,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
3069,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
3070,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
3071,Forest,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3072,Forest,Built-up,NULL,Non_Water,Non_Wetland,Built-up,Bareland,Forest
3073,Forest,Built-up,NULL,Water,Non_Wetland,Grassland,Bareland,Forest
3074,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3075,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
3076,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
3077,Forest,Built-up,Shrubland,Water,Non_Wetland,Built-up,Water,Grassland
3078,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3079,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3080,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3081,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3082,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3083,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3084,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
3085,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
3086,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3087,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
3088,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3089,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
3090,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
3091,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
3092,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
3093,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3094,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
3095,Forest,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
3096,Forest,Built-up,Grassland,NULL,Non_Wetland,Water,Bareland,Built-up
3097,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
3098,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
3099,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3100,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3101,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3102,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3103,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
3104,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Bareland,Forest
3105,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Water,Water
3106,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Water,Forest
3107,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
3108,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Water,Water,Water
3109,Forest,Built-up,Grassland,Water,Non_Wetland,Grassland,Bareland,Forest
3110,Forest,Built-up,Grassland,Water,Non_Wetland,Grassland,Water,Water
3111,Forest,Built-up,Grassland,Water,Non_Wetland,Built-up,Built-up,Water
3112,Forest,Built-up,Grassland,Water,Non_Wetland,Built-up,Built-up,Forest
3113,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3114,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
3115,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3116,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3117,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Forest
3118,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Grassland,Grassland
3119,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Grassland,Forest
3120,Forest,Built-up,Wetland,NULL,Wetland,Forest,Grassland,Forest
3121,Forest,Built-up,Wetland,NULL,Wetland,Forest,Bareland,Forest
3122,Forest,Built-up,Wetland,Water,Wetland,Built-up,Built-up,Grassland
3123,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
3124,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
3125,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
3126,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
3127,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
3128,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3129,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
3130,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
3131,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
3132,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
3133,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
3134,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
3135,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
3136,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Forest
3137,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3138,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3139,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Forest
3140,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3141,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3142,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3143,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3144,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
3145,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3146,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
3147,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
3148,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3149,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3150,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
3151,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
3152,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3153,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3154,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
3155,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3156,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
3157,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
3158,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
3159,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
3160,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
3161,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
3162,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3163,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3164,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
3165,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3166,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3167,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
3168,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
3169,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
3170,Forest,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3171,Forest,Built-up,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
3172,Forest,Built-up,Forest,Water,Non_Wetland,Built-up,Water,Grassland
3173,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3174,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
3175,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
3176,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
3177,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
3178,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3179,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3180,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Water
