Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LKJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LKJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LKJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LKJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LKJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LKJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LKJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LKJ_M_R
5450,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5451,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5452,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5453,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
5454,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
5455,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5456,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
5457,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5458,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
5459,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
5460,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
5461,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
5462,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
5463,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
5464,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
5465,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
5466,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
5467,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5468,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
5469,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Bareland
5470,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5471,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
5472,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
5473,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
5474,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5475,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
5476,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
5477,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
5478,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
5479,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
5480,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
5481,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Grassland
5482,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,NULL
5483,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
5484,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Water
5485,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
5486,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
5487,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
5488,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5489,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5490,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
5491,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5492,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5493,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
5494,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5495,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
5496,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5497,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
5498,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
5499,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
5500,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5501,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
5502,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
5503,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
5504,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5505,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
5506,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
5507,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
5508,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
5509,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
5510,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
5511,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5512,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
5513,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
5514,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5515,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5516,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5517,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5518,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
5519,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
5520,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5521,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
5522,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5523,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
5524,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
5525,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5526,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5527,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5528,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5529,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
5530,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
5531,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5532,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5533,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5534,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5535,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5536,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5537,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Bareland
5538,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
5539,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5540,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
5541,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
5542,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
5543,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
5544,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
5545,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
5546,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
5547,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
5548,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
5549,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5550,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5551,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
5552,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5553,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5554,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
5555,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
5556,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
5557,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
5558,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5559,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
5560,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
5561,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
5562,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
5563,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5564,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
5565,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5566,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
5567,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5568,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5569,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5570,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5571,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
5572,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
5573,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5574,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
5575,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5576,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
5577,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5578,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
5579,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Water
5580,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5581,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5582,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Bareland
5583,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5584,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5585,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
5586,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5587,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5588,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5589,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
5590,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
5591,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
5592,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Water
5593,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Shrubland,Bareland
5594,Bareland,NULL,Wetland,NULL,Wetland,Forest,Water,Grassland
5595,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
5596,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
5597,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Water
5598,Bareland,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
5599,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,NULL
5600,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
5601,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Water
5602,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
5603,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
5604,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
5605,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
5606,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5607,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5608,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5609,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Bareland
5610,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
5611,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
5612,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5613,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5614,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5615,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5616,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Bareland
5617,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
5618,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5619,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5620,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Water
5621,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,Water,Water
5622,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
5623,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
5624,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
5625,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
5626,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
5627,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
5628,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
5629,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
5630,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
5631,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5632,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
5633,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
5634,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
5635,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5636,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
5637,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
5638,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
5639,Bareland,NULL,Water,NULL,Water,NULL,Bareland,Bareland
5640,Bareland,NULL,Water,NULL,Water,Shrubland,Water,Bareland
5641,Bareland,NULL,Water,NULL,Water,Grassland,Shrubland,Bareland
5642,Bareland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
5643,Bareland,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
5644,Bareland,NULL,Water,NULL,Water,Bareland,Shrubland,Bareland
5645,Bareland,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
5646,Bareland,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
5647,Bareland,NULL,Water,NULL,Water,Bareland,Water,Grassland
5648,Bareland,NULL,Water,NULL,Water,Bareland,Water,Bareland
5649,Bareland,NULL,Water,NULL,Water,Bareland,Water,Water
5650,Bareland,NULL,Water,NULL,Water,Water,Water,Water
5651,Bareland,NULL,Water,Non_Water,Water,Grassland,Water,Bareland
5652,Bareland,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
5653,Bareland,NULL,Water,Non_Water,Water,Bareland,Water,Bareland
5654,Bareland,NULL,Water,Non_Water,Water,Water,Water,Water
5655,Bareland,NULL,Water,Water,Water,Wetland,Water,Grassland
5656,Bareland,NULL,Water,Water,Water,Wetland,Water,Wetland
5657,Bareland,NULL,Water,Water,Water,Bareland,Water,Bareland
5658,Bareland,NULL,Water,Water,Water,Bareland,Water,Water
5659,Bareland,NULL,Water,Water,Water,Water,Water,Bareland
5660,Bareland,NULL,Water,Water,Water,Water,Water,Water
5661,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
5662,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5663,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
5664,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5665,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
5666,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
5667,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
5668,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5669,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5670,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
5671,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
5672,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5673,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5674,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5675,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
5676,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5677,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
5678,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
5679,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
5680,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
5681,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5682,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
5683,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5684,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
5685,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5686,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5687,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
5688,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
5689,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5690,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
5691,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
5692,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5693,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
5694,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
5695,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
5696,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
5697,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5698,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
5699,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
5700,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
5701,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
5702,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
5703,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5704,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
5705,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
5706,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
5707,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,NULL
5708,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
5709,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
5710,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
5711,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
5712,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
5713,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
5714,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
5715,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
5716,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5717,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5718,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
5719,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
5720,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5721,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
5722,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5723,Bareland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
5724,Bareland,NULL,Forest,Water,Non_Wetland,Wetland,Water,Wetland
5725,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
5726,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5727,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
5728,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
5729,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
5730,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
5731,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
5732,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5733,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
5734,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
5735,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5736,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5737,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
5738,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5739,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
5740,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5741,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
5742,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5743,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5744,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
5745,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5746,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
5747,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
5748,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
5749,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5750,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
5751,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
5752,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
5753,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,NULL
5754,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
5755,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
5756,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
5757,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
5758,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5759,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
5760,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5761,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
5762,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
5763,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
5764,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
5765,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5766,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
5767,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5768,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
5769,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5770,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
