Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KGA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KGA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KGA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KGA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KGA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KGA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KGA_M_R
1560,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1561,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1562,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1563,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1564,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1565,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1566,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1567,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1568,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1569,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1570,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1571,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1572,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1573,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1574,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1575,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1576,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1577,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1578,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1579,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1580,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1581,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Built-up
1582,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1583,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1584,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
1585,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
1586,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1587,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1588,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1589,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
1590,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1591,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
1592,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1593,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1594,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1595,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1596,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1597,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1598,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1599,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1600,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1601,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1602,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1603,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1604,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1605,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1606,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1607,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1608,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1609,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1610,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1611,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1612,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1613,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1614,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1615,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1616,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1617,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1618,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1619,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
1620,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1621,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1622,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1623,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1624,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
1625,Bareland,Cropland,Water,Water,Water,NULL,NULL,Cropland
1626,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1627,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1628,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1629,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1630,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1631,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1632,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1633,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1634,Bareland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1635,Bareland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1636,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1637,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1638,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
1639,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1640,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1641,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1642,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1643,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1644,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1645,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1646,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1647,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1648,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1649,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1650,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1651,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1652,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1653,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1654,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1655,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1656,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1657,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1658,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1659,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1660,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1661,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1662,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1663,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1664,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1665,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1666,Bareland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1667,Bareland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1668,Bareland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1669,Bareland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1670,Bareland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1671,Bareland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1672,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1673,Bareland,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1674,Bareland,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1675,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1676,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1677,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1678,Bareland,Wetland,Water,Water,Water,NULL,NULL,Grassland
1679,Bareland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1680,Bareland,Wetland,Water,Water,Water,NULL,NULL,Bareland
1681,Bareland,Wetland,Water,Water,Water,NULL,NULL,Water
1682,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1683,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1684,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1685,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1686,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1687,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1688,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1689,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1690,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1691,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1692,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1693,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1694,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1695,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1696,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1697,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1698,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1699,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1700,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1701,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1702,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1703,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1704,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1705,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1706,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1707,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1708,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1709,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1710,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1711,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1712,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1713,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,NULL
1714,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1715,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1716,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Built-up
1717,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1718,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1719,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1720,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1721,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
1722,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1723,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1724,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1725,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1726,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1727,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1728,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1729,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1730,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1731,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1732,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1733,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1734,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1735,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1736,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1737,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1738,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1739,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1740,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1741,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1742,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Built-up
1743,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1744,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1745,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1746,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1747,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1748,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1749,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1750,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1751,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1752,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1753,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1754,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1755,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1756,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
1757,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1758,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1759,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1760,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Water
1761,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
1762,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1763,Bareland,Bareland,Water,Water,Water,NULL,NULL,Grassland
1764,Bareland,Bareland,Water,Water,Water,NULL,NULL,Wetland
1765,Bareland,Bareland,Water,Water,Water,NULL,NULL,Bareland
1766,Bareland,Bareland,Water,Water,Water,NULL,NULL,Water
1767,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1768,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1769,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1770,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1771,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1772,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
1773,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1774,Bareland,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1775,Bareland,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1776,Bareland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1777,Bareland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Water
1778,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1779,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1780,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1781,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1782,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1783,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1784,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1785,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1786,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1787,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1788,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1789,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1790,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1791,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1792,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1793,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1794,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1795,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1796,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1797,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1798,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1799,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1800,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1801,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1802,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1803,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1804,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1805,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1806,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1807,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1808,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1809,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1810,Bareland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1811,Bareland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Water
1812,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1813,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1814,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1815,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1816,Bareland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1817,Bareland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
1818,Bareland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Built-up
1819,Bareland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1820,Bareland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1821,Bareland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1822,Bareland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
1823,Bareland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1824,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,NULL
1825,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
1826,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
1827,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Built-up
1828,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1829,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1830,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1831,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
1832,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1833,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
1834,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1835,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1836,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1837,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1838,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1839,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1840,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1841,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1842,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1843,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1844,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1845,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1846,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1847,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1848,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1849,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1850,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Built-up
1851,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
1852,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1853,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1854,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1855,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1856,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1857,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1858,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1859,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
1860,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1861,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
1862,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
1863,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1864,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
1865,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1866,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1867,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1868,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
1869,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Water
1870,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Built-up
1871,Bareland,Built-up,Water,Non_Water,Water,NULL,NULL,Water
1872,Bareland,Built-up,Water,Water,Water,NULL,NULL,Water
1873,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1874,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1875,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1876,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1877,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1878,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1879,Bareland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1880,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1881,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1882,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1883,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
