Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LQJ_M_R
14533,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
14534,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,NULL
14535,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
14536,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,Cropland
14537,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
14538,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
14539,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
14540,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
14541,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
14542,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
14543,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
14544,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
14545,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
14546,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
14547,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
14548,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
14549,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
14550,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
14551,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
14552,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
14553,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
14554,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
14555,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
14556,Bareland,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
14557,Bareland,Wetland,NULL,NULL,Non_Wetland,Water,NULL,Grassland
14558,Bareland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
14559,Bareland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
14560,Bareland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
14561,Bareland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Water,Wetland
14562,Bareland,Wetland,NULL,Non_Water,Non_Wetland,Water,NULL,Wetland
14563,Bareland,Wetland,NULL,Non_Water,Non_Wetland,Forest,NULL,Wetland
14564,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,Grassland,Wetland
14565,Bareland,Wetland,NULL,Water,Non_Wetland,Shrubland,NULL,Wetland
14566,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
14567,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
14568,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
14569,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
14570,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
14571,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
14572,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Wetland
14573,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
14574,Bareland,Wetland,Shrubland,Water,Non_Wetland,Shrubland,NULL,Wetland
14575,Bareland,Wetland,Shrubland,Water,Non_Wetland,Shrubland,NULL,Water
14576,Bareland,Wetland,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
14577,Bareland,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Water
14578,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
14579,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
14580,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
14581,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
14582,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
14583,Bareland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
14584,Bareland,Wetland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
14585,Bareland,Wetland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
14586,Bareland,Wetland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
14587,Bareland,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
14588,Bareland,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
14589,Bareland,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
14590,Bareland,Wetland,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
14591,Bareland,Wetland,Cropland,NULL,Non_Wetland,Water,Bareland,Bareland
14592,Bareland,Wetland,Cropland,NULL,Non_Wetland,Water,Water,Grassland
14593,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
14594,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
14595,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,NULL
14596,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
14597,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
14598,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
14599,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
14600,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
14601,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
14602,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
14603,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
14604,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
14605,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
14606,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
14607,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
14608,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
14609,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
14610,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
14611,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
14612,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Water,Bareland,Grassland
14613,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Water,Bareland,Cropland
14614,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Water,Bareland,Bareland
14615,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
14616,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Water,Water,Water
14617,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Forest,NULL,Wetland
14618,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Forest,Water,Wetland
14619,Bareland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
14620,Bareland,Wetland,Cropland,Water,Non_Wetland,NULL,Grassland,Wetland
14621,Bareland,Wetland,Cropland,Water,Non_Wetland,Shrubland,NULL,Wetland
14622,Bareland,Wetland,Cropland,Water,Non_Wetland,Shrubland,NULL,Water
14623,Bareland,Wetland,Cropland,Water,Non_Wetland,Water,Water,Wetland
14624,Bareland,Wetland,Cropland,Water,Non_Wetland,Water,Water,Water
14625,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
14626,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
14627,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
14628,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
14629,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
14630,Bareland,Wetland,Wetland,Non_Water,Wetland,Shrubland,NULL,Cropland
14631,Bareland,Wetland,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
14632,Bareland,Wetland,Wetland,Non_Water,Wetland,Shrubland,NULL,Water
14633,Bareland,Wetland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
14634,Bareland,Wetland,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
14635,Bareland,Wetland,Wetland,Non_Water,Wetland,Shrubland,Grassland,Cropland
14636,Bareland,Wetland,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
14637,Bareland,Wetland,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
14638,Bareland,Wetland,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
14639,Bareland,Wetland,Wetland,Non_Water,Wetland,Bareland,NULL,Cropland
14640,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Grassland
14641,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Cropland
14642,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Wetland
14643,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Bareland
14644,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Water
14645,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Forest
14646,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
14647,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
14648,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Cropland
14649,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
14650,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Bareland
14651,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
14652,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
14653,Bareland,Wetland,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
14654,Bareland,Wetland,Wetland,Non_Water,Wetland,Forest,NULL,Cropland
14655,Bareland,Wetland,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
14656,Bareland,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Wetland
14657,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
14658,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
14659,Bareland,Wetland,Wetland,Water,Wetland,NULL,Shrubland,Wetland
14660,Bareland,Wetland,Wetland,Water,Wetland,NULL,Grassland,Grassland
14661,Bareland,Wetland,Wetland,Water,Wetland,NULL,Grassland,Wetland
14662,Bareland,Wetland,Wetland,Water,Wetland,Shrubland,NULL,Grassland
14663,Bareland,Wetland,Wetland,Water,Wetland,Shrubland,NULL,Wetland
14664,Bareland,Wetland,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
14665,Bareland,Wetland,Wetland,Water,Wetland,Shrubland,Shrubland,Water
14666,Bareland,Wetland,Wetland,Water,Wetland,Shrubland,Water,Wetland
14667,Bareland,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Grassland
14668,Bareland,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Cropland
14669,Bareland,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Water
14670,Bareland,Wetland,Wetland,Water,Wetland,Water,NULL,Grassland
14671,Bareland,Wetland,Wetland,Water,Wetland,Water,NULL,Cropland
14672,Bareland,Wetland,Wetland,Water,Wetland,Water,NULL,Wetland
14673,Bareland,Wetland,Wetland,Water,Wetland,Water,NULL,Bareland
14674,Bareland,Wetland,Wetland,Water,Wetland,Water,Shrubland,Grassland
14675,Bareland,Wetland,Wetland,Water,Wetland,Water,Bareland,Water
14676,Bareland,Wetland,Wetland,Water,Wetland,Water,Water,NULL
14677,Bareland,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
14678,Bareland,Wetland,Wetland,Water,Wetland,Water,Water,Cropland
14679,Bareland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
14680,Bareland,Wetland,Wetland,Water,Wetland,Water,Water,Water
14681,Bareland,Wetland,Wetland,Water,Wetland,Water,Water,Forest
14682,Bareland,Wetland,Wetland,Water,Wetland,Forest,Water,Wetland
14683,Bareland,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
14684,Bareland,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
14685,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
14686,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
14687,Bareland,Wetland,Bareland,Water,Non_Wetland,Water,Water,Water
14688,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
14689,Bareland,Wetland,Water,Water,Water,Shrubland,NULL,Water
14690,Bareland,Wetland,Water,Water,Water,Shrubland,Water,Water
14691,Bareland,Wetland,Water,Water,Water,Water,Water,Wetland
14692,Bareland,Wetland,Water,Water,Water,Water,Water,Water
14693,Bareland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14694,Bareland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
14695,Bareland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Water
14696,Bareland,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
14697,Bareland,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Bareland
14698,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
14699,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
14700,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
14701,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
14702,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
14703,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
14704,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,NULL,Bareland
14705,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Water,Bareland
14706,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Water
14707,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
14708,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
14709,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
14710,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
14711,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Bareland,Bareland
14712,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Bareland,Water
14713,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Water,Water
14714,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
14715,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
14716,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
14717,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
14718,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
14719,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
14720,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
14721,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
14722,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
14723,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
14724,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
14725,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
14726,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
14727,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
14728,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Grassland
14729,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Bareland
14730,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
14731,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Bareland,Bareland
14732,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
14733,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
14734,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
14735,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
14736,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
14737,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
14738,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
14739,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
14740,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
14741,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
14742,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
14743,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
14744,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
14745,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
14746,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
14747,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
14748,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
14749,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
14750,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
14751,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
14752,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,Bareland,Bareland
14753,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,Water,Grassland
14754,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,Water,Bareland
14755,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
14756,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Cropland
14757,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
14758,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
14759,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Water
14760,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
14761,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Water
14762,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
14763,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
14764,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
14765,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
14766,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
14767,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
14768,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,NULL,Bareland
14769,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
14770,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Bareland,Grassland
14771,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Bareland,Bareland
14772,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
14773,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
14774,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Water,Water
14775,Bareland,Bareland,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
14776,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Grassland,Water
14777,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,NULL
14778,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
14779,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
14780,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
14781,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Grassland,Water
14782,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Bareland,Bareland
14783,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Bareland,Water
14784,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Water,Wetland
14785,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Water,Bareland
14786,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Water,Water
14787,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Shrubland,Bareland
14788,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
14789,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,Shrubland,Bareland
14790,Bareland,Bareland,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
14791,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
14792,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,NULL,Cropland
14793,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Shrubland,Bareland
14794,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,NULL
14795,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
14796,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Cropland
14797,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
14798,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
14799,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
14800,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
14801,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
14802,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,NULL,Grassland
14803,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,NULL,Wetland
14804,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,NULL,Water
14805,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Bareland,Bareland
14806,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Bareland,Water
14807,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Grassland
14808,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Cropland
14809,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Wetland
14810,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Bareland
14811,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
14812,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Forest
14813,Bareland,Bareland,Wetland,Water,Wetland,NULL,Grassland,Water
14814,Bareland,Bareland,Wetland,Water,Wetland,NULL,Grassland,Forest
14815,Bareland,Bareland,Wetland,Water,Wetland,NULL,Bareland,Wetland
14816,Bareland,Bareland,Wetland,Water,Wetland,NULL,Bareland,Water
14817,Bareland,Bareland,Wetland,Water,Wetland,NULL,Water,Wetland
14818,Bareland,Bareland,Wetland,Water,Wetland,NULL,Water,Water
14819,Bareland,Bareland,Wetland,Water,Wetland,Shrubland,Water,Wetland
14820,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Grassland,Grassland
14821,Bareland,Bareland,Wetland,Water,Wetland,Bareland,NULL,Grassland
14822,Bareland,Bareland,Wetland,Water,Wetland,Bareland,NULL,Bareland
14823,Bareland,Bareland,Wetland,Water,Wetland,Bareland,NULL,Water
14824,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,NULL
14825,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Grassland
14826,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Cropland
14827,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Wetland
14828,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
14829,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Water
14830,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Forest
14831,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Wetland
14832,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
14833,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
14834,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Forest
14835,Bareland,Bareland,Wetland,Water,Wetland,Water,NULL,Cropland
14836,Bareland,Bareland,Wetland,Water,Wetland,Water,NULL,Wetland
14837,Bareland,Bareland,Wetland,Water,Wetland,Water,NULL,Water
14838,Bareland,Bareland,Wetland,Water,Wetland,Water,Bareland,Grassland
14839,Bareland,Bareland,Wetland,Water,Wetland,Water,Bareland,Wetland
14840,Bareland,Bareland,Wetland,Water,Wetland,Water,Bareland,Bareland
14841,Bareland,Bareland,Wetland,Water,Wetland,Water,Bareland,Water
14842,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
14843,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Cropland
14844,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Wetland
14845,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Bareland
14846,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Water
14847,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,Bareland,NULL
14848,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
14849,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
14850,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
14851,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
14852,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
14853,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
14854,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
