Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LXL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LXL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LXL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LXL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LXL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LXL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LXL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LXL_M_R
676,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
677,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
678,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
679,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
680,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
681,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
682,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
683,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
684,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
685,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
686,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
687,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
688,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
689,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
690,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
691,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
692,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
693,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
694,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
695,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
696,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
697,Cropland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
698,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
699,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
700,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
701,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
702,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
703,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
704,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
705,Cropland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
706,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
707,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
708,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
709,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
710,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
711,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
712,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
713,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
714,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
715,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
716,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
717,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
718,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
719,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
720,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
721,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
722,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
723,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
724,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
725,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
726,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
727,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
728,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
729,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
730,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
731,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
732,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
733,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
734,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
735,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
736,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
737,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
738,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
739,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
740,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
741,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
742,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
743,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
744,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
745,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
746,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
747,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
748,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
749,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
750,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
751,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
752,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
753,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
754,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
755,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
756,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
757,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
758,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
759,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
760,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
761,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
762,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
763,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
764,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
765,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
766,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
767,Cropland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
768,Cropland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
769,Cropland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
770,Cropland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
771,Cropland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
772,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
773,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
774,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
775,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
776,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
777,Cropland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
778,Cropland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
779,Cropland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
780,Cropland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
781,Cropland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
782,Cropland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
783,Cropland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
784,Cropland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
785,Cropland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
786,Cropland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
787,Cropland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
788,Cropland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
789,Cropland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
790,Cropland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
791,Cropland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
792,Cropland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
793,Cropland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
794,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
795,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
796,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
797,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
798,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
799,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
800,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
801,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
802,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
803,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
804,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
805,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
806,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
807,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
808,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
809,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
810,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
811,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
812,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
813,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
814,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
815,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
816,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
817,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
818,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
819,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
820,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
821,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
822,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
823,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
824,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
825,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
826,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
827,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
828,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
829,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
830,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
831,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
832,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
833,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
834,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
835,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
836,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
837,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
838,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
839,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
840,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
841,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
842,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
843,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
844,Cropland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
845,Cropland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
846,Cropland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
847,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
848,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
849,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
850,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
851,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
852,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
853,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
854,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
855,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
856,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
857,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
858,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
859,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
860,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
861,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
862,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
863,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
864,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
865,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
866,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
867,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
868,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
869,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
870,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
871,Cropland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
872,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
873,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
874,Cropland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
875,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
876,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
877,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
878,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
879,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
880,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
881,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
882,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
883,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
884,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
885,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
886,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
887,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
888,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
889,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
890,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
891,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
892,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
893,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
894,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
895,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
896,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
897,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
898,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
899,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
900,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
901,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
902,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
903,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
904,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
905,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
906,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
907,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
908,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
909,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
910,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
911,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
912,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
913,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
914,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
915,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
916,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
917,Wetland,NULL,Water,NULL,Water,NULL,NULL,Grassland
918,Wetland,NULL,Water,NULL,Water,NULL,NULL,Bareland
919,Wetland,NULL,Water,NULL,Water,NULL,NULL,Water
920,Wetland,NULL,Water,NULL,Water,NULL,NULL,Forest
921,Wetland,NULL,Water,Water,Water,NULL,NULL,Grassland
922,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
923,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
924,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
925,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
926,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
927,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
928,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
929,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
930,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
931,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
932,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
933,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
934,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
935,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
936,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
937,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
938,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
939,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
940,Wetland,Wetland,Water,Water,Water,NULL,NULL,Wetland
941,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
942,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
943,Wetland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
944,Wetland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
945,Wetland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
946,Wetland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
947,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
948,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
949,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
950,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
951,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
952,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
953,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
954,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
955,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
956,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
957,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
958,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
959,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
960,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
961,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
962,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
963,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
964,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
965,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
966,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
967,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
968,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
969,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
970,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
971,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
972,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
973,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
974,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
975,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
976,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
977,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
978,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
979,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
980,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
981,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
982,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
983,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
984,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
985,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
986,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
987,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
988,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
989,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
990,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
991,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
992,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
993,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
994,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
995,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
996,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
997,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
998,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
999,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1000,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1001,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1002,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1003,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1004,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1005,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1006,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1007,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
