Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LWN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LWN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LWN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LWN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LWN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LWN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LWN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LWN_M_R
1472,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1473,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1474,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1475,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1476,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1477,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1478,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1479,Bareland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1480,Bareland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1481,Bareland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1482,Bareland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1483,Bareland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
1484,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
1485,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
1486,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1487,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
1488,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1489,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1490,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1491,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1492,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
1493,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1494,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1495,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1496,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1497,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1498,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1499,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
1500,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1501,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Water
1502,Bareland,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
1503,Bareland,Built-up,Water,Water,Water,NULL,NULL,Bareland
1504,Bareland,Built-up,Water,Water,Water,NULL,NULL,Water
1505,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1506,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1507,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1508,Bareland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1509,Bareland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1510,Bareland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
1511,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1512,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1513,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1514,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1515,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1516,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1517,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1518,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1519,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1520,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1521,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1522,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1523,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1524,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1525,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1526,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1527,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1528,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1529,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1530,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1531,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1532,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1533,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1534,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1535,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1536,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1537,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1538,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1539,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1540,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1541,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1542,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1543,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1544,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1545,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1546,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1547,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1548,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1549,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1550,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1551,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1552,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1553,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1554,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1555,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1556,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1557,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1558,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1559,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1560,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1561,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1562,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1563,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1564,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1565,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1566,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1567,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1568,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1569,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1570,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1571,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1572,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1573,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1574,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
1575,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1576,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1577,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1578,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1579,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1580,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1581,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1582,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1583,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1584,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1585,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1586,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1587,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1588,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1589,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1590,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1591,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
1592,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1593,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1594,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1595,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1596,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1597,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1598,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1599,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
1600,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1601,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Water
1602,Bareland,Water,Water,Water,Water,NULL,NULL,Cropland
1603,Bareland,Water,Water,Water,Water,NULL,NULL,Bareland
1604,Bareland,Water,Water,Water,Water,NULL,NULL,Water
1605,Bareland,Water,Water,Water,Water,NULL,NULL,Forest
1606,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1607,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1608,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1609,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1610,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1611,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1612,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1613,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1614,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1615,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1616,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1617,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1618,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1619,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1620,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1621,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1622,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1623,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1624,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1625,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
1626,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1627,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1628,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1629,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1630,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1631,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1632,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1633,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1634,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1635,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1636,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1637,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1638,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1639,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1640,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1641,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1642,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1643,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
1644,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1645,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1646,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1647,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1648,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1649,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1650,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1651,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1652,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1653,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1654,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1655,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1656,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1657,Bareland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1658,Bareland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
1659,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1660,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1661,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1662,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1663,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1664,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1665,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1666,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1667,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1668,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1669,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1670,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1671,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1672,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1673,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1674,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1675,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1676,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1677,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1678,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1679,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1680,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1681,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1682,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1683,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1684,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1685,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1686,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1687,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1688,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1689,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1690,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1691,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1692,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1693,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1694,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1695,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1696,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1697,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1698,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1699,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1700,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1701,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1702,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1703,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1704,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1705,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1706,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1707,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1708,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1709,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1710,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1711,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1712,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1713,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1714,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1715,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1716,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1717,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1718,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1719,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1720,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1721,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1722,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1723,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1724,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1725,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1726,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1727,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1728,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1729,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1730,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1731,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1732,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1733,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1734,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1735,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1736,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1737,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1738,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1739,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1740,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1741,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1742,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1743,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1744,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1745,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1746,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1747,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1748,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1749,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1750,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1751,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1752,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1753,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1754,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1755,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
1756,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
1757,Water,NULL,Water,NULL,Water,NULL,NULL,Water
1758,Water,NULL,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1759,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
1760,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1761,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1762,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
1763,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
1764,Water,NULL,Water,Water,Water,NULL,NULL,Water
1765,Water,NULL,Water,Water,Water,NULL,NULL,Forest
1766,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
1767,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
1768,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1769,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1770,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1771,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1772,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1773,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1774,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1775,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1776,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1777,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1778,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1779,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1780,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1781,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1782,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1783,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1784,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1785,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1786,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1787,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1788,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1789,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1790,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1791,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1792,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1793,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1794,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1795,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1796,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1797,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
1798,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1799,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1800,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1801,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1802,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1803,Water,Cropland,Water,NULL,Water,NULL,NULL,Bareland
1804,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1805,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1806,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1807,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
1808,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1809,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1810,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1811,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1812,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
