Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LGL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LGL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LGL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LGL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LGL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LGL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LGL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LGL_M_R
7008,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
7009,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
7010,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
7011,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
7012,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
7013,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
7014,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Cropland
7015,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
7016,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
7017,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
7018,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
7019,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Cropland
7020,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
7021,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Cropland
7022,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
7023,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,NULL
7024,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
7025,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
7026,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
7027,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
7028,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
7029,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7030,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
7031,Cropland,Cropland,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
7032,Cropland,Cropland,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
7033,Cropland,Cropland,NULL,Water,Non_Wetland,Grassland,Shrubland,Grassland
7034,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
7035,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7036,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
7037,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
7038,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
7039,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
7040,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7041,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
7042,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
7043,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
7044,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
7045,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
7046,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
7047,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
7048,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
7049,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
7050,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
7051,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
7052,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
7053,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
7054,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
7055,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
7056,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7057,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
7058,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
7059,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
7060,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7061,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7062,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
7063,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
7064,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
7065,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
7066,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7067,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
7068,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7069,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
7070,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7071,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
7072,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
7073,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
7074,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
7075,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
7076,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
7077,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
7078,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7079,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
7080,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
7081,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
7082,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
7083,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
7084,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7085,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7086,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
7087,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
7088,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
7089,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
7090,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7091,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7092,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7093,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
7094,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
7095,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7096,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7097,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
7098,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
7099,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
7100,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7101,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
7102,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
7103,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
7104,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7105,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
7106,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
7107,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
7108,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
7109,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
7110,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
7111,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
7112,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
7113,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
7114,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
7115,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Built-up
7116,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
7117,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
7118,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
7119,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
7120,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
7121,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
7122,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7123,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
7124,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
7125,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
7126,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
7127,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
7128,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
7129,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
7130,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
7131,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
7132,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
7133,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
7134,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
7135,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
7136,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
7137,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
7138,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
7139,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7140,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
7141,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
7142,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
7143,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
7144,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
7145,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7146,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
7147,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7148,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
7149,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
7150,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
7151,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7152,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
7153,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7154,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
7155,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
7156,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7157,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
7158,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
7159,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
7160,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
7161,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
7162,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
7163,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
7164,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7165,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
7166,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
7167,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7168,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
7169,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
7170,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
7171,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
7172,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
7173,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
7174,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
7175,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
7176,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
7177,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
7178,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
7179,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
7180,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
7181,Cropland,Cropland,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
7182,Cropland,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
7183,Cropland,Cropland,Shrubland,Water,Non_Wetland,Cropland,Grassland,Grassland
7184,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
7185,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
7186,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
7187,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
7188,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
7189,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
7190,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7191,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7192,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7193,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
7194,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
7195,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
7196,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
7197,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7198,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
7199,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7200,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
7201,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
7202,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
7203,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
7204,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7205,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
7206,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
7207,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
7208,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7209,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
7210,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
7211,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
7212,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
7213,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
7214,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
7215,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
7216,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
7217,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
7218,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
7219,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
7220,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
7221,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
7222,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
7223,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7224,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
7225,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
7226,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
7227,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7228,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7229,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7230,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
7231,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7232,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
7233,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7234,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
7235,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
7236,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
7237,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7238,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
7239,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
7240,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
7241,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
7242,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
7243,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7244,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7245,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
7246,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
7247,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
7248,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7249,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7250,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
7251,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7252,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
7253,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
7254,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7255,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
7256,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7257,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
7258,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
7259,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
7260,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
7261,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7262,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
7263,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
7264,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
7265,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
7266,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
7267,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
7268,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
7269,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
7270,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
7271,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
7272,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
7273,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
7274,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
7275,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
7276,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
7277,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
7278,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
7279,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
7280,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7281,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
7282,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
7283,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Built-up
7284,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
7285,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
7286,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
7287,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
7288,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
7289,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
7290,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
7291,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7292,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
7293,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
7294,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
7295,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
7296,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
7297,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7298,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
7299,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
7300,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
7301,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
7302,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
7303,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7304,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
7305,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7306,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
7307,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
7308,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
7309,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7310,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
7311,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7312,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
7313,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
