Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KQV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KQV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KQV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KQV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KQV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KQV_M_R
685,Cropland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
686,Cropland,NULL,Water,Water,Water,NULL,NULL,Grassland
687,Cropland,NULL,Water,Water,Water,NULL,NULL,Cropland
688,Cropland,NULL,Water,Water,Water,NULL,NULL,Wetland
689,Cropland,NULL,Water,Water,Water,NULL,NULL,Water
690,Cropland,NULL,Water,Water,Water,NULL,NULL,Forest
691,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
692,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
693,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
694,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
695,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
696,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
697,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
698,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
699,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
700,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
701,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
702,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
703,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
704,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
705,Cropland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
706,Cropland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
707,Cropland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
708,Cropland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
709,Cropland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
710,Cropland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
711,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
712,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
713,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
714,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
715,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
716,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
717,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
718,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
719,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
720,Cropland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
721,Cropland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
722,Cropland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
723,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
724,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
725,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
726,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
727,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
728,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
729,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
730,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
731,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
732,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
733,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
734,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
735,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
736,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
737,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
738,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
739,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
740,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
741,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
742,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
743,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
744,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
745,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
746,Cropland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
747,Cropland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
748,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
749,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
750,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
751,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
752,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
753,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
754,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
755,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
756,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
757,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
758,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
759,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
760,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,NULL
761,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
762,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
763,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
764,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
765,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
766,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
767,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
768,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
769,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
770,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
771,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
772,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,NULL
773,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
774,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
775,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
776,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
777,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
778,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
779,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
780,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
781,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
782,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
783,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
784,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
785,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
786,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
787,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
788,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
789,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
790,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
791,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
792,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
793,Cropland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
794,Cropland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
795,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
796,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
797,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
798,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
799,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
800,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
801,Cropland,Cropland,Water,NULL,Water,NULL,NULL,NULL
802,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
803,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Cropland
804,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Bareland
805,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Water
806,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Forest
807,Cropland,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
808,Cropland,Cropland,Water,Non_Water,Water,NULL,NULL,Water
809,Cropland,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
810,Cropland,Cropland,Water,Water,Water,NULL,NULL,Grassland
811,Cropland,Cropland,Water,Water,Water,NULL,NULL,Cropland
812,Cropland,Cropland,Water,Water,Water,NULL,NULL,Water
813,Cropland,Cropland,Water,Water,Water,NULL,NULL,Forest
814,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
815,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
816,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
817,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
818,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
819,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
820,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
821,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
822,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
823,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
824,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
825,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
826,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
827,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
828,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
829,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
830,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
831,Cropland,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
832,Cropland,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
833,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
834,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
835,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
836,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
837,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
838,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
839,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
840,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
841,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
842,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
843,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
844,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
845,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
846,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
847,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
848,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
849,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
850,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
851,Cropland,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
852,Cropland,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
853,Cropland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
854,Cropland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
855,Cropland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
856,Cropland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
857,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
858,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
859,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
860,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
861,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
862,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
863,Cropland,Built-up,Water,NULL,Water,NULL,NULL,Forest
864,Cropland,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
865,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
866,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
867,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
868,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
869,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
870,Cropland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
871,Cropland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
872,Cropland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
873,Cropland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
874,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
875,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
876,Cropland,Water,Water,NULL,Water,NULL,NULL,Forest
877,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
878,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
879,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
880,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
881,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
882,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
883,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
884,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
885,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
886,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
887,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
888,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
889,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
890,Cropland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
891,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
892,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
893,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
894,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
895,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
896,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
897,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
898,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
899,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
900,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
901,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
902,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
903,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
904,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
905,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
906,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
907,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
908,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
909,Cropland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
910,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
911,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
912,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
913,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
914,Cropland,Forest,Water,NULL,Water,NULL,NULL,Grassland
915,Cropland,Forest,Water,NULL,Water,NULL,NULL,Bareland
916,Cropland,Forest,Water,NULL,Water,NULL,NULL,Water
917,Cropland,Forest,Water,NULL,Water,NULL,NULL,Forest
918,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
919,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Cropland
920,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Water
921,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
922,Cropland,Forest,Water,Water,Water,NULL,NULL,Water
923,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
924,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
925,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
926,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
927,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
928,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
929,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
930,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
931,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
932,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
933,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
934,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
935,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
936,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
937,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
938,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
939,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
940,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
941,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
942,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
943,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
944,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
945,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
946,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
947,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
948,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
949,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
950,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
951,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
952,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
953,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
954,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
955,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
956,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
957,Wetland,NULL,Water,NULL,Water,NULL,NULL,Grassland
958,Wetland,NULL,Water,NULL,Water,NULL,NULL,Wetland
959,Wetland,NULL,Water,NULL,Water,NULL,NULL,Forest
960,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,NULL
961,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
962,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
963,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Water
964,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
965,Wetland,NULL,Water,Water,Water,NULL,NULL,Grassland
966,Wetland,NULL,Water,Water,Water,NULL,NULL,Cropland
967,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
968,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
969,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
970,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
971,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
972,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
973,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
974,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
975,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
976,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
977,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
978,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
979,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
980,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
981,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
982,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
983,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
984,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
985,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
986,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
987,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
988,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
989,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
990,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
991,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
992,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
993,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
994,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
995,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
996,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
997,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
998,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
999,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1000,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1001,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1002,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1003,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1004,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1005,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1006,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1007,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
1008,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1009,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1010,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1011,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1012,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
1013,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1014,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Cropland
1015,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1016,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1017,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1018,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1019,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1020,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1021,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1022,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1023,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1024,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1025,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1026,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
