Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LWL_M_R
865,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
866,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
867,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
868,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
869,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
870,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
871,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
872,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
873,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
874,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
875,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
876,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
877,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
878,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
879,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
880,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
881,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
882,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
883,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
884,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
885,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
886,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
887,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
888,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
889,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
890,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
891,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
892,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
893,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
894,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
895,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
896,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
897,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
898,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
899,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
900,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
901,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
902,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
903,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
904,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
905,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
906,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
907,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
908,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
909,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
910,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
911,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
912,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
913,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
914,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
915,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
916,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
917,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
918,Grassland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
919,Grassland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
920,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
921,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
922,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
923,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
924,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
925,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
926,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
927,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
928,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
929,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
930,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
931,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
932,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
933,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
934,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
935,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
936,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
937,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
938,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
939,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
940,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
941,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
942,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
943,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
944,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
945,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
946,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
947,Grassland,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
948,Grassland,Cropland,Wetland,NULL,Wetland,Water,Grassland,Grassland
949,Grassland,Cropland,Wetland,NULL,Wetland,Water,Grassland,Forest
950,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
951,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
952,Grassland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
953,Grassland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Cropland
954,Grassland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
955,Grassland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Cropland
956,Grassland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
957,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
958,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
959,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
960,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
961,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
962,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
963,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
964,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
965,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Cropland
966,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
967,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
968,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
969,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
970,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
971,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
972,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
973,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
974,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
975,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
976,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
977,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
978,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
979,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
980,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
981,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
982,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
983,Grassland,Water,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
984,Grassland,Water,Water,Water,Water,Shrubland,Wetland,Water
985,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
986,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
987,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
988,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
989,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
990,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
991,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
992,Grassland,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
993,Grassland,Forest,Water,Water,Water,Shrubland,Wetland,Water
994,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
995,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
996,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
997,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
998,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
999,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1000,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
1001,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1002,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1003,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
1004,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
1005,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1006,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
1007,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1008,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1009,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
1010,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1011,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1012,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1013,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1014,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
1015,Cropland,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
1016,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1017,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1018,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1019,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1020,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
1021,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1022,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1023,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1024,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1025,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1026,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
1027,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
1028,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1029,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1030,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1031,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1032,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1033,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
1034,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1035,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1036,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1037,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1038,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1039,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1040,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1041,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1042,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1043,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1044,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1045,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1046,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1047,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1048,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1049,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1050,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1051,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1052,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1053,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1054,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
1055,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1056,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1057,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1058,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1059,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
1060,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
1061,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1062,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1063,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1064,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1065,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
1066,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1067,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1068,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1069,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
1070,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1071,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1072,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
1073,Cropland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1074,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1075,Cropland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1076,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1077,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
1078,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1079,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1080,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1081,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Bareland
1082,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
1083,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
1084,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1085,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1086,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland,Shrubland,Built-up
1087,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1088,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
1089,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1090,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1091,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1092,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1093,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
1094,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
1095,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1096,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
1097,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1098,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1099,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1100,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1101,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1102,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1103,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1104,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1105,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1106,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1107,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1108,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1109,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1110,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
1111,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1112,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1113,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1114,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1115,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1116,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
1117,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1118,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1119,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1120,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1121,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1122,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
1123,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
1124,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
1125,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
1126,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
1127,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1128,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
1129,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1130,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1131,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1132,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1133,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
1134,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
1135,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1136,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1137,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1138,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
1139,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1140,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1141,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1142,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1143,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1144,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1145,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1146,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1147,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
1148,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1149,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1150,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
1151,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
1152,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
1153,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1154,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1155,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
1156,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1157,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1158,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1159,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1160,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1161,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1162,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1163,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1164,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1165,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1166,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
1167,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1168,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1169,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1170,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1171,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
1172,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1173,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1174,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1175,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
1176,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1177,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
