Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MHV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MHV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MHV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MHV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MHV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MHV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MHV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MHV_M_R
700,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,NULL
701,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,NULL
702,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,NULL
703,Forest,NULL,Wetland,NULL,Wetland,Forest,Bareland,NULL
704,Forest,NULL,Wetland,NULL,Wetland,Forest,Water,NULL
705,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,NULL
706,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,NULL
707,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Forest,NULL
708,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,NULL
709,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,NULL
710,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,NULL
711,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,NULL
712,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,NULL
713,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,NULL
714,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
715,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland,NULL
716,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Water,NULL
717,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
718,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,NULL
719,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
720,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
721,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,NULL
722,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,NULL
723,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
724,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,NULL
725,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
726,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
727,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
728,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
729,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,NULL
730,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,NULL
731,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
732,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
733,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,NULL
734,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Water,NULL
735,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Forest,NULL
736,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,NULL
737,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Wetland,NULL
738,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Bareland,NULL
739,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Water,NULL
740,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
741,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,NULL
742,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Water,NULL
743,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,NULL
744,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
745,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
746,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,NULL
747,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
748,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,NULL
749,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,NULL
750,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,NULL
751,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,NULL
752,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
753,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,NULL
754,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,NULL
755,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
756,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
757,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
758,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
759,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
760,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,NULL
761,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Wetland,NULL
762,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Water,NULL
763,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Forest,NULL
764,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Wetland,NULL
765,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Bareland,NULL
766,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Forest,NULL
767,Forest,NULL,Water,NULL,Water,NULL,Grassland,NULL
768,Forest,NULL,Water,NULL,Water,NULL,Wetland,NULL
769,Forest,NULL,Water,NULL,Water,NULL,Water,NULL
770,Forest,NULL,Water,NULL,Water,NULL,Forest,NULL
771,Forest,NULL,Water,NULL,Water,Grassland,Grassland,NULL
772,Forest,NULL,Water,NULL,Water,Grassland,Wetland,NULL
773,Forest,NULL,Water,NULL,Water,Grassland,Water,NULL
774,Forest,NULL,Water,NULL,Water,Wetland,NULL,NULL
775,Forest,NULL,Water,NULL,Water,Wetland,Grassland,NULL
776,Forest,NULL,Water,NULL,Water,Wetland,Wetland,NULL
777,Forest,NULL,Water,NULL,Water,Wetland,Water,NULL
778,Forest,NULL,Water,NULL,Water,Wetland,Forest,NULL
779,Forest,NULL,Water,NULL,Water,Bareland,Wetland,NULL
780,Forest,NULL,Water,NULL,Water,Bareland,Water,NULL
781,Forest,NULL,Water,NULL,Water,Water,Grassland,NULL
782,Forest,NULL,Water,NULL,Water,Water,Wetland,NULL
783,Forest,NULL,Water,NULL,Water,Water,Water,NULL
784,Forest,NULL,Water,NULL,Water,Water,Forest,NULL
785,Forest,NULL,Water,NULL,Water,Forest,Wetland,NULL
786,Forest,NULL,Water,NULL,Water,Forest,Water,NULL
787,Forest,NULL,Water,NULL,Water,Forest,Forest,NULL
788,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
789,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
790,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,NULL
791,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
792,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
793,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
794,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
795,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
796,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,NULL
797,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
798,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
799,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
800,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
801,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
802,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,NULL
803,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
804,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
805,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
806,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
807,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
808,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,NULL
809,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
810,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,NULL
811,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,NULL
812,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,NULL
813,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
814,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
815,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
816,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,NULL
817,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
818,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
819,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,NULL
820,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,NULL
821,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,NULL
822,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
823,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
824,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
825,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
826,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
827,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Water,NULL
828,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
829,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,NULL
830,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
831,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,NULL
832,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,NULL
833,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,NULL
834,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,NULL
835,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
836,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,NULL
837,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,NULL
838,Forest,Wetland,Water,NULL,Water,Wetland,Water,NULL
839,Forest,Wetland,Water,NULL,Water,Water,Wetland,NULL
840,Forest,Wetland,Water,NULL,Water,Water,Water,NULL
841,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
842,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
843,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,NULL
844,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
845,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
846,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
847,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Water,NULL
848,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
849,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
850,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
851,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
852,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
853,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
854,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
855,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
856,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
857,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
858,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
859,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
860,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,NULL
861,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
862,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
863,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,NULL
864,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
865,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
866,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
867,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
868,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
869,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
870,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,NULL
871,Forest,Built-up,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
872,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
873,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
874,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
875,Forest,Built-up,Wetland,NULL,Wetland,NULL,Bareland,NULL
876,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,NULL
877,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Water,NULL
878,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,NULL
879,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,NULL
880,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Water,NULL
881,Forest,Built-up,Wetland,NULL,Wetland,Forest,Wetland,NULL
882,Forest,Built-up,Wetland,NULL,Wetland,Forest,Bareland,NULL
883,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Wetland,NULL
884,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
885,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Water,NULL
886,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Bareland,NULL
887,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Wetland,NULL
888,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
889,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
890,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up,Wetland,NULL
891,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
892,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
893,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
894,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
895,Forest,Built-up,Built-up,NULL,Non_Wetland,Water,Water,NULL
896,Forest,Built-up,Water,NULL,Water,Bareland,Water,NULL
897,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
898,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
899,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
900,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
901,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
902,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
903,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,NULL
904,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
905,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
906,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
907,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
908,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
909,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,NULL
910,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
911,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
912,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,NULL
913,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
914,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,NULL
915,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,NULL
916,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
917,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,NULL
918,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
919,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
920,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
921,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,NULL
922,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,NULL
923,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,NULL
924,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
925,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,NULL
926,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
927,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
928,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
929,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
930,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
931,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
932,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
933,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
934,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,NULL
935,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
936,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
937,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Bareland,NULL
938,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
939,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
940,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
941,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
942,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
943,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,NULL
944,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,NULL
945,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,NULL
946,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,NULL
947,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
948,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,NULL
949,Forest,Water,Wetland,NULL,Wetland,NULL,Bareland,NULL
950,Forest,Water,Wetland,NULL,Wetland,NULL,Water,NULL
951,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,NULL
952,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,NULL
953,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,NULL
954,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,NULL
955,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,NULL
956,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,NULL
957,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,NULL
958,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,NULL
959,Forest,Water,Wetland,NULL,Wetland,Water,Water,NULL
960,Forest,Water,Wetland,NULL,Wetland,Water,Forest,NULL
961,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,NULL
962,Forest,Water,Wetland,NULL,Wetland,Forest,Water,NULL
963,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,NULL
964,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,NULL
965,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,NULL
966,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
967,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,NULL
968,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
969,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
970,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
971,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
972,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,NULL
973,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
974,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,NULL
975,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,NULL
976,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,NULL
977,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,NULL
978,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,NULL
979,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,NULL
980,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water,NULL
981,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Forest,NULL
982,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
983,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
984,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
985,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,NULL
986,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,NULL
987,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,NULL
988,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Wetland,NULL
989,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Water,NULL
990,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Forest,NULL
991,Forest,Water,Water,NULL,Water,NULL,Wetland,NULL
992,Forest,Water,Water,NULL,Water,NULL,Water,NULL
993,Forest,Water,Water,NULL,Water,NULL,Forest,NULL
994,Forest,Water,Water,NULL,Water,Wetland,Wetland,NULL
995,Forest,Water,Water,NULL,Water,Wetland,Water,NULL
996,Forest,Water,Water,NULL,Water,Wetland,Forest,NULL
997,Forest,Water,Water,NULL,Water,Bareland,Wetland,NULL
998,Forest,Water,Water,NULL,Water,Water,Wetland,NULL
999,Forest,Water,Water,NULL,Water,Water,Water,NULL
1000,Forest,Water,Water,NULL,Water,Water,Forest,NULL
1001,Forest,Water,Water,NULL,Water,Forest,Wetland,NULL
1002,Forest,Water,Water,NULL,Water,Forest,Water,NULL
1003,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
1004,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,NULL
1005,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,NULL
1006,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1007,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
1008,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,NULL
1009,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
1010,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
1011,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
1012,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,NULL
1013,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,NULL
1014,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
1015,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,NULL
1016,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
1017,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,NULL
1018,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,NULL
1019,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1020,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
1021,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
1022,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
1023,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,NULL
1024,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
1025,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1026,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
1027,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
1028,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
1029,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1030,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,NULL
1031,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
1032,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
1033,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
1034,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
1035,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
1036,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,NULL
1037,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
1038,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,NULL
1039,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
1040,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
1041,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
1042,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,NULL
1043,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
1044,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
1045,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
1046,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
1047,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1048,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
1049,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
1050,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1051,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
1052,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
