Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MWU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MWU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MWU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MWU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MWU_M_R
11177,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
11178,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
11179,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
11180,Cropland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11181,Cropland,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
11182,Cropland,Water,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
11183,Cropland,Water,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
11184,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
11185,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11186,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
11187,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Wetland
11188,Cropland,Water,Shrubland,Water,Non_Wetland,Shrubland,NULL,Water
11189,Cropland,Water,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
11190,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
11191,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
11192,Cropland,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11193,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
11194,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
11195,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11196,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11197,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11198,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
11199,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
11200,Cropland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
11201,Cropland,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
11202,Cropland,Water,Cropland,NULL,Non_Wetland,Water,NULL,Forest
11203,Cropland,Water,Cropland,NULL,Non_Wetland,Water,Built-up,Grassland
11204,Cropland,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
11205,Cropland,Water,Cropland,NULL,Non_Wetland,Water,Water,Cropland
11206,Cropland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
11207,Cropland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
11208,Cropland,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11209,Cropland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
11210,Cropland,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
11211,Cropland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
11212,Cropland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
11213,Cropland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
11214,Cropland,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
11215,Cropland,Water,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
11216,Cropland,Water,Wetland,NULL,Wetland,NULL,Bareland,Grassland
11217,Cropland,Water,Wetland,NULL,Wetland,Shrubland,NULL,Forest
11218,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
11219,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
11220,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
11221,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
11222,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
11223,Cropland,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Cropland
11224,Cropland,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
11225,Cropland,Water,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
11226,Cropland,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Wetland
11227,Cropland,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
11228,Cropland,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
11229,Cropland,Water,Wetland,Non_Water,Wetland,Water,NULL,Grassland
11230,Cropland,Water,Wetland,Non_Water,Wetland,Water,NULL,Cropland
11231,Cropland,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
11232,Cropland,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
11233,Cropland,Water,Wetland,Non_Water,Wetland,Water,Forest,Cropland
11234,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
11235,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
11236,Cropland,Water,Wetland,Water,Wetland,Water,NULL,Grassland
11237,Cropland,Water,Wetland,Water,Wetland,Water,NULL,Bareland
11238,Cropland,Water,Wetland,Water,Wetland,Water,Water,Wetland
11239,Cropland,Water,Wetland,Water,Wetland,Water,Water,Water
11240,Cropland,Water,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
11241,Cropland,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
11242,Cropland,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
11243,Cropland,Water,Forest,Water,Non_Wetland,NULL,Built-up,Grassland
11244,Cropland,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
11245,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
11246,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
11247,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
11248,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
11249,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11250,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
11251,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
11252,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
11253,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
11254,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
11255,Cropland,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11256,Cropland,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
11257,Cropland,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
11258,Cropland,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Grassland
11259,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
11260,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11261,Cropland,Forest,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
11262,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
11263,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
11264,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11265,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11266,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11267,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
11268,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
11269,Cropland,Forest,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
11270,Cropland,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
11271,Cropland,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
11272,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
11273,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
11274,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
11275,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
11276,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
11277,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
11278,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
11279,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
11280,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
11281,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11282,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
11283,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11284,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11285,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11286,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11287,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11288,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
11289,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11290,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
11291,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
11292,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
11293,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
11294,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
11295,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11296,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11297,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
11298,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
11299,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11300,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
11301,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
11302,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
11303,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
11304,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
11305,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
11306,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
11307,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
11308,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
11309,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
11310,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
11311,Cropland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
11312,Cropland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
11313,Cropland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,NULL
11314,Cropland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
11315,Cropland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
11316,Cropland,Forest,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
11317,Cropland,Forest,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
11318,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
11319,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Cropland
11320,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
11321,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
11322,Cropland,Forest,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
11323,Cropland,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Cropland
11324,Cropland,Forest,Wetland,Non_Water,Wetland,Cropland,NULL,Wetland
11325,Cropland,Forest,Wetland,Water,Wetland,Water,Water,Water
11326,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
11327,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
11328,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
11329,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
11330,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
11331,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
11332,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
11333,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
11334,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
11335,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
11336,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11337,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11338,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11339,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11340,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
11341,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
11342,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
11343,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
11344,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11345,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
11346,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
11347,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
11348,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
11349,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
11350,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
11351,Cropland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11352,Cropland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
11353,Cropland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
11354,Cropland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
11355,Cropland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
11356,Cropland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
11357,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
11358,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
11359,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
11360,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
11361,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
11362,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
11363,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
11364,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
11365,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
11366,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
11367,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
11368,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
11369,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Water
11370,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
11371,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
11372,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
11373,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
11374,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
11375,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Water
11376,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Water,NULL
11377,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
11378,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Water
11379,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,NULL
11380,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
11381,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Wetland
11382,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
11383,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
11384,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
11385,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
11386,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Water
11387,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
11388,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11389,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11390,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
11391,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
11392,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
11393,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
11394,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11395,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
11396,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11397,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
11398,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
11399,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
11400,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
11401,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
11402,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
11403,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Cropland
11404,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Wetland
11405,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
11406,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
11407,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
11408,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
11409,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
11410,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11411,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11412,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
11413,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
11414,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
11415,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
11416,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
11417,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
11418,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
11419,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
11420,Wetland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
11421,Wetland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
11422,Wetland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
11423,Wetland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
11424,Wetland,NULL,NULL,NULL,Non_Wetland,Water,NULL,Grassland
11425,Wetland,NULL,NULL,NULL,Non_Wetland,Water,NULL,Wetland
11426,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
11427,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Wetland
11428,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Water
11429,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
11430,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Cropland
11431,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
11432,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Water,Water
11433,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,NULL
11434,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
11435,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
11436,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
11437,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
11438,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
11439,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Wetland
11440,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
11441,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
11442,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Wetland
11443,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
11444,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Water,Forest
11445,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
11446,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
11447,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Water
11448,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
11449,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
11450,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
11451,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
11452,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
11453,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
11454,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
11455,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
11456,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
11457,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
11458,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,NULL
11459,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
11460,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Cropland
11461,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Wetland
11462,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Water
11463,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,NULL
11464,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
11465,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Cropland
11466,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,NULL
11467,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
11468,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,Cropland
11469,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,Wetland
11470,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
11471,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11472,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
11473,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
11474,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Built-up
11475,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Water
11476,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
11477,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
11478,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
11479,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
11480,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
11481,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
11482,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11483,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
11484,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
11485,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
11486,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
11487,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,NULL
11488,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
11489,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,NULL
11490,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
11491,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Cropland
11492,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
11493,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
11494,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,NULL
11495,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11496,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Cropland
11497,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
11498,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
