Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LBL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LBL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LBL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LBL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LBL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LBL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LBL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LBL_M_R
1844,Grassland,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1845,Grassland,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
1846,Grassland,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Water
1847,Grassland,Water,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
1848,Grassland,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1849,Grassland,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
1850,Grassland,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1851,Grassland,Water,Built-up,Non_Water,Non_Wetland,Grassland,Water,Bareland
1852,Grassland,Water,Water,NULL,Water,Grassland,Grassland,Grassland
1853,Grassland,Water,Water,NULL,Water,Grassland,Grassland,Bareland
1854,Grassland,Water,Water,NULL,Water,Grassland,Grassland,Forest
1855,Grassland,Water,Water,NULL,Water,Grassland,Wetland,Grassland
1856,Grassland,Water,Water,NULL,Water,Grassland,Water,Grassland
1857,Grassland,Water,Water,NULL,Water,Grassland,Water,Water
1858,Grassland,Water,Water,NULL,Water,Grassland,Water,Forest
1859,Grassland,Water,Water,NULL,Water,Grassland,Forest,Grassland
1860,Grassland,Water,Water,NULL,Water,Water,Bareland,Water
1861,Grassland,Water,Water,Non_Water,Water,Grassland,Grassland,Grassland
1862,Grassland,Water,Water,Non_Water,Water,Grassland,Wetland,Water
1863,Grassland,Water,Water,Non_Water,Water,Grassland,Wetland,Forest
1864,Grassland,Water,Water,Non_Water,Water,Grassland,Water,Grassland
1865,Grassland,Water,Water,Non_Water,Water,Grassland,Water,Water
1866,Grassland,Water,Water,Non_Water,Water,Bareland,Water,Grassland
1867,Grassland,Water,Water,Non_Water,Water,Water,Water,Forest
1868,Grassland,Water,Water,Water,Water,Grassland,Grassland,Grassland
1869,Grassland,Water,Water,Water,Water,Grassland,Grassland,Water
1870,Grassland,Water,Water,Water,Water,Grassland,Grassland,Forest
1871,Grassland,Water,Water,Water,Water,Grassland,Wetland,Water
1872,Grassland,Water,Water,Water,Water,Grassland,Water,Grassland
1873,Grassland,Water,Water,Water,Water,Grassland,Water,Water
1874,Grassland,Water,Water,Water,Water,Grassland,Water,Forest
1875,Grassland,Water,Water,Water,Water,Bareland,Grassland,Grassland
1876,Grassland,Water,Water,Water,Water,Bareland,Water,Grassland
1877,Grassland,Water,Water,Water,Water,Water,Grassland,Water
1878,Grassland,Water,Water,Water,Water,Water,Wetland,Grassland
1879,Grassland,Water,Water,Water,Water,Water,Wetland,Water
1880,Grassland,Water,Water,Water,Water,Water,Water,Grassland
1881,Grassland,Water,Water,Water,Water,Water,Water,Bareland
1882,Grassland,Water,Water,Water,Water,Water,Water,Water
1883,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1884,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
1885,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1886,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1887,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1888,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1889,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Water
1890,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1891,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1892,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Water,Bareland
1893,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
1894,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1895,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1896,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Water
1897,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1898,Grassland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1899,Grassland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1900,Grassland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
1901,Grassland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1902,Grassland,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
1903,Grassland,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1904,Grassland,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1905,Grassland,Water,Forest,NULL,Non_Wetland,Water,Forest,Bareland
1906,Grassland,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1907,Grassland,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1908,Grassland,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1909,Grassland,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1910,Grassland,Water,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
1911,Grassland,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
1912,Grassland,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Bareland
1913,Grassland,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Water
1914,Grassland,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
1915,Grassland,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
1916,Grassland,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
1917,Grassland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1918,Grassland,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
1919,Grassland,Water,Forest,Water,Non_Wetland,Grassland,Bareland,Grassland
1920,Grassland,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
1921,Grassland,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
1922,Grassland,Water,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
1923,Grassland,Water,Forest,Water,Non_Wetland,Bareland,Water,Grassland
1924,Grassland,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
1925,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1926,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1927,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1928,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1929,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1930,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1931,Grassland,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1932,Grassland,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1933,Grassland,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1934,Grassland,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
1935,Grassland,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
1936,Grassland,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
1937,Grassland,Forest,NULL,Water,Non_Wetland,Grassland,Water,Grassland
1938,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1939,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1940,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1941,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1942,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1943,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1944,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1945,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
1946,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1947,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1948,Grassland,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1949,Grassland,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
1950,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1951,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1952,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1953,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1954,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1955,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1956,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1957,Grassland,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
1958,Grassland,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
1959,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1960,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1961,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1962,Grassland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
1963,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1964,Grassland,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
1965,Grassland,Forest,Wetland,Water,Wetland,Bareland,Water,Water
1966,Grassland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1967,Grassland,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1968,Grassland,Forest,Water,NULL,Water,Grassland,Grassland,Forest
1969,Grassland,Forest,Water,NULL,Water,Grassland,Wetland,Forest
1970,Grassland,Forest,Water,NULL,Water,Grassland,Water,Grassland
1971,Grassland,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
1972,Grassland,Forest,Water,Non_Water,Water,Grassland,Grassland,Bareland
1973,Grassland,Forest,Water,Non_Water,Water,Grassland,Grassland,Forest
1974,Grassland,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
1975,Grassland,Forest,Water,Non_Water,Water,Grassland,Water,Grassland
1976,Grassland,Forest,Water,Non_Water,Water,Grassland,Water,Water
1977,Grassland,Forest,Water,Non_Water,Water,Grassland,Water,Forest
1978,Grassland,Forest,Water,Non_Water,Water,Bareland,Water,Water
1979,Grassland,Forest,Water,Non_Water,Water,Water,Water,Grassland
1980,Grassland,Forest,Water,Water,Water,Grassland,Grassland,Grassland
1981,Grassland,Forest,Water,Water,Water,Grassland,Wetland,Water
1982,Grassland,Forest,Water,Water,Water,Grassland,Water,Grassland
1983,Grassland,Forest,Water,Water,Water,Grassland,Water,Water
1984,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1985,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1986,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1987,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1988,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1989,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1990,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1991,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1992,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1993,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1994,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1995,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
1996,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1997,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
1998,Grassland,Forest,Forest,NULL,Non_Wetland,Water,Water,Grassland
1999,Grassland,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
2000,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2001,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2002,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2003,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2004,Grassland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2005,Grassland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2006,Grassland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2007,Grassland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2008,Grassland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
2009,Grassland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
2010,Grassland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2011,Grassland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
2012,Grassland,Forest,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2013,Grassland,Forest,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
2014,Grassland,Forest,Forest,Water,Non_Wetland,Grassland,Water,Grassland
2015,Grassland,Forest,Forest,Water,Non_Wetland,Water,Forest,Bareland
2016,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2017,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2018,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2019,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2020,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2021,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2022,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2023,Cropland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2024,Cropland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2025,Cropland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2026,Cropland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
2027,Cropland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
2028,Cropland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Forest,Grassland
2029,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2030,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2031,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2032,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2033,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2034,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
2035,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
2036,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
2037,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2038,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
2039,Cropland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Bareland
2040,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2041,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2042,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2043,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2044,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2045,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2046,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2047,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
2048,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2049,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2050,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2051,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2052,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2053,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
2054,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2055,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2056,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2057,Cropland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2058,Cropland,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
2059,Cropland,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
2060,Cropland,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Bareland
2061,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2062,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2063,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
2064,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2065,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2066,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2067,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Bareland
2068,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
2069,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2070,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Water
2071,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
2072,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Water,Bareland
2073,Cropland,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
2074,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2075,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2076,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2077,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2078,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2079,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2080,Cropland,NULL,Wetland,Water,Wetland,Water,Water,Water
2081,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
2082,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water,Forest,Grassland
2083,Cropland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2084,Cropland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
2085,Cropland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Water,Grassland
2086,Cropland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
2087,Cropland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Bareland
2088,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2089,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2090,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Bareland
2091,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2092,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
2093,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2094,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2095,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2096,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
2097,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2098,Cropland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2099,Cropland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
2100,Cropland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
2101,Cropland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
2102,Cropland,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Bareland
2103,Cropland,NULL,Water,NULL,Water,Grassland,Grassland,Forest
2104,Cropland,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
2105,Cropland,NULL,Water,NULL,Water,Water,Grassland,Bareland
2106,Cropland,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
2107,Cropland,NULL,Water,Non_Water,Water,Grassland,Grassland,Bareland
2108,Cropland,NULL,Water,Non_Water,Water,Grassland,Grassland,Water
2109,Cropland,NULL,Water,Non_Water,Water,Grassland,Water,Grassland
2110,Cropland,NULL,Water,Non_Water,Water,Grassland,Water,Bareland
2111,Cropland,NULL,Water,Non_Water,Water,Grassland,Water,Water
2112,Cropland,NULL,Water,Non_Water,Water,Grassland,Forest,Water
2113,Cropland,NULL,Water,Non_Water,Water,Bareland,Grassland,Bareland
2114,Cropland,NULL,Water,Non_Water,Water,Bareland,Water,Bareland
2115,Cropland,NULL,Water,Non_Water,Water,Bareland,Water,Water
2116,Cropland,NULL,Water,Non_Water,Water,Forest,Water,Forest
2117,Cropland,NULL,Water,Water,Water,Grassland,Grassland,Water
2118,Cropland,NULL,Water,Water,Water,Grassland,Wetland,Water
2119,Cropland,NULL,Water,Water,Water,Grassland,Water,Grassland
2120,Cropland,NULL,Water,Water,Water,Grassland,Water,Water
2121,Cropland,NULL,Water,Water,Water,Bareland,Grassland,Water
2122,Cropland,NULL,Water,Water,Water,Bareland,Water,Bareland
2123,Cropland,NULL,Water,Water,Water,Bareland,Water,Water
2124,Cropland,NULL,Water,Water,Water,Water,Wetland,Water
2125,Cropland,NULL,Water,Water,Water,Water,Water,Bareland
2126,Cropland,NULL,Water,Water,Water,Water,Water,Water
2127,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2128,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2129,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2130,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2131,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2132,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2133,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2134,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2135,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2136,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2137,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2138,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2139,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2140,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2141,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2142,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
2143,Cropland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2144,Cropland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2145,Cropland,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2146,Cropland,NULL,Forest,NULL,Non_Wetland,Water,Forest,Bareland
2147,Cropland,NULL,Forest,NULL,Non_Wetland,Water,Forest,Water
2148,Cropland,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
2149,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2150,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2151,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2152,Cropland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2153,Cropland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2154,Cropland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2155,Cropland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2156,Cropland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2157,Cropland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
2158,Cropland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
2159,Cropland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
2160,Cropland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2161,Cropland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
2162,Cropland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2163,Cropland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
2164,Cropland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
2165,Cropland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
2166,Cropland,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
2167,Cropland,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2168,Cropland,NULL,Forest,Water,Non_Wetland,Bareland,Water,Forest
2169,Cropland,NULL,Forest,Water,Non_Wetland,Water,Wetland,Grassland
2170,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2171,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
2172,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2173,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
2174,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2175,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2176,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2177,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
