Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MKS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MKS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MKS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MKS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MKS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MKS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MKS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MKS_M_R
4344,Wetland,Water,Wetland,Non_Water,Wetland,Water,NULL,Grassland
4345,Wetland,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
4346,Wetland,Water,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
4347,Wetland,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
4348,Wetland,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
4349,Wetland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4350,Wetland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4351,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
4352,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
4353,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
4354,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
4355,Wetland,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
4356,Wetland,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
4357,Wetland,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
4358,Wetland,Water,Wetland,Water,Wetland,Grassland,NULL,Grassland
4359,Wetland,Water,Wetland,Water,Wetland,Grassland,Grassland,Grassland
4360,Wetland,Water,Wetland,Water,Wetland,Grassland,Grassland,Forest
4361,Wetland,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
4362,Wetland,Water,Wetland,Water,Wetland,Wetland,Grassland,Water
4363,Wetland,Water,Wetland,Water,Wetland,Wetland,Grassland,Forest
4364,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
4365,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Forest
4366,Wetland,Water,Wetland,Water,Wetland,Wetland,Forest,Grassland
4367,Wetland,Water,Wetland,Water,Wetland,Bareland,Grassland,Grassland
4368,Wetland,Water,Wetland,Water,Wetland,Bareland,Grassland,Water
4369,Wetland,Water,Wetland,Water,Wetland,Bareland,Grassland,Forest
4370,Wetland,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
4371,Wetland,Water,Wetland,Water,Wetland,Bareland,Water,Water
4372,Wetland,Water,Wetland,Water,Wetland,Bareland,Water,Forest
4373,Wetland,Water,Wetland,Water,Wetland,Water,NULL,Water
4374,Wetland,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
4375,Wetland,Water,Wetland,Water,Wetland,Water,Grassland,Wetland
4376,Wetland,Water,Wetland,Water,Wetland,Water,Grassland,Water
4377,Wetland,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
4378,Wetland,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
4379,Wetland,Water,Wetland,Water,Wetland,Water,Wetland,Water
4380,Wetland,Water,Wetland,Water,Wetland,Water,Water,Grassland
4381,Wetland,Water,Wetland,Water,Wetland,Water,Water,Wetland
4382,Wetland,Water,Wetland,Water,Wetland,Water,Water,Water
4383,Wetland,Water,Wetland,Water,Wetland,Water,Water,Forest
4384,Wetland,Water,Wetland,Water,Wetland,Water,Forest,Water
4385,Wetland,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4386,Wetland,Water,Bareland,NULL,Non_Wetland,Cropland,Water,Grassland
4387,Wetland,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
4388,Wetland,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
4389,Wetland,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
4390,Wetland,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
4391,Wetland,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
4392,Wetland,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4393,Wetland,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
4394,Wetland,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
4395,Wetland,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Wetland
4396,Wetland,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
4397,Wetland,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
4398,Wetland,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
4399,Wetland,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
4400,Wetland,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
4401,Wetland,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
4402,Wetland,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
4403,Wetland,Water,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
4404,Wetland,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
4405,Wetland,Water,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4406,Wetland,Water,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4407,Wetland,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4408,Wetland,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
4409,Wetland,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Grassland
4410,Wetland,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
4411,Wetland,Water,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
4412,Wetland,Water,Bareland,Water,Non_Wetland,Water,Grassland,Forest
4413,Wetland,Water,Bareland,Water,Non_Wetland,Water,Water,Water
4414,Wetland,Water,Water,NULL,Water,Grassland,Grassland,Grassland
4415,Wetland,Water,Water,NULL,Water,Grassland,Grassland,Forest
4416,Wetland,Water,Water,NULL,Water,Bareland,Grassland,Grassland
4417,Wetland,Water,Water,NULL,Water,Water,NULL,Grassland
4418,Wetland,Water,Water,NULL,Water,Water,Grassland,Grassland
4419,Wetland,Water,Water,NULL,Water,Water,Grassland,Water
4420,Wetland,Water,Water,NULL,Water,Water,Grassland,Forest
4421,Wetland,Water,Water,NULL,Water,Water,Wetland,Water
4422,Wetland,Water,Water,NULL,Water,Water,Water,Grassland
4423,Wetland,Water,Water,NULL,Water,Water,Water,Wetland
4424,Wetland,Water,Water,NULL,Water,Water,Water,Water
4425,Wetland,Water,Water,NULL,Water,Water,Water,Forest
4426,Wetland,Water,Water,NULL,Water,Water,Forest,Forest
4427,Wetland,Water,Water,NULL,Water,Forest,Grassland,Forest
4428,Wetland,Water,Water,Non_Water,Water,Wetland,Water,Grassland
4429,Wetland,Water,Water,Non_Water,Water,Bareland,Water,Grassland
4430,Wetland,Water,Water,Non_Water,Water,Water,Water,Grassland
4431,Wetland,Water,Water,Non_Water,Water,Water,Water,Wetland
4432,Wetland,Water,Water,Non_Water,Water,Water,Water,Water
4433,Wetland,Water,Water,Non_Water,Water,Water,Water,Forest
4434,Wetland,Water,Water,Water,Water,NULL,Grassland,Forest
4435,Wetland,Water,Water,Water,Water,Grassland,Water,Grassland
4436,Wetland,Water,Water,Water,Water,Grassland,Water,Water
4437,Wetland,Water,Water,Water,Water,Grassland,Water,Forest
4438,Wetland,Water,Water,Water,Water,Wetland,Water,Wetland
4439,Wetland,Water,Water,Water,Water,Wetland,Water,Water
4440,Wetland,Water,Water,Water,Water,Bareland,Wetland,Grassland
4441,Wetland,Water,Water,Water,Water,Bareland,Water,Grassland
4442,Wetland,Water,Water,Water,Water,Bareland,Water,Water
4443,Wetland,Water,Water,Water,Water,Water,Grassland,Grassland
4444,Wetland,Water,Water,Water,Water,Water,Grassland,Wetland
4445,Wetland,Water,Water,Water,Water,Water,Grassland,Water
4446,Wetland,Water,Water,Water,Water,Water,Grassland,Forest
4447,Wetland,Water,Water,Water,Water,Water,Wetland,Grassland
4448,Wetland,Water,Water,Water,Water,Water,Wetland,Wetland
4449,Wetland,Water,Water,Water,Water,Water,Wetland,Bareland
4450,Wetland,Water,Water,Water,Water,Water,Wetland,Water
4451,Wetland,Water,Water,Water,Water,Water,Water,Grassland
4452,Wetland,Water,Water,Water,Water,Water,Water,Wetland
4453,Wetland,Water,Water,Water,Water,Water,Water,Water
4454,Wetland,Water,Water,Water,Water,Water,Water,Forest
4455,Wetland,Water,Water,Water,Water,Water,Forest,Water
4456,Wetland,Water,Water,Water,Water,Water,Forest,Forest
4457,Wetland,Water,Water,Water,Water,Forest,Water,Forest
4458,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4459,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4460,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4461,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4462,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
4463,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4464,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
4465,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
4466,Wetland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4467,Wetland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4468,Wetland,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
4469,Wetland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
4470,Wetland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
4471,Wetland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
4472,Wetland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4473,Wetland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
4474,Wetland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
4475,Wetland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
4476,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
4477,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
4478,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Water
4479,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
4480,Wetland,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
4481,Wetland,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
4482,Wetland,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
4483,Wetland,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4484,Wetland,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4485,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4486,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
4487,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
4488,Wetland,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
4489,Wetland,Water,Forest,Water,Non_Wetland,Water,Grassland,Grassland
4490,Wetland,Water,Forest,Water,Non_Wetland,Water,Wetland,Grassland
4491,Wetland,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
4492,Wetland,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
4493,Wetland,Water,Forest,Water,Non_Wetland,Water,Water,Water
4494,Wetland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4495,Wetland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4496,Wetland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4497,Wetland,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Wetland
4498,Wetland,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
4499,Wetland,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
4500,Wetland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4501,Wetland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4502,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
4503,Wetland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4504,Wetland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4505,Wetland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4506,Wetland,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
4507,Wetland,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
4508,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4509,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
4510,Wetland,Forest,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
4511,Wetland,Forest,Shrubland,Water,Non_Wetland,Bareland,Grassland,Forest
4512,Wetland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
4513,Wetland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
4514,Wetland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4515,Wetland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4516,Wetland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4517,Wetland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
4518,Wetland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4519,Wetland,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
4520,Wetland,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4521,Wetland,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4522,Wetland,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
4523,Wetland,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
4524,Wetland,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
4525,Wetland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4526,Wetland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4527,Wetland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4528,Wetland,Forest,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
4529,Wetland,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
4530,Wetland,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
4531,Wetland,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
4532,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4533,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4534,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4535,Wetland,Forest,Grassland,Water,Non_Wetland,Grassland,NULL,Grassland
4536,Wetland,Forest,Grassland,Water,Non_Wetland,Grassland,NULL,Forest
4537,Wetland,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
4538,Wetland,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
4539,Wetland,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
4540,Wetland,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
4541,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4542,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
4543,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4544,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
4545,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
4546,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Forest,Wetland
4547,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
4548,Wetland,Forest,Wetland,NULL,Wetland,Cropland,Forest,Grassland
4549,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4550,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
4551,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Water
4552,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4553,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4554,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
4555,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4556,Wetland,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
4557,Wetland,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
4558,Wetland,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
4559,Wetland,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
4560,Wetland,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
4561,Wetland,Forest,Wetland,NULL,Wetland,Water,Grassland,Wetland
4562,Wetland,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
4563,Wetland,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
4564,Wetland,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
4565,Wetland,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
4566,Wetland,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
4567,Wetland,Forest,Wetland,NULL,Wetland,Water,Water,Water
4568,Wetland,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
4569,Wetland,Forest,Wetland,NULL,Wetland,Water,Forest,Wetland
4570,Wetland,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
4571,Wetland,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
4572,Wetland,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
4573,Wetland,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4574,Wetland,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
4575,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
4576,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
4577,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
4578,Wetland,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
4579,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
4580,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Water
4581,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
4582,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4583,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4584,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
4585,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
4586,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
4587,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
4588,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Forest,Wetland
4589,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
4590,Wetland,Forest,Wetland,Water,Wetland,Grassland,Grassland,Grassland
4591,Wetland,Forest,Wetland,Water,Wetland,Bareland,Grassland,Grassland
4592,Wetland,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
4593,Wetland,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4594,Wetland,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
4595,Wetland,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
4596,Wetland,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
4597,Wetland,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
4598,Wetland,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
4599,Wetland,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
4600,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4601,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Wetland
4602,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
4603,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
4604,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Grassland
4605,Wetland,Forest,Bareland,Water,Non_Wetland,Water,Grassland,Forest
4606,Wetland,Forest,Water,NULL,Water,Water,Wetland,Forest
4607,Wetland,Forest,Water,Non_Water,Water,Water,Grassland,Grassland
4608,Wetland,Forest,Water,Water,Water,Bareland,Wetland,Wetland
4609,Wetland,Forest,Water,Water,Water,Water,Water,Water
4610,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4611,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4612,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4613,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4614,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4615,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4616,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4617,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4618,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
4619,Wetland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4620,Wetland,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
4621,Wetland,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4622,Wetland,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
4623,Wetland,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
4624,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4625,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4626,Wetland,Forest,Forest,Non_Water,Non_Wetland,Water,Grassland,Wetland
4627,Wetland,Forest,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
4628,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
4629,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
4630,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4631,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4632,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4633,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
4634,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4635,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4636,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4637,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
4638,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
4639,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
4640,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Built-up
4641,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
4642,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
4643,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
4644,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Bareland
4645,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
4646,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Built-up,Grassland
4647,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Built-up,Bareland
4648,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Built-up,Built-up
4649,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
4650,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
4651,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Bareland
4652,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
4653,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4654,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
4655,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
4656,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
4657,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
4658,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
4659,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4660,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
4661,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
4662,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4663,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4664,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
4665,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
4666,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
4667,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
4668,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,Built-up
4669,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,Water
4670,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
4671,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
4672,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
4673,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
4674,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
4675,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
4676,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
4677,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
4678,Bareland,NULL,NULL,NULL,Non_Wetland,Water,NULL,Grassland
4679,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
4680,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
4681,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Bareland
4682,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4683,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4684,Bareland,NULL,NULL,Non_Water,Non_Wetland,Cropland,NULL,Grassland
4685,Bareland,NULL,NULL,Water,Non_Wetland,Cropland,NULL,Grassland
4686,Bareland,NULL,NULL,Water,Non_Wetland,Cropland,NULL,Bareland
4687,Bareland,NULL,NULL,Water,Non_Wetland,Cropland,Grassland,Grassland
4688,Bareland,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
4689,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
