Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KNA_M_R
10747,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
10748,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
10749,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
10750,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
10751,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
10752,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
10753,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
10754,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
10755,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
10756,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10757,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
10758,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
10759,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
10760,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
10761,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
10762,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
10763,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
10764,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
10765,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
10766,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
10767,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10768,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
10769,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
10770,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
10771,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
10772,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10773,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
10774,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
10775,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
10776,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
10777,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
10778,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
10779,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
10780,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
10781,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
10782,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
10783,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
10784,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
10785,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
10786,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
10787,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
10788,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
10789,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
10790,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
10791,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
10792,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
10793,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
10794,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
10795,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
10796,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
10797,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
10798,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
10799,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
10800,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
10801,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
10802,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
10803,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
10804,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
10805,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10806,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
10807,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10808,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
10809,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
10810,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
10811,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
10812,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10813,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
10814,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
10815,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
10816,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
10817,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
10818,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
10819,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
10820,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Built-up
10821,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
10822,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
10823,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
10824,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
10825,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
10826,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
10827,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
10828,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
10829,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
10830,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
10831,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
10832,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
10833,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
10834,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
10835,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
10836,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Bareland
10837,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
10838,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Built-up,Cropland
10839,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
10840,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
10841,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
10842,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
10843,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
10844,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
10845,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
10846,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Bareland
10847,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
10848,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
10849,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
10850,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
10851,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
10852,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10853,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
10854,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
10855,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
10856,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Water
10857,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
10858,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Bareland,Water
10859,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
10860,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Bareland
10861,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,NULL
10862,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
10863,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Bareland
10864,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Bareland,Grassland
10865,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Bareland,Bareland
10866,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Bareland,Water
10867,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
10868,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Bareland
10869,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Water
10870,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
10871,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
10872,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
10873,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
10874,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Water
10875,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Water,Bareland
10876,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
10877,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
10878,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
10879,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Water
10880,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
10881,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,NULL
10882,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
10883,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Bareland
10884,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
10885,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Bareland
10886,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
10887,Bareland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Cropland
10888,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
10889,Bareland,NULL,Wetland,Water,Wetland,NULL,Grassland,Cropland
10890,Bareland,NULL,Wetland,Water,Wetland,NULL,Grassland,Water
10891,Bareland,NULL,Wetland,Water,Wetland,NULL,Bareland,Water
10892,Bareland,NULL,Wetland,Water,Wetland,NULL,Water,Bareland
10893,Bareland,NULL,Wetland,Water,Wetland,NULL,Water,Water
10894,Bareland,NULL,Wetland,Water,Wetland,Grassland,NULL,Bareland
10895,Bareland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
10896,Bareland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Cropland
10897,Bareland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Bareland
10898,Bareland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
10899,Bareland,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
10900,Bareland,NULL,Wetland,Water,Wetland,Grassland,Water,Bareland
10901,Bareland,NULL,Wetland,Water,Wetland,Grassland,Water,Water
10902,Bareland,NULL,Wetland,Water,Wetland,Wetland,Water,Water
10903,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
10904,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Water
10905,Bareland,NULL,Wetland,Water,Wetland,Built-up,Built-up,Water
10906,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Water
10907,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,NULL
10908,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
10909,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Cropland
10910,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Bareland
10911,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Built-up,Grassland
10912,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Built-up,Cropland
10913,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Bareland
10914,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland,Bareland
10915,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
10916,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Bareland
10917,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Water
10918,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
10919,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
10920,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
10921,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
10922,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Water
10923,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Water
10924,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
10925,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
10926,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
10927,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
10928,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
10929,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
10930,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
10931,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
10932,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Built-up
10933,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Built-up
10934,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
10935,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
10936,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
10937,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
10938,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
10939,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
10940,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
10941,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
10942,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
10943,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
10944,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
10945,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
10946,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
10947,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
10948,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
10949,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
10950,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
10951,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Bareland
10952,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
10953,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
10954,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
10955,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
10956,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
10957,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
10958,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
10959,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
10960,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
10961,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
10962,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
10963,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
10964,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
10965,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
10966,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
10967,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
10968,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
10969,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
10970,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
10971,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
10972,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
10973,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
10974,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
10975,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
10976,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
10977,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
10978,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
10979,Bareland,NULL,Built-up,NULL,Non_Wetland,Water,Built-up,Built-up
10980,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Shrubland,Built-up
10981,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
10982,Bareland,NULL,Built-up,Water,Non_Wetland,Grassland,NULL,Bareland
10983,Bareland,NULL,Built-up,Water,Non_Wetland,Grassland,Water,Water
10984,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
10985,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Water
10986,Bareland,NULL,Built-up,Water,Non_Wetland,Built-up,Built-up,Bareland
10987,Bareland,NULL,Water,Water,Water,NULL,Water,Water
10988,Bareland,NULL,Water,Water,Water,Grassland,Grassland,Water
10989,Bareland,NULL,Water,Water,Water,Bareland,Water,Water
10990,Bareland,NULL,Water,Water,Water,Water,Water,Water
10991,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
10992,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
10993,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
10994,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
10995,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
10996,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
10997,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
10998,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
10999,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
11000,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
11001,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
11002,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
11003,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
11004,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
11005,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
11006,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Cropland
11007,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
11008,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
11009,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
11010,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
11011,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
11012,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
11013,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
11014,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11015,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11016,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
11017,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11018,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
11019,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
11020,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
11021,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
11022,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
11023,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
11024,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
11025,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
11026,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
11027,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11028,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11029,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
11030,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
11031,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
11032,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
11033,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
11034,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
11035,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
11036,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
11037,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
11038,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Cropland
11039,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Bareland
11040,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
11041,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
11042,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
11043,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
11044,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
11045,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
11046,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
11047,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
11048,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
11049,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
11050,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
11051,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
11052,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11053,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
11054,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
11055,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
11056,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
11057,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
11058,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
11059,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
11060,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
11061,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
11062,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
11063,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
11064,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
11065,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
11066,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
11067,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
11068,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
