Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KHU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KHU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KHU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KHU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KHU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KHU_M_R
665,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
666,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
667,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
668,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
669,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
670,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
671,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
672,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
673,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
674,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
675,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
676,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
677,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
678,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
679,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
680,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
681,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
682,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
683,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
684,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
685,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
686,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
687,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
688,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
689,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
690,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
691,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
692,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
693,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
694,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
695,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
696,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
697,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
698,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
699,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
700,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
701,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
702,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
703,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
704,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
705,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
706,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
707,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
708,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
709,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
710,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
711,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
712,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
713,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
714,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
715,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
716,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
717,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
718,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
719,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
720,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
721,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
722,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
723,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
724,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
725,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
726,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
727,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
728,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
729,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Built-up
730,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
731,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
732,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
733,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
734,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
735,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
736,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
737,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
738,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
739,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
740,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Cropland
741,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
742,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
743,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
744,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
745,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
746,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
747,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
748,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
749,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
750,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
751,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
752,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
753,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
754,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Built-up
755,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
756,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
757,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
758,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
759,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
760,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
761,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Built-up
762,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
763,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
764,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
765,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
766,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
767,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
768,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
769,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
770,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
771,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
772,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
773,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
774,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
775,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
776,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,NULL
777,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
778,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
779,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
780,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
781,Bareland,NULL,Water,NULL,Water,NULL,NULL,Grassland
782,Bareland,NULL,Water,NULL,Water,NULL,NULL,Bareland
783,Bareland,NULL,Water,NULL,Water,NULL,NULL,Water
784,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
785,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
786,Bareland,NULL,Water,Water,Water,NULL,NULL,Grassland
787,Bareland,NULL,Water,Water,Water,NULL,NULL,Bareland
788,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
789,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
790,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
791,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
792,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
793,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
794,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
795,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
796,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
797,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
798,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
799,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
800,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
801,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
802,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
803,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
804,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
805,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
806,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
807,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
808,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
809,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
810,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
811,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
812,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
813,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
814,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
815,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
816,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
817,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
818,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
819,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
820,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
821,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
822,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
823,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
824,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
825,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
826,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
827,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
828,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
829,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
830,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
831,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
832,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
833,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
834,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
835,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
836,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
837,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
838,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
839,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
840,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
841,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
842,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
843,Bareland,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
844,Bareland,Cropland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
845,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
846,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
847,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
848,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
849,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
850,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
851,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
852,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
853,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
854,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
855,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
856,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
857,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
858,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
859,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
860,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
861,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
862,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
863,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
864,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
865,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
866,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
867,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
868,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
869,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
870,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
871,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
872,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
873,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
874,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
875,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
876,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
877,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
878,Bareland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
879,Bareland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
880,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
881,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
882,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
883,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
884,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
885,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
886,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
887,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
888,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
889,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
890,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
891,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
892,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
893,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
894,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
895,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
896,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
897,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
898,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
899,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
900,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
901,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
902,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
903,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
904,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
905,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
906,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
907,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
908,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
909,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
910,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
911,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
912,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
913,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
914,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
915,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
916,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
917,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
918,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Cropland
919,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
920,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
921,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
922,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
923,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
924,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
925,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
926,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
927,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
928,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
929,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
930,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
931,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
932,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
933,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
934,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
935,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Built-up
936,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
937,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,NULL
938,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
939,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
940,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Built-up
941,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
942,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
943,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
944,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
945,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
946,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
947,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
948,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
949,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
950,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
951,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
952,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
953,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
954,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
955,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
956,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Bareland
957,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Water
958,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
959,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
960,Bareland,Bareland,Water,Water,Water,NULL,NULL,Bareland
961,Bareland,Bareland,Water,Water,Water,NULL,NULL,Water
962,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
963,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
964,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
965,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
966,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
967,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
968,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
969,Bareland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Water
970,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
971,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
972,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
973,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
974,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
975,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
976,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
977,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
978,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
979,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
980,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
981,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
982,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
983,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
984,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
985,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
986,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
987,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
988,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
989,Bareland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
990,Bareland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
991,Bareland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
992,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
993,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
994,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
995,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
996,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
