Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MWU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MWU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MWU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MWU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MWU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MWU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MWU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MWU_M_R
699,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
700,Cropland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
701,Cropland,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
702,Cropland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
703,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
704,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
705,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
706,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
707,Cropland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
708,Cropland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
709,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
710,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
711,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
712,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
713,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
714,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
715,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
716,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
717,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Water
718,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
719,Cropland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
720,Cropland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
721,Cropland,Water,Water,NULL,Water,NULL,NULL,Forest
722,Cropland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
723,Cropland,Water,Water,Non_Water,Water,NULL,NULL,Water
724,Cropland,Water,Water,Non_Water,Water,NULL,NULL,Forest
725,Cropland,Water,Water,Water,Water,NULL,NULL,Grassland
726,Cropland,Water,Water,Water,Water,NULL,NULL,Wetland
727,Cropland,Water,Water,Water,Water,NULL,NULL,Water
728,Cropland,Water,Water,Water,Water,NULL,NULL,Forest
729,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
730,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
731,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
732,Cropland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
733,Cropland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
734,Cropland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
735,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
736,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
737,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
738,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
739,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
740,Cropland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
741,Cropland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
742,Cropland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
743,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
744,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
745,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
746,Cropland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
747,Cropland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
748,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
749,Cropland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
750,Cropland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
751,Cropland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
752,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
753,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
754,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
755,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
756,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
757,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
758,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
759,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
760,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
761,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
762,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
763,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
764,Cropland,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
765,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
766,Cropland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
767,Cropland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
768,Cropland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
769,Cropland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
770,Cropland,Forest,Water,NULL,Water,NULL,NULL,Grassland
771,Cropland,Forest,Water,NULL,Water,NULL,NULL,Water
772,Cropland,Forest,Water,NULL,Water,NULL,NULL,Forest
773,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
774,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
775,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Water
776,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
777,Cropland,Forest,Water,Water,Water,NULL,NULL,Grassland
778,Cropland,Forest,Water,Water,Water,NULL,NULL,Water
779,Cropland,Forest,Water,Water,Water,NULL,NULL,Forest
780,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
781,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
782,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
783,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
784,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
785,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
786,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
787,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
788,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
789,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
790,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
791,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
792,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
793,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
794,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
795,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
796,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
797,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
798,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
799,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
800,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
801,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
802,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
803,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
804,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
805,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
806,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
807,Wetland,NULL,Water,NULL,Water,NULL,NULL,Forest
808,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Water
809,Wetland,NULL,Water,Water,Water,NULL,NULL,Grassland
810,Wetland,NULL,Water,Water,Water,NULL,NULL,Wetland
811,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
812,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
813,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
814,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
815,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
816,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
817,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
818,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
819,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
820,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
821,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
822,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
823,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
824,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
825,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
826,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
827,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
828,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
829,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
830,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
831,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
832,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
833,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
834,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
835,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
836,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
837,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
838,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
839,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
840,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
841,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
842,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
843,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
844,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
845,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
846,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
847,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
848,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
849,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Water
850,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Forest
851,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
852,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
853,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
854,Wetland,Wetland,Water,Water,Water,NULL,NULL,Grassland
855,Wetland,Wetland,Water,Water,Water,NULL,NULL,Wetland
856,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
857,Wetland,Wetland,Water,Water,Water,NULL,NULL,Forest
858,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
859,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
860,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
861,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
862,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
863,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
864,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
865,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
866,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
867,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
868,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
869,Wetland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
870,Wetland,Bareland,Water,Water,Water,NULL,NULL,Water
871,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
872,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
873,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
874,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
875,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
876,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
877,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
878,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
879,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
880,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
881,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
882,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
883,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
884,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
885,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
886,Wetland,Water,Water,NULL,Water,NULL,NULL,Grassland
887,Wetland,Water,Water,NULL,Water,NULL,NULL,Water
888,Wetland,Water,Water,NULL,Water,NULL,NULL,Forest
889,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Wetland
890,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Water
891,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Forest
892,Wetland,Water,Water,Water,Water,NULL,NULL,Grassland
893,Wetland,Water,Water,Water,Water,NULL,NULL,Wetland
894,Wetland,Water,Water,Water,Water,NULL,NULL,Water
895,Wetland,Water,Water,Water,Water,NULL,NULL,Forest
896,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
897,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
898,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
899,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
900,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
901,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
902,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
903,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
904,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
905,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
906,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
907,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
908,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
909,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
910,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
911,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
912,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
913,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
914,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
915,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
916,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Water
917,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
918,Wetland,Forest,Water,Water,Water,NULL,NULL,Grassland
919,Wetland,Forest,Water,Water,Water,NULL,NULL,Wetland
920,Wetland,Forest,Water,Water,Water,NULL,NULL,Water
921,Wetland,Forest,Water,Water,Water,NULL,NULL,Forest
922,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
923,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
924,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
925,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
926,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
927,Wetland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
928,Wetland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
929,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
930,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
931,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
932,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
933,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
934,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
935,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
936,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
937,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
938,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
939,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
940,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
941,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
942,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
943,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
944,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
945,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
946,Bareland,NULL,Water,NULL,Water,NULL,NULL,Water
947,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
948,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
949,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Water
950,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
951,Bareland,NULL,Water,Water,Water,NULL,NULL,Grassland
952,Bareland,NULL,Water,Water,Water,NULL,NULL,Wetland
953,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
954,Bareland,NULL,Water,Water,Water,NULL,NULL,Forest
955,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
956,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
957,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
958,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
959,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
960,Bareland,Cropland,Water,Water,Water,NULL,NULL,Water
961,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
962,Bareland,Wetland,Water,Water,Water,NULL,NULL,Water
963,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
964,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
965,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
966,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
967,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
968,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
969,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
970,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
971,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
972,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
973,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
974,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
975,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
976,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
977,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
978,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
979,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
980,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
981,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
982,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
983,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
984,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
985,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
986,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
987,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
988,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
989,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
990,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
991,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
992,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
993,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
994,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
995,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
996,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
997,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
998,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
999,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1000,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Built-up
1001,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Water
1002,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Forest
1003,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
1004,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1005,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
1006,Bareland,Bareland,Water,Water,Water,NULL,NULL,Grassland
1007,Bareland,Bareland,Water,Water,Water,NULL,NULL,Bareland
1008,Bareland,Bareland,Water,Water,Water,NULL,NULL,Water
1009,Bareland,Bareland,Water,Water,Water,NULL,NULL,Forest
1010,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1011,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1012,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1013,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1014,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1015,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1016,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1017,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1018,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1019,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1020,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1021,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1022,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1023,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1024,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1025,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1026,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1027,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1028,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1029,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1030,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1031,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1032,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1033,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
1034,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1035,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1036,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1037,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1038,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1039,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1040,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1041,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1042,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
1043,Bareland,Water,Water,NULL,Water,NULL,NULL,Forest
1044,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1045,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Water
1046,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Forest
1047,Bareland,Water,Water,Water,Water,NULL,NULL,Grassland
1048,Bareland,Water,Water,Water,Water,NULL,NULL,Water
1049,Bareland,Water,Water,Water,Water,NULL,NULL,Forest
1050,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1051,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1052,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1053,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1054,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1055,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1056,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1057,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1058,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
