Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LUL_M_R
9658,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,NULL
9659,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
9660,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Bareland
9661,Water,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
9662,Water,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
9663,Water,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
9664,Water,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
9665,Water,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Water
9666,Water,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
9667,Water,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
9668,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,NULL
9669,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
9670,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
9671,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9672,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
9673,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
9674,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
9675,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
9676,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
9677,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
9678,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
9679,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
9680,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
9681,Water,NULL,Cropland,Non_Water,Non_Wetland,Built-up,Water,Grassland
9682,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
9683,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Cropland
9684,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
9685,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
9686,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
9687,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
9688,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
9689,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Water
9690,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
9691,Water,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Wetland
9692,Water,NULL,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
9693,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
9694,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
9695,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
9696,Water,NULL,Cropland,Water,Non_Wetland,NULL,Shrubland,Grassland
9697,Water,NULL,Cropland,Water,Non_Wetland,NULL,Shrubland,Water
9698,Water,NULL,Cropland,Water,Non_Wetland,NULL,Shrubland,Forest
9699,Water,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
9700,Water,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Bareland
9701,Water,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Water
9702,Water,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Forest
9703,Water,NULL,Cropland,Water,Non_Wetland,NULL,Water,Grassland
9704,Water,NULL,Cropland,Water,Non_Wetland,NULL,Water,Cropland
9705,Water,NULL,Cropland,Water,Non_Wetland,NULL,Water,Bareland
9706,Water,NULL,Cropland,Water,Non_Wetland,NULL,Water,Water
9707,Water,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
9708,Water,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Bareland
9709,Water,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
9710,Water,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Forest
9711,Water,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Grassland
9712,Water,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
9713,Water,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Bareland
9714,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Shrubland,Grassland
9715,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,NULL
9716,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
9717,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Bareland
9718,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
9719,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
9720,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Bareland
9721,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Water
9722,Water,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
9723,Water,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Water
9724,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
9725,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
9726,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Water
9727,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
9728,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
9729,Water,NULL,Cropland,Water,Non_Wetland,Water,NULL,Grassland
9730,Water,NULL,Cropland,Water,Non_Wetland,Water,NULL,Cropland
9731,Water,NULL,Cropland,Water,Non_Wetland,Water,Shrubland,Grassland
9732,Water,NULL,Cropland,Water,Non_Wetland,Water,Shrubland,Forest
9733,Water,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
9734,Water,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Bareland
9735,Water,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Water
9736,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,Grassland
9737,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,Bareland
9738,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,Water
9739,Water,NULL,Cropland,Water,Non_Wetland,Forest,Shrubland,Grassland
9740,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
9741,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
9742,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
9743,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
9744,Water,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
9745,Water,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Water
9746,Water,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Forest
9747,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
9748,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland,Bareland
9749,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland,Built-up
9750,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland,Water
9751,Water,NULL,Wetland,NULL,Wetland,NULL,Built-up,Grassland
9752,Water,NULL,Wetland,NULL,Wetland,NULL,Built-up,Forest
9753,Water,NULL,Wetland,NULL,Wetland,NULL,Water,NULL
9754,Water,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
9755,Water,NULL,Wetland,NULL,Wetland,NULL,Water,Water
9756,Water,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
9757,Water,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
9758,Water,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Forest
9759,Water,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
9760,Water,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
9761,Water,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
9762,Water,NULL,Wetland,NULL,Wetland,Shrubland,Water,Bareland
9763,Water,NULL,Wetland,NULL,Wetland,Shrubland,Water,Water
9764,Water,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
9765,Water,NULL,Wetland,NULL,Wetland,Grassland,NULL,Wetland
9766,Water,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
9767,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
9768,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
9769,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Bareland
9770,Water,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
9771,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
9772,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
9773,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
9774,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
9775,Water,NULL,Wetland,NULL,Wetland,Water,NULL,Grassland
9776,Water,NULL,Wetland,NULL,Wetland,Water,NULL,Forest
9777,Water,NULL,Wetland,NULL,Wetland,Water,Shrubland,Grassland
9778,Water,NULL,Wetland,NULL,Wetland,Water,Shrubland,Water
9779,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Bareland
9780,Water,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
9781,Water,NULL,Wetland,NULL,Wetland,Water,Water,Water
9782,Water,NULL,Wetland,NULL,Wetland,Water,Water,Forest
9783,Water,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
9784,Water,NULL,Wetland,NULL,Wetland,Forest,Water,Forest
9785,Water,NULL,Wetland,NULL,Wetland,Forest,Forest,NULL
9786,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
9787,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
9788,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
9789,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
9790,Water,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
9791,Water,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Bareland
9792,Water,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Bareland
9793,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
9794,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water,Bareland
9795,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
9796,Water,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
9797,Water,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
9798,Water,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
9799,Water,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
9800,Water,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
9801,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
9802,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
9803,Water,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
9804,Water,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
9805,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
9806,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Bareland
9807,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
9808,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
9809,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Water
9810,Water,NULL,Wetland,Non_Water,Wetland,Water,NULL,NULL
9811,Water,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
9812,Water,NULL,Wetland,Non_Water,Wetland,Water,NULL,Cropland
9813,Water,NULL,Wetland,Non_Water,Wetland,Water,NULL,Water
9814,Water,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
9815,Water,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Wetland
9816,Water,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Water
9817,Water,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
9818,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
9819,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Cropland
9820,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Bareland
9821,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
9822,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
9823,Water,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Grassland
9824,Water,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Forest
9825,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
9826,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
9827,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
9828,Water,NULL,Wetland,Water,Wetland,NULL,Shrubland,Bareland
9829,Water,NULL,Wetland,Water,Wetland,NULL,Grassland,Grassland
9830,Water,NULL,Wetland,Water,Wetland,NULL,Grassland,Cropland
9831,Water,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
9832,Water,NULL,Wetland,Water,Wetland,NULL,Water,Cropland
9833,Water,NULL,Wetland,Water,Wetland,NULL,Water,Wetland
9834,Water,NULL,Wetland,Water,Wetland,NULL,Water,Bareland
9835,Water,NULL,Wetland,Water,Wetland,NULL,Water,Water
9836,Water,NULL,Wetland,Water,Wetland,Shrubland,NULL,Grassland
9837,Water,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
9838,Water,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
9839,Water,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
9840,Water,NULL,Wetland,Water,Wetland,Shrubland,Water,Grassland
9841,Water,NULL,Wetland,Water,Wetland,Shrubland,Water,Water
9842,Water,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
9843,Water,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
9844,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
9845,Water,NULL,Wetland,Water,Wetland,Wetland,NULL,Grassland
9846,Water,NULL,Wetland,Water,Wetland,Bareland,NULL,Water
9847,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
9848,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Bareland
9849,Water,NULL,Wetland,Water,Wetland,Bareland,Water,NULL
9850,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
9851,Water,NULL,Wetland,Water,Wetland,Water,NULL,Grassland
9852,Water,NULL,Wetland,Water,Wetland,Water,NULL,Wetland
9853,Water,NULL,Wetland,Water,Wetland,Water,NULL,Bareland
9854,Water,NULL,Wetland,Water,Wetland,Water,NULL,Water
9855,Water,NULL,Wetland,Water,Wetland,Water,NULL,Forest
9856,Water,NULL,Wetland,Water,Wetland,Water,Shrubland,Grassland
9857,Water,NULL,Wetland,Water,Wetland,Water,Shrubland,Bareland
9858,Water,NULL,Wetland,Water,Wetland,Water,Shrubland,Forest
9859,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
9860,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Water
9861,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
9862,Water,NULL,Wetland,Water,Wetland,Water,Water,Cropland
9863,Water,NULL,Wetland,Water,Wetland,Water,Water,Wetland
9864,Water,NULL,Wetland,Water,Wetland,Water,Water,Bareland
9865,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
9866,Water,NULL,Wetland,Water,Wetland,Forest,NULL,Forest
9867,Water,NULL,Wetland,Water,Wetland,Forest,Water,Wetland
9868,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
9869,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
9870,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
9871,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
9872,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,Grassland
9873,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
9874,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Bareland
9875,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Water
9876,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland,Grassland
9877,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
9878,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Bareland
9879,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Water
9880,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
9881,Water,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Forest
9882,Water,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
9883,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
9884,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Bareland
9885,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9886,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9887,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Cropland
9888,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
9889,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Water
9890,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
9891,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Bareland
9892,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
9893,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9894,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
9895,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
9896,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Water
9897,Water,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
9898,Water,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Forest
9899,Water,NULL,Bareland,NULL,Non_Wetland,Water,Shrubland,Forest
9900,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
9901,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Water
9902,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
9903,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Bareland
9904,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Water
9905,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
9906,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
9907,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
9908,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
9909,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
9910,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
9911,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,Water,Grassland
9912,Water,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
9913,Water,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
9914,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,NULL,Grassland
9915,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
9916,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
9917,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
9918,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
9919,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
9920,Water,NULL,Bareland,Water,Non_Wetland,NULL,Shrubland,Grassland
9921,Water,NULL,Bareland,Water,Non_Wetland,NULL,Grassland,Grassland
9922,Water,NULL,Bareland,Water,Non_Wetland,NULL,Water,Grassland
9923,Water,NULL,Bareland,Water,Non_Wetland,NULL,Water,Bareland
9924,Water,NULL,Bareland,Water,Non_Wetland,NULL,Water,Water
9925,Water,NULL,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
9926,Water,NULL,Bareland,Water,Non_Wetland,Shrubland,Grassland,Grassland
9927,Water,NULL,Bareland,Water,Non_Wetland,Shrubland,Built-up,NULL
9928,Water,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
9929,Water,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
9930,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Shrubland,Bareland
9931,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
9932,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
9933,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
9934,Water,NULL,Bareland,Water,Non_Wetland,Water,NULL,Water
9935,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
9936,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
9937,Water,NULL,Bareland,Water,Non_Wetland,Forest,Water,Grassland
9938,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
9939,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
9940,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
9941,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Bareland
9942,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
9943,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
9944,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
9945,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
9946,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
9947,Water,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9948,Water,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
9949,Water,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9950,Water,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
9951,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
9952,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9953,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
9954,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
9955,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
9956,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
9957,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
9958,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
9959,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
9960,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
9961,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
9962,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
9963,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
9964,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
9965,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
9966,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
9967,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
9968,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
9969,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
9970,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
9971,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
9972,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
9973,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
9974,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
9975,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
9976,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
9977,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
9978,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Wetland
9979,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
9980,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
9981,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
9982,Water,NULL,Built-up,NULL,Non_Wetland,Water,NULL,Forest
9983,Water,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
9984,Water,NULL,Built-up,NULL,Non_Wetland,Water,Water,Grassland
9985,Water,NULL,Built-up,NULL,Non_Wetland,Forest,Shrubland,Grassland
9986,Water,NULL,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
9987,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
9988,Water,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
9989,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
9990,Water,NULL,Built-up,Water,Non_Wetland,NULL,Water,Bareland
9991,Water,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Grassland
9992,Water,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Bareland
9993,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
9994,Water,NULL,Water,NULL,Water,NULL,NULL,Water
9995,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
9996,Water,NULL,Water,NULL,Water,NULL,Shrubland,Grassland
9997,Water,NULL,Water,NULL,Water,NULL,Grassland,Grassland
9998,Water,NULL,Water,NULL,Water,NULL,Grassland,Bareland
9999,Water,NULL,Water,NULL,Water,NULL,Grassland,Water
10000,Water,NULL,Water,NULL,Water,NULL,Grassland,Forest
10001,Water,NULL,Water,NULL,Water,NULL,Water,NULL
10002,Water,NULL,Water,NULL,Water,NULL,Water,Grassland
10003,Water,NULL,Water,NULL,Water,NULL,Water,Bareland
10004,Water,NULL,Water,NULL,Water,NULL,Water,Water
10005,Water,NULL,Water,NULL,Water,NULL,Water,Forest
10006,Water,NULL,Water,NULL,Water,Shrubland,NULL,Grassland
10007,Water,NULL,Water,NULL,Water,Shrubland,NULL,Bareland
