Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KNB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KNB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KNB_M_R
675,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
676,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
677,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
678,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
679,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
680,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
681,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
682,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
683,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
684,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
685,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
686,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
687,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
688,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
689,Wetland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
690,Wetland,Bareland,Water,Water,Water,NULL,NULL,Water
691,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
692,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
693,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
694,Wetland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
695,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
696,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
697,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
698,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
699,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
700,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
701,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
702,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
703,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
704,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
705,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
706,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
707,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
708,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
709,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
710,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
711,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
712,Wetland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
713,Wetland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
714,Wetland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
715,Wetland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
716,Wetland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
717,Wetland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
718,Wetland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
719,Wetland,Water,Water,NULL,Water,NULL,NULL,Forest
720,Wetland,Water,Water,Non_Water,Water,NULL,NULL,NULL
721,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Bareland
722,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Water
723,Wetland,Water,Water,Water,Water,NULL,NULL,Water
724,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
725,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
726,Wetland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
727,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
728,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
729,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
730,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
731,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
732,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
733,Wetland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
734,Wetland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
735,Wetland,Forest,Water,Water,Water,NULL,NULL,Water
736,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
737,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
738,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
739,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
740,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
741,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
742,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
743,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
744,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
745,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
746,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
747,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
748,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
749,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
750,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
751,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
752,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
753,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
754,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
755,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
756,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
757,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
758,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
759,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
760,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
761,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
762,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
763,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
764,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
765,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
766,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
767,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
768,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
769,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
770,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
771,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
772,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
773,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
774,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
775,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
776,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
777,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
778,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
779,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
780,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
781,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
782,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
783,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
784,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
785,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
786,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
787,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
788,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
789,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
790,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
791,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
792,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
793,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
794,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
795,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
796,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
797,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
798,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
799,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
800,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
801,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
802,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
803,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
804,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
805,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
806,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
807,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
808,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
809,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
810,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,NULL
811,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
812,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
813,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
814,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
815,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
816,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
817,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
818,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
819,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
820,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
821,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
822,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
823,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
824,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
825,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
826,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
827,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
828,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
829,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
830,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
831,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
832,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
833,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
834,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
835,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
836,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
837,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
838,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
839,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
840,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
841,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
842,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
843,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
844,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
845,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
846,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
847,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
848,Bareland,NULL,Water,NULL,Water,NULL,NULL,NULL
849,Bareland,NULL,Water,NULL,Water,NULL,NULL,Grassland
850,Bareland,NULL,Water,NULL,Water,NULL,NULL,Bareland
851,Bareland,NULL,Water,NULL,Water,NULL,NULL,Water
852,Bareland,NULL,Water,NULL,Water,NULL,NULL,Forest
853,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,NULL
854,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
855,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
856,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
857,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Water
858,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
859,Bareland,NULL,Water,Water,Water,NULL,NULL,Grassland
860,Bareland,NULL,Water,Water,Water,NULL,NULL,Cropland
861,Bareland,NULL,Water,Water,Water,NULL,NULL,Bareland
862,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
863,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
864,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
865,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
866,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
867,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
868,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
869,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
870,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
871,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
872,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
873,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
874,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
875,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
876,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
877,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
878,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
879,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
880,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
881,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
882,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
883,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
884,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
885,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
886,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
887,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
888,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
889,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
890,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
891,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
892,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
893,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
894,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
895,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
896,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
897,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
898,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
899,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
900,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
901,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
902,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
903,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
904,Bareland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
905,Bareland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
906,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
907,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
908,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
909,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
910,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
911,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
912,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
913,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
914,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
915,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
916,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
917,Bareland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
918,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
919,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
920,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
921,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
922,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
923,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
924,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
925,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
926,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
927,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
928,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
929,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
930,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
931,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
932,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
933,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
934,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
935,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
936,Bareland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
937,Bareland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
938,Bareland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
939,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
940,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
941,Bareland,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Water
942,Bareland,Wetland,Water,NULL,Water,NULL,NULL,Bareland
943,Bareland,Wetland,Water,NULL,Water,NULL,NULL,Water
944,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
945,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
946,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
947,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
948,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
949,Bareland,Wetland,Water,Water,Water,NULL,NULL,Grassland
950,Bareland,Wetland,Water,Water,Water,NULL,NULL,Bareland
951,Bareland,Wetland,Water,Water,Water,NULL,NULL,Water
952,Bareland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
953,Bareland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
954,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
955,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
956,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
957,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
958,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
959,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
960,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
961,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
962,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
963,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
964,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
965,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
966,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
967,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
968,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
969,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
970,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
971,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
972,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
973,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
974,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
975,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
976,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
977,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
978,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
979,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
980,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
981,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
982,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
983,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
984,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
985,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
986,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
987,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
988,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
989,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
990,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
991,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
992,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
993,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
994,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
995,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,NULL
996,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
997,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Cropland
998,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
999,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1000,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1001,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1002,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1003,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1004,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1005,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1006,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1007,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,NULL
1008,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1009,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Cropland
1010,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1011,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1012,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1013,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,NULL
1014,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1015,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
