Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LUJ_M_R
8269,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
8270,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
8271,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
8272,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
8273,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
8274,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
8275,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
8276,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
8277,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8278,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8279,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
8280,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
8281,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
8282,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
8283,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
8284,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
8285,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
8286,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
8287,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
8288,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
8289,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Bareland
8290,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8291,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
8292,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
8293,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
8294,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
8295,Bareland,Built-up,Cropland,Water,Non_Wetland,Grassland,Built-up,Grassland
8296,Bareland,Built-up,Cropland,Water,Non_Wetland,Grassland,Built-up,Bareland
8297,Bareland,Built-up,Cropland,Water,Non_Wetland,Built-up,Built-up,Grassland
8298,Bareland,Built-up,Cropland,Water,Non_Wetland,Built-up,Built-up,Bareland
8299,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland,Built-up,Bareland
8300,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8301,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
8302,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Built-up
8303,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8304,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
8305,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Built-up
8306,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Forest
8307,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
8308,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
8309,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
8310,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
8311,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
8312,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
8313,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
8314,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
8315,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
8316,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
8317,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
8318,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
8319,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8320,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
8321,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
8322,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
8323,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
8324,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
8325,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
8326,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
8327,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
8328,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
8329,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Water,Bareland
8330,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
8331,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
8332,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
8333,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
8334,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
8335,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
8336,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
8337,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
8338,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
8339,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
8340,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
8341,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
8342,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
8343,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
8344,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
8345,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
8346,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Bareland
8347,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
8348,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
8349,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
8350,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
8351,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
8352,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
8353,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
8354,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
8355,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Water
8356,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
8357,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,Grassland
8358,Bareland,Built-up,Water,NULL,Water,Grassland,Water,Cropland
8359,Bareland,Built-up,Water,Water,Water,Grassland,Water,Bareland
8360,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
8361,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
8362,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
8363,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
8364,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Cropland
8365,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Built-up
8366,Bareland,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
8367,Bareland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8368,Bareland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8369,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
8370,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
8371,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
8372,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
8373,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8374,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8375,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
8376,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
8377,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
8378,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Cropland
8379,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8380,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
8381,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Cropland
8382,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
8383,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
8384,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Cropland
8385,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Bareland
8386,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
8387,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
8388,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
8389,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Cropland
8390,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
8391,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
8392,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
8393,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Bareland
8394,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
8395,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
8396,Bareland,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
8397,Bareland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
8398,Bareland,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
8399,Bareland,Water,NULL,NULL,Non_Wetland,Grassland,Water,Bareland
8400,Bareland,Water,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
8401,Bareland,Water,NULL,NULL,Non_Wetland,Water,Built-up,Grassland
8402,Bareland,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
8403,Bareland,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Bareland
8404,Bareland,Water,NULL,Water,Non_Wetland,Water,Built-up,Bareland
8405,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
8406,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8407,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
8408,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
8409,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
8410,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8411,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
8412,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8413,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
8414,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8415,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
8416,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
8417,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
8418,Bareland,Water,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8419,Bareland,Water,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
8420,Bareland,Water,Cropland,NULL,Non_Wetland,Built-up,Water,Bareland
8421,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
8422,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
8423,Bareland,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
8424,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
8425,Bareland,Water,Cropland,Water,Non_Wetland,Built-up,Water,Bareland
8426,Bareland,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
8427,Bareland,Water,Wetland,NULL,Wetland,Built-up,Built-up,Bareland
8428,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8429,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
8430,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Bareland
8431,Bareland,Water,Bareland,Non_Water,Non_Wetland,Built-up,Water,Bareland
8432,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
8433,Bareland,Water,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8434,Bareland,Water,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
8435,Bareland,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
8436,Bareland,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Bareland
8437,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
8438,Bareland,Water,Built-up,Water,Non_Wetland,Grassland,Water,Bareland
8439,Bareland,Water,Water,NULL,Water,Grassland,Water,Grassland
8440,Bareland,Water,Water,NULL,Water,Water,Water,Bareland
8441,Bareland,Water,Water,Water,Water,Water,Water,Bareland
8442,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
8443,Bareland,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Cropland
8444,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8445,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Water,Cropland
8446,Bareland,Water,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
8447,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
8448,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8449,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8450,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8451,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8452,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
8453,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
8454,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
8455,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
8456,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
8457,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
8458,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
8459,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
8460,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8461,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8462,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8463,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
8464,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8465,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
8466,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
8467,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
8468,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
8469,Bareland,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
8470,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
8471,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
8472,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8473,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8474,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8475,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8476,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
8477,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8478,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
8479,Bareland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
8480,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
8481,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
8482,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
8483,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
8484,Bareland,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8485,Bareland,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
8486,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
8487,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
8488,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
8489,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
8490,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
8491,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
8492,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
8493,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
8494,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
8495,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
8496,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8497,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8498,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8499,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
8500,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8501,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8502,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
8503,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
8504,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8505,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
8506,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
8507,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
8508,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
8509,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
8510,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8511,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
8512,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
8513,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
8514,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
8515,Water,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
8516,Water,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Bareland
8517,Water,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Water
8518,Water,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
8519,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
8520,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
8521,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
8522,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
8523,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Water
8524,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
8525,Water,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
8526,Water,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
8527,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
8528,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Bareland
8529,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Water
8530,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Forest
8531,Water,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Bareland
8532,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
8533,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Water
8534,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8535,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8536,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
8537,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
8538,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
8539,Water,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
8540,Water,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
8541,Water,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
8542,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8543,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
8544,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8545,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
8546,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
8547,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
8548,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
8549,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
8550,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
8551,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
8552,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
8553,Water,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
8554,Water,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
8555,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
8556,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Bareland
8557,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
8558,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
8559,Water,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
8560,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Grassland
8561,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Bareland
8562,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Forest
8563,Water,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
8564,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
8565,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
8566,Water,NULL,NULL,NULL,Non_Wetland,Water,Built-up,Grassland
8567,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
8568,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Cropland
8569,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Bareland
8570,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Water
8571,Water,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
8572,Water,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
8573,Water,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
8574,Water,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
8575,Water,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
8576,Water,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
8577,Water,NULL,NULL,NULL,Non_Wetland,Forest,Water,Grassland
8578,Water,NULL,NULL,NULL,Non_Wetland,Forest,Water,Forest
8579,Water,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
8580,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
8581,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
8582,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
8583,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
8584,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
8585,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Wetland
8586,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
8587,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
8588,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Water
8589,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
8590,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
8591,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
