Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LHJ_M_R
10495,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
10496,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
10497,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
10498,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
10499,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
10500,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
10501,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
10502,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
10503,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10504,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10505,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
10506,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10507,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
10508,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10509,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
10510,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
10511,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
10512,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
10513,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
10514,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
10515,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
10516,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
10517,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
10518,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10519,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
10520,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
10521,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
10522,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
10523,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
10524,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
10525,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
10526,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
10527,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
10528,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
10529,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
10530,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
10531,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
10532,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Bareland
10533,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
10534,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
10535,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
10536,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
10537,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
10538,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
10539,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
10540,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
10541,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
10542,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
10543,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
10544,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10545,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
10546,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
10547,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
10548,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
10549,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
10550,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
10551,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,NULL
10552,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
10553,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
10554,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Water
10555,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
10556,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
10557,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
10558,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
10559,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Bareland
10560,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
10561,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
10562,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
10563,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
10564,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
10565,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
10566,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
10567,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
10568,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
10569,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10570,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
10571,Bareland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
10572,Bareland,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
10573,Bareland,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,NULL
10574,Bareland,NULL,Forest,Water,Non_Wetland,Shrubland,Water,NULL
10575,Bareland,NULL,Forest,Water,Non_Wetland,Shrubland,Water,Grassland
10576,Bareland,NULL,Forest,Water,Non_Wetland,Grassland,Shrubland,Cropland
10577,Bareland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
10578,Bareland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Cropland
10579,Bareland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Wetland
10580,Bareland,NULL,Forest,Water,Non_Wetland,Wetland,Shrubland,Wetland
10581,Bareland,NULL,Forest,Water,Non_Wetland,Wetland,Shrubland,Water
10582,Bareland,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
10583,Bareland,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Water
10584,Bareland,NULL,Forest,Water,Non_Wetland,Wetland,Water,Wetland
10585,Bareland,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Wetland
10586,Bareland,NULL,Forest,Water,Non_Wetland,Water,Water,Wetland
10587,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
10588,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
10589,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
10590,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
10591,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
10592,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
10593,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
10594,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
10595,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
10596,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
10597,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
10598,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
10599,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
10600,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
10601,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
10602,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
10603,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
10604,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
10605,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10606,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10607,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10608,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10609,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
10610,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
10611,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
10612,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
10613,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
10614,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
10615,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
10616,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
10617,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10618,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
10619,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
10620,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
10621,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
10622,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
10623,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
10624,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
10625,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Cropland
10626,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
10627,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
10628,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
10629,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
10630,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
10631,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
10632,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
10633,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,NULL
10634,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
10635,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
10636,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
10637,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
10638,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
10639,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
10640,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
10641,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
10642,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
10643,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
10644,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
10645,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
10646,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
10647,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
10648,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
10649,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
10650,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10651,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Cropland
10652,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
10653,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
10654,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
10655,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
10656,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
10657,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
10658,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
10659,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
10660,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
10661,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
10662,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
10663,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
10664,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
10665,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
10666,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Cropland
10667,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
10668,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
10669,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
10670,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
10671,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Cropland
10672,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
10673,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
10674,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
10675,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Bareland
10676,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
10677,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,NULL
10678,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
10679,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
10680,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Bareland
10681,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
10682,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
10683,Bareland,Cropland,NULL,Water,Non_Wetland,Bareland,Water,Bareland
10684,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
10685,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
10686,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
10687,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
10688,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
10689,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
10690,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
10691,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
10692,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
10693,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
10694,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
10695,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
10696,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
10697,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
10698,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
10699,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
10700,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
10701,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
10702,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
10703,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
10704,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
10705,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
10706,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
10707,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
10708,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
10709,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
10710,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
10711,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
10712,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
10713,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
10714,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
10715,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
10716,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10717,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10718,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
10719,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
10720,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10721,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
10722,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10723,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
10724,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
10725,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
10726,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
10727,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
10728,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
10729,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
10730,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
10731,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
10732,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
10733,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
10734,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
10735,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
10736,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10737,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
10738,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
10739,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
10740,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
10741,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
10742,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
10743,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10744,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
10745,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
10746,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
10747,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
10748,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
10749,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
10750,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
10751,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
10752,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
10753,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
10754,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
10755,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
10756,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
10757,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
10758,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
10759,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
10760,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
10761,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
10762,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Wetland
10763,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
10764,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
10765,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
10766,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
10767,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
10768,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
10769,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
10770,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
10771,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
10772,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
10773,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Wetland
10774,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
10775,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
10776,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
10777,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Bareland
10778,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Grassland
10779,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
10780,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
10781,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
10782,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
10783,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
10784,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
10785,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
10786,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
10787,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
10788,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
10789,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10790,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
10791,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
10792,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
10793,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
10794,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
10795,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
10796,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10797,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
10798,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
10799,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
10800,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
10801,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
10802,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10803,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
10804,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
10805,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
10806,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
