Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KDA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KDA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KDA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KDA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KDA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KDA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KDA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KDA_M_R
663,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
664,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
665,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
666,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
667,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
668,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
669,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
670,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
671,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
672,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
673,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
674,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
675,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
676,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
677,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
678,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
679,Bareland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
680,Bareland,Wetland,Water,NULL,Water,NULL,NULL,Bareland
681,Bareland,Wetland,Water,NULL,Water,NULL,NULL,Water
682,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
683,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
684,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
685,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
686,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
687,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
688,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
689,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
690,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
691,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
692,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
693,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
694,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
695,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
696,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
697,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
698,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
699,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
700,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
701,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
702,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
703,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
704,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
705,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
706,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
707,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
708,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
709,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
710,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
711,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
712,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
713,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
714,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
715,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
716,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
717,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
718,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
719,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
720,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
721,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
722,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
723,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
724,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
725,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
726,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
727,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
728,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
729,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
730,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
731,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
732,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
733,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
734,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
735,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
736,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
737,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Grassland
738,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Bareland
739,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Water
740,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
741,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Water
742,Bareland,Bareland,Water,Water,Water,NULL,NULL,Bareland
743,Bareland,Bareland,Water,Water,Water,NULL,NULL,Water
744,Bareland,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
745,Bareland,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Water
746,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
747,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
748,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
749,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
750,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
751,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
752,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
753,Bareland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Water
754,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
755,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
756,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
757,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
758,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
759,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
760,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
761,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
762,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
763,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
764,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
765,Bareland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
766,Bareland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
767,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
768,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
769,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
770,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
771,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
772,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
773,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
774,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
775,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
776,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
777,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
778,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
779,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
780,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
781,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
782,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
783,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
784,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
785,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
786,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
787,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
788,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
789,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
790,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
791,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
792,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
793,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
794,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
795,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
796,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
797,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
798,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
799,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
800,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
801,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
802,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
803,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
804,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
805,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
806,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
807,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
808,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
809,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
810,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
811,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
812,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
813,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
814,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
815,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
816,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
817,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
818,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
819,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
820,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
821,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
822,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
823,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
824,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
825,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
826,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
827,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
828,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
829,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
830,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
831,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
832,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
833,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
834,Bareland,Water,Water,NULL,Water,NULL,NULL,Grassland
835,Bareland,Water,Water,NULL,Water,NULL,NULL,Bareland
836,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
837,Bareland,Water,Water,Water,Water,NULL,NULL,Grassland
838,Bareland,Water,Water,Water,Water,NULL,NULL,Bareland
839,Bareland,Water,Water,Water,Water,NULL,NULL,Water
840,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
841,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,NULL,NULL,Bareland
842,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,NULL,NULL,Water
843,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
844,Bareland,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
845,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
846,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
847,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
848,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
849,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
850,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
851,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
852,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
853,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
854,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
855,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
856,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
857,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
858,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
859,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
860,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
861,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
862,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
863,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
864,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
865,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
866,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
867,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
868,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
869,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
870,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
871,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
872,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
873,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
874,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
875,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
876,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
877,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
878,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
879,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
880,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
881,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
882,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
883,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
884,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
885,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
886,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
887,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
888,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
889,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
890,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
891,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
892,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
893,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
894,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
895,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Wetland
896,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
897,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
898,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
899,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
900,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
901,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
902,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
903,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
904,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
905,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
906,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
907,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
908,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
909,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
910,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
911,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
912,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
913,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
914,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
915,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
916,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
917,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
918,Water,NULL,Water,NULL,Water,NULL,NULL,Water
919,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
920,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
921,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
922,Water,NULL,Water,Water,Water,NULL,NULL,Water
923,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
924,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
925,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
926,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
927,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
928,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
929,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
930,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
931,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
932,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
933,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
934,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
935,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
936,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
937,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
938,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
939,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
940,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
941,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
942,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
943,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
944,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
945,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
946,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
947,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
948,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
949,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
950,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
951,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
952,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
953,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
954,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
955,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
956,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
957,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
958,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
959,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
960,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
961,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
962,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
963,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
964,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
965,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
966,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
967,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
968,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
969,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
970,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
971,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
972,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
973,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
974,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
975,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
976,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
977,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
978,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
979,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
980,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
981,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
982,Water,Wetland,Water,Water,Water,NULL,NULL,Water
983,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
984,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
985,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
986,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
987,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
988,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
989,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
990,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
991,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
992,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
993,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
994,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
995,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
996,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
997,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
998,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
999,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1000,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1001,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1002,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1003,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1004,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1005,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1006,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1007,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
