Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LGK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LGK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LGK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LGK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LGK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LGK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LGK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LGK_M_R
8593,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
8594,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
8595,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
8596,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
8597,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
8598,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
8599,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
8600,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
8601,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
8602,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
8603,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8604,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
8605,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
8606,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
8607,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
8608,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
8609,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
8610,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
8611,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
8612,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
8613,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
8614,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
8615,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
8616,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
8617,Cropland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
8618,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
8619,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
8620,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
8621,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
8622,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
8623,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
8624,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
8625,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
8626,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
8627,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
8628,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
8629,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
8630,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8631,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
8632,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
8633,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
8634,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
8635,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
8636,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
8637,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
8638,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
8639,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
8640,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8641,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8642,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8643,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8644,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
8645,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
8646,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
8647,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
8648,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
8649,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8650,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8651,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8652,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8653,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
8654,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8655,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8656,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8657,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
8658,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
8659,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
8660,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
8661,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
8662,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
8663,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
8664,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
8665,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
8666,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
8667,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
8668,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
8669,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
8670,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
8671,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
8672,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
8673,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
8674,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
8675,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
8676,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
8677,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
8678,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
8679,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
8680,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
8681,Cropland,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8682,Cropland,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
8683,Cropland,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
8684,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
8685,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8686,Cropland,Forest,Water,NULL,Water,Shrubland,Shrubland,Grassland
8687,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
8688,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
8689,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
8690,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
8691,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
8692,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
8693,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
8694,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
8695,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
8696,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
8697,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
8698,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8699,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8700,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8701,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8702,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
8703,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
8704,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
8705,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
8706,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
8707,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
8708,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
8709,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
8710,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8711,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8712,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
8713,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
8714,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8715,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
8716,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
8717,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
8718,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
8719,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
8720,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
8721,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
8722,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
8723,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
8724,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
8725,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
8726,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
8727,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
8728,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
8729,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
8730,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
8731,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
8732,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
8733,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
8734,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
8735,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
8736,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
8737,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
8738,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
8739,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8740,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8741,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8742,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8743,Wetland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
8744,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
8745,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
8746,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Wetland
8747,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
8748,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
8749,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
8750,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Water
8751,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
8752,Wetland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
8753,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
8754,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
8755,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
8756,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
8757,Wetland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Wetland
8758,Wetland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
8759,Wetland,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
8760,Wetland,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Water
8761,Wetland,NULL,NULL,Water,Non_Wetland,Bareland,Water,Wetland
8762,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8763,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
8764,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8765,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8766,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8767,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8768,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
8769,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
8770,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
8771,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
8772,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
8773,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
8774,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8775,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8776,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8777,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8778,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
8779,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
8780,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
8781,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
8782,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
8783,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
8784,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
8785,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
8786,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
8787,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
8788,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
8789,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
8790,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,NULL
8791,Wetland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Wetland
8792,Wetland,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Wetland
8793,Wetland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
8794,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
8795,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
8796,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8797,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
8798,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8799,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Water
8800,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
8801,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
8802,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
8803,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8804,Wetland,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Wetland
8805,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Water,Wetland
8806,Wetland,NULL,Wetland,NULL,Wetland,Water,NULL,Grassland
8807,Wetland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
8808,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,NULL
8809,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
8810,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,NULL
8811,Wetland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Wetland
8812,Wetland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Water
8813,Wetland,NULL,Wetland,Water,Wetland,Bareland,Water,Water
8814,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
8815,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Water
8816,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Water
8817,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
8818,Wetland,NULL,Bareland,Water,Non_Wetland,Shrubland,NULL,Water
8819,Wetland,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Water
8820,Wetland,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
8821,Wetland,NULL,Water,NULL,Water,Shrubland,Shrubland,Wetland
8822,Wetland,NULL,Water,NULL,Water,Shrubland,Grassland,Water
8823,Wetland,NULL,Water,NULL,Water,Shrubland,Wetland,Grassland
8824,Wetland,NULL,Water,NULL,Water,Shrubland,Wetland,Wetland
8825,Wetland,NULL,Water,NULL,Water,Shrubland,Water,Wetland
8826,Wetland,NULL,Water,NULL,Water,Wetland,Shrubland,Wetland
8827,Wetland,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
8828,Wetland,NULL,Water,NULL,Water,Wetland,Wetland,Water
8829,Wetland,NULL,Water,NULL,Water,Wetland,Water,Grassland
8830,Wetland,NULL,Water,NULL,Water,Wetland,Water,Wetland
8831,Wetland,NULL,Water,NULL,Water,Wetland,Water,Water
8832,Wetland,NULL,Water,NULL,Water,Bareland,Shrubland,Wetland
8833,Wetland,NULL,Water,NULL,Water,Bareland,Wetland,Wetland
8834,Wetland,NULL,Water,NULL,Water,Bareland,Water,Grassland
8835,Wetland,NULL,Water,NULL,Water,Bareland,Water,Wetland
8836,Wetland,NULL,Water,NULL,Water,Bareland,Water,Water
8837,Wetland,NULL,Water,Non_Water,Water,Shrubland,Water,Wetland
8838,Wetland,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
8839,Wetland,NULL,Water,Non_Water,Water,Bareland,Grassland,Water
8840,Wetland,NULL,Water,Non_Water,Water,Bareland,Water,Wetland
8841,Wetland,NULL,Water,Non_Water,Water,Bareland,Water,Water
8842,Wetland,NULL,Water,Non_Water,Water,Bareland,Forest,Wetland
8843,Wetland,NULL,Water,Non_Water,Water,Bareland,Forest,Water
8844,Wetland,NULL,Water,Non_Water,Water,Water,Water,Water
8845,Wetland,NULL,Water,Water,Water,Shrubland,Shrubland,Wetland
8846,Wetland,NULL,Water,Water,Water,Shrubland,Water,Water
8847,Wetland,NULL,Water,Water,Water,Bareland,Shrubland,Wetland
8848,Wetland,NULL,Water,Water,Water,Bareland,Water,Wetland
8849,Wetland,NULL,Water,Water,Water,Water,Water,Wetland
8850,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
8851,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
8852,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
8853,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
8854,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8855,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8856,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8857,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8858,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
8859,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
8860,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
8861,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
8862,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
8863,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
8864,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
8865,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
8866,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
8867,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8868,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
8869,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
8870,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
8871,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
8872,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
8873,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
8874,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
8875,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
8876,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Water
8877,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
8878,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
8879,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
8880,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
8881,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
8882,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
8883,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8884,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
8885,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
8886,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
8887,Wetland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
8888,Wetland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
8889,Wetland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Water
8890,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
8891,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
8892,Wetland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Wetland
8893,Wetland,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
8894,Wetland,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
8895,Wetland,NULL,Forest,Water,Non_Wetland,Bareland,Water,Wetland
8896,Wetland,NULL,Forest,Water,Non_Wetland,Water,Water,Wetland
8897,Wetland,NULL,Forest,Water,Non_Wetland,Water,Water,Water
8898,Wetland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8899,Wetland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
8900,Wetland,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
8901,Wetland,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
8902,Wetland,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Water
8903,Wetland,Cropland,NULL,NULL,Non_Wetland,Water,NULL,NULL
8904,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Water,Wetland
8905,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Water,NULL
8906,Wetland,Cropland,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
8907,Wetland,Cropland,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
8908,Wetland,Cropland,NULL,Water,Non_Wetland,Bareland,Water,Wetland
8909,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
8910,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
8911,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
8912,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
8913,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
8914,Wetland,Cropland,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
8915,Wetland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8916,Wetland,Cropland,Wetland,Water,Wetland,Bareland,Water,Wetland
