Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KYR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KYR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KYR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KYR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KYR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KYR_M_R
10223,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
10224,Bareland,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
10225,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
10226,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
10227,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
10228,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
10229,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
10230,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Cropland
10231,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
10232,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Grassland
10233,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
10234,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
10235,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
10236,Bareland,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
10237,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
10238,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
10239,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
10240,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
10241,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
10242,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,NULL
10243,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
10244,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
10245,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
10246,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
10247,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
10248,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
10249,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
10250,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
10251,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
10252,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
10253,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
10254,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
10255,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
10256,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
10257,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
10258,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
10259,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
10260,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
10261,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
10262,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
10263,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
10264,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
10265,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
10266,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
10267,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
10268,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
10269,Bareland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
10270,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
10271,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
10272,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
10273,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
10274,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
10275,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
10276,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
10277,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
10278,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
10279,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Bareland
10280,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
10281,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
10282,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
10283,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
10284,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
10285,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
10286,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
10287,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
10288,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
10289,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
10290,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
10291,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
10292,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Water
10293,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
10294,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
10295,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
10296,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
10297,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
10298,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
10299,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
10300,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
10301,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10302,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
10303,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
10304,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
10305,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
10306,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
10307,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
10308,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
10309,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
10310,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
10311,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
10312,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
10313,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
10314,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
10315,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Water,Cropland
10316,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
10317,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
10318,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
10319,Bareland,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
10320,Bareland,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
10321,Bareland,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Bareland
10322,Bareland,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
10323,Bareland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
10324,Bareland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
10325,Bareland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Water,Cropland
10326,Bareland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Water,Bareland
10327,Bareland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Water,Water
10328,Bareland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
10329,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
10330,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
10331,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
10332,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
10333,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
10334,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10335,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Built-up
10336,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10337,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
10338,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
10339,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
10340,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
10341,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
10342,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
10343,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
10344,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
10345,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
10346,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
10347,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Cropland
10348,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
10349,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
10350,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
10351,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
10352,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
10353,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
10354,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Bareland
10355,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
10356,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
10357,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
10358,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
10359,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
10360,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
10361,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
10362,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
10363,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
10364,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
10365,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
10366,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
10367,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
10368,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
10369,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
10370,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
10371,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
10372,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
10373,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
10374,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
10375,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
10376,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
10377,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland,Water
10378,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,Bareland,Grassland
10379,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Bareland
10380,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Water
10381,Bareland,Cropland,Cropland,Water,Non_Wetland,Cropland,Water,Grassland
10382,Bareland,Cropland,Cropland,Water,Non_Wetland,Wetland,Water,Bareland
10383,Bareland,Cropland,Cropland,Water,Non_Wetland,Wetland,Water,Water
10384,Bareland,Cropland,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
10385,Bareland,Cropland,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
10386,Bareland,Cropland,Cropland,Water,Non_Wetland,Water,Water,Water
10387,Bareland,Cropland,Wetland,NULL,Wetland,NULL,Water,Water
10388,Bareland,Cropland,Wetland,NULL,Wetland,Water,Water,Water
10389,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
10390,Bareland,Cropland,Wetland,Water,Wetland,Cropland,NULL,Water
10391,Bareland,Cropland,Wetland,Water,Wetland,Water,Water,Water
10392,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
10393,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Bareland
10394,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Water
10395,Bareland,Cropland,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
10396,Bareland,Cropland,Bareland,NULL,Non_Wetland,Wetland,Water,Bareland
10397,Bareland,Cropland,Bareland,NULL,Non_Wetland,Wetland,Water,Water
10398,Bareland,Cropland,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
10399,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
10400,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
10401,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,Water,Bareland
10402,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,Water,Water
10403,Bareland,Cropland,Bareland,Water,Non_Wetland,Wetland,Water,Water
10404,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
10405,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
10406,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
10407,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
10408,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
10409,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
10410,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
10411,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
10412,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
10413,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
10414,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
10415,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
10416,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
10417,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
10418,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
10419,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Cropland
10420,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
10421,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Water
10422,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
10423,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Cropland
10424,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Bareland
10425,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
10426,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
10427,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
10428,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
10429,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
10430,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Bareland
10431,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
10432,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
10433,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
10434,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
10435,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
10436,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
10437,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
10438,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
10439,Bareland,Cropland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Bareland
10440,Bareland,Cropland,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
10441,Bareland,Cropland,Built-up,NULL,Non_Wetland,Wetland,Water,Bareland
10442,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
10443,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
10444,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
10445,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
10446,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
10447,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
10448,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
10449,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
10450,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
10451,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
10452,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
10453,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
10454,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
10455,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Cropland
10456,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
10457,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
10458,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
10459,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
10460,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
10461,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
10462,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
10463,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
10464,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
10465,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
10466,Bareland,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
10467,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Water,Bareland
10468,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
10469,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Wetland,Water,Bareland
10470,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
10471,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
10472,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
10473,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,Water,Bareland
10474,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,Water,Water
10475,Bareland,Cropland,Built-up,Water,Non_Wetland,Grassland,Water,Bareland
10476,Bareland,Cropland,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
10477,Bareland,Cropland,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
10478,Bareland,Cropland,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
10479,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Bareland
10480,Bareland,Cropland,Water,NULL,Water,NULL,Bareland,Bareland
10481,Bareland,Cropland,Water,NULL,Water,NULL,Bareland,Forest
10482,Bareland,Cropland,Water,NULL,Water,NULL,Water,Bareland
10483,Bareland,Cropland,Water,NULL,Water,NULL,Water,Water
10484,Bareland,Cropland,Water,NULL,Water,Wetland,Water,Grassland
10485,Bareland,Cropland,Water,NULL,Water,Wetland,Water,Bareland
10486,Bareland,Cropland,Water,NULL,Water,Wetland,Water,Water
10487,Bareland,Cropland,Water,NULL,Water,Wetland,Water,Forest
10488,Bareland,Cropland,Water,NULL,Water,Bareland,NULL,Bareland
10489,Bareland,Cropland,Water,NULL,Water,Bareland,Water,Water
10490,Bareland,Cropland,Water,NULL,Water,Built-up,Built-up,Grassland
10491,Bareland,Cropland,Water,NULL,Water,Built-up,Built-up,Cropland
10492,Bareland,Cropland,Water,Non_Water,Water,NULL,Water,Bareland
10493,Bareland,Cropland,Water,Non_Water,Water,NULL,Water,Water
10494,Bareland,Cropland,Water,Non_Water,Water,Wetland,Water,Bareland
10495,Bareland,Cropland,Water,Water,Water,NULL,Water,Bareland
10496,Bareland,Cropland,Water,Water,Water,NULL,Water,Water
10497,Bareland,Cropland,Water,Water,Water,Wetland,Water,Bareland
10498,Bareland,Cropland,Water,Water,Water,Wetland,Water,Water
10499,Bareland,Cropland,Water,Water,Water,Bareland,Water,Water
10500,Bareland,Cropland,Water,Water,Water,Water,Water,Water
10501,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
10502,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
10503,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
10504,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
10505,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
10506,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
10507,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
10508,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
10509,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
10510,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
10511,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
10512,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
10513,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
10514,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
10515,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Bareland
10516,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Built-up
10517,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Water
10518,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
10519,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
10520,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Bareland
10521,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
10522,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
10523,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
10524,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Water,Bareland
10525,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
10526,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
10527,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
10528,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Built-up
10529,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
10530,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
10531,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
10532,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
10533,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
10534,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
10535,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
10536,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
10537,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
10538,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
10539,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
10540,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
10541,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
10542,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
