Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KFA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KFA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KFA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KFA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KFA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KFA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KFA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KFA_M_R
663,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
664,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
665,Cropland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
666,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
667,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
668,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
669,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
670,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
671,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
672,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
673,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
674,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
675,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
676,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
677,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Water
678,Cropland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
679,Cropland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
680,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
681,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
682,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
683,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
684,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
685,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
686,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
687,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
688,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
689,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
690,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
691,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
692,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
693,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
694,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
695,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
696,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
697,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
698,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
699,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
700,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
701,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
702,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
703,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
704,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
705,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
706,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
707,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
708,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
709,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
710,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
711,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
712,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
713,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
714,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
715,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
716,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
717,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
718,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
719,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
720,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
721,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
722,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
723,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
724,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
725,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
726,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
727,Wetland,NULL,Water,NULL,Water,NULL,NULL,Grassland
728,Wetland,NULL,Water,NULL,Water,NULL,NULL,Wetland
729,Wetland,NULL,Water,NULL,Water,NULL,NULL,Water
730,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
731,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
732,Wetland,NULL,Water,Water,Water,NULL,NULL,Wetland
733,Wetland,NULL,Water,Water,Water,NULL,NULL,Bareland
734,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
735,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
736,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
737,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
738,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
739,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
740,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
741,Wetland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
742,Wetland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
743,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
744,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
745,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
746,Wetland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
747,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
748,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
749,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
750,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
751,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
752,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
753,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Water
754,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
755,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
756,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
757,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
758,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
759,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
760,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
761,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
762,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
763,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
764,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
765,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
766,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
767,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
768,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
769,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
770,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
771,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
772,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
773,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
774,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
775,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
776,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
777,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
778,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
779,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
780,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
781,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
782,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
783,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
784,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
785,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
786,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
787,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
788,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
789,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
790,Wetland,Wetland,Water,Water,Water,NULL,NULL,Grassland
791,Wetland,Wetland,Water,Water,Water,NULL,NULL,Wetland
792,Wetland,Wetland,Water,Water,Water,NULL,NULL,Bareland
793,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
794,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
795,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
796,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
797,Wetland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
798,Wetland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
799,Wetland,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
800,Wetland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
801,Wetland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
802,Wetland,Bareland,Water,NULL,Water,NULL,NULL,Wetland
803,Wetland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
804,Wetland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
805,Wetland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
806,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
807,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
808,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
809,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
810,Wetland,Water,Water,Water,Water,NULL,NULL,Wetland
811,Wetland,Water,Water,Water,Water,NULL,NULL,Water
812,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
813,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
814,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
815,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
816,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
817,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
818,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
819,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
820,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
821,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
822,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
823,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
824,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
825,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
826,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
827,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
828,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
829,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
830,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
831,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
832,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
833,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
834,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
835,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
836,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
837,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
838,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
839,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
840,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
841,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
842,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
843,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
844,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
845,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
846,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
847,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
848,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
849,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
850,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
851,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
852,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
853,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
854,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
855,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
856,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
857,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
858,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
859,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
860,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
861,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
862,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
863,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
864,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
865,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
866,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
867,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
868,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
869,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
870,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
871,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
872,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
873,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
874,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
875,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
876,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Built-up
877,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
878,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
879,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
880,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
881,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
882,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
883,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
884,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
885,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
886,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
887,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
888,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
889,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
890,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
891,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Wetland
892,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
893,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
894,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,NULL
895,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
896,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Cropland
897,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Wetland
898,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
899,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
900,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
901,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
902,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
903,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
904,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
905,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
906,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
907,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
908,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
909,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
910,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
911,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
912,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Built-up
913,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
914,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
915,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
916,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
917,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
918,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
919,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Built-up
920,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
921,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
922,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
923,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
924,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
925,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
926,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
927,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
928,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
929,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
930,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
931,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
932,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
933,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
934,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
935,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
936,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
937,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
938,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
939,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
940,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
941,Bareland,NULL,Water,NULL,Water,NULL,NULL,Grassland
942,Bareland,NULL,Water,NULL,Water,NULL,NULL,Cropland
943,Bareland,NULL,Water,NULL,Water,NULL,NULL,Wetland
944,Bareland,NULL,Water,NULL,Water,NULL,NULL,Bareland
945,Bareland,NULL,Water,NULL,Water,NULL,NULL,Water
946,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
947,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
948,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
949,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
950,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Water
951,Bareland,NULL,Water,Water,Water,NULL,NULL,Grassland
952,Bareland,NULL,Water,Water,Water,NULL,NULL,Cropland
953,Bareland,NULL,Water,Water,Water,NULL,NULL,Wetland
954,Bareland,NULL,Water,Water,Water,NULL,NULL,Bareland
955,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
956,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
957,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
958,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
959,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
960,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
961,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
962,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
963,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
964,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
965,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
966,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
967,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
968,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
969,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
970,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
971,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
972,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
973,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
974,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
975,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
976,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
977,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
978,Bareland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
979,Bareland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
980,Bareland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
981,Bareland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
982,Bareland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
983,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
984,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
985,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
986,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
987,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
988,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
989,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
990,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
991,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
992,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
993,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
994,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
995,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
996,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
997,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
998,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
999,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1000,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1001,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1002,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1003,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
