Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NXG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NXG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NXG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NXG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NXG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NXG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NXG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NXG_M_R
683,Grassland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
684,Grassland,Water,Water,NULL,Water,NULL,NULL,Grassland
685,Grassland,Water,Water,NULL,Water,NULL,NULL,Wetland
686,Grassland,Water,Water,NULL,Water,NULL,NULL,Water
687,Grassland,Water,Water,Non_Water,Water,NULL,NULL,Wetland
688,Grassland,Water,Water,Water,NULL,NULL,NULL,Wetland
689,Grassland,Water,Water,Water,NULL,NULL,NULL,Water
690,Grassland,Water,Water,Water,Water,NULL,NULL,Grassland
691,Grassland,Water,Water,Water,Water,NULL,NULL,Wetland
692,Grassland,Water,Water,Water,Water,NULL,NULL,Water
693,Grassland,Water,Water,Water,Water,NULL,NULL,Forest
694,Grassland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
695,Grassland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
696,Grassland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
697,Grassland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
698,Grassland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
699,Grassland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
700,Grassland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
701,Grassland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
702,Grassland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
703,Grassland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
704,Grassland,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
705,Grassland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
706,Grassland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
707,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
708,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
709,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
710,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
711,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
712,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
713,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
714,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
715,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
716,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
717,Grassland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
718,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
719,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
720,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
721,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
722,Grassland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
723,Grassland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
724,Grassland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
725,Grassland,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
726,Grassland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
727,Grassland,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
728,Grassland,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
729,Grassland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
730,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
731,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
732,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
733,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
734,Grassland,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
735,Grassland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
736,Grassland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
737,Grassland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
738,Grassland,Forest,Water,NULL,Water,NULL,NULL,Grassland
739,Grassland,Forest,Water,NULL,Water,NULL,NULL,Wetland
740,Grassland,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
741,Grassland,Forest,Water,Non_Water,Water,NULL,NULL,Water
742,Grassland,Forest,Water,Water,Water,NULL,NULL,Grassland
743,Grassland,Forest,Water,Water,Water,NULL,NULL,Wetland
744,Grassland,Forest,Water,Water,Water,NULL,NULL,Water
745,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
746,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
747,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
748,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
749,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
750,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
751,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
752,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
753,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
754,Grassland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
755,Grassland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
756,Grassland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
757,Grassland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
758,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
759,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
760,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
761,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
762,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
763,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
764,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
765,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
766,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
767,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
768,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
769,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
770,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
771,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
772,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
773,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
774,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
775,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
776,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
777,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
778,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
779,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
780,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
781,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
782,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
783,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
784,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
785,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
786,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
787,Cropland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
788,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
789,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
790,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
791,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
792,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
793,Cropland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
794,Cropland,NULL,Water,Water,Water,NULL,NULL,Wetland
795,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
796,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
797,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
798,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
799,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
800,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
801,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
802,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
803,Cropland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
804,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
805,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
806,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
807,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
808,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
809,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
810,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
811,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
812,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
813,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
814,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
815,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
816,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
817,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
818,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
819,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
820,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
821,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
822,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
823,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
824,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
825,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
826,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
827,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
828,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
829,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
830,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
831,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
832,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
833,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
834,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
835,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
836,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
837,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
838,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
839,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
840,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
841,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
842,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
843,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
844,Cropland,Cropland,Water,Water,Water,NULL,NULL,Grassland
845,Cropland,Cropland,Water,Water,Water,NULL,NULL,Wetland
846,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
847,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
848,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
849,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
850,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
851,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
852,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
853,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
854,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
855,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
856,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
857,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
858,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
859,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
860,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
861,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
862,Cropland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
863,Cropland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
864,Cropland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
865,Cropland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
866,Cropland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
867,Cropland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
868,Cropland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
869,Cropland,Wetland,Water,Water,Water,NULL,NULL,Wetland
870,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
871,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
872,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
873,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
874,Cropland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
875,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
876,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
877,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
878,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
879,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
880,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
881,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
882,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
883,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
884,Cropland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
885,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
886,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
887,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
888,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
889,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
890,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
891,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
892,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
893,Cropland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
894,Cropland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
895,Cropland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Built-up
896,Cropland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
897,Cropland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
898,Cropland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
899,Cropland,Built-up,Wetland,Water,Wetland,NULL,NULL,Wetland
900,Cropland,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
901,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
902,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
903,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
904,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
905,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
906,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
907,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
908,Cropland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
909,Cropland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
910,Cropland,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
911,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
912,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
913,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
914,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
915,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
916,Cropland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
917,Cropland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
918,Cropland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
919,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
920,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
921,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
922,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
923,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
924,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
925,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
926,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
927,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
928,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
929,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
930,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
931,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
932,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
933,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
934,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
935,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
936,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
937,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
938,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Water
939,Cropland,Water,Water,NULL,Water,NULL,NULL,Wetland
940,Cropland,Water,Water,NULL,Water,NULL,NULL,Water
941,Cropland,Water,Water,Water,NULL,NULL,NULL,Wetland
942,Cropland,Water,Water,Water,Water,NULL,NULL,Wetland
943,Cropland,Water,Water,Water,Water,NULL,NULL,Water
944,Cropland,Water,Water,Water,Water,NULL,NULL,Forest
945,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
946,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
947,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
948,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
949,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
950,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
951,Cropland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
952,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
953,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
954,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
955,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
956,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
957,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
958,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
959,Cropland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
960,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
961,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
962,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
963,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
964,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
965,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
966,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
967,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
968,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
969,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
970,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
971,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
972,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
973,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
974,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
975,Cropland,Forest,Water,Water,NULL,NULL,NULL,Wetland
976,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
977,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
978,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
979,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
980,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
981,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
982,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
983,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
984,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
985,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
986,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
987,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
988,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
989,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
990,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
991,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
992,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
993,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
994,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
995,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
996,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
997,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
998,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
999,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1000,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1001,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1002,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1003,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1004,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1005,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1006,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1007,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1008,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1009,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1010,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1011,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1012,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1013,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1014,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1015,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1016,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1017,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1018,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1019,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1020,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1021,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1022,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1023,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1024,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1025,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
