Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MKT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MKT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MKT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MKT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MKT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MKT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MKT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MKT_M_R
6717,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
6718,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
6719,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
6720,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
6721,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
6722,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
6723,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
6724,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
6725,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
6726,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
6727,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
6728,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
6729,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
6730,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
6731,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
6732,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
6733,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
6734,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
6735,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
6736,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
6737,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
6738,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
6739,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
6740,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
6741,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
6742,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
6743,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
6744,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
6745,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
6746,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
6747,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
6748,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
6749,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
6750,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
6751,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
6752,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Grassland
6753,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
6754,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
6755,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Forest
6756,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6757,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
6758,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
6759,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
6760,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
6761,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6762,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6763,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
6764,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
6765,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
6766,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
6767,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
6768,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
6769,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
6770,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
6771,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
6772,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
6773,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Built-up
6774,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
6775,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
6776,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
6777,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
6778,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
6779,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6780,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
6781,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
6782,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
6783,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Built-up
6784,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
6785,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
6786,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
6787,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
6788,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Built-up
6789,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
6790,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
6791,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
6792,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
6793,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
6794,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
6795,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
6796,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
6797,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
6798,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
6799,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
6800,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
6801,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Forest,Forest
6802,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
6803,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
6804,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
6805,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Grassland
6806,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
6807,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
6808,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6809,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6810,Forest,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
6811,Forest,Built-up,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
6812,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
6813,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
6814,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
6815,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6816,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
6817,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
6818,Forest,Water,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
6819,Forest,Water,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
6820,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
6821,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
6822,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
6823,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
6824,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
6825,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
6826,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
6827,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
6828,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
6829,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
6830,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
6831,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
6832,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
6833,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
6834,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
6835,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
6836,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
6837,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
6838,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
6839,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
6840,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
6841,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
6842,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
6843,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
6844,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
6845,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
6846,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
6847,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
6848,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
6849,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6850,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
6851,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
6852,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
6853,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
6854,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Grassland
6855,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
6856,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Grassland
6857,Forest,Water,NULL,Water,Non_Wetland,Bareland,Water,Forest
6858,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6859,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
6860,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
6861,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
6862,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
6863,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
6864,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
6865,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6866,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
6867,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
6868,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
6869,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
6870,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
6871,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
6872,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
6873,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Wetland
6874,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
6875,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
6876,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
6877,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
6878,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
6879,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
6880,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
6881,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
6882,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Water
6883,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
6884,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
6885,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6886,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
6887,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6888,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
6889,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
6890,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
6891,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
6892,Forest,Water,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6893,Forest,Water,Grassland,NULL,Non_Wetland,Cropland,Grassland,Bareland
6894,Forest,Water,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
6895,Forest,Water,Grassland,NULL,Non_Wetland,Cropland,Wetland,Forest
6896,Forest,Water,Grassland,NULL,Non_Wetland,Cropland,Bareland,Forest
6897,Forest,Water,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
6898,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6899,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
6900,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
6901,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6902,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
6903,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
6904,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
6905,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
6906,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
6907,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
6908,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6909,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6910,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
6911,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
6912,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6913,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
6914,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
6915,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
6916,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
6917,Forest,Water,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
6918,Forest,Water,Grassland,NULL,Non_Wetland,Water,NULL,Forest
6919,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
6920,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
6921,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Water
6922,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
6923,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
6924,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
6925,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Wetland
6926,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
6927,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
6928,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
6929,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
6930,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Water
6931,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
6932,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
6933,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Water
6934,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
6935,Forest,Water,Grassland,Non_Water,Non_Wetland,Cropland,Grassland,Bareland
6936,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
6937,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6938,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
6939,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
6940,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
6941,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Forest,Grassland
6942,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Forest
6943,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
6944,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
6945,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
6946,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
6947,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
6948,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
6949,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
6950,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
6951,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
6952,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
6953,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
6954,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Grassland
6955,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
6956,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
6957,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
6958,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Bareland
6959,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Water
6960,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
6961,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
6962,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
6963,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
6964,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
6965,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
6966,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
6967,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
6968,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
6969,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
6970,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
6971,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
6972,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Water
6973,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
6974,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
6975,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
6976,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
6977,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
6978,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
6979,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Water
6980,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Grassland
6981,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
6982,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
6983,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
6984,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Water
6985,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
6986,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
6987,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
6988,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
6989,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
6990,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
6991,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
6992,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
6993,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
6994,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
6995,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
6996,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
6997,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
6998,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
6999,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
7000,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
7001,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
7002,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
7003,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
7004,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
7005,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
7006,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
7007,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
7008,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
7009,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
7010,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
7011,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
7012,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
7013,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
7014,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
7015,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
7016,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
7017,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
7018,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
7019,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
7020,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
7021,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
7022,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
7023,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
7024,Forest,Water,Wetland,Water,Wetland,NULL,Grassland,Forest
7025,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
7026,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Grassland
7027,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Forest
7028,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
7029,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Forest
7030,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Grassland
7031,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Water
7032,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Forest
7033,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
7034,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
7035,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
7036,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
7037,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
7038,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
7039,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
7040,Forest,Water,Wetland,Water,Wetland,Bareland,Grassland,Grassland
7041,Forest,Water,Wetland,Water,Wetland,Bareland,Grassland,Water
7042,Forest,Water,Wetland,Water,Wetland,Bareland,Grassland,Forest
7043,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
7044,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
7045,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
7046,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
7047,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Forest
7048,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
7049,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
7050,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
7051,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
7052,Forest,Water,Wetland,Water,Wetland,Water,Forest,Wetland
7053,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
7054,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
7055,Forest,Water,Wetland,Water,Wetland,Forest,Grassland,Forest
7056,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
7057,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
7058,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
7059,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
7060,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
