Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KRB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KRB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KRB_M_R
1475,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1476,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1477,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1478,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1479,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1480,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1481,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1482,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1483,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1484,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1485,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1486,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1487,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1488,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1489,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1490,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1491,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,NULL
1492,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1493,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1494,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1495,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Built-up
1496,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1497,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1498,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
1499,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1500,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1501,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1502,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1503,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1504,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1505,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1506,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,NULL
1507,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1508,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
1509,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1510,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
1511,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1512,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1513,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
1514,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1515,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1516,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1517,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1518,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1519,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1520,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1521,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1522,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1523,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1524,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1525,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1526,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1527,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1528,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1529,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1530,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1531,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1532,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1533,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1534,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1535,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1536,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1537,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,NULL
1538,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1539,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1540,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1541,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1542,Bareland,Cropland,Water,NULL,Water,NULL,NULL,NULL
1543,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1544,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Bareland
1545,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Water
1546,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Forest
1547,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1548,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
1549,Bareland,Cropland,Water,Water,Water,NULL,NULL,Grassland
1550,Bareland,Cropland,Water,Water,Water,NULL,NULL,Bareland
1551,Bareland,Cropland,Water,Water,Water,NULL,NULL,Water
1552,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1553,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1554,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1555,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1556,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1557,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1558,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1559,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1560,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1561,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1562,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1563,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1564,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1565,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1566,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1567,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1568,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1569,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1570,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1571,Bareland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1572,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1573,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1574,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1575,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1576,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1577,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1578,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1579,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1580,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1581,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1582,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1583,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1584,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1585,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1586,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1587,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1588,Bareland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1589,Bareland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1590,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1591,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1592,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1593,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1594,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1595,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1596,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1597,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1598,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1599,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1600,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1601,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1602,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
1603,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1604,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1605,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1606,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1607,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1608,Bareland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1609,Bareland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1610,Bareland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1611,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1612,Bareland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1613,Bareland,Wetland,Water,NULL,Water,NULL,NULL,Bareland
1614,Bareland,Wetland,Water,NULL,Water,NULL,NULL,Forest
1615,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1616,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
1617,Bareland,Wetland,Water,Water,Water,NULL,NULL,Grassland
1618,Bareland,Wetland,Water,Water,Water,NULL,NULL,Bareland
1619,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1620,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1621,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1622,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1623,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1624,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1625,Bareland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1626,Bareland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1627,Bareland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1628,Bareland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1629,Bareland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1630,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1631,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1632,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1633,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1634,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1635,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1636,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1637,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1638,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1639,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1640,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1641,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1642,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1643,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1644,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1645,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1646,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1647,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1648,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1649,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1650,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1651,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1652,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1653,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1654,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1655,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1656,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1657,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1658,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1659,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,NULL
1660,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1661,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1662,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1663,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1664,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1665,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1666,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1667,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1668,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1669,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1670,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Cropland
1671,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
1672,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1673,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1674,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1675,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1676,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1677,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1678,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1679,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1680,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1681,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1682,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1683,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1684,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1685,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1686,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Water
1687,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
1688,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Wetland
1689,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
1690,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1691,Bareland,Bareland,Water,Water,Water,NULL,NULL,Grassland
1692,Bareland,Bareland,Water,Water,Water,NULL,NULL,Wetland
1693,Bareland,Bareland,Water,Water,Water,NULL,NULL,Bareland
1694,Bareland,Bareland,Water,Water,Water,NULL,NULL,Water
1695,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1696,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1697,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1698,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1699,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1700,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1701,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1702,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1703,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1704,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1705,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1706,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1707,Bareland,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1708,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1709,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1710,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1711,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1712,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1713,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1714,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1715,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1716,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1717,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1718,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1719,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1720,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1721,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1722,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1723,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1724,Bareland,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1725,Bareland,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1726,Bareland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1727,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
1728,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1729,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1730,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1731,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1732,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1733,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1734,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1735,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1736,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1737,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1738,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1739,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1740,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Grassland
1741,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Bareland
1742,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Forest
1743,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1744,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1745,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1746,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1747,Bareland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1748,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1749,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1750,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1751,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1752,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1753,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1754,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1755,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1756,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1757,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1758,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1759,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1760,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1761,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1762,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1763,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1764,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1765,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1766,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1767,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1768,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1769,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1770,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1771,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1772,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1773,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1774,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1775,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1776,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1777,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1778,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1779,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1780,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1781,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1782,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1783,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1784,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1785,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1786,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1787,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1788,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1789,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1790,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1791,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1792,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1793,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1794,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1795,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1796,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1797,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1798,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1799,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1800,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1801,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1802,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1803,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1804,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1805,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
