Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LMK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LMK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LMK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LMK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LMK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LMK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LMK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LMK_M_R
690,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
691,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
692,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
693,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
694,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
695,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
696,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
697,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
698,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
699,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
700,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
701,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
702,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
703,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
704,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
705,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
706,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
707,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
708,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
709,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
710,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
711,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
712,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Forest
713,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
714,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
715,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
716,Wetland,Wetland,Water,Water,Water,NULL,NULL,Grassland
717,Wetland,Wetland,Water,Water,Water,NULL,NULL,Wetland
718,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
719,Wetland,Wetland,Water,Water,Water,NULL,NULL,Forest
720,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
721,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
722,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
723,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
724,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
725,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
726,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
727,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
728,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
729,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
730,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
731,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
732,Wetland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
733,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
734,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
735,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
736,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
737,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
738,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
739,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
740,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
741,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
742,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
743,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
744,Wetland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
745,Wetland,Water,Water,NULL,Water,NULL,NULL,Grassland
746,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Wetland
747,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Water
748,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Forest
749,Wetland,Water,Water,Water,Water,NULL,NULL,Grassland
750,Wetland,Water,Water,Water,Water,NULL,NULL,Wetland
751,Wetland,Water,Water,Water,Water,NULL,NULL,Water
752,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
753,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
754,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
755,Wetland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
756,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
757,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
758,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
759,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
760,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
761,Wetland,Forest,Water,Water,Water,NULL,NULL,Wetland
762,Wetland,Forest,Water,Water,Water,NULL,NULL,Water
763,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
764,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
765,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
766,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
767,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
768,Wetland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
769,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
770,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
771,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
772,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
773,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
774,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
775,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
776,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
777,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
778,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
779,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
780,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
781,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
782,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
783,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
784,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
785,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
786,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
787,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
788,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
789,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
790,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
791,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
792,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
793,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
794,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
795,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
796,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
797,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
798,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
799,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
800,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
801,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
802,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
803,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
804,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
805,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
806,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
807,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
808,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
809,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
810,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
811,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
812,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
813,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
814,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
815,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
816,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
817,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
818,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
819,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
820,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
821,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
822,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
823,Bareland,NULL,Water,NULL,Water,NULL,NULL,Grassland
824,Bareland,NULL,Water,NULL,Water,NULL,NULL,Bareland
825,Bareland,NULL,Water,NULL,Water,NULL,NULL,Water
826,Bareland,NULL,Water,Water,Water,NULL,NULL,Grassland
827,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
828,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
829,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
830,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
831,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
832,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
833,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
834,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
835,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
836,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
837,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
838,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
839,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
840,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
841,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
842,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
843,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
844,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
845,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
846,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
847,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
848,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
849,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
850,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
851,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
852,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
853,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
854,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
855,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
856,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
857,Bareland,Water,Water,Water,Water,NULL,NULL,Forest
858,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
859,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
860,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
861,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
862,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
863,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
864,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
865,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
866,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
867,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
868,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
869,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
870,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
871,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
872,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
873,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
874,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
875,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
876,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
877,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
878,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
879,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
880,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
881,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
882,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
883,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
884,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
885,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
886,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
887,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
888,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
889,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
890,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
891,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
892,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
893,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
894,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
895,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
896,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
897,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
898,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
899,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
900,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
901,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
902,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
903,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
904,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
905,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
906,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
907,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
908,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
909,Water,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
910,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
911,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
912,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
913,Water,NULL,Water,Water,Water,NULL,NULL,Water
914,Water,NULL,Water,Water,Water,NULL,NULL,Forest
915,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
916,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
917,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
918,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
919,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
920,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
921,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
922,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
923,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
924,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
925,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
926,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
927,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
928,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
929,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
930,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
931,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
932,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
933,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
934,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
935,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
936,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
937,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
938,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
939,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
940,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
941,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
942,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
943,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
944,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
945,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
946,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
947,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
948,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
949,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
950,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
951,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
952,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
953,Water,Wetland,Water,Water,Water,NULL,NULL,Water
954,Water,Wetland,Water,Water,Water,NULL,NULL,Forest
955,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
956,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
957,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
958,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
959,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
960,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
961,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
962,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
963,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
964,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
965,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
966,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
967,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
968,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
969,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
970,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
971,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
972,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
973,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
974,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
975,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
976,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
977,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
978,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
979,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
980,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
981,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
982,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
983,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
984,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
985,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
986,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
987,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
988,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
989,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
990,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
991,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
992,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
993,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
994,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
995,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
996,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
997,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
998,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
999,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1000,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1001,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1002,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1003,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1004,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1005,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1006,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1007,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1008,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1009,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1010,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1011,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1012,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1013,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1014,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1015,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1016,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1017,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1018,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1019,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1020,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1021,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
1022,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1023,Water,Water,Water,NULL,Water,NULL,NULL,Water
1024,Water,Water,Water,NULL,Water,NULL,NULL,Forest
1025,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1026,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1027,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1028,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
1029,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1030,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1031,Water,Water,Water,Water,Water,NULL,NULL,Water
1032,Water,Water,Water,Water,Water,NULL,NULL,Forest
1033,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1034,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1035,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1036,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1037,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1038,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1039,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1040,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1041,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1042,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1043,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1044,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1045,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1046,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1047,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1048,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1049,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1050,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1051,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1052,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
