Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KVV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KVV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KVV_M_R
4434,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest,Forest,Forest
4435,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
4436,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
4437,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Grassland,Wetland
4438,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Grassland,Water
4439,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
4440,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Water
4441,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Water,Wetland
4442,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Water,Water
4443,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Water,Forest
4444,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Forest,Wetland
4445,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Forest,Water
4446,Wetland,Wetland,Wetland,Water,Wetland,Wetland,NULL,Water
4447,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Shrubland,Wetland
4448,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Wetland
4449,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Water
4450,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Forest
4451,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
4452,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
4453,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
4454,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
4455,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
4456,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
4457,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Forest,Wetland
4458,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Forest,Forest
4459,Wetland,Wetland,Wetland,Water,Wetland,Water,NULL,Wetland
4460,Wetland,Wetland,Wetland,Water,Wetland,Water,NULL,Water
4461,Wetland,Wetland,Wetland,Water,Wetland,Water,Shrubland,Wetland
4462,Wetland,Wetland,Wetland,Water,Wetland,Water,Grassland,Wetland
4463,Wetland,Wetland,Wetland,Water,Wetland,Water,Grassland,Water
4464,Wetland,Wetland,Wetland,Water,Wetland,Water,Grassland,Forest
4465,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
4466,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
4467,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
4468,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
4469,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Water
4470,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Forest
4471,Wetland,Wetland,Wetland,Water,Wetland,Water,Forest,Wetland
4472,Wetland,Wetland,Wetland,Water,Wetland,Water,Forest,Water
4473,Wetland,Wetland,Wetland,Water,Wetland,Water,Forest,Forest
4474,Wetland,Wetland,Wetland,Water,Wetland,Forest,Water,Wetland
4475,Wetland,Wetland,Wetland,Water,Wetland,Forest,Water,Forest
4476,Wetland,Wetland,Wetland,Water,Wetland,Forest,Forest,Wetland
4477,Wetland,Wetland,Wetland,Water,Wetland,Forest,Forest,Water
4478,Wetland,Wetland,Wetland,Water,Wetland,Forest,Forest,Forest
4479,Wetland,Wetland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
4480,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
4481,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4482,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Wetland
4483,Wetland,Wetland,Bareland,NULL,Non_Wetland,Water,Grassland,Wetland
4484,Wetland,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Wetland
4485,Wetland,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Water
4486,Wetland,Wetland,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
4487,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
4488,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4489,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Water,Grassland,Wetland
4490,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
4491,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
4492,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Water
4493,Wetland,Wetland,Bareland,Water,Non_Wetland,Water,Water,Wetland
4494,Wetland,Wetland,Bareland,Water,Non_Wetland,Water,Water,Water
4495,Wetland,Wetland,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
4496,Wetland,Wetland,Water,NULL,Water,Grassland,Grassland,Wetland
4497,Wetland,Wetland,Water,NULL,Water,Grassland,Grassland,Forest
4498,Wetland,Wetland,Water,NULL,Water,Grassland,Wetland,Wetland
4499,Wetland,Wetland,Water,NULL,Water,Grassland,Wetland,Forest
4500,Wetland,Wetland,Water,NULL,Water,Grassland,Water,Wetland
4501,Wetland,Wetland,Water,NULL,Water,Grassland,Water,Forest
4502,Wetland,Wetland,Water,NULL,Water,Grassland,Forest,Wetland
4503,Wetland,Wetland,Water,NULL,Water,Wetland,Grassland,Wetland
4504,Wetland,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
4505,Wetland,Wetland,Water,NULL,Water,Wetland,Wetland,Water
4506,Wetland,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
4507,Wetland,Wetland,Water,NULL,Water,Wetland,Water,Wetland
4508,Wetland,Wetland,Water,NULL,Water,Wetland,Water,Water
4509,Wetland,Wetland,Water,NULL,Water,Wetland,Water,Forest
4510,Wetland,Wetland,Water,NULL,Water,Water,Grassland,Wetland
4511,Wetland,Wetland,Water,NULL,Water,Water,Grassland,Water
4512,Wetland,Wetland,Water,NULL,Water,Water,Wetland,Wetland
4513,Wetland,Wetland,Water,NULL,Water,Water,Wetland,Water
4514,Wetland,Wetland,Water,NULL,Water,Water,Wetland,Forest
4515,Wetland,Wetland,Water,NULL,Water,Water,Water,Wetland
4516,Wetland,Wetland,Water,NULL,Water,Water,Water,Water
4517,Wetland,Wetland,Water,NULL,Water,Water,Water,Forest
4518,Wetland,Wetland,Water,NULL,Water,Water,Forest,Wetland
4519,Wetland,Wetland,Water,NULL,Water,Water,Forest,Water
4520,Wetland,Wetland,Water,NULL,Water,Water,Forest,Forest
4521,Wetland,Wetland,Water,NULL,Water,Forest,Forest,Water
4522,Wetland,Wetland,Water,NULL,Water,Forest,Forest,Forest
4523,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
4524,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
4525,Wetland,Wetland,Water,Non_Water,Water,Grassland,Grassland,Wetland
4526,Wetland,Wetland,Water,Non_Water,Water,Grassland,Wetland,Wetland
4527,Wetland,Wetland,Water,Non_Water,Water,Grassland,Water,Wetland
4528,Wetland,Wetland,Water,Non_Water,Water,Wetland,Grassland,Grassland
4529,Wetland,Wetland,Water,Non_Water,Water,Wetland,Grassland,Wetland
4530,Wetland,Wetland,Water,Non_Water,Water,Wetland,Grassland,Water
4531,Wetland,Wetland,Water,Non_Water,Water,Wetland,Grassland,Forest
4532,Wetland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
4533,Wetland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Water
4534,Wetland,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
4535,Wetland,Wetland,Water,Non_Water,Water,Wetland,Water,Water
4536,Wetland,Wetland,Water,Non_Water,Water,Wetland,Forest,Wetland
4537,Wetland,Wetland,Water,Non_Water,Water,Water,NULL,Wetland
4538,Wetland,Wetland,Water,Non_Water,Water,Water,NULL,Bareland
4539,Wetland,Wetland,Water,Non_Water,Water,Water,Grassland,Wetland
4540,Wetland,Wetland,Water,Non_Water,Water,Water,Grassland,Bareland
4541,Wetland,Wetland,Water,Non_Water,Water,Water,Grassland,Water
4542,Wetland,Wetland,Water,Non_Water,Water,Water,Wetland,Wetland
4543,Wetland,Wetland,Water,Non_Water,Water,Water,Wetland,Water
4544,Wetland,Wetland,Water,Non_Water,Water,Water,Wetland,Forest
4545,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Wetland
4546,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Water
4547,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Forest
4548,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
4549,Wetland,Wetland,Water,Water,Water,Grassland,Grassland,Wetland
4550,Wetland,Wetland,Water,Water,Water,Grassland,Grassland,Water
4551,Wetland,Wetland,Water,Water,Water,Grassland,Grassland,Forest
4552,Wetland,Wetland,Water,Water,Water,Grassland,Wetland,Wetland
4553,Wetland,Wetland,Water,Water,Water,Grassland,Wetland,Water
4554,Wetland,Wetland,Water,Water,Water,Grassland,Water,Wetland
4555,Wetland,Wetland,Water,Water,Water,Wetland,Grassland,Wetland
4556,Wetland,Wetland,Water,Water,Water,Wetland,Grassland,Water
4557,Wetland,Wetland,Water,Water,Water,Wetland,Grassland,Forest
4558,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
4559,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Water
4560,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Forest
4561,Wetland,Wetland,Water,Water,Water,Wetland,Water,Wetland
4562,Wetland,Wetland,Water,Water,Water,Wetland,Water,Water
4563,Wetland,Wetland,Water,Water,Water,Wetland,Water,Forest
4564,Wetland,Wetland,Water,Water,Water,Water,NULL,Water
4565,Wetland,Wetland,Water,Water,Water,Water,Grassland,Wetland
4566,Wetland,Wetland,Water,Water,Water,Water,Grassland,Water
4567,Wetland,Wetland,Water,Water,Water,Water,Grassland,Forest
4568,Wetland,Wetland,Water,Water,Water,Water,Wetland,Wetland
4569,Wetland,Wetland,Water,Water,Water,Water,Wetland,Water
4570,Wetland,Wetland,Water,Water,Water,Water,Wetland,Forest
4571,Wetland,Wetland,Water,Water,Water,Water,Water,Wetland
4572,Wetland,Wetland,Water,Water,Water,Water,Water,Water
4573,Wetland,Wetland,Water,Water,Water,Water,Water,Forest
4574,Wetland,Wetland,Water,Water,Water,Water,Forest,Wetland
4575,Wetland,Wetland,Water,Water,Water,Water,Forest,Water
4576,Wetland,Wetland,Water,Water,Water,Water,Forest,Forest
4577,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
4578,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
4579,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
4580,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
4581,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
4582,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
4583,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
4584,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
4585,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4586,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
4587,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4588,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,Wetland
4589,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,Forest
4590,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
4591,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Water
4592,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4593,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
4594,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
4595,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4596,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
4597,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
4598,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4599,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
4600,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Water
4601,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
4602,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
4603,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4604,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
4605,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,Water
4606,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4607,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
4608,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
4609,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
4610,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Water,Wetland
4611,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Water,Water
4612,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
4613,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Wetland
4614,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Forest
4615,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
4616,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
4617,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
4618,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4619,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
4620,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
4621,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Wetland
4622,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Water
4623,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
4624,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
4625,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Water
4626,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4627,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
4628,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4629,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
4630,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Water,Wetland
4631,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
4632,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
4633,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4634,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4635,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4636,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
4637,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Water
4638,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Grassland,Wetland
4639,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Grassland,Water
4640,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
4641,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
4642,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
4643,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
4644,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Water
4645,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
4646,Wetland,Wetland,Forest,Water,Non_Wetland,Grassland,Grassland,Wetland
4647,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Grassland,Wetland
4648,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Grassland,Water
4649,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
4650,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
4651,Wetland,Wetland,Forest,Water,Non_Wetland,Water,Grassland,Wetland
4652,Wetland,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Wetland
4653,Wetland,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Water
4654,Wetland,Wetland,Forest,Water,Non_Wetland,Water,Water,Wetland
4655,Wetland,Wetland,Forest,Water,Non_Wetland,Water,Water,Water
4656,Wetland,Bareland,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
4657,Wetland,Bareland,Wetland,Non_Water,Wetland,Water,NULL,Wetland
4658,Wetland,Bareland,Wetland,Non_Water,Wetland,Water,NULL,Bareland
4659,Wetland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Grassland
4660,Wetland,Built-up,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
4661,Wetland,Built-up,Cropland,Non_Water,Non_Wetland,Water,NULL,Wetland
4662,Wetland,Built-up,Cropland,Non_Water,Non_Wetland,Water,NULL,Bareland
4663,Wetland,Built-up,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
4664,Wetland,Built-up,Wetland,Non_Water,Wetland,Water,NULL,Grassland
4665,Wetland,Built-up,Wetland,Non_Water,Wetland,Water,NULL,Wetland
4666,Wetland,Built-up,Wetland,Non_Water,Wetland,Water,NULL,Bareland
4667,Wetland,Built-up,Wetland,Non_Water,Wetland,Water,NULL,Water
4668,Wetland,Built-up,Wetland,Water,Wetland,Water,NULL,Water
4669,Wetland,Built-up,Water,Non_Water,Water,Wetland,NULL,Bareland
4670,Wetland,Built-up,Water,Non_Water,Water,Water,NULL,Bareland
4671,Wetland,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
4672,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
4673,Wetland,Water,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4674,Wetland,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Wetland
4675,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Wetland
4676,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
4677,Wetland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4678,Wetland,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
4679,Wetland,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4680,Wetland,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
4681,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
4682,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
4683,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Wetland
4684,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
4685,Wetland,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
4686,Wetland,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
4687,Wetland,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
4688,Wetland,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
4689,Wetland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
4690,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
4691,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
4692,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
4693,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
4694,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
4695,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4696,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
4697,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
4698,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
4699,Wetland,Water,Wetland,Non_Water,Wetland,Water,NULL,Wetland
4700,Wetland,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
4701,Wetland,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
4702,Wetland,Water,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
4703,Wetland,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
4704,Wetland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
4705,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
4706,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
4707,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
4708,Wetland,Water,Wetland,Water,Wetland,Grassland,Grassland,Wetland
4709,Wetland,Water,Wetland,Water,Wetland,Grassland,Grassland,Water
4710,Wetland,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
4711,Wetland,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
4712,Wetland,Water,Wetland,Water,Wetland,Grassland,Water,Water
4713,Wetland,Water,Wetland,Water,Wetland,Wetland,Grassland,Wetland
4714,Wetland,Water,Wetland,Water,Wetland,Wetland,Grassland,Water
4715,Wetland,Water,Wetland,Water,Wetland,Wetland,Grassland,Forest
4716,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
4717,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Water
4718,Wetland,Water,Wetland,Water,Wetland,Water,NULL,Wetland
4719,Wetland,Water,Wetland,Water,Wetland,Water,NULL,Water
4720,Wetland,Water,Wetland,Water,Wetland,Water,Grassland,Wetland
4721,Wetland,Water,Wetland,Water,Wetland,Water,Grassland,Water
4722,Wetland,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
4723,Wetland,Water,Wetland,Water,Wetland,Water,Wetland,Water
4724,Wetland,Water,Wetland,Water,Wetland,Water,Water,Wetland
4725,Wetland,Water,Wetland,Water,Wetland,Water,Water,Water
4726,Wetland,Water,Built-up,NULL,Non_Wetland,Wetland,Grassland,Wetland
4727,Wetland,Water,Water,NULL,Water,Wetland,Grassland,Wetland
4728,Wetland,Water,Water,NULL,Water,Wetland,Grassland,Forest
4729,Wetland,Water,Water,NULL,Water,Wetland,Water,Wetland
4730,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Wetland
4731,Wetland,Water,Water,Non_Water,Water,Grassland,NULL,Water
4732,Wetland,Water,Water,Non_Water,Water,Grassland,Grassland,Wetland
4733,Wetland,Water,Water,Non_Water,Water,Grassland,Water,Wetland
4734,Wetland,Water,Water,Non_Water,Water,Wetland,NULL,Wetland
4735,Wetland,Water,Water,Non_Water,Water,Wetland,Grassland,Wetland
4736,Wetland,Water,Water,Non_Water,Water,Wetland,Water,Wetland
4737,Wetland,Water,Water,Non_Water,Water,Water,NULL,Wetland
4738,Wetland,Water,Water,Non_Water,Water,Water,Grassland,Wetland
4739,Wetland,Water,Water,Non_Water,Water,Water,Water,Wetland
4740,Wetland,Water,Water,Non_Water,Water,Water,Water,Water
4741,Wetland,Water,Water,Water,Water,NULL,NULL,Water
4742,Wetland,Water,Water,Water,Water,Grassland,Water,Wetland
4743,Wetland,Water,Water,Water,Water,Wetland,Grassland,Wetland
4744,Wetland,Water,Water,Water,Water,Wetland,Grassland,Water
4745,Wetland,Water,Water,Water,Water,Wetland,Wetland,Water
4746,Wetland,Water,Water,Water,Water,Wetland,Water,Wetland
4747,Wetland,Water,Water,Water,Water,Wetland,Water,Water
4748,Wetland,Water,Water,Water,Water,Water,NULL,Wetland
4749,Wetland,Water,Water,Water,Water,Water,NULL,Water
4750,Wetland,Water,Water,Water,Water,Water,Grassland,Water
4751,Wetland,Water,Water,Water,Water,Water,Wetland,Water
4752,Wetland,Water,Water,Water,Water,Water,Water,Wetland
4753,Wetland,Water,Water,Water,Water,Water,Water,Water
4754,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
4755,Wetland,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
4756,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
4757,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
4758,Wetland,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
4759,Wetland,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,Wetland
4760,Wetland,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
4761,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
4762,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4763,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
4764,Wetland,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
4765,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
4766,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
4767,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Wetland
4768,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
4769,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
4770,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4771,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
4772,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4773,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Forest,Wetland
4774,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
4775,Wetland,Forest,Wetland,NULL,Wetland,Wetland,NULL,Wetland
4776,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
4777,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Water
4778,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4779,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
4780,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
4781,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
4782,Wetland,Forest,Wetland,NULL,Wetland,Water,Grassland,Wetland
4783,Wetland,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
