Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KDV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KDV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KDV_M_R
2382,NULL,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2383,NULL,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
2384,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
2385,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
2386,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
2387,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2388,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2389,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
2390,NULL,Forest,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
2391,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2392,NULL,Forest,Wetland,NULL,Wetland,NULL,Water,Grassland
2393,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2394,NULL,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
2395,NULL,Forest,Wetland,Non_Water,Wetland,NULL,Water,Bareland
2396,NULL,Forest,Wetland,Non_Water,Wetland,Water,NULL,Grassland
2397,NULL,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
2398,NULL,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2399,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2400,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2401,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2402,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2403,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
2404,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
2405,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
2406,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
2407,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
2408,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Forest
2409,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
2410,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
2411,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
2412,NULL,Forest,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
2413,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
2414,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2415,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
2416,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
2417,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
2418,NULL,Forest,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
2419,NULL,Forest,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
2420,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2421,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2422,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2423,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2424,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2425,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2426,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2427,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2428,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
2429,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Water,Grassland
2430,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2431,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2432,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2433,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
2434,NULL,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
2435,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Water
2436,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2437,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2438,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2439,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2440,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Built-up
2441,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2442,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2443,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
2444,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
2445,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2446,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2447,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2448,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2449,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2450,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2451,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2452,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2453,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
2454,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2455,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2456,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2457,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Cropland
2458,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
2459,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Cropland
2460,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
2461,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
2462,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2463,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2464,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
2465,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2466,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2467,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2468,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2469,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2470,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2471,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
2472,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2473,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2474,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
2475,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
2476,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
2477,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
2478,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2479,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2480,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
2481,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
2482,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
2483,Grassland,NULL,NULL,NULL,Non_Wetland,Water,NULL,Grassland
2484,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
2485,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2486,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2487,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2488,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
2489,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2490,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2491,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2492,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2493,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2494,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2495,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2496,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
2497,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
2498,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Cropland
2499,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
2500,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
2501,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2502,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Cropland
2503,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2504,Grassland,NULL,NULL,Non_Water,Non_Wetland,Cropland,NULL,Grassland
2505,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
2506,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
2507,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2508,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2509,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
2510,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,Water,NULL
2511,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
2512,Grassland,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
2513,Grassland,NULL,NULL,Non_Water,Non_Wetland,Forest,Wetland,Grassland
2514,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2515,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2516,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2517,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2518,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2519,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2520,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
2521,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2522,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
2523,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
2524,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
2525,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
2526,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
2527,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
2528,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
2529,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
2530,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
2531,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2532,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
2533,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2534,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2535,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2536,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2537,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2538,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2539,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2540,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2541,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
2542,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
2543,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
2544,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2545,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2546,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
2547,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
2548,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
2549,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2550,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2551,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
2552,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2553,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2554,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
2555,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
2556,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
2557,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2558,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
2559,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2560,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
2561,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2562,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2563,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2564,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2565,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2566,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2567,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
2568,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,NULL
2569,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
2570,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Cropland
2571,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
2572,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
2573,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Cropland
2574,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
2575,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
2576,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
2577,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Water
2578,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2579,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2580,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
2581,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
2582,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Water,Grassland
2583,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
2584,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
2585,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2586,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2587,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2588,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2589,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2590,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2591,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2592,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
2593,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2594,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
2595,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
2596,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
2597,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2598,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2599,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
2600,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2601,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2602,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2603,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2604,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2605,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2606,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Cropland
2607,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
2608,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2609,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
2610,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
2611,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2612,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2613,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
2614,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
2615,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2616,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2617,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2618,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
2619,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2620,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2621,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
2622,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2623,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2624,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
2625,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2626,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2627,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2628,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2629,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2630,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2631,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2632,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2633,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
2634,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
2635,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
2636,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
2637,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
2638,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
2639,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
2640,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
2641,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
2642,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
2643,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
2644,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
2645,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
2646,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
2647,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
2648,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
2649,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
2650,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
2651,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
2652,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
2653,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
2654,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
2655,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
2656,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
2657,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2658,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2659,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2660,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
2661,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
2662,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2663,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2664,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2665,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2666,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2667,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2668,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2669,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
2670,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2671,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
2672,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
2673,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
2674,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
2675,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2676,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
2677,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2678,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
2679,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
2680,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
2681,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2682,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2683,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
2684,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
2685,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
2686,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
2687,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2688,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Cropland
2689,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
2690,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2691,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
2692,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2693,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
2694,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
2695,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2696,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
2697,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
2698,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
2699,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
2700,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
2701,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
2702,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2703,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
