Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LML_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LML_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LML_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LML_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LML_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LML_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LML_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LML_M_R
3824,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
3825,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3826,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
3827,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
3828,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
3829,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
3830,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
3831,Cropland,Cropland,Water,NULL,Water,NULL,Bareland,Grassland
3832,Cropland,Cropland,Water,NULL,Water,NULL,Bareland,Cropland
3833,Cropland,Cropland,Water,NULL,Water,Cropland,NULL,Grassland
3834,Cropland,Cropland,Water,NULL,Water,Cropland,NULL,Cropland
3835,Cropland,Cropland,Water,NULL,Water,Cropland,NULL,Bareland
3836,Cropland,Cropland,Water,NULL,Water,Bareland,NULL,Grassland
3837,Cropland,Cropland,Water,NULL,Water,Bareland,NULL,Cropland
3838,Cropland,Cropland,Water,NULL,Water,Bareland,NULL,Bareland
3839,Cropland,Cropland,Water,NULL,Water,Bareland,Shrubland,Bareland
3840,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3841,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3842,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3843,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3844,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3845,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
3846,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
3847,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
3848,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
3849,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
3850,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
3851,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3852,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
3853,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3854,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
3855,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
3856,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3857,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
3858,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
3859,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
3860,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Bareland
3861,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
3862,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3863,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3864,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
3865,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
3866,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
3867,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3868,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
3869,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3870,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
3871,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
3872,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
3873,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
3874,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
3875,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
3876,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
3877,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
3878,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3879,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
3880,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
3881,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3882,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3883,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
3884,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
3885,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3886,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
3887,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3888,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3889,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3890,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
3891,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
3892,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
3893,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Bareland
3894,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
3895,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
3896,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
3897,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
3898,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Bareland
3899,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
3900,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
3901,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
3902,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
3903,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
3904,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Bareland,Grassland
3905,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Bareland,Cropland
3906,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,NULL
3907,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
3908,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
3909,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
3910,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
3911,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
3912,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
3913,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
3914,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
3915,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
3916,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3917,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Cropland
3918,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
3919,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
3920,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3921,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
3922,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
3923,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
3924,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
3925,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
3926,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
3927,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3928,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
3929,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3930,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3931,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
3932,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Cropland,NULL,Cropland
3933,Cropland,Bareland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
3934,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3935,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
3936,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
3937,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
3938,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
3939,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3940,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3941,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3942,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
3943,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3944,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
3945,Cropland,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
3946,Cropland,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
3947,Cropland,Built-up,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
3948,Cropland,Built-up,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
3949,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
3950,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
3951,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
3952,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
3953,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
3954,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3955,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3956,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3957,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3958,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3959,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
3960,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
3961,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
3962,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3963,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
3964,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
3965,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
3966,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3967,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3968,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
3969,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
3970,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
3971,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3972,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
3973,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
3974,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
3975,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
3976,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
3977,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
3978,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3979,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3980,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3981,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
3982,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
3983,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
3984,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
3985,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
3986,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
3987,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
3988,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
3989,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
3990,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Bareland
3991,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
3992,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
3993,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
3994,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
3995,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
3996,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3997,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
3998,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
3999,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
4000,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4001,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4002,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
4003,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
4004,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
4005,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4006,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4007,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
4008,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4009,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4010,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4011,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4012,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
4013,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
4014,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
4015,Cropland,Built-up,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
4016,Cropland,Built-up,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4017,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
4018,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4019,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4020,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
4021,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4022,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4023,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
4024,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
4025,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
4026,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4027,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
4028,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
4029,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
4030,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4031,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4032,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4033,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4034,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
4035,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
4036,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4037,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
4038,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
4039,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
4040,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
4041,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4042,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
4043,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
4044,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
4045,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4046,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
4047,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
4048,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
4049,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4050,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4051,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4052,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4053,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
4054,Cropland,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
4055,Cropland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4056,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
4057,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
4058,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
4059,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
4060,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
4061,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
4062,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Cropland
4063,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Bareland
4064,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
4065,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4066,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4067,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4068,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
4069,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Cropland
4070,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Bareland
4071,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Built-up
4072,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
4073,Cropland,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
4074,Cropland,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
4075,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
4076,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
4077,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
4078,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
4079,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Water
4080,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
4081,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4082,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
4083,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4084,Cropland,Built-up,Water,NULL,Water,Shrubland,NULL,Bareland
4085,Cropland,Built-up,Water,NULL,Water,Cropland,NULL,Cropland
4086,Cropland,Built-up,Water,NULL,Water,Bareland,NULL,Grassland
4087,Cropland,Built-up,Water,NULL,Water,Bareland,NULL,Cropland
4088,Cropland,Built-up,Water,NULL,Water,Bareland,NULL,Bareland
4089,Cropland,Built-up,Water,NULL,Water,Bareland,Bareland,Grassland
4090,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
4091,Cropland,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
4092,Cropland,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
4093,Cropland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4094,Cropland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4095,Cropland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
4096,Cropland,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
4097,Cropland,Built-up,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4098,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
4099,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4100,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
4101,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4102,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
4103,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
4104,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
4105,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
4106,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
4107,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
4108,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
4109,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
4110,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
4111,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4112,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4113,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4114,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
4115,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4116,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
4117,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
4118,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
4119,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
4120,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,NULL
4121,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4122,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4123,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
4124,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
4125,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
4126,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4127,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
4128,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
4129,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
4130,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
4131,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4132,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
4133,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4134,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
4135,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
