Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KHB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KHB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KHB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KHB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KHB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KHB_M_R
2365,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2366,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2367,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2368,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2369,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2370,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2371,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2372,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2373,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2374,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2375,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2376,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2377,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2378,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2379,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2380,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2381,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2382,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2383,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2384,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2385,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2386,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2387,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2388,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2389,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2390,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2391,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2392,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2393,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2394,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2395,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2396,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2397,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2398,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2399,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2400,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2401,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2402,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2403,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2404,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2405,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2406,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2407,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2408,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2409,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2410,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2411,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2412,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2413,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2414,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2415,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2416,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2417,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2418,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
2419,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2420,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2421,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2422,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2423,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2424,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2425,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2426,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2427,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2428,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2429,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2430,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2431,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2432,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2433,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2434,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2435,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2436,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2437,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2438,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
2439,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2440,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2441,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2442,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2443,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2444,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2445,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2446,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2447,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2448,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2449,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2450,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2451,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2452,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2453,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2454,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2455,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2456,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2457,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2458,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2459,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2460,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
2461,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2462,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2463,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2464,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2465,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
2466,Water,NULL,Water,NULL,Water,NULL,NULL,NULL
2467,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
2468,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
2469,Water,NULL,Water,NULL,Water,NULL,NULL,Water
2470,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
2471,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2472,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
2473,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2474,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
2475,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
2476,Water,NULL,Water,Water,Water,NULL,NULL,Water
2477,Water,NULL,Water,Water,Water,NULL,NULL,Forest
2478,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2479,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2480,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2481,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2482,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2483,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2484,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2485,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2486,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2487,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2488,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2489,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2490,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2491,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2492,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2493,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2494,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2495,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2496,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2497,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2498,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2499,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
2500,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2501,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2502,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2503,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2504,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2505,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2506,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2507,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2508,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
2509,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2510,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2511,Water,Cropland,Water,Water,Water,NULL,NULL,Bareland
2512,Water,Cropland,Water,Water,Water,NULL,NULL,Water
2513,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2514,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2515,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2516,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2517,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2518,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2519,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2520,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2521,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2522,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2523,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2524,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2525,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2526,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2527,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2528,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2529,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
2530,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2531,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2532,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2533,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2534,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2535,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2536,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2537,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2538,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2539,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2540,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2541,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2542,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2543,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2544,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2545,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2546,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2547,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2548,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2549,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2550,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
2551,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2552,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2553,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2554,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2555,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2556,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2557,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2558,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2559,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2560,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2561,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2562,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2563,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2564,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
2565,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2566,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
2567,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2568,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2569,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2570,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2571,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2572,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2573,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2574,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2575,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2576,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2577,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2578,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2579,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2580,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2581,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2582,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2583,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2584,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2585,Water,Wetland,Water,NULL,Water,NULL,NULL,Bareland
2586,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
2587,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
2588,Water,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
2589,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2590,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2591,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2592,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2593,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
2594,Water,Wetland,Water,Water,Water,NULL,NULL,Cropland
2595,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
2596,Water,Wetland,Water,Water,Water,NULL,NULL,Bareland
2597,Water,Wetland,Water,Water,Water,NULL,NULL,Water
2598,Water,Wetland,Water,Water,Water,NULL,NULL,Forest
2599,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2600,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2601,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2602,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2603,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2604,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2605,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2606,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2607,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2608,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2609,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2610,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2611,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2612,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,NULL
2613,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2614,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2615,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2616,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2617,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2618,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2619,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2620,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2621,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2622,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2623,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2624,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2625,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2626,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2627,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2628,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2629,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2630,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
2631,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2632,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2633,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2634,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2635,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2636,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2637,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2638,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2639,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2640,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2641,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2642,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2643,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2644,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2645,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2646,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2647,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2648,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2649,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2650,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2651,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2652,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2653,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2654,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2655,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2656,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2657,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2658,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2659,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2660,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2661,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2662,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2663,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2664,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2665,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2666,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
2667,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
2668,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2669,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2670,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2671,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2672,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
2673,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
2674,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2675,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
2676,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
2677,Water,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
2678,Water,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2679,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2680,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2681,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2682,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2683,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2684,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2685,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2686,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2687,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2688,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2689,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2690,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2691,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2692,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2693,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2694,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2695,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2696,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2697,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2698,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2699,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2700,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2701,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
2702,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2703,Water,Bareland,Water,NULL,Water,NULL,NULL,Bareland
2704,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
2705,Water,Bareland,Water,NULL,Water,NULL,NULL,Forest
2706,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
2707,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
2708,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Water
2709,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
2710,Water,Bareland,Water,Water,Water,NULL,NULL,Wetland
2711,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
2712,Water,Bareland,Water,Water,Water,NULL,NULL,Water
2713,Water,Bareland,Water,Water,Water,NULL,NULL,Forest
2714,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2715,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
