Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KDB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KDB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KDB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KDB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KDB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KDB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KDB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KDB_M_R
666,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
667,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
668,Grassland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
669,Grassland,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
670,Grassland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
671,Grassland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
672,Grassland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
673,Grassland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
674,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
675,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
676,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
677,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
678,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
679,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
680,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
681,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
682,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
683,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
684,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
685,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
686,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
687,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
688,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
689,Cropland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
690,Cropland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
691,Cropland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
692,Cropland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
693,Cropland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
694,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
695,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
696,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
697,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
698,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
699,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
700,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
701,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
702,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
703,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
704,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
705,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
706,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
707,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
708,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
709,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
710,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
711,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
712,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
713,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
714,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
715,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
716,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
717,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
718,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
719,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
720,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
721,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
722,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
723,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
724,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
725,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
726,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
727,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
728,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
729,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
730,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
731,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
732,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
733,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
734,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
735,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
736,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
737,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
738,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
739,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
740,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
741,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
742,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
743,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
744,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
745,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
746,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
747,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
748,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
749,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
750,Cropland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
751,Cropland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
752,Cropland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
753,Cropland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
754,Cropland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
755,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
756,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
757,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
758,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
759,Cropland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
760,Cropland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Cropland
761,Cropland,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
762,Cropland,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Cropland
763,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
764,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
765,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
766,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
767,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
768,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
769,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
770,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
771,Cropland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
772,Cropland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
773,Cropland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
774,Cropland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
775,Cropland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Built-up
776,Cropland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
777,Cropland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
778,Cropland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
779,Cropland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
780,Cropland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
781,Cropland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
782,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
783,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
784,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
785,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
786,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
787,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
788,Cropland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
789,Cropland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
790,Cropland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
791,Cropland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
792,Cropland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
793,Cropland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
794,Cropland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
795,Cropland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
796,Cropland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
797,Cropland,NULL,Water,NULL,Water,NULL,NULL,Grassland
798,Cropland,NULL,Water,NULL,Water,NULL,NULL,Cropland
799,Cropland,NULL,Water,NULL,Water,NULL,NULL,Wetland
800,Cropland,NULL,Water,NULL,Water,NULL,NULL,Bareland
801,Cropland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
802,Cropland,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
803,Cropland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
804,Cropland,NULL,Water,Non_Water,Water,NULL,NULL,Water
805,Cropland,NULL,Water,Water,Water,NULL,NULL,Grassland
806,Cropland,NULL,Water,Water,Water,NULL,NULL,Cropland
807,Cropland,NULL,Water,Water,Water,NULL,NULL,Wetland
808,Cropland,NULL,Water,Water,Water,NULL,NULL,Bareland
809,Cropland,NULL,Water,Water,Water,NULL,NULL,Water
810,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
811,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
812,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
813,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
814,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
815,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
816,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
817,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
818,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
819,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
820,Cropland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
821,Cropland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
822,Cropland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
823,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
824,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
825,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
826,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
827,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
828,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
829,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
830,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
831,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Built-up
832,Cropland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
833,Cropland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
834,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
835,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
836,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
837,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
838,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
839,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
840,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
841,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
842,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
843,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
844,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
845,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
846,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
847,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
848,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
849,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
850,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
851,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
852,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
853,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
854,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
855,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
856,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
857,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
858,Cropland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
859,Cropland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
860,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
861,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
862,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
863,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
864,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
865,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
866,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
867,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
868,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
869,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
870,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
871,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
872,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
873,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
874,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
875,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
876,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
877,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
878,Cropland,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
879,Cropland,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Cropland
880,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
881,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
882,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
883,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
884,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
885,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
886,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
887,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
888,Cropland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
889,Cropland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
890,Cropland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
891,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
892,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
893,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
894,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
895,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
896,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
897,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
898,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
899,Cropland,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
900,Cropland,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
901,Cropland,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
902,Cropland,Cropland,Water,Water,Water,NULL,NULL,Grassland
903,Cropland,Cropland,Water,Water,Water,NULL,NULL,Wetland
904,Cropland,Cropland,Water,Water,Water,NULL,NULL,Bareland
905,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
906,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
907,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
908,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
909,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
910,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
911,Cropland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
912,Cropland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
913,Cropland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
914,Cropland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
915,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
916,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
917,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
918,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
919,Cropland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
920,Cropland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
921,Cropland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
922,Cropland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
923,Cropland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
924,Cropland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
925,Cropland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
926,Cropland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
927,Cropland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
928,Cropland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
929,Cropland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
930,Cropland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
931,Cropland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
932,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
933,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
934,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
935,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
936,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
937,Cropland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
938,Cropland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
939,Cropland,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
940,Cropland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
941,Cropland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
942,Cropland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
943,Cropland,Wetland,Water,Water,Water,NULL,NULL,Grassland
944,Cropland,Wetland,Water,Water,Water,NULL,NULL,Wetland
945,Cropland,Wetland,Water,Water,Water,NULL,NULL,Water
946,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
947,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
948,Cropland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
949,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
950,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
951,Cropland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
952,Cropland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
953,Cropland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
954,Cropland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
955,Cropland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
956,Cropland,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
957,Cropland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
958,Cropland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
959,Cropland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
960,Cropland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
961,Cropland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
962,Cropland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
963,Cropland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
964,Cropland,Bareland,Water,NULL,Water,NULL,NULL,Grassland
965,Cropland,Bareland,Water,Water,Water,NULL,NULL,Water
966,Cropland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
967,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
968,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
969,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
970,Cropland,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
971,Cropland,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Built-up
972,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
973,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
974,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
975,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
976,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
977,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
978,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
979,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
980,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
981,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
982,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
983,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
984,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
985,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
986,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
987,Cropland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
988,Cropland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
989,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
990,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
991,Cropland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
992,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
993,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
994,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
995,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
996,Cropland,Built-up,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Cropland
