Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LCL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LCL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LCL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LCL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LCL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LCL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LCL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LCL_M_R
1050,NULL,Water,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
1051,NULL,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1052,NULL,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
1053,NULL,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
1054,NULL,Water,Grassland,NULL,Non_Wetland,Water,Water,Bareland
1055,NULL,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1056,NULL,Water,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
1057,NULL,Water,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1058,NULL,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1059,NULL,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
1060,NULL,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Bareland
1061,NULL,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
1062,NULL,Water,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
1063,NULL,Water,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
1064,NULL,Water,Grassland,Water,Non_Wetland,Bareland,Water,Water
1065,NULL,Water,Grassland,Water,Non_Wetland,Water,Bareland,Forest
1066,NULL,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
1067,NULL,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
1068,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1069,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1070,NULL,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
1071,NULL,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
1072,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
1073,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
1074,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1075,NULL,Water,Wetland,Water,Wetland,Grassland,Bareland,Grassland
1076,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
1077,NULL,Water,Wetland,Water,Wetland,Built-up,Water,Water
1078,NULL,Water,Wetland,Water,Wetland,Water,Water,Water
1079,NULL,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1080,NULL,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
1081,NULL,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
1082,NULL,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
1083,NULL,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
1084,NULL,Water,Bareland,Water,Non_Wetland,Grassland,Water,Bareland
1085,NULL,Water,Bareland,Water,Non_Wetland,Built-up,Built-up,Grassland
1086,NULL,Water,Bareland,Water,Non_Wetland,Built-up,Water,Water
1087,NULL,Water,Bareland,Water,Non_Wetland,Water,Grassland,Water
1088,NULL,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
1089,NULL,Water,Bareland,Water,Non_Wetland,Water,Water,Water
1090,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1091,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
1092,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1093,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
1094,NULL,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
1095,NULL,Water,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
1096,NULL,Water,Built-up,Water,Non_Wetland,Water,Water,Water
1097,NULL,Water,Water,NULL,Water,Grassland,Grassland,Grassland
1098,NULL,Water,Water,NULL,Water,Grassland,Grassland,Water
1099,NULL,Water,Water,NULL,Water,Grassland,Grassland,Forest
1100,NULL,Water,Water,NULL,Water,Grassland,Bareland,Grassland
1101,NULL,Water,Water,NULL,Water,Grassland,Water,Grassland
1102,NULL,Water,Water,NULL,Water,Grassland,Forest,Forest
1103,NULL,Water,Water,NULL,Water,Water,Grassland,Grassland
1104,NULL,Water,Water,NULL,Water,Water,Grassland,Forest
1105,NULL,Water,Water,NULL,Water,Water,Wetland,Water
1106,NULL,Water,Water,NULL,Water,Water,Bareland,Forest
1107,NULL,Water,Water,NULL,Water,Water,Water,Grassland
1108,NULL,Water,Water,NULL,Water,Water,Water,Bareland
1109,NULL,Water,Water,NULL,Water,Water,Water,Water
1110,NULL,Water,Water,NULL,Water,Water,Water,Forest
1111,NULL,Water,Water,Non_Water,Water,Grassland,Water,Water
1112,NULL,Water,Water,Non_Water,Water,Grassland,Water,Forest
1113,NULL,Water,Water,Non_Water,Water,Bareland,Water,Grassland
1114,NULL,Water,Water,Non_Water,Water,Water,Water,Water
1115,NULL,Water,Water,Non_Water,Water,Water,Water,Forest
1116,NULL,Water,Water,Water,Water,Grassland,Grassland,Forest
1117,NULL,Water,Water,Water,Water,Grassland,Bareland,Forest
1118,NULL,Water,Water,Water,Water,Grassland,Water,Grassland
1119,NULL,Water,Water,Water,Water,Grassland,Water,Forest
1120,NULL,Water,Water,Water,Water,Bareland,Water,Grassland
1121,NULL,Water,Water,Water,Water,Bareland,Water,Bareland
1122,NULL,Water,Water,Water,Water,Bareland,Water,Forest
1123,NULL,Water,Water,Water,Water,Built-up,Water,Water
1124,NULL,Water,Water,Water,Water,Water,Grassland,Water
1125,NULL,Water,Water,Water,Water,Water,Water,Grassland
1126,NULL,Water,Water,Water,Water,Water,Water,Bareland
1127,NULL,Water,Water,Water,Water,Water,Water,Water
1128,NULL,Water,Water,Water,Water,Water,Water,Forest
1129,NULL,Water,Water,Water,Water,Water,Forest,Forest
1130,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1131,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1132,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1133,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1134,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1135,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1136,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1137,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
1138,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1139,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1140,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1141,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1142,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1143,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1144,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
1145,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1146,NULL,Water,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
1147,NULL,Water,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
1148,NULL,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1149,NULL,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
1150,NULL,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1151,NULL,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1152,NULL,Water,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
1153,NULL,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
1154,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
1155,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1156,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1157,NULL,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
1158,NULL,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
1159,NULL,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1160,NULL,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1161,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1162,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1163,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Water
1164,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1165,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
1166,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
1167,NULL,Water,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
1168,NULL,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1169,NULL,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
1170,NULL,Water,Forest,Non_Water,Non_Wetland,Water,Bareland,Grassland
1171,NULL,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
1172,NULL,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1173,NULL,Water,Forest,Water,Non_Wetland,Grassland,Bareland,Grassland
1174,NULL,Water,Forest,Water,Non_Wetland,Grassland,Water,Grassland
1175,NULL,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
1176,NULL,Water,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
1177,NULL,Water,Forest,Water,Non_Wetland,Bareland,Water,Grassland
1178,NULL,Water,Forest,Water,Non_Wetland,Bareland,Water,Bareland
1179,NULL,Water,Forest,Water,Non_Wetland,Water,Grassland,Grassland
1180,NULL,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
1181,NULL,Water,Forest,Water,Non_Wetland,Water,Water,Water
1182,NULL,Water,Forest,Water,Non_Wetland,Water,Water,Forest
1183,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1184,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1185,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1186,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1187,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1188,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1189,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1190,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1191,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1192,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1193,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1194,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
1195,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
1196,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1197,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1198,NULL,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
1199,NULL,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
1200,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1201,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1202,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1203,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1204,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1205,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1206,NULL,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
1207,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
1208,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1209,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1210,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1211,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1212,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1213,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1214,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1215,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1216,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1217,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1218,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1219,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1220,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
1221,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
1222,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1223,NULL,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1224,NULL,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1225,NULL,Forest,Grassland,NULL,Non_Wetland,Water,Water,Grassland
1226,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
1227,NULL,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
1228,NULL,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1229,NULL,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1230,NULL,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
1231,NULL,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
1232,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1233,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1234,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1235,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
1236,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
1237,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1238,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1239,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1240,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1241,NULL,Forest,Cropland,NULL,Non_Wetland,Built-up,Wetland,Grassland
1242,NULL,Forest,Cropland,NULL,Non_Wetland,Water,Bareland,Water
1243,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
1244,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
1245,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
1246,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1247,NULL,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
1248,NULL,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
1249,NULL,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
1250,NULL,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1251,NULL,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Water,Bareland
1252,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
1253,NULL,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1254,NULL,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Water
1255,NULL,Forest,Bareland,Water,Non_Wetland,Bareland,Forest,Grassland
1256,NULL,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Water
1257,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1258,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1259,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1260,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1261,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
1262,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1263,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
1264,NULL,Forest,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
1265,NULL,Forest,Water,NULL,Water,Grassland,Grassland,Forest
1266,NULL,Forest,Water,NULL,Water,Grassland,Water,Forest
1267,NULL,Forest,Water,NULL,Water,Bareland,Water,Forest
1268,NULL,Forest,Water,Non_Water,Water,NULL,Forest,Grassland
1269,NULL,Forest,Water,Non_Water,Water,Grassland,Grassland,Forest
1270,NULL,Forest,Water,Non_Water,Water,Grassland,Water,Forest
1271,NULL,Forest,Water,Non_Water,Water,Bareland,Grassland,Forest
1272,NULL,Forest,Water,Non_Water,Water,Bareland,Water,Forest
1273,NULL,Forest,Water,Non_Water,Water,Water,Wetland,Water
1274,NULL,Forest,Water,Water,Water,Grassland,Water,Forest
1275,NULL,Forest,Water,Water,Water,Bareland,Wetland,Water
1276,NULL,Forest,Water,Water,Water,Bareland,Water,Grassland
1277,NULL,Forest,Water,Water,Water,Water,Wetland,Grassland
1278,NULL,Forest,Water,Water,Water,Water,Water,Water
1279,NULL,Forest,Water,Water,Water,Water,Forest,Grassland
1280,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1281,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1282,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1283,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1284,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1285,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1286,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1287,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1288,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1289,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1290,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1291,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1292,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1293,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1294,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1295,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1296,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1297,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1298,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
1299,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1300,NULL,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
1301,NULL,Forest,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
1302,NULL,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1303,NULL,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
1304,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1305,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1306,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1307,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1308,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
1309,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1310,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1311,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
1312,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1313,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
1314,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
1315,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
1316,NULL,Forest,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
1317,NULL,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1318,NULL,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
1319,NULL,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
1320,NULL,Forest,Forest,Water,Non_Wetland,Grassland,Water,Forest
1321,NULL,Forest,Forest,Water,Non_Wetland,Water,Water,Forest
1322,NULL,Forest,Forest,Water,Non_Wetland,Water,Forest,Water
1323,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
1324,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1325,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1326,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
1327,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1328,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1329,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
1330,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
1331,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
1332,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1333,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1334,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
1335,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1336,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1337,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1338,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1339,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1340,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1341,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1342,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1343,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
1344,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1345,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1346,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1347,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1348,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
1349,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Forest
1350,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1351,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
1352,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Wetland,Grassland
1353,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
1354,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1355,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
1356,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Water
1357,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1358,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
1359,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1360,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
1361,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Water,Bareland
1362,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Forest,Grassland
1363,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
1364,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1365,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
1366,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
1367,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1368,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1369,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1370,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1371,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
1372,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
1373,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
1374,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
1375,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
1376,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
1377,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
1378,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
1379,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Water,Forest
1380,Grassland,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
1381,Grassland,NULL,NULL,Water,Non_Wetland,Water,Grassland,Bareland
1382,Grassland,NULL,NULL,Water,Non_Wetland,Water,Grassland,Water
1383,Grassland,NULL,NULL,Water,Non_Wetland,Water,Grassland,Forest
1384,Grassland,NULL,NULL,Water,Non_Wetland,Water,Water,Water
1385,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1386,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1387,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
1388,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1389,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1390,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1391,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1392,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
1393,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1394,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
