Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LNK_M_R
12026,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
12027,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
12028,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
12029,Water,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,NULL
12030,Water,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Grassland
12031,Water,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Wetland
12032,Water,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Water
12033,Water,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
12034,Water,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Grassland
12035,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,NULL
12036,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Grassland
12037,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
12038,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
12039,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
12040,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,NULL
12041,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
12042,Water,Water,Wetland,Water,Wetland,NULL,Water,Wetland
12043,Water,Water,Wetland,Water,Wetland,NULL,Water,Water
12044,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
12045,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Cropland
12046,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
12047,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Water
12048,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
12049,Water,Water,Wetland,Water,Wetland,Shrubland,Water,NULL
12050,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
12051,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Cropland
12052,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Wetland
12053,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Bareland
12054,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Water
12055,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
12056,Water,Water,Wetland,Water,Wetland,Shrubland,Forest,Forest
12057,Water,Water,Wetland,Water,Wetland,Cropland,Water,Water
12058,Water,Water,Wetland,Water,Wetland,Wetland,Shrubland,Grassland
12059,Water,Water,Wetland,Water,Wetland,Wetland,Shrubland,Wetland
12060,Water,Water,Wetland,Water,Wetland,Wetland,Shrubland,Water
12061,Water,Water,Wetland,Water,Wetland,Wetland,Shrubland,Forest
12062,Water,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
12063,Water,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
12064,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
12065,Water,Water,Wetland,Water,Wetland,Wetland,Water,Forest
12066,Water,Water,Wetland,Water,Wetland,Bareland,Shrubland,Bareland
12067,Water,Water,Wetland,Water,Wetland,Bareland,Shrubland,Water
12068,Water,Water,Wetland,Water,Wetland,Bareland,Shrubland,Forest
12069,Water,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
12070,Water,Water,Wetland,Water,Wetland,Bareland,Water,Cropland
12071,Water,Water,Wetland,Water,Wetland,Bareland,Water,Wetland
12072,Water,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
12073,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
12074,Water,Water,Wetland,Water,Wetland,Bareland,Water,Forest
12075,Water,Water,Wetland,Water,Wetland,Water,NULL,Water
12076,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Wetland
12077,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Water
12078,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Forest
12079,Water,Water,Wetland,Water,Wetland,Water,Water,NULL
12080,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
12081,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
12082,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
12083,Water,Water,Wetland,Water,Wetland,Water,Water,Water
12084,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
12085,Water,Water,Wetland,Water,Wetland,Water,Forest,Forest
12086,Water,Water,Wetland,Water,Wetland,Forest,Shrubland,Grassland
12087,Water,Water,Wetland,Water,Wetland,Forest,Shrubland,Wetland
12088,Water,Water,Wetland,Water,Wetland,Forest,Water,Wetland
12089,Water,Water,Wetland,Water,Wetland,Forest,Water,Water
12090,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
12091,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Water
12092,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Bareland
12093,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12094,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
12095,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
12096,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
12097,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
12098,Water,Water,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
12099,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
12100,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
12101,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Bareland
12102,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
12103,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
12104,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Wetland
12105,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
12106,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
12107,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
12108,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
12109,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
12110,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
12111,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Water
12112,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Wetland
12113,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
12114,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
12115,Water,Water,Bareland,Water,Non_Wetland,Built-up,NULL,Bareland
12116,Water,Water,Bareland,Water,Non_Wetland,Water,NULL,Water
12117,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
12118,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
12119,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
12120,Water,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
12121,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
12122,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Water
12123,Water,Water,Water,NULL,Water,Shrubland,NULL,Water
12124,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Grassland
12125,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Water
12126,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Forest
12127,Water,Water,Water,NULL,Water,Shrubland,Grassland,Grassland
12128,Water,Water,Water,NULL,Water,Shrubland,Water,Grassland
12129,Water,Water,Water,NULL,Water,Shrubland,Water,Wetland
12130,Water,Water,Water,NULL,Water,Shrubland,Water,Water
12131,Water,Water,Water,NULL,Water,Shrubland,Water,Forest
12132,Water,Water,Water,NULL,Water,Wetland,Shrubland,Forest
12133,Water,Water,Water,NULL,Water,Wetland,Water,Water
12134,Water,Water,Water,NULL,Water,Wetland,Water,Forest
12135,Water,Water,Water,NULL,Water,Wetland,Forest,Forest
12136,Water,Water,Water,NULL,Water,Bareland,Shrubland,Grassland
12137,Water,Water,Water,NULL,Water,Bareland,Water,Bareland
12138,Water,Water,Water,NULL,Water,Bareland,Water,Water
12139,Water,Water,Water,NULL,Water,Bareland,Water,Forest
12140,Water,Water,Water,NULL,Water,Bareland,Forest,Forest
12141,Water,Water,Water,NULL,Water,Water,Shrubland,Grassland
12142,Water,Water,Water,NULL,Water,Water,Shrubland,Water
12143,Water,Water,Water,NULL,Water,Water,Water,Grassland
12144,Water,Water,Water,NULL,Water,Water,Water,Wetland
12145,Water,Water,Water,NULL,Water,Water,Water,Bareland
12146,Water,Water,Water,NULL,Water,Water,Water,Water
12147,Water,Water,Water,NULL,Water,Water,Water,Forest
12148,Water,Water,Water,NULL,Water,Forest,Shrubland,NULL
12149,Water,Water,Water,NULL,Water,Forest,Shrubland,Grassland
12150,Water,Water,Water,NULL,Water,Forest,Shrubland,Wetland
12151,Water,Water,Water,NULL,Water,Forest,Shrubland,Water
12152,Water,Water,Water,NULL,Water,Forest,Shrubland,Forest
12153,Water,Water,Water,NULL,Water,Forest,Water,Grassland
12154,Water,Water,Water,NULL,Water,Forest,Water,Wetland
12155,Water,Water,Water,NULL,Water,Forest,Water,Water
12156,Water,Water,Water,Non_Water,Water,Shrubland,Shrubland,Water
12157,Water,Water,Water,Non_Water,Water,Shrubland,Water,Grassland
12158,Water,Water,Water,Non_Water,Water,Shrubland,Water,Wetland
12159,Water,Water,Water,Non_Water,Water,Shrubland,Water,Water
12160,Water,Water,Water,Non_Water,Water,Shrubland,Water,Forest
12161,Water,Water,Water,Non_Water,Water,Wetland,Water,Wetland
12162,Water,Water,Water,Non_Water,Water,Wetland,Water,Water
12163,Water,Water,Water,Non_Water,Water,Wetland,Water,Forest
12164,Water,Water,Water,Non_Water,Water,Bareland,Water,Wetland
12165,Water,Water,Water,Non_Water,Water,Bareland,Water,Bareland
12166,Water,Water,Water,Non_Water,Water,Bareland,Water,Water
12167,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
12168,Water,Water,Water,Non_Water,Water,Water,Water,Water
12169,Water,Water,Water,Non_Water,Water,Water,Water,Forest
12170,Water,Water,Water,Non_Water,Water,Forest,Shrubland,Wetland
12171,Water,Water,Water,Non_Water,Water,Forest,Shrubland,Forest
12172,Water,Water,Water,Non_Water,Water,Forest,Water,Water
12173,Water,Water,Water,Water,Water,NULL,NULL,Wetland
12174,Water,Water,Water,Water,Water,NULL,Water,Wetland
12175,Water,Water,Water,Water,Water,NULL,Water,Water
12176,Water,Water,Water,Water,Water,NULL,Water,Forest
12177,Water,Water,Water,Water,Water,Shrubland,NULL,Wetland
12178,Water,Water,Water,Water,Water,Shrubland,NULL,Water
12179,Water,Water,Water,Water,Water,Shrubland,Shrubland,Wetland
12180,Water,Water,Water,Water,Water,Shrubland,Shrubland,Water
12181,Water,Water,Water,Water,Water,Shrubland,Shrubland,Forest
12182,Water,Water,Water,Water,Water,Shrubland,Water,Grassland
12183,Water,Water,Water,Water,Water,Shrubland,Water,Wetland
12184,Water,Water,Water,Water,Water,Shrubland,Water,Water
12185,Water,Water,Water,Water,Water,Shrubland,Water,Forest
12186,Water,Water,Water,Water,Water,Cropland,NULL,Wetland
12187,Water,Water,Water,Water,Water,Cropland,Water,Wetland
12188,Water,Water,Water,Water,Water,Wetland,Shrubland,Wetland
12189,Water,Water,Water,Water,Water,Wetland,Shrubland,Forest
12190,Water,Water,Water,Water,Water,Wetland,Water,Wetland
12191,Water,Water,Water,Water,Water,Wetland,Water,Water
12192,Water,Water,Water,Water,Water,Wetland,Water,Forest
12193,Water,Water,Water,Water,Water,Bareland,Shrubland,Wetland
12194,Water,Water,Water,Water,Water,Bareland,Water,Grassland
12195,Water,Water,Water,Water,Water,Bareland,Water,Wetland
12196,Water,Water,Water,Water,Water,Bareland,Water,Bareland
12197,Water,Water,Water,Water,Water,Bareland,Water,Water
12198,Water,Water,Water,Water,Water,Bareland,Water,Forest
12199,Water,Water,Water,Water,Water,Bareland,Forest,Water
12200,Water,Water,Water,Water,Water,Water,NULL,Water
12201,Water,Water,Water,Water,Water,Water,Shrubland,Wetland
12202,Water,Water,Water,Water,Water,Water,Shrubland,Water
12203,Water,Water,Water,Water,Water,Water,Water,Grassland
12204,Water,Water,Water,Water,Water,Water,Water,Wetland
12205,Water,Water,Water,Water,Water,Water,Water,Bareland
12206,Water,Water,Water,Water,Water,Water,Water,Water
12207,Water,Water,Water,Water,Water,Water,Water,Forest
12208,Water,Water,Water,Water,Water,Forest,Shrubland,Grassland
12209,Water,Water,Water,Water,Water,Forest,Shrubland,Wetland
12210,Water,Water,Water,Water,Water,Forest,Water,Grassland
12211,Water,Water,Water,Water,Water,Forest,Water,Wetland
12212,Water,Water,Water,Water,Water,Forest,Water,Water
12213,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
12214,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
12215,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
12216,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12217,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12218,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
12219,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
12220,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12221,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12222,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
12223,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
12224,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
12225,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
12226,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Bareland
12227,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
12228,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
12229,Water,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
12230,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
12231,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
12232,Water,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12233,Water,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
12234,Water,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
12235,Water,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
12236,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
12237,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
12238,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
12239,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
12240,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
12241,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
12242,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
12243,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
12244,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Bareland
12245,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
12246,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
12247,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
12248,Water,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
12249,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
12250,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
12251,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
12252,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
12253,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
12254,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
12255,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
12256,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
12257,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
12258,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
12259,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
12260,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,NULL
12261,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Grassland
12262,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
12263,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
12264,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
12265,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
12266,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
12267,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
12268,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
12269,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
12270,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
12271,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
12272,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
12273,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
12274,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
12275,Water,Water,Forest,Non_Water,Non_Wetland,Cropland,NULL,Wetland
12276,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
12277,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
12278,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
12279,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,NULL,Wetland
12280,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
12281,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Bareland
12282,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
12283,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Wetland
12284,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
12285,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
12286,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Wetland
12287,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Water
12288,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
12289,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,NULL
12290,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
12291,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
12292,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Bareland
12293,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
12294,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
12295,Water,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
12296,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,NULL
12297,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
12298,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
12299,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Water
12300,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
12301,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,NULL
12302,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Wetland
12303,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
12304,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
12305,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
12306,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
12307,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Water
12308,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Cropland
12309,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Water
12310,Water,Water,Forest,Water,Non_Wetland,Cropland,Water,Wetland
12311,Water,Water,Forest,Water,Non_Wetland,Cropland,Water,Forest
12312,Water,Water,Forest,Water,Non_Wetland,Wetland,Shrubland,Wetland
12313,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Grassland
12314,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Wetland
12315,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Wetland
12316,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Grassland
12317,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Grassland
12318,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Wetland
12319,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Water
12320,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Forest
12321,Water,Water,Forest,Water,Non_Wetland,Water,Water,NULL
12322,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
12323,Water,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
12324,Water,Water,Forest,Water,Non_Wetland,Water,Water,Bareland
12325,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
12326,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
12327,Water,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Grassland
12328,Water,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Water
12329,Water,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
12330,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Grassland
12331,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Wetland
12332,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Water
12333,Water,Water,Forest,Water,Non_Wetland,Forest,Forest,Wetland
12334,Water,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
12335,Water,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
12336,Water,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
12337,Water,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
12338,Water,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
12339,Water,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,Water
12340,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
12341,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Cropland
12342,Water,Forest,Water,Water,Water,Wetland,Shrubland,Water
12343,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12344,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12345,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
12346,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
12347,Water,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
12348,Water,Forest,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
12349,Water,Forest,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
12350,Water,Forest,Forest,Non_Water,Non_Wetland,Water,Water,NULL
12351,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
12352,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Water,Water,Wetland
12353,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Bareland
12354,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
12355,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
12356,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
12357,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
12358,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
12359,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
12360,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
12361,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
12362,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
12363,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
12364,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
12365,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
12366,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
12367,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
12368,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
12369,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Bareland
12370,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
12371,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
12372,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
12373,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
12374,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
12375,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
12376,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
12377,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
12378,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
12379,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
12380,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
12381,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
12382,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
12383,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12384,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12385,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
12386,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
12387,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
12388,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
12389,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
12390,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12391,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
12392,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12393,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
12394,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
12395,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Water
