Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LUH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LUH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LUH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LUH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LUH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LUH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LUH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LUH_M_R
4689,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
4690,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4691,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4692,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4693,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4694,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
4695,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
4696,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4697,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
4698,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4699,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4700,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4701,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
4702,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4703,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
4704,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
4705,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
4706,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
4707,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
4708,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
4709,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
4710,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4711,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
4712,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
4713,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
4714,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
4715,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
4716,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
4717,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
4718,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
4719,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
4720,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
4721,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
4722,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
4723,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4724,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
4725,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
4726,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4727,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4728,Water,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
4729,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4730,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4731,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4732,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
4733,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
4734,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
4735,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
4736,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
4737,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
4738,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
4739,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
4740,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
4741,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
4742,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4743,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4744,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4745,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4746,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4747,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4748,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
4749,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
4750,Water,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4751,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4752,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4753,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
4754,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4755,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4756,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
4757,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4758,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
4759,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4760,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
4761,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
4762,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4763,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
4764,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
4765,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
4766,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
4767,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Forest
4768,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
4769,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4770,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
4771,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4772,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4773,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4774,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
4775,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
4776,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
4777,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
4778,Water,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
4779,Water,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Forest
4780,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4781,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4782,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
4783,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4784,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4785,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4786,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
4787,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
4788,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
4789,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
4790,Water,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
4791,Water,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
4792,Water,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
4793,Water,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
4794,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
4795,Water,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
4796,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
4797,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
4798,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
4799,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
4800,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
4801,Water,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
4802,Water,NULL,Wetland,NULL,Wetland,Water,Water,Forest
4803,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
4804,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
4805,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
4806,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
4807,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
4808,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
4809,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
4810,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
4811,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
4812,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
4813,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
4814,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
4815,Water,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
4816,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Water
4817,Water,NULL,Wetland,Water,Wetland,Bareland,NULL,Water
4818,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
4819,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
4820,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Bareland
4821,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Water
4822,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Forest
4823,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
4824,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
4825,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
4826,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
4827,Water,NULL,Wetland,Water,Wetland,Water,Water,Forest
4828,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4829,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
4830,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
4831,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
4832,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Bareland
4833,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4834,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4835,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4836,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
4837,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
4838,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
4839,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
4840,Water,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
4841,Water,NULL,Water,NULL,Water,Shrubland,Grassland,Forest
4842,Water,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
4843,Water,NULL,Water,NULL,Water,Grassland,Grassland,Forest
4844,Water,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
4845,Water,NULL,Water,NULL,Water,Grassland,Wetland,Wetland
4846,Water,NULL,Water,NULL,Water,Grassland,Water,Grassland
4847,Water,NULL,Water,NULL,Water,Cropland,Wetland,Grassland
4848,Water,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
4849,Water,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
4850,Water,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
4851,Water,NULL,Water,NULL,Water,Wetland,Water,Grassland
4852,Water,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
4853,Water,NULL,Water,NULL,Water,Bareland,Grassland,Wetland
4854,Water,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
4855,Water,NULL,Water,NULL,Water,Bareland,Grassland,Water
4856,Water,NULL,Water,NULL,Water,Bareland,Grassland,Forest
4857,Water,NULL,Water,NULL,Water,Bareland,Wetland,Forest
4858,Water,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
4859,Water,NULL,Water,NULL,Water,Bareland,Bareland,Forest
4860,Water,NULL,Water,NULL,Water,Bareland,Water,Grassland
4861,Water,NULL,Water,NULL,Water,Bareland,Water,Forest
4862,Water,NULL,Water,NULL,Water,Bareland,Forest,Grassland
4863,Water,NULL,Water,NULL,Water,Built-up,Grassland,Bareland
4864,Water,NULL,Water,NULL,Water,Built-up,Built-up,Grassland
4865,Water,NULL,Water,NULL,Water,Built-up,Water,Bareland
4866,Water,NULL,Water,NULL,Water,Water,NULL,Grassland
4867,Water,NULL,Water,NULL,Water,Water,Grassland,Grassland
4868,Water,NULL,Water,NULL,Water,Water,Grassland,Bareland
4869,Water,NULL,Water,NULL,Water,Water,Grassland,Water
4870,Water,NULL,Water,NULL,Water,Water,Grassland,Forest
4871,Water,NULL,Water,NULL,Water,Water,Wetland,Grassland
4872,Water,NULL,Water,NULL,Water,Water,Wetland,Forest
4873,Water,NULL,Water,NULL,Water,Water,Water,Grassland
4874,Water,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
4875,Water,NULL,Water,Non_Water,Water,Grassland,Water,Grassland
4876,Water,NULL,Water,Non_Water,Water,Grassland,Water,Water
4877,Water,NULL,Water,Non_Water,Water,Bareland,NULL,Grassland
4878,Water,NULL,Water,Non_Water,Water,Bareland,Water,Grassland
4879,Water,NULL,Water,Non_Water,Water,Water,Grassland,Grassland
4880,Water,NULL,Water,Non_Water,Water,Water,Water,Forest
4881,Water,NULL,Water,Water,Water,Grassland,Water,Water
4882,Water,NULL,Water,Water,Water,Wetland,Grassland,Wetland
4883,Water,NULL,Water,Water,Water,Bareland,Grassland,Grassland
4884,Water,NULL,Water,Water,Water,Bareland,Grassland,Bareland
4885,Water,NULL,Water,Water,Water,Bareland,Grassland,Forest
4886,Water,NULL,Water,Water,Water,Bareland,Water,Water
4887,Water,NULL,Water,Water,Water,Bareland,Water,Forest
4888,Water,NULL,Water,Water,Water,Water,NULL,Grassland
4889,Water,NULL,Water,Water,Water,Water,Grassland,Grassland
4890,Water,NULL,Water,Water,Water,Water,Grassland,Forest
4891,Water,NULL,Water,Water,Water,Water,Water,Grassland
4892,Water,NULL,Water,Water,Water,Water,Water,Water
4893,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4894,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4895,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
4896,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4897,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4898,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Cropland
4899,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
4900,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4901,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
4902,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4903,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Wetland
4904,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4905,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
4906,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
4907,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
4908,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
4909,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
4910,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
4911,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4912,Water,NULL,Forest,NULL,Non_Wetland,Built-up,Water,Grassland
4913,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
4914,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
4915,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
4916,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
4917,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4918,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
4919,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
4920,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
4921,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
4922,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4923,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4924,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4925,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4926,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Water
4927,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
4928,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
4929,Water,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
4930,Water,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
4931,Water,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Bareland
4932,Water,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
4933,Water,NULL,Forest,Water,Non_Wetland,Water,Grassland,Water
4934,Water,NULL,Forest,Water,Non_Wetland,Water,Grassland,Forest
4935,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Forest
4936,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4937,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4938,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4939,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4940,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
4941,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
4942,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
4943,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
4944,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Forest
4945,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4946,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4947,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4948,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4949,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
4950,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Forest
4951,Water,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
4952,Water,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
4953,Water,Cropland,NULL,NULL,Non_Wetland,Water,Water,Wetland
4954,Water,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4955,Water,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4956,Water,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4957,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
4958,Water,Cropland,NULL,Water,Non_Wetland,Water,Water,Grassland
4959,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
4960,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4961,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4962,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4963,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4964,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4965,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4966,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4967,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4968,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
4969,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
4970,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
4971,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4972,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4973,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4974,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
4975,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4976,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4977,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4978,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
4979,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4980,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4981,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4982,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
4983,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
4984,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
4985,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
4986,Water,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4987,Water,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
4988,Water,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
4989,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
4990,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
4991,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
4992,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
4993,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
4994,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4995,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4996,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4997,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4998,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4999,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5000,Water,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
5001,Water,Cropland,Shrubland,Water,Non_Wetland,Cropland,Grassland,Grassland
5002,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
5003,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
5004,Water,Cropland,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
5005,Water,Cropland,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
5006,Water,Cropland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
5007,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
5008,Water,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5009,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5010,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5011,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5012,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5013,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5014,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5015,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5016,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
5017,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
5018,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
5019,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5020,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5021,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5022,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
5023,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5024,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
5025,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5026,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5027,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
5028,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5029,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
5030,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
5031,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
5032,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
5033,Water,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
