Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MUT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MUT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MUT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MUT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MUT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MUT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MUT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MUT_M_R
5272,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
5273,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
5274,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
5275,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Bareland,Grassland
5276,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
5277,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
5278,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
5279,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
5280,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Wetland
5281,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
5282,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
5283,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
5284,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
5285,Water,Water,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
5286,Water,Water,Bareland,Water,Non_Wetland,Wetland,Grassland,Water
5287,Water,Water,Bareland,Water,Non_Wetland,Wetland,Grassland,Forest
5288,Water,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
5289,Water,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
5290,Water,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
5291,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
5292,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
5293,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Water
5294,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Forest
5295,Water,Water,Bareland,Water,Non_Wetland,Wetland,Forest,Grassland
5296,Water,Water,Bareland,Water,Non_Wetland,Wetland,Forest,Wetland
5297,Water,Water,Bareland,Water,Non_Wetland,Wetland,Forest,Forest
5298,Water,Water,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
5299,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
5300,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Wetland
5301,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
5302,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Wetland
5303,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Water
5304,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Forest
5305,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
5306,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
5307,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
5308,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
5309,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
5310,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
5311,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
5312,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
5313,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
5314,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Grassland
5315,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Wetland
5316,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
5317,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
5318,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
5319,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
5320,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5321,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
5322,Water,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Wetland
5323,Water,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Water
5324,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Grassland
5325,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
5326,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
5327,Water,Water,Built-up,NULL,Non_Wetland,Water,Forest,Forest
5328,Water,Water,Built-up,Non_Water,Non_Wetland,Wetland,Grassland,Water
5329,Water,Water,Built-up,Non_Water,Non_Wetland,Wetland,Water,Grassland
5330,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Wetland,Grassland
5331,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Wetland,Water
5332,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
5333,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Wetland
5334,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Bareland
5335,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
5336,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
5337,Water,Water,Built-up,Water,Non_Wetland,Wetland,Grassland,Water
5338,Water,Water,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
5339,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
5340,Water,Water,Built-up,Water,Non_Wetland,Water,Grassland,Grassland
5341,Water,Water,Built-up,Water,Non_Wetland,Water,Wetland,Water
5342,Water,Water,Built-up,Water,Non_Wetland,Water,Bareland,Grassland
5343,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Grassland
5344,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Water
5345,Water,Water,Water,NULL,Water,NULL,Wetland,Grassland
5346,Water,Water,Water,NULL,Water,NULL,Wetland,Forest
5347,Water,Water,Water,NULL,Water,NULL,Water,Water
5348,Water,Water,Water,NULL,Water,NULL,Water,Forest
5349,Water,Water,Water,NULL,Water,Grassland,Water,Grassland
5350,Water,Water,Water,NULL,Water,Grassland,Water,Forest
5351,Water,Water,Water,NULL,Water,Wetland,Grassland,Grassland
5352,Water,Water,Water,NULL,Water,Wetland,Grassland,Forest
5353,Water,Water,Water,NULL,Water,Wetland,Wetland,Grassland
5354,Water,Water,Water,NULL,Water,Wetland,Wetland,Wetland
5355,Water,Water,Water,NULL,Water,Wetland,Wetland,Water
5356,Water,Water,Water,NULL,Water,Wetland,Wetland,Forest
5357,Water,Water,Water,NULL,Water,Wetland,Water,Grassland
5358,Water,Water,Water,NULL,Water,Wetland,Water,Wetland
5359,Water,Water,Water,NULL,Water,Wetland,Water,Bareland
5360,Water,Water,Water,NULL,Water,Wetland,Water,Water
5361,Water,Water,Water,NULL,Water,Wetland,Water,Forest
5362,Water,Water,Water,NULL,Water,Wetland,Forest,Forest
5363,Water,Water,Water,NULL,Water,Bareland,Wetland,Grassland
5364,Water,Water,Water,NULL,Water,Bareland,Water,Grassland
5365,Water,Water,Water,NULL,Water,Bareland,Water,Water
5366,Water,Water,Water,NULL,Water,Bareland,Water,Forest
5367,Water,Water,Water,NULL,Water,Water,NULL,Forest
5368,Water,Water,Water,NULL,Water,Water,Grassland,Grassland
5369,Water,Water,Water,NULL,Water,Water,Grassland,Water
5370,Water,Water,Water,NULL,Water,Water,Grassland,Forest
5371,Water,Water,Water,NULL,Water,Water,Wetland,Grassland
5372,Water,Water,Water,NULL,Water,Water,Wetland,Wetland
5373,Water,Water,Water,NULL,Water,Water,Wetland,Water
5374,Water,Water,Water,NULL,Water,Water,Wetland,Forest
5375,Water,Water,Water,NULL,Water,Water,Water,Grassland
5376,Water,Water,Water,NULL,Water,Water,Water,Wetland
5377,Water,Water,Water,NULL,Water,Water,Water,Water
5378,Water,Water,Water,NULL,Water,Water,Water,Forest
5379,Water,Water,Water,NULL,Water,Water,Forest,Grassland
5380,Water,Water,Water,NULL,Water,Water,Forest,Wetland
5381,Water,Water,Water,NULL,Water,Water,Forest,Water
5382,Water,Water,Water,NULL,Water,Water,Forest,Forest
5383,Water,Water,Water,NULL,Water,Forest,Wetland,Water
5384,Water,Water,Water,NULL,Water,Forest,Wetland,Forest
5385,Water,Water,Water,NULL,Water,Forest,Water,Water
5386,Water,Water,Water,NULL,Water,Forest,Water,Forest
5387,Water,Water,Water,Non_Water,Water,NULL,Water,Wetland
5388,Water,Water,Water,Non_Water,Water,NULL,Water,Water
5389,Water,Water,Water,Non_Water,Water,NULL,Water,Forest
5390,Water,Water,Water,Non_Water,Water,Grassland,Wetland,Water
5391,Water,Water,Water,Non_Water,Water,Grassland,Wetland,Forest
5392,Water,Water,Water,Non_Water,Water,Grassland,Water,Grassland
5393,Water,Water,Water,Non_Water,Water,Grassland,Water,Forest
5394,Water,Water,Water,Non_Water,Water,Wetland,Grassland,Grassland
5395,Water,Water,Water,Non_Water,Water,Wetland,Grassland,Forest
5396,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Grassland
5397,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Wetland
5398,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Water
5399,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
5400,Water,Water,Water,Non_Water,Water,Wetland,Bareland,Grassland
5401,Water,Water,Water,Non_Water,Water,Wetland,Water,Grassland
5402,Water,Water,Water,Non_Water,Water,Wetland,Water,Wetland
5403,Water,Water,Water,Non_Water,Water,Wetland,Water,Water
5404,Water,Water,Water,Non_Water,Water,Wetland,Water,Forest
5405,Water,Water,Water,Non_Water,Water,Wetland,Forest,Forest
5406,Water,Water,Water,Non_Water,Water,Bareland,Water,Grassland
5407,Water,Water,Water,Non_Water,Water,Bareland,Water,Wetland
5408,Water,Water,Water,Non_Water,Water,Bareland,Water,Bareland
5409,Water,Water,Water,Non_Water,Water,Bareland,Water,Water
5410,Water,Water,Water,Non_Water,Water,Bareland,Water,Forest
5411,Water,Water,Water,Non_Water,Water,Water,Grassland,Grassland
5412,Water,Water,Water,Non_Water,Water,Water,Grassland,Water
5413,Water,Water,Water,Non_Water,Water,Water,Grassland,Forest
5414,Water,Water,Water,Non_Water,Water,Water,Wetland,Grassland
5415,Water,Water,Water,Non_Water,Water,Water,Wetland,Wetland
5416,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
5417,Water,Water,Water,Non_Water,Water,Water,Wetland,Forest
5418,Water,Water,Water,Non_Water,Water,Water,Bareland,Grassland
5419,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
5420,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
5421,Water,Water,Water,Non_Water,Water,Water,Water,Bareland
5422,Water,Water,Water,Non_Water,Water,Water,Water,Water
5423,Water,Water,Water,Non_Water,Water,Water,Water,Forest
5424,Water,Water,Water,Non_Water,Water,Water,Forest,Water
5425,Water,Water,Water,Non_Water,Water,Water,Forest,Forest
5426,Water,Water,Water,Non_Water,Water,Forest,Wetland,Forest
5427,Water,Water,Water,Non_Water,Water,Forest,Water,Water
5428,Water,Water,Water,Non_Water,Water,Forest,Water,Forest
5429,Water,Water,Water,Water,Water,NULL,Wetland,Grassland
5430,Water,Water,Water,Water,Water,NULL,Wetland,Wetland
5431,Water,Water,Water,Water,Water,NULL,Wetland,Water
5432,Water,Water,Water,Water,Water,NULL,Wetland,Forest
5433,Water,Water,Water,Water,Water,NULL,Water,Wetland
5434,Water,Water,Water,Water,Water,NULL,Water,Water
5435,Water,Water,Water,Water,Water,NULL,Water,Forest
5436,Water,Water,Water,Water,Water,Grassland,Water,Grassland
5437,Water,Water,Water,Water,Water,Grassland,Water,Water
5438,Water,Water,Water,Water,Water,Grassland,Water,Forest
5439,Water,Water,Water,Water,Water,Wetland,NULL,Forest
5440,Water,Water,Water,Water,Water,Wetland,Grassland,Grassland
5441,Water,Water,Water,Water,Water,Wetland,Grassland,Wetland
5442,Water,Water,Water,Water,Water,Wetland,Grassland,Forest
5443,Water,Water,Water,Water,Water,Wetland,Wetland,Grassland
5444,Water,Water,Water,Water,Water,Wetland,Wetland,Wetland
5445,Water,Water,Water,Water,Water,Wetland,Wetland,Bareland
5446,Water,Water,Water,Water,Water,Wetland,Wetland,Water
5447,Water,Water,Water,Water,Water,Wetland,Wetland,Forest
5448,Water,Water,Water,Water,Water,Wetland,Water,Grassland
5449,Water,Water,Water,Water,Water,Wetland,Water,Wetland
5450,Water,Water,Water,Water,Water,Wetland,Water,Bareland
5451,Water,Water,Water,Water,Water,Wetland,Water,Water
5452,Water,Water,Water,Water,Water,Wetland,Water,Forest
5453,Water,Water,Water,Water,Water,Wetland,Forest,Grassland
5454,Water,Water,Water,Water,Water,Wetland,Forest,Wetland
5455,Water,Water,Water,Water,Water,Wetland,Forest,Water
5456,Water,Water,Water,Water,Water,Wetland,Forest,Forest
5457,Water,Water,Water,Water,Water,Bareland,Grassland,Grassland
5458,Water,Water,Water,Water,Water,Bareland,Wetland,Grassland
5459,Water,Water,Water,Water,Water,Bareland,Wetland,Forest
5460,Water,Water,Water,Water,Water,Bareland,Bareland,Grassland
5461,Water,Water,Water,Water,Water,Bareland,Water,Grassland
5462,Water,Water,Water,Water,Water,Bareland,Water,Wetland
5463,Water,Water,Water,Water,Water,Bareland,Water,Bareland
5464,Water,Water,Water,Water,Water,Bareland,Water,Water
5465,Water,Water,Water,Water,Water,Bareland,Water,Forest
5466,Water,Water,Water,Water,Water,Water,NULL,Grassland
5467,Water,Water,Water,Water,Water,Water,NULL,Wetland
5468,Water,Water,Water,Water,Water,Water,NULL,Water
5469,Water,Water,Water,Water,Water,Water,NULL,Forest
5470,Water,Water,Water,Water,Water,Water,Grassland,Grassland
5471,Water,Water,Water,Water,Water,Water,Grassland,Wetland
5472,Water,Water,Water,Water,Water,Water,Grassland,Water
5473,Water,Water,Water,Water,Water,Water,Grassland,Forest
5474,Water,Water,Water,Water,Water,Water,Wetland,Grassland
5475,Water,Water,Water,Water,Water,Water,Wetland,Wetland
5476,Water,Water,Water,Water,Water,Water,Wetland,Water
5477,Water,Water,Water,Water,Water,Water,Wetland,Forest
5478,Water,Water,Water,Water,Water,Water,Water,Grassland
5479,Water,Water,Water,Water,Water,Water,Water,Wetland
5480,Water,Water,Water,Water,Water,Water,Water,Bareland
5481,Water,Water,Water,Water,Water,Water,Water,Water
5482,Water,Water,Water,Water,Water,Water,Water,Forest
5483,Water,Water,Water,Water,Water,Water,Forest,Grassland
5484,Water,Water,Water,Water,Water,Water,Forest,Wetland
5485,Water,Water,Water,Water,Water,Water,Forest,Water
5486,Water,Water,Water,Water,Water,Water,Forest,Forest
5487,Water,Water,Water,Water,Water,Forest,Wetland,Forest
5488,Water,Water,Water,Water,Water,Forest,Water,Grassland
5489,Water,Water,Water,Water,Water,Forest,Water,Wetland
5490,Water,Water,Water,Water,Water,Forest,Water,Water
5491,Water,Water,Water,Water,Water,Forest,Water,Forest
5492,Water,Water,Water,Water,Water,Forest,Forest,Forest
5493,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5494,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5495,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
5496,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5497,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Wetland
5498,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
5499,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
5500,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5501,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
5502,Water,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5503,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
5504,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
5505,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
5506,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
5507,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
5508,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
5509,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5510,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
5511,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
5512,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
5513,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
5514,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
5515,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
5516,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
5517,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
5518,Water,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
5519,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5520,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
5521,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
5522,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
5523,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
5524,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
5525,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
5526,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
5527,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
5528,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
5529,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Water
5530,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
5531,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
5532,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
5533,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
5534,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
5535,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
5536,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
5537,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
5538,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
5539,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
5540,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5541,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
5542,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
5543,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5544,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5545,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
5546,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5547,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
5548,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
5549,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
5550,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
5551,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5552,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Water
5553,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
5554,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
5555,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
5556,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
5557,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
5558,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Wetland
5559,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
5560,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
5561,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
5562,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
5563,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
5564,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
5565,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
5566,Water,Water,Forest,Water,Non_Wetland,NULL,Forest,Water
5567,Water,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
5568,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
5569,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
5570,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
5571,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
5572,Water,Water,Forest,Water,Non_Wetland,Wetland,Bareland,Forest
5573,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Grassland
5574,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
5575,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
5576,Water,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
5577,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Grassland
5578,Water,Water,Forest,Water,Non_Wetland,Bareland,Forest,Forest
5579,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
5580,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Wetland
5581,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
5582,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
5583,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
5584,Water,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
5585,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
5586,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
5587,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Grassland
5588,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
5589,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
5590,Water,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
5591,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
5592,Water,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
5593,Water,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
5594,Water,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
5595,Water,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
5596,Water,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
5597,Water,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5598,Water,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
5599,Water,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
5600,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
5601,Water,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5602,Water,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
5603,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
5604,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
5605,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
5606,Water,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
5607,Water,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
5608,Water,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
5609,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
5610,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
5611,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
5612,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
5613,Water,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
5614,Water,Forest,Wetland,NULL,Wetland,Water,Water,Forest
5615,Water,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
5616,Water,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
5617,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
5618,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
5619,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
5620,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
5621,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
5622,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
5623,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
5624,Water,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
5625,Water,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
5626,Water,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
5627,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
5628,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
5629,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
5630,Water,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
5631,Water,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
5632,Water,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
5633,Water,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
5634,Water,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
5635,Water,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
5636,Water,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
5637,Water,Forest,Wetland,Water,Wetland,Wetland,Water,Water
5638,Water,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
5639,Water,Forest,Wetland,Water,Wetland,Wetland,Forest,Grassland
5640,Water,Forest,Wetland,Water,Wetland,Bareland,Bareland,Forest
5641,Water,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
5642,Water,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
5643,Water,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
5644,Water,Forest,Wetland,Water,Wetland,Water,Water,Grassland
5645,Water,Forest,Wetland,Water,Wetland,Water,Water,Wetland
5646,Water,Forest,Wetland,Water,Wetland,Water,Water,Water
5647,Water,Forest,Wetland,Water,Wetland,Water,Water,Forest
5648,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
5649,Water,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
5650,Water,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
5651,Water,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
5652,Water,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
5653,Water,Forest,Water,NULL,Water,Wetland,Wetland,Forest
5654,Water,Forest,Water,NULL,Water,Water,Wetland,Grassland
5655,Water,Forest,Water,NULL,Water,Water,Wetland,Wetland
5656,Water,Forest,Water,NULL,Water,Water,Wetland,Forest
5657,Water,Forest,Water,NULL,Water,Water,Water,Wetland
5658,Water,Forest,Water,NULL,Water,Water,Water,Forest
5659,Water,Forest,Water,Non_Water,Water,Wetland,Water,Grassland
5660,Water,Forest,Water,Non_Water,Water,Wetland,Water,Forest
