Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KRA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KRA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KRA_M_R
1742,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1743,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1744,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1745,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1746,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1747,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1748,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1749,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1750,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1751,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1752,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1753,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1754,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1755,Bareland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,NULL
1756,Bareland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1757,Bareland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1758,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1759,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1760,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1761,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1762,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1763,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1764,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1765,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1766,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1767,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1768,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1769,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1770,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1771,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1772,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1773,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1774,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1775,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1776,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1777,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1778,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1779,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1780,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1781,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1782,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1783,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1784,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1785,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1786,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1787,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1788,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1789,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1790,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1791,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1792,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1793,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1794,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1795,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,NULL
1796,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1797,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1798,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1799,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1800,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Built-up
1801,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1802,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1803,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
1804,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1805,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1806,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1807,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1808,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1809,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1810,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1811,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1812,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1813,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1814,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1815,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1816,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1817,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
1818,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1819,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
1820,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1821,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
1822,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1823,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1824,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1825,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1826,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1827,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1828,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1829,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1830,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1831,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1832,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1833,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1834,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1835,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1836,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1837,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1838,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1839,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1840,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1841,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1842,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1843,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1844,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1845,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1846,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1847,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,NULL
1848,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1849,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1850,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
1851,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1852,Bareland,Cropland,Water,NULL,Water,NULL,NULL,NULL
1853,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1854,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Cropland
1855,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Bareland
1856,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Water
1857,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Forest
1858,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1859,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Bareland
1860,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Water
1861,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
1862,Bareland,Cropland,Water,Water,Water,NULL,NULL,Grassland
1863,Bareland,Cropland,Water,Water,Water,NULL,NULL,Bareland
1864,Bareland,Cropland,Water,Water,Water,NULL,NULL,Water
1865,Bareland,Cropland,Water,Water,Water,NULL,NULL,Forest
1866,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1867,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1868,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1869,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1870,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1871,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1872,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1873,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1874,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1875,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1876,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1877,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1878,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1879,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1880,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,NULL
1881,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1882,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1883,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1884,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1885,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
1886,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1887,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1888,Bareland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1889,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1890,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1891,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1892,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1893,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1894,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1895,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1896,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1897,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1898,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1899,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1900,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1901,Bareland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,NULL
1902,Bareland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1903,Bareland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1904,Bareland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1905,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1906,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1907,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1908,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1909,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1910,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1911,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1912,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1913,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1914,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1915,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1916,Bareland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1917,Bareland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1918,Bareland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1919,Bareland,Wetland,Water,NULL,Water,NULL,NULL,Bareland
1920,Bareland,Wetland,Water,NULL,Water,NULL,NULL,Water
1921,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1922,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
1923,Bareland,Wetland,Water,Water,Water,NULL,NULL,Grassland
1924,Bareland,Wetland,Water,Water,Water,NULL,NULL,Bareland
1925,Bareland,Wetland,Water,Water,Water,NULL,NULL,Water
1926,Bareland,Wetland,Water,Water,Water,NULL,NULL,Forest
1927,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1928,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1929,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1930,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1931,Bareland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1932,Bareland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1933,Bareland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1934,Bareland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1935,Bareland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1936,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1937,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1938,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1939,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1940,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1941,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1942,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1943,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1944,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1945,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1946,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1947,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1948,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1949,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1950,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1951,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1952,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1953,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1954,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1955,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1956,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1957,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1958,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1959,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1960,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1961,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1962,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1963,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1964,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1965,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1966,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1967,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1968,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1969,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1970,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1971,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,NULL
1972,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1973,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1974,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1975,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1976,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1977,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,NULL
1978,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1979,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1980,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1981,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1982,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1983,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1984,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1985,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1986,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1987,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1988,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,NULL
1989,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1990,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
1991,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1992,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1993,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1994,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1995,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1996,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1997,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1998,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1999,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2000,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2001,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2002,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2003,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2004,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2005,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2006,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2007,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2008,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2009,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2010,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2011,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2012,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
2013,Bareland,Bareland,Water,NULL,Water,NULL,NULL,NULL
2014,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Grassland
2015,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Bareland
2016,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Water
2017,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Forest
2018,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
2019,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Wetland
2020,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
2021,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Water
2022,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
2023,Bareland,Bareland,Water,Water,Water,NULL,NULL,NULL
2024,Bareland,Bareland,Water,Water,Water,NULL,NULL,Grassland
2025,Bareland,Bareland,Water,Water,Water,NULL,NULL,Bareland
2026,Bareland,Bareland,Water,Water,Water,NULL,NULL,Water
2027,Bareland,Bareland,Water,Water,Water,NULL,NULL,Forest
2028,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2029,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2030,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2031,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2032,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2033,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2034,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2035,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2036,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2037,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2038,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2039,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2040,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2041,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2042,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2043,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
2044,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2045,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2046,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2047,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2048,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2049,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2050,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2051,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2052,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2053,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2054,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2055,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2056,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2057,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2058,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2059,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2060,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2061,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2062,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2063,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2064,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2065,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2066,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2067,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2068,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2069,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2070,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2071,Bareland,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,NULL
