Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LCK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LCK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LCK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LCK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LCK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LCK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LCK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LCK_M_R
9524,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
9525,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
9526,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9527,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
9528,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
9529,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9530,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
9531,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
9532,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
9533,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
9534,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
9535,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
9536,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
9537,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
9538,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
9539,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
9540,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9541,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
9542,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
9543,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
9544,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
9545,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
9546,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
9547,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
9548,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
9549,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9550,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
9551,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
9552,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
9553,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
9554,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9555,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
9556,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
9557,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
9558,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
9559,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
9560,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
9561,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
9562,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9563,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9564,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
9565,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Water
9566,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
9567,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
9568,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
9569,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
9570,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
9571,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
9572,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
9573,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
9574,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Water
9575,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
9576,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
9577,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
9578,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
9579,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
9580,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
9581,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
9582,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
9583,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
9584,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
9585,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
9586,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
9587,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
9588,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
9589,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
9590,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,NULL
9591,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
9592,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
9593,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
9594,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
9595,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
9596,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
9597,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
9598,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
9599,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
9600,Water,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
9601,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
9602,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
9603,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
9604,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Water
9605,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
9606,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
9607,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
9608,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
9609,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
9610,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
9611,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
9612,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
9613,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
9614,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
9615,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
9616,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
9617,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Water
9618,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
9619,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
9620,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
9621,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Water
9622,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
9623,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
9624,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
9625,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
9626,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
9627,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
9628,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
9629,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Water
9630,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Forest
9631,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
9632,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
9633,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Bareland,NULL
9634,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Bareland
9635,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Water
9636,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Forest
9637,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,NULL
9638,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
9639,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
9640,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
9641,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
9642,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Bareland,Grassland
9643,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Water
9644,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
9645,Water,Water,Shrubland,Water,Non_Wetland,NULL,Shrubland,Forest
9646,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
9647,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
9648,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
9649,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
9650,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Water
9651,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,NULL
9652,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
9653,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
9654,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
9655,Water,Water,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
9656,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
9657,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
9658,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
9659,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
9660,Water,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Bareland
9661,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Water
9662,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
9663,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
9664,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
9665,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
9666,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
9667,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
9668,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
9669,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
9670,Water,Water,Shrubland,Water,Non_Wetland,Built-up,Built-up,Water
9671,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
9672,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
9673,Water,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Grassland
9674,Water,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Wetland
9675,Water,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
9676,Water,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Forest
9677,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
9678,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
9679,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
9680,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
9681,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Wetland
9682,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
9683,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
9684,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Water
9685,Water,Water,Shrubland,Water,Non_Wetland,Forest,Water,Water
9686,Water,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
9687,Water,Water,Shrubland,Water,Non_Wetland,Forest,Forest,Water
9688,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9689,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
9690,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
9691,Water,Water,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
9692,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
9693,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
9694,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
9695,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
9696,Water,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
9697,Water,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
9698,Water,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Water
9699,Water,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
9700,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
9701,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
9702,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
9703,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
9704,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Water
9705,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
9706,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
9707,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
9708,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
9709,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9710,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
9711,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
9712,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9713,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9714,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Water
9715,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
9716,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
9717,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
9718,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
9719,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
9720,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
9721,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9722,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
9723,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9724,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
9725,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
9726,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
9727,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Water
9728,Water,Water,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
9729,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
9730,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9731,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
9732,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
9733,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9734,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
9735,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
9736,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9737,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
9738,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Water
9739,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
9740,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9741,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
9742,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9743,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9744,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
9745,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
9746,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
9747,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
9748,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
9749,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
9750,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Built-up,Water
9751,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
9752,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Water
9753,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Forest
9754,Water,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
9755,Water,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Wetland
9756,Water,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Water
9757,Water,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Forest
9758,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
9759,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
9760,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
9761,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
9762,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
9763,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
9764,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
9765,Water,Water,Cropland,NULL,Non_Wetland,Water,Forest,Water
9766,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
9767,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
9768,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
9769,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
9770,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Water
9771,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
9772,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
9773,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
9774,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
9775,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Bareland,Wetland
9776,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Bareland,Water
9777,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,NULL
9778,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
9779,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
9780,Water,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
9781,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Grassland
9782,Water,Water,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
9783,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
9784,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Water
9785,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Wetland
9786,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Water
9787,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Water
9788,Water,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
9789,Water,Water,Cropland,Water,Non_Wetland,Bareland,Shrubland,Bareland
9790,Water,Water,Cropland,Water,Non_Wetland,Bareland,Shrubland,Water
9791,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
9792,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
9793,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
9794,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Grassland
9795,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Bareland
9796,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Water
9797,Water,Water,Cropland,Water,Non_Wetland,Water,Shrubland,Grassland
9798,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Water
9799,Water,Water,Cropland,Water,Non_Wetland,Water,Bareland,Water
9800,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
9801,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
9802,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Water
9803,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
9804,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
9805,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
9806,Water,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
9807,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
9808,Water,Water,Wetland,NULL,Wetland,Shrubland,NULL,Water
9809,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
9810,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
9811,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
9812,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
9813,Water,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
9814,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Grassland
9815,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Wetland
9816,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Water
9817,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
9818,Water,Water,Wetland,NULL,Wetland,Shrubland,Forest,Water
9819,Water,Water,Wetland,NULL,Wetland,Shrubland,Forest,Forest
9820,Water,Water,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
9821,Water,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Water
9822,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,NULL
9823,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
9824,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
9825,Water,Water,Wetland,NULL,Wetland,Bareland,Shrubland,Wetland
9826,Water,Water,Wetland,NULL,Wetland,Bareland,Shrubland,Water
9827,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
9828,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Wetland
9829,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
9830,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
9831,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Water
9832,Water,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
9833,Water,Water,Wetland,NULL,Wetland,Water,NULL,Wetland
9834,Water,Water,Wetland,NULL,Wetland,Water,NULL,Water
9835,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Wetland
9836,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Water
9837,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Forest
9838,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Water
9839,Water,Water,Wetland,NULL,Wetland,Water,Water,NULL
9840,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
9841,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
9842,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
9843,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
9844,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
9845,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
9846,Water,Water,Wetland,NULL,Wetland,Forest,Shrubland,Water
9847,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
9848,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
9849,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Water
9850,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
9851,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
9852,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
9853,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Water
9854,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
9855,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Grassland,Water
9856,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Wetland,Grassland
9857,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
9858,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
9859,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
9860,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Water
9861,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
9862,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Wetland
9863,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Water
9864,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
9865,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
9866,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
9867,Water,Water,Wetland,Non_Water,Wetland,Bareland,Shrubland,Grassland
9868,Water,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
9869,Water,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
9870,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
9871,Water,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
9872,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
9873,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
