Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KPB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KPB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KPB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KPB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KPB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KPB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KPB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KPB_M_R
667,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
668,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
669,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
670,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
671,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
672,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
673,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
674,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
675,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
676,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
677,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
678,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
679,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
680,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
681,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
682,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
683,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
684,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
685,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
686,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
687,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
688,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
689,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
690,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
691,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
692,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
693,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
694,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
695,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
696,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
697,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
698,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
699,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
700,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
701,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
702,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
703,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
704,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
705,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
706,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
707,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
708,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
709,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
710,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
711,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
712,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
713,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
714,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
715,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
716,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
717,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
718,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
719,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
720,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
721,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
722,Water,NULL,Water,NULL,Water,NULL,NULL,NULL
723,Water,NULL,Water,NULL,Water,NULL,NULL,Cropland
724,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
725,Water,NULL,Water,NULL,Water,NULL,NULL,Water
726,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
727,Water,NULL,Water,Non_Water,Water,NULL,NULL,NULL
728,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
729,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
730,Water,NULL,Water,Water,Water,NULL,NULL,Water
731,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
732,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
733,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
734,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
735,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
736,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
737,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
738,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
739,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
740,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
741,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
742,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
743,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
744,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
745,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
746,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
747,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
748,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
749,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
750,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
751,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
752,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
753,Water,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
754,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
755,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
756,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
757,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
758,Water,Cropland,Water,NULL,Water,NULL,NULL,Grassland
759,Water,Cropland,Water,NULL,Water,NULL,NULL,Cropland
760,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
761,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
762,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
763,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
764,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
765,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
766,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
767,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
768,Water,Built-up,Water,NULL,Water,NULL,NULL,Cropland
769,Water,Built-up,Water,NULL,Water,NULL,NULL,Bareland
770,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
771,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
772,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
773,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
774,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
775,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
776,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
777,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
778,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
779,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
780,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
781,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
782,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
783,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
784,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
785,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
786,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
787,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
788,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
789,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
790,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
791,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
792,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
793,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
794,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
795,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
796,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
797,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
798,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
799,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
800,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
801,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
802,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
803,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
804,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
805,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
806,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
807,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
808,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
809,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
810,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
811,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
812,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
813,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
814,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
815,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
816,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
817,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
818,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
819,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
820,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
821,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
822,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
823,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
824,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
825,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
826,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
827,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
828,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
829,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
830,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
831,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
832,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
833,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
834,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
835,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
836,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
837,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
838,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
839,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
840,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
841,Water,Water,Water,NULL,Water,NULL,NULL,NULL
842,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
843,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
844,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
845,Water,Water,Water,NULL,Water,NULL,NULL,Water
846,Water,Water,Water,NULL,Water,NULL,NULL,Forest
847,Water,Water,Water,Non_Water,Water,NULL,NULL,NULL
848,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
849,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
850,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
851,Water,Water,Water,Water,Water,NULL,NULL,Bareland
852,Water,Water,Water,Water,Water,NULL,NULL,Water
853,Water,Water,Water,Water,Water,NULL,NULL,Forest
854,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
855,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
856,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
857,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
858,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
859,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
860,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
861,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
862,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
863,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
864,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
865,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
866,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
867,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
868,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
869,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
870,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
871,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
872,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
873,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
874,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
875,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
876,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
877,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
878,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
879,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
880,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
881,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
882,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
883,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
884,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
885,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
886,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
887,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
888,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
889,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
890,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
891,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
892,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
893,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
894,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
895,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
896,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
897,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
898,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
899,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
900,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
901,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
902,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
903,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
904,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
905,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
906,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
907,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
908,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
909,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
910,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
911,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
912,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
913,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
914,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
915,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
916,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
917,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
918,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
919,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
920,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
921,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
922,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
923,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
924,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
925,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
926,Forest,NULL,Water,NULL,Water,NULL,NULL,Built-up
927,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
928,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
929,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
930,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
931,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
932,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
933,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
934,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
935,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
936,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
937,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
938,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
939,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
940,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
941,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
942,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
943,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
944,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
945,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
946,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
947,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
948,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
949,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
950,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
951,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
952,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
953,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
954,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
955,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
956,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
957,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
958,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
959,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
960,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
961,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
962,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
963,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
964,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
965,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
966,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
967,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
968,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
969,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
970,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
971,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
972,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
973,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
974,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
975,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
976,Forest,Cropland,Water,NULL,Water,NULL,NULL,NULL
977,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
978,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
979,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
980,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
981,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
982,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
983,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
984,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
985,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
986,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
987,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
988,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
989,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
990,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
991,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
992,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
993,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
994,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
995,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
996,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
997,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
998,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
999,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1000,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1001,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1002,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1003,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1004,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1005,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1006,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1007,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1008,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1009,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1010,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1011,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1012,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1013,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1014,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1015,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1016,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1017,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1018,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
1019,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1020,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1021,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1022,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
