Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LDH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LDH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LDH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LDH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LDH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LDH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LDH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LDH_M_R
14190,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
14191,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
14192,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
14193,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Water
14194,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Forest
14195,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Water
14196,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
14197,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
14198,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Bareland
14199,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
14200,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
14201,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
14202,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
14203,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
14204,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Water
14205,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
14206,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
14207,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Wetland
14208,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Water
14209,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
14210,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
14211,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
14212,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
14213,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
14214,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Water
14215,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
14216,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Water
14217,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
14218,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
14219,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Water
14220,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
14221,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
14222,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
14223,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Water
14224,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
14225,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Wetland
14226,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
14227,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
14228,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Water
14229,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Forest
14230,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
14231,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
14232,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
14233,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Water
14234,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Forest
14235,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
14236,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Water
14237,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Water
14238,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Bareland,Bareland
14239,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Bareland,Water
14240,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
14241,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
14242,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
14243,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
14244,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
14245,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Water
14246,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Forest
14247,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Water
14248,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
14249,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
14250,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Water
14251,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
14252,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Wetland
14253,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Grassland
14254,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Water
14255,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
14256,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Grassland
14257,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Water
14258,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
14259,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
14260,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
14261,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
14262,Water,Water,Cropland,Water,Non_Wetland,NULL,Shrubland,Water
14263,Water,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
14264,Water,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Water
14265,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Grassland
14266,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Bareland
14267,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Water
14268,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Forest
14269,Water,Water,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
14270,Water,Water,Cropland,Water,Non_Wetland,Shrubland,NULL,Water
14271,Water,Water,Cropland,Water,Non_Wetland,Shrubland,NULL,Forest
14272,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
14273,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Water
14274,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Forest
14275,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Grassland,Grassland
14276,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Grassland,Water
14277,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
14278,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Wetland
14279,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Water
14280,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Forest
14281,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Forest,Water
14282,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Forest,Forest
14283,Water,Water,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
14284,Water,Water,Cropland,Water,Non_Wetland,Grassland,NULL,Water
14285,Water,Water,Cropland,Water,Non_Wetland,Grassland,Shrubland,Water
14286,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
14287,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Bareland
14288,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
14289,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
14290,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Cropland
14291,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Bareland
14292,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Water
14293,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Forest
14294,Water,Water,Cropland,Water,Non_Wetland,Grassland,Forest,Water
14295,Water,Water,Cropland,Water,Non_Wetland,Wetland,Grassland,Grassland
14296,Water,Water,Cropland,Water,Non_Wetland,Wetland,Grassland,Water
14297,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Grassland
14298,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Water
14299,Water,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
14300,Water,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Wetland
14301,Water,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Water
14302,Water,Water,Cropland,Water,Non_Wetland,Bareland,Shrubland,Grassland
14303,Water,Water,Cropland,Water,Non_Wetland,Bareland,Shrubland,Wetland
14304,Water,Water,Cropland,Water,Non_Wetland,Bareland,Shrubland,Water
14305,Water,Water,Cropland,Water,Non_Wetland,Bareland,Shrubland,Forest
14306,Water,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
14307,Water,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Wetland
14308,Water,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
14309,Water,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Water
14310,Water,Water,Cropland,Water,Non_Wetland,Bareland,Wetland,Wetland
14311,Water,Water,Cropland,Water,Non_Wetland,Bareland,Wetland,Forest
14312,Water,Water,Cropland,Water,Non_Wetland,Bareland,Built-up,Water
14313,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,NULL
14314,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
14315,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Wetland
14316,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
14317,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
14318,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Forest
14319,Water,Water,Cropland,Water,Non_Wetland,Bareland,Forest,Grassland
14320,Water,Water,Cropland,Water,Non_Wetland,Bareland,Forest,Water
14321,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Grassland
14322,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Bareland
14323,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Water
14324,Water,Water,Cropland,Water,Non_Wetland,Water,Shrubland,Water
14325,Water,Water,Cropland,Water,Non_Wetland,Water,Shrubland,Forest
14326,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
14327,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Bareland
14328,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Water
14329,Water,Water,Cropland,Water,Non_Wetland,Water,Wetland,Water
14330,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
14331,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Wetland
14332,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
14333,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Water
14334,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
14335,Water,Water,Cropland,Water,Non_Wetland,Water,Forest,Water
14336,Water,Water,Cropland,Water,Non_Wetland,Water,Forest,Forest
14337,Water,Water,Cropland,Water,Non_Wetland,Forest,NULL,Water
14338,Water,Water,Cropland,Water,Non_Wetland,Forest,NULL,Forest
14339,Water,Water,Cropland,Water,Non_Wetland,Forest,Shrubland,Grassland
14340,Water,Water,Cropland,Water,Non_Wetland,Forest,Shrubland,Water
14341,Water,Water,Cropland,Water,Non_Wetland,Forest,Shrubland,Forest
14342,Water,Water,Cropland,Water,Non_Wetland,Forest,Water,Grassland
14343,Water,Water,Cropland,Water,Non_Wetland,Forest,Water,Water
14344,Water,Water,Cropland,Water,Non_Wetland,Forest,Water,Forest
14345,Water,Water,Cropland,Water,Non_Wetland,Forest,Forest,Water
14346,Water,Water,Cropland,Water,Non_Wetland,Forest,Forest,Forest
14347,Water,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
14348,Water,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
14349,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
14350,Water,Water,Wetland,NULL,Wetland,Shrubland,NULL,Wetland
14351,Water,Water,Wetland,NULL,Wetland,Shrubland,NULL,Water
14352,Water,Water,Wetland,NULL,Wetland,Shrubland,NULL,Forest
14353,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
14354,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
14355,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
14356,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
14357,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
14358,Water,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Water
14359,Water,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
14360,Water,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
14361,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Grassland
14362,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Wetland
14363,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Water
14364,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
14365,Water,Water,Wetland,NULL,Wetland,Shrubland,Forest,Water
14366,Water,Water,Wetland,NULL,Wetland,Shrubland,Forest,Forest
14367,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
14368,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Water
14369,Water,Water,Wetland,NULL,Wetland,Grassland,Forest,Grassland
14370,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Wetland
14371,Water,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
14372,Water,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Water
14373,Water,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
14374,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
14375,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
14376,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
14377,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
14378,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
14379,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
14380,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
14381,Water,Water,Wetland,NULL,Wetland,Bareland,NULL,Water
14382,Water,Water,Wetland,NULL,Wetland,Bareland,NULL,Forest
14383,Water,Water,Wetland,NULL,Wetland,Bareland,Shrubland,Wetland
14384,Water,Water,Wetland,NULL,Wetland,Bareland,Shrubland,Water
14385,Water,Water,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
14386,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
14387,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
14388,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Water
14389,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
14390,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
14391,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
14392,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
14393,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
14394,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Wetland
14395,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
14396,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
14397,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
14398,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Grassland
14399,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Wetland
14400,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Water
14401,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
14402,Water,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
14403,Water,Water,Wetland,NULL,Wetland,Water,NULL,Wetland
14404,Water,Water,Wetland,NULL,Wetland,Water,NULL,Water
14405,Water,Water,Wetland,NULL,Wetland,Water,NULL,Forest
14406,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Wetland
14407,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Water
14408,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Forest
14409,Water,Water,Wetland,NULL,Wetland,Water,Grassland,NULL
14410,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
14411,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
14412,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Water
14413,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
14414,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
14415,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
14416,Water,Water,Wetland,NULL,Wetland,Water,Water,NULL
14417,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
14418,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
14419,Water,Water,Wetland,NULL,Wetland,Water,Water,Bareland
14420,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
14421,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
14422,Water,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
14423,Water,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
14424,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
14425,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
14426,Water,Water,Wetland,NULL,Wetland,Forest,NULL,Water
14427,Water,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
14428,Water,Water,Wetland,NULL,Wetland,Forest,Shrubland,Water
14429,Water,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
14430,Water,Water,Wetland,NULL,Wetland,Forest,Grassland,Water
14431,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
14432,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
14433,Water,Water,Wetland,NULL,Wetland,Forest,Water,Grassland
14434,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
14435,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
14436,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Water
14437,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
14438,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
14439,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
14440,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Water
14441,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
14442,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
14443,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
14444,Water,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
14445,Water,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Water
14446,Water,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
14447,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
14448,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
14449,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Water
14450,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
14451,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Wetland,Grassland
14452,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Wetland,Wetland
14453,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Wetland,Water
14454,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
14455,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
14456,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Water
14457,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
14458,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Wetland
14459,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Water
14460,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
14461,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,NULL
14462,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
14463,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
14464,Water,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
14465,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
14466,Water,Water,Wetland,Non_Water,Wetland,Wetland,Shrubland,Wetland
14467,Water,Water,Wetland,Non_Water,Wetland,Wetland,Shrubland,Water
14468,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
14469,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
14470,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
14471,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
14472,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
14473,Water,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
14474,Water,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Wetland
14475,Water,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Bareland
14476,Water,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Water
14477,Water,Water,Wetland,Non_Water,Wetland,Bareland,Shrubland,Grassland
14478,Water,Water,Wetland,Non_Water,Wetland,Bareland,Shrubland,Wetland
14479,Water,Water,Wetland,Non_Water,Wetland,Bareland,Shrubland,Water
14480,Water,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
14481,Water,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
14482,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
14483,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
14484,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
14485,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
14486,Water,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
14487,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
14488,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
14489,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
14490,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
14491,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
14492,Water,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Wetland
14493,Water,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Water
14494,Water,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
14495,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
14496,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
14497,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
14498,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Wetland
14499,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Water
14500,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
14501,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
14502,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
14503,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
14504,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
14505,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
14506,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
14507,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
14508,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
14509,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
14510,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
14511,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
14512,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
14513,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
14514,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Water
14515,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
14516,Water,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Wetland
14517,Water,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Water
14518,Water,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
14519,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Grassland
14520,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
14521,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
14522,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
14523,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
14524,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
14525,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
14526,Water,Water,Wetland,Water,Wetland,NULL,Bareland,Water
14527,Water,Water,Wetland,Water,Wetland,NULL,Water,Grassland
14528,Water,Water,Wetland,Water,Wetland,NULL,Water,Water
14529,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
14530,Water,Water,Wetland,Water,Wetland,Shrubland,NULL,Grassland
14531,Water,Water,Wetland,Water,Wetland,Shrubland,NULL,Water
14532,Water,Water,Wetland,Water,Wetland,Shrubland,NULL,Forest
14533,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
14534,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Water
14535,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
14536,Water,Water,Wetland,Water,Wetland,Shrubland,Water,NULL
14537,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
14538,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Wetland
14539,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Bareland
14540,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Water
14541,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
14542,Water,Water,Wetland,Water,Wetland,Shrubland,Forest,Water
14543,Water,Water,Wetland,Water,Wetland,Shrubland,Forest,Forest
14544,Water,Water,Wetland,Water,Wetland,Grassland,NULL,Grassland
14545,Water,Water,Wetland,Water,Wetland,Grassland,NULL,Water
14546,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Grassland
14547,Water,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
14548,Water,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
14549,Water,Water,Wetland,Water,Wetland,Grassland,Water,Water
14550,Water,Water,Wetland,Water,Wetland,Grassland,Water,Forest
14551,Water,Water,Wetland,Water,Wetland,Wetland,Shrubland,Wetland
