Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KGU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KGU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KGU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KGU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KGU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KGU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KGU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KGU_M_R
10103,Water,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
10104,Water,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
10105,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
10106,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Cropland
10107,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
10108,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Bareland
10109,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Water
10110,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
10111,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
10112,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Water
10113,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
10114,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
10115,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Cropland
10116,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
10117,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Built-up,Grassland
10118,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
10119,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Water
10120,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
10121,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
10122,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Wetland
10123,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
10124,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Water
10125,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
10126,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
10127,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
10128,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
10129,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Forest
10130,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
10131,Water,Cropland,NULL,NULL,Non_Wetland,Built-up,Wetland,Water
10132,Water,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
10133,Water,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Grassland
10134,Water,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Cropland
10135,Water,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Water
10136,Water,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Forest
10137,Water,Cropland,NULL,NULL,Non_Wetland,Water,Wetland,Cropland
10138,Water,Cropland,NULL,NULL,Non_Wetland,Water,Wetland,Water
10139,Water,Cropland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
10140,Water,Cropland,NULL,NULL,Non_Wetland,Water,Water,Wetland
10141,Water,Cropland,NULL,NULL,Non_Wetland,Water,Water,Water
10142,Water,Cropland,NULL,NULL,Non_Wetland,Water,Water,Forest
10143,Water,Cropland,NULL,NULL,Non_Wetland,Water,Forest,Grassland
10144,Water,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
10145,Water,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
10146,Water,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
10147,Water,Cropland,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
10148,Water,Cropland,NULL,NULL,Non_Wetland,Forest,Wetland,Cropland
10149,Water,Cropland,NULL,NULL,Non_Wetland,Forest,Wetland,Wetland
10150,Water,Cropland,NULL,NULL,Non_Wetland,Forest,Wetland,Water
10151,Water,Cropland,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
10152,Water,Cropland,NULL,NULL,Non_Wetland,Forest,Water,Wetland
10153,Water,Cropland,NULL,NULL,Non_Wetland,Forest,Water,Water
10154,Water,Cropland,NULL,NULL,Non_Wetland,Forest,Water,Forest
10155,Water,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
10156,Water,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
10157,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
10158,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
10159,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
10160,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
10161,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
10162,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
10163,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Cropland
10164,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
10165,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
10166,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Water,Cropland
10167,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
10168,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Water,Water
10169,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
10170,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
10171,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
10172,Water,Cropland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
10173,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
10174,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Wetland
10175,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Water
10176,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
10177,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
10178,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
10179,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
10180,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Water,Cropland
10181,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
10182,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
10183,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
10184,Water,Cropland,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
10185,Water,Cropland,NULL,Non_Water,Non_Wetland,Bareland,NULL,Water
10186,Water,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
10187,Water,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
10188,Water,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
10189,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
10190,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,NULL,Water
10191,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
10192,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
10193,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
10194,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,Wetland,Bareland
10195,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
10196,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
10197,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,Water,Cropland
10198,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
10199,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,Water,Water
10200,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,Water,Forest
10201,Water,Cropland,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
10202,Water,Cropland,NULL,Non_Water,Non_Wetland,Forest,NULL,Water
10203,Water,Cropland,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
10204,Water,Cropland,NULL,Non_Water,Non_Wetland,Forest,Wetland,Grassland
10205,Water,Cropland,NULL,Non_Water,Non_Wetland,Forest,Wetland,Wetland
10206,Water,Cropland,NULL,Non_Water,Non_Wetland,Forest,Water,Grassland
10207,Water,Cropland,NULL,Non_Water,Non_Wetland,Forest,Water,Wetland
10208,Water,Cropland,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
10209,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
10210,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
10211,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
10212,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
10213,Water,Cropland,NULL,Water,Non_Wetland,NULL,Grassland,Bareland
10214,Water,Cropland,NULL,Water,Non_Wetland,NULL,Bareland,Forest
10215,Water,Cropland,NULL,Water,Non_Wetland,NULL,Water,Grassland
10216,Water,Cropland,NULL,Water,Non_Wetland,NULL,Water,Cropland
10217,Water,Cropland,NULL,Water,Non_Wetland,NULL,Water,Bareland
10218,Water,Cropland,NULL,Water,Non_Wetland,NULL,Water,Forest
10219,Water,Cropland,NULL,Water,Non_Wetland,NULL,Forest,Water
10220,Water,Cropland,NULL,Water,Non_Wetland,NULL,Forest,Forest
10221,Water,Cropland,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
10222,Water,Cropland,NULL,Water,Non_Wetland,Wetland,NULL,Grassland
10223,Water,Cropland,NULL,Water,Non_Wetland,Wetland,NULL,Forest
10224,Water,Cropland,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
10225,Water,Cropland,NULL,Water,Non_Wetland,Wetland,Water,Grassland
10226,Water,Cropland,NULL,Water,Non_Wetland,Bareland,Water,Grassland
10227,Water,Cropland,NULL,Water,Non_Wetland,Built-up,Built-up,Grassland
10228,Water,Cropland,NULL,Water,Non_Wetland,Water,NULL,Grassland
10229,Water,Cropland,NULL,Water,Non_Wetland,Water,NULL,Water
10230,Water,Cropland,NULL,Water,Non_Wetland,Water,NULL,Forest
10231,Water,Cropland,NULL,Water,Non_Wetland,Water,Wetland,Water
10232,Water,Cropland,NULL,Water,Non_Wetland,Water,Water,Grassland
10233,Water,Cropland,NULL,Water,Non_Wetland,Water,Water,Bareland
10234,Water,Cropland,NULL,Water,Non_Wetland,Water,Water,Water
10235,Water,Cropland,NULL,Water,Non_Wetland,Water,Water,Forest
10236,Water,Cropland,NULL,Water,Non_Wetland,Water,Forest,Water
10237,Water,Cropland,NULL,Water,Non_Wetland,Forest,Wetland,Grassland
10238,Water,Cropland,NULL,Water,Non_Wetland,Forest,Wetland,Wetland
10239,Water,Cropland,NULL,Water,Non_Wetland,Forest,Water,Forest
10240,Water,Cropland,NULL,Water,Non_Wetland,Forest,Forest,Forest
10241,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
10242,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
10243,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
10244,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
10245,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
10246,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
10247,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
10248,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
10249,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Cropland
10250,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
10251,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Bareland
10252,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
10253,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
10254,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
10255,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
10256,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
10257,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
10258,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
10259,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Water
10260,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
10261,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
10262,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
10263,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
10264,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
10265,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
10266,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
10267,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10268,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
10269,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
10270,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
10271,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
10272,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
10273,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
10274,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
10275,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
10276,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
10277,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
10278,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
10279,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
10280,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
10281,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
10282,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
10283,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
10284,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
10285,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
10286,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
10287,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
10288,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
10289,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
10290,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
10291,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
10292,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10293,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
10294,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
10295,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
10296,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
10297,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
10298,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
10299,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Water
10300,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
10301,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
10302,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Cropland
10303,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
10304,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
10305,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
10306,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
10307,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Cropland
10308,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
10309,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Water
10310,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Forest
10311,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
10312,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
10313,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
10314,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Water
10315,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
10316,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Wetland
10317,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
10318,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Cropland
10319,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
10320,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
10321,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,Water,Water
10322,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
10323,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
10324,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
10325,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
10326,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
10327,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
10328,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
10329,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
10330,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
10331,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Cropland
10332,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
10333,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
10334,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Cropland
10335,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
10336,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
10337,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
10338,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
10339,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Cropland
10340,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
10341,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Cropland
10342,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
10343,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
10344,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
10345,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
10346,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
10347,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
10348,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
10349,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
10350,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Wetland
10351,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Bareland
10352,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
10353,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
10354,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
10355,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Cropland
10356,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
10357,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
10358,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
10359,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Water,Cropland
10360,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
10361,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
10362,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
10363,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
10364,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Cropland
10365,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Wetland
10366,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
10367,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
10368,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Cropland
10369,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
10370,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Forest,Water,Grassland
10371,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Forest,Water,Wetland
10372,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
10373,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
10374,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
10375,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
10376,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Wetland,Grassland
10377,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Wetland,Water
10378,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
10379,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Water,Cropland
10380,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Water,Wetland
10381,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Water,Bareland
10382,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Water,Water
10383,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Water,Forest
10384,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Forest,Bareland
10385,Water,Cropland,Shrubland,Water,Non_Wetland,Wetland,NULL,Forest
10386,Water,Cropland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
10387,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
10388,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
10389,Water,Cropland,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
10390,Water,Cropland,Shrubland,Water,Non_Wetland,Water,NULL,Water
10391,Water,Cropland,Shrubland,Water,Non_Wetland,Water,NULL,Forest
10392,Water,Cropland,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
10393,Water,Cropland,Shrubland,Water,Non_Wetland,Water,Wetland,Water
10394,Water,Cropland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
10395,Water,Cropland,Shrubland,Water,Non_Wetland,Water,Water,Water
10396,Water,Cropland,Shrubland,Water,Non_Wetland,Water,Water,Forest
10397,Water,Cropland,Shrubland,Water,Non_Wetland,Forest,Wetland,Grassland
10398,Water,Cropland,Shrubland,Water,Non_Wetland,Forest,Wetland,Forest
10399,Water,Cropland,Shrubland,Water,Non_Wetland,Forest,Water,Wetland
10400,Water,Cropland,Shrubland,Water,Non_Wetland,Forest,Water,Water
10401,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
10402,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
10403,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
10404,Water,Cropland,Grassland,Non_Water,Non_Wetland,Water,NULL,Water
10405,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
10406,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
10407,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
10408,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
10409,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
10410,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
10411,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
10412,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
10413,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
10414,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
10415,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
10416,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
10417,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
10418,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
10419,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Bareland
10420,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Water
10421,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
10422,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
10423,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
10424,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
10425,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
10426,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
10427,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
10428,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Water
10429,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Forest
10430,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
10431,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Water
10432,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
10433,Water,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
10434,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
10435,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
