Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MZS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MZS_M_R
18567,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
18568,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
18569,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
18570,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
18571,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
18572,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
18573,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
18574,Water,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
18575,Water,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
18576,Water,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Cropland
18577,Water,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Built-up
18578,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
18579,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
18580,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
18581,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
18582,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
18583,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
18584,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
18585,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
18586,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
18587,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
18588,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
18589,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
18590,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
18591,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
18592,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
18593,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
18594,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,NULL
18595,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
18596,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
18597,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
18598,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
18599,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
18600,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
18601,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
18602,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
18603,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
18604,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
18605,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
18606,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
18607,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
18608,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Water,Grassland
18609,Water,NULL,Built-up,NULL,Non_Wetland,Water,NULL,Bareland
18610,Water,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
18611,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
18612,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
18613,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
18614,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
18615,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,Shrubland,Bareland
18616,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Cropland
18617,Water,NULL,Built-up,Non_Water,Non_Wetland,Shrubland,NULL,NULL
18618,Water,NULL,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Bareland
18619,Water,NULL,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
18620,Water,NULL,Built-up,Non_Water,Non_Wetland,Water,NULL,Cropland
18621,Water,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
18622,Water,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Bareland
18623,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
18624,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
18625,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
18626,Water,NULL,Built-up,Water,Non_Wetland,NULL,Water,Grassland
18627,Water,NULL,Built-up,Water,Non_Wetland,NULL,Water,Bareland
18628,Water,NULL,Built-up,Water,Non_Wetland,Shrubland,NULL,Grassland
18629,Water,NULL,Built-up,Water,Non_Wetland,Grassland,NULL,Grassland
18630,Water,NULL,Built-up,Water,Non_Wetland,Cropland,NULL,Grassland
18631,Water,NULL,Built-up,Water,Non_Wetland,Bareland,NULL,Bareland
18632,Water,NULL,Built-up,Water,Non_Wetland,Built-up,Built-up,Grassland
18633,Water,NULL,Built-up,Water,Non_Wetland,Built-up,Built-up,Water
18634,Water,NULL,Built-up,Water,Non_Wetland,Water,NULL,Grassland
18635,Water,NULL,Built-up,Water,Non_Wetland,Water,Bareland,Grassland
18636,Water,NULL,Built-up,Water,Non_Wetland,Water,Water,Water
18637,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
18638,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
18639,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
18640,Water,NULL,Water,NULL,Water,NULL,NULL,Water
18641,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
18642,Water,NULL,Water,NULL,Water,NULL,Shrubland,Grassland
18643,Water,NULL,Water,NULL,Water,NULL,Water,Grassland
18644,Water,NULL,Water,NULL,Water,Shrubland,Grassland,Grassland
18645,Water,NULL,Water,NULL,Water,Grassland,NULL,Grassland
18646,Water,NULL,Water,NULL,Water,Built-up,Built-up,Water
18647,Water,NULL,Water,NULL,Water,Water,NULL,Bareland
18648,Water,NULL,Water,NULL,Water,Water,Water,Grassland
18649,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
18650,Water,NULL,Water,Non_Water,Water,NULL,Grassland,Grassland
18651,Water,NULL,Water,Non_Water,Water,NULL,Grassland,Cropland
18652,Water,NULL,Water,Non_Water,Water,NULL,Water,Grassland
18653,Water,NULL,Water,Non_Water,Water,NULL,Water,Cropland
18654,Water,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
18655,Water,NULL,Water,Non_Water,Water,Water,NULL,Grassland
18656,Water,NULL,Water,Non_Water,Water,Water,Water,Wetland
18657,Water,NULL,Water,Non_Water,Water,Water,Water,Water
18658,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
18659,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
18660,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
18661,Water,NULL,Water,Water,Water,NULL,NULL,Water
18662,Water,NULL,Water,Water,Water,NULL,NULL,Forest
18663,Water,NULL,Water,Water,Water,NULL,Shrubland,Grassland
18664,Water,NULL,Water,Water,Water,NULL,Shrubland,Bareland
18665,Water,NULL,Water,Water,Water,NULL,Shrubland,Water
18666,Water,NULL,Water,Water,Water,NULL,Water,Grassland
18667,Water,NULL,Water,Water,Water,NULL,Water,Cropland
18668,Water,NULL,Water,Water,Water,NULL,Water,Bareland
18669,Water,NULL,Water,Water,Water,NULL,Water,Water
18670,Water,NULL,Water,Water,Water,NULL,Forest,Water
18671,Water,NULL,Water,Water,Water,Shrubland,Water,Water
18672,Water,NULL,Water,Water,Water,Shrubland,Water,Forest
18673,Water,NULL,Water,Water,Water,Shrubland,Forest,Grassland
18674,Water,NULL,Water,Water,Water,Grassland,NULL,Water
18675,Water,NULL,Water,Water,Water,Grassland,Water,Grassland
18676,Water,NULL,Water,Water,Water,Grassland,Water,Water
18677,Water,NULL,Water,Water,Water,Cropland,NULL,Water
18678,Water,NULL,Water,Water,Water,Bareland,Water,Water
18679,Water,NULL,Water,Water,Water,Water,NULL,Grassland
18680,Water,NULL,Water,Water,Water,Water,NULL,Water
18681,Water,NULL,Water,Water,Water,Water,Shrubland,Water
18682,Water,NULL,Water,Water,Water,Water,Water,Grassland
18683,Water,NULL,Water,Water,Water,Water,Water,Wetland
18684,Water,NULL,Water,Water,Water,Water,Water,Bareland
18685,Water,NULL,Water,Water,Water,Water,Water,Water
18686,Water,NULL,Water,Water,Water,Water,Water,Forest
18687,Water,NULL,Water,Water,Water,Water,Forest,Wetland
18688,Water,NULL,Water,Water,Water,Forest,Water,Grassland
18689,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
18690,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
18691,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
18692,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
18693,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
18694,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
18695,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
18696,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
18697,Water,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
18698,Water,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
18699,Water,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
18700,Water,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
18701,Water,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
18702,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
18703,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
18704,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
18705,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
18706,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
18707,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
18708,Water,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
18709,Water,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Cropland
18710,Water,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
18711,Water,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
18712,Water,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
18713,Water,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
18714,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water,NULL
18715,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
18716,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water,Cropland
18717,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water,Bareland
18718,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
18719,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
18720,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
18721,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
18722,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Water
18723,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
18724,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
18725,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
18726,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
18727,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Bareland
18728,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
18729,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
18730,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
18731,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
18732,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
18733,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
18734,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
18735,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
18736,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
18737,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Bareland
18738,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
18739,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
18740,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
18741,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
18742,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
18743,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
18744,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
18745,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
18746,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
18747,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
18748,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
18749,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
18750,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
18751,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
18752,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Water
18753,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
18754,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
18755,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
18756,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
18757,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
18758,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
18759,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
18760,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
18761,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
18762,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
18763,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
18764,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
18765,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
18766,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
18767,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
18768,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
18769,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
18770,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
18771,Water,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
18772,Water,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
18773,Water,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
18774,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
18775,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
18776,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
18777,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
18778,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
18779,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
18780,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Built-up,Grassland
18781,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
18782,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
18783,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
18784,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
18785,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
18786,Water,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
18787,Water,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
18788,Water,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
18789,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
18790,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
18791,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
18792,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
18793,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
18794,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
18795,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
18796,Water,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
18797,Water,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
18798,Water,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
18799,Water,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
18800,Water,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
18801,Water,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
18802,Water,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Cropland
18803,Water,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
18804,Water,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
18805,Water,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
18806,Water,NULL,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
18807,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,NULL
18808,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
18809,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,Cropland
18810,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,Wetland
18811,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,Water
18812,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
18813,Water,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
18814,Water,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
18815,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
18816,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
18817,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
18818,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Cropland
18819,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Bareland
18820,Water,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
18821,Water,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
18822,Water,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
18823,Water,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
18824,Water,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
18825,Water,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Cropland
18826,Water,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
18827,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
18828,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
18829,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
18830,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
18831,Water,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
18832,Water,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
18833,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
18834,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
18835,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
18836,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
18837,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
18838,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
18839,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
18840,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
18841,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Bareland
18842,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Water
18843,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
18844,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,NULL
18845,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
18846,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Cropland
18847,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
18848,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,NULL
18849,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
18850,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Cropland
18851,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Water
18852,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,NULL
18853,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
18854,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
18855,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
18856,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
18857,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
18858,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
18859,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
18860,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
18861,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
18862,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
18863,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
18864,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
18865,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
18866,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
18867,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
18868,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
18869,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
18870,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
18871,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,NULL
18872,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
18873,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
18874,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
18875,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Cropland
18876,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Wetland
18877,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
18878,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
18879,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
18880,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
18881,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
18882,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
18883,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
18884,Water,NULL,Forest,Non_Water,Non_Wetland,Cropland,NULL,Grassland
18885,Water,NULL,Forest,Non_Water,Non_Wetland,Cropland,NULL,Cropland
18886,Water,NULL,Forest,Non_Water,Non_Wetland,Cropland,Water,Grassland
18887,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
18888,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,NULL,Grassland
18889,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
18890,Water,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
18891,Water,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Cropland
18892,Water,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Water
18893,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,NULL
18894,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Water
18895,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Cropland
18896,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Water,NULL
18897,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
18898,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,NULL
18899,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
18900,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
18901,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,NULL
18902,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
18903,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
18904,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Grassland
18905,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
18906,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
18907,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
18908,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
18909,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
18910,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
18911,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
18912,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
18913,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
18914,Water,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,NULL
18915,Water,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
