Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LVK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LVK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LVK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LVK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LVK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LVK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LVK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LVK_M_R
9222,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
9223,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
9224,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9225,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9226,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
9227,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
9228,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
9229,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
9230,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
9231,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Water
9232,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
9233,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
9234,Water,NULL,Forest,Non_Water,Non_Wetland,Built-up,NULL,Forest
9235,Water,NULL,Forest,Non_Water,Non_Wetland,Built-up,Forest,Forest
9236,Water,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
9237,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
9238,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
9239,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
9240,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Grassland
9241,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
9242,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
9243,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
9244,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
9245,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
9246,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
9247,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
9248,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
9249,Water,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
9250,Water,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
9251,Water,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Forest
9252,Water,NULL,Forest,Water,Non_Wetland,NULL,Water,Grassland
9253,Water,NULL,Forest,Water,Non_Wetland,NULL,Water,Water
9254,Water,NULL,Forest,Water,Non_Wetland,NULL,Water,Forest
9255,Water,NULL,Forest,Water,Non_Wetland,NULL,Forest,Forest
9256,Water,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
9257,Water,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Forest
9258,Water,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
9259,Water,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
9260,Water,NULL,Forest,Water,Non_Wetland,Grassland,Water,Grassland
9261,Water,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Grassland
9262,Water,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Wetland
9263,Water,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Forest
9264,Water,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
9265,Water,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
9266,Water,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
9267,Water,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
9268,Water,NULL,Forest,Water,Non_Wetland,Built-up,NULL,Forest
9269,Water,NULL,Forest,Water,Non_Wetland,Built-up,Water,Forest
9270,Water,NULL,Forest,Water,Non_Wetland,Water,NULL,Water
9271,Water,NULL,Forest,Water,Non_Wetland,Water,NULL,Forest
9272,Water,NULL,Forest,Water,Non_Wetland,Water,Grassland,Water
9273,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Water
9274,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
9275,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
9276,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
9277,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9278,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
9279,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
9280,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9281,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9282,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
9283,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
9284,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
9285,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
9286,Water,Cropland,NULL,Water,Non_Wetland,Forest,NULL,Water
9287,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
9288,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
9289,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
9290,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
9291,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9292,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9293,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
9294,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
9295,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
9296,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
9297,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
9298,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
9299,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
9300,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
9301,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
9302,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
9303,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
9304,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
9305,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9306,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9307,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
9308,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
9309,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
9310,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9311,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
9312,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
9313,Water,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
9314,Water,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
9315,Water,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9316,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
9317,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9318,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
9319,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
9320,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
9321,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
9322,Water,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
9323,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
9324,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
9325,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
9326,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
9327,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
9328,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
9329,Water,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Grassland
9330,Water,Cropland,Wetland,NULL,Wetland,NULL,Bareland,Wetland
9331,Water,Cropland,Wetland,NULL,Wetland,NULL,Bareland,Bareland
9332,Water,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
9333,Water,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
9334,Water,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Wetland
9335,Water,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
9336,Water,Cropland,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
9337,Water,Cropland,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
9338,Water,Cropland,Wetland,NULL,Wetland,Wetland,Water,Wetland
9339,Water,Cropland,Wetland,NULL,Wetland,Bareland,NULL,Grassland
9340,Water,Cropland,Wetland,NULL,Wetland,Bareland,NULL,Wetland
9341,Water,Cropland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
9342,Water,Cropland,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
9343,Water,Cropland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
9344,Water,Cropland,Wetland,NULL,Wetland,Bareland,Bareland,Water
9345,Water,Cropland,Wetland,NULL,Wetland,Forest,Wetland,Wetland
9346,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
9347,Water,Cropland,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
9348,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
9349,Water,Cropland,Wetland,Water,Wetland,Bareland,Bareland,Wetland
9350,Water,Cropland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
9351,Water,Cropland,Wetland,Water,Wetland,Bareland,Bareland,Water
9352,Water,Cropland,Wetland,Water,Wetland,Forest,Wetland,Wetland
9353,Water,Cropland,Wetland,Water,Wetland,Forest,Wetland,Water
9354,Water,Cropland,Wetland,Water,Wetland,Forest,Forest,Wetland
9355,Water,Cropland,Wetland,Water,Wetland,Forest,Forest,Water
9356,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
9357,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
9358,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9359,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9360,Water,Cropland,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9361,Water,Cropland,Bareland,Water,Non_Wetland,Grassland,Grassland,Cropland
9362,Water,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
9363,Water,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
9364,Water,Cropland,Water,NULL,Water,NULL,NULL,Forest
9365,Water,Cropland,Water,NULL,Water,NULL,Water,Water
9366,Water,Cropland,Water,NULL,Water,Water,NULL,Water
9367,Water,Cropland,Water,Water,Water,NULL,NULL,Wetland
9368,Water,Cropland,Water,Water,Water,Water,NULL,Wetland
9369,Water,Cropland,Water,Water,Water,Water,Water,Wetland
9370,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
9371,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
9372,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
9373,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
9374,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
9375,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
9376,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
9377,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
9378,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
9379,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
9380,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9381,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
9382,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
9383,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
9384,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
9385,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
9386,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
9387,Water,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
9388,Water,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
9389,Water,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
9390,Water,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
9391,Water,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
9392,Water,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
9393,Water,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9394,Water,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
9395,Water,Cropland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
9396,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
9397,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
9398,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
9399,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
9400,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
9401,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
9402,Water,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
9403,Water,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
9404,Water,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9405,Water,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
9406,Water,Wetland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
9407,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
9408,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
9409,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
9410,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
9411,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
9412,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
9413,Water,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
9414,Water,Wetland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
9415,Water,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
9416,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
9417,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
9418,Water,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
9419,Water,Wetland,NULL,Water,Non_Wetland,Water,Water,Wetland
9420,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
9421,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
9422,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
9423,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
9424,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
9425,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9426,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
9427,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
9428,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
9429,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
9430,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9431,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
9432,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9433,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
9434,Water,Wetland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
9435,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
9436,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
9437,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
9438,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
9439,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
9440,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Water,Forest
9441,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
9442,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
9443,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
9444,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9445,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
9446,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9447,Water,Wetland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
9448,Water,Wetland,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
9449,Water,Wetland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
9450,Water,Wetland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
9451,Water,Wetland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
9452,Water,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
9453,Water,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
9454,Water,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
9455,Water,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
9456,Water,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9457,Water,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
9458,Water,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9459,Water,Wetland,Cropland,Water,Non_Wetland,Bareland,Bareland,Wetland
9460,Water,Wetland,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
9461,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
9462,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
9463,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Built-up
9464,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
9465,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
9466,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
9467,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
9468,Water,Wetland,Wetland,NULL,Wetland,NULL,Bareland,Grassland
9469,Water,Wetland,Wetland,NULL,Wetland,NULL,Bareland,Wetland
9470,Water,Wetland,Wetland,NULL,Wetland,NULL,Bareland,Bareland
9471,Water,Wetland,Wetland,NULL,Wetland,NULL,Bareland,Water
9472,Water,Wetland,Wetland,NULL,Wetland,NULL,Bareland,Forest
9473,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Grassland
9474,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Wetland
9475,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Water
9476,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
9477,Water,Wetland,Wetland,NULL,Wetland,NULL,Forest,Grassland
9478,Water,Wetland,Wetland,NULL,Wetland,NULL,Forest,Wetland
9479,Water,Wetland,Wetland,NULL,Wetland,NULL,Forest,Water
9480,Water,Wetland,Wetland,NULL,Wetland,NULL,Forest,Forest
9481,Water,Wetland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
9482,Water,Wetland,Wetland,NULL,Wetland,Grassland,NULL,Forest
9483,Water,Wetland,Wetland,NULL,Wetland,Grassland,Forest,Grassland
9484,Water,Wetland,Wetland,NULL,Wetland,Wetland,NULL,NULL
9485,Water,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
9486,Water,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Wetland
9487,Water,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Forest
9488,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
9489,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
9490,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
9491,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
9492,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
9493,Water,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
9494,Water,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
9495,Water,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Forest
9496,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
9497,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
9498,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
9499,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
9500,Water,Wetland,Wetland,NULL,Wetland,Wetland,Forest,NULL
9501,Water,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
9502,Water,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Wetland
9503,Water,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
9504,Water,Wetland,Wetland,NULL,Wetland,Bareland,NULL,Grassland
9505,Water,Wetland,Wetland,NULL,Wetland,Bareland,NULL,Wetland
9506,Water,Wetland,Wetland,NULL,Wetland,Bareland,NULL,Water
9507,Water,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
9508,Water,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
9509,Water,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
9510,Water,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
9511,Water,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Water
9512,Water,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
9513,Water,Wetland,Wetland,NULL,Wetland,Bareland,Water,Wetland
9514,Water,Wetland,Wetland,NULL,Wetland,Bareland,Water,Water
9515,Water,Wetland,Wetland,NULL,Wetland,Water,NULL,Grassland
9516,Water,Wetland,Wetland,NULL,Wetland,Water,NULL,Wetland
9517,Water,Wetland,Wetland,NULL,Wetland,Water,NULL,Water
9518,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
9519,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
9520,Water,Wetland,Wetland,NULL,Wetland,Water,Bareland,Wetland
9521,Water,Wetland,Wetland,NULL,Wetland,Water,Bareland,Water
9522,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
9523,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Water
9524,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
9525,Water,Wetland,Wetland,NULL,Wetland,Water,Forest,Wetland
9526,Water,Wetland,Wetland,NULL,Wetland,Water,Forest,Water
9527,Water,Wetland,Wetland,NULL,Wetland,Forest,NULL,NULL
9528,Water,Wetland,Wetland,NULL,Wetland,Forest,NULL,Grassland
9529,Water,Wetland,Wetland,NULL,Wetland,Forest,NULL,Wetland
9530,Water,Wetland,Wetland,NULL,Wetland,Forest,NULL,Forest
9531,Water,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Wetland
9532,Water,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Water
9533,Water,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
9534,Water,Wetland,Wetland,NULL,Wetland,Forest,Bareland,Wetland
9535,Water,Wetland,Wetland,NULL,Wetland,Forest,Bareland,Forest
9536,Water,Wetland,Wetland,NULL,Wetland,Forest,Water,Wetland
9537,Water,Wetland,Wetland,NULL,Wetland,Forest,Water,Water
9538,Water,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
9539,Water,Wetland,Wetland,NULL,Wetland,Forest,Forest,NULL
9540,Water,Wetland,Wetland,NULL,Wetland,Forest,Forest,Grassland
9541,Water,Wetland,Wetland,NULL,Wetland,Forest,Forest,Wetland
9542,Water,Wetland,Wetland,NULL,Wetland,Forest,Forest,Water
9543,Water,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
9544,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
9545,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
9546,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
9547,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
9548,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Bareland,Grassland
9549,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Bareland,Wetland
9550,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
9551,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
9552,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
9553,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
9554,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
9555,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
9556,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
9557,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Bareland,Wetland
9558,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
9559,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
9560,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
9561,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
9562,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
9563,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,NULL,Wetland
9564,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
