Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_25LBL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25LBL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25LBL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_25LBL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_25LBL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25LBL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_25LBL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_25LBL_M_R
14079,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
14080,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
14081,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
14082,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
14083,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
14084,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
14085,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Bareland
14086,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
14087,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
14088,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
14089,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Cropland
14090,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
14091,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
14092,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
14093,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
14094,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
14095,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Water,Bareland
14096,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Bareland
14097,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
14098,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
14099,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
14100,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
14101,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,Bareland,Grassland
14102,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,Bareland,Bareland
14103,Bareland,Cropland,Built-up,Water,Non_Wetland,Cropland,NULL,Wetland
14104,Bareland,Cropland,Built-up,Water,Non_Wetland,Cropland,Bareland,Grassland
14105,Bareland,Cropland,Built-up,Water,Non_Wetland,Cropland,Bareland,Wetland
14106,Bareland,Cropland,Built-up,Water,Non_Wetland,Built-up,Built-up,Bareland
14107,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Bareland
14108,Bareland,Cropland,Water,NULL,Water,Cropland,NULL,Grassland
14109,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
14110,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
14111,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
14112,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
14113,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
14114,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
14115,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
14116,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
14117,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
14118,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
14119,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Cropland
14120,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
14121,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Bareland
14122,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
14123,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
14124,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
14125,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14126,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
14127,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
14128,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
14129,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
14130,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
14131,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
14132,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
14133,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
14134,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
14135,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
14136,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
14137,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
14138,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Wetland
14139,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Built-up
14140,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
14141,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
14142,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
14143,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
14144,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
14145,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Bareland,Grassland
14146,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Built-up,Grassland
14147,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
14148,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
14149,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
14150,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
14151,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
14152,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
14153,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
14154,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
14155,Bareland,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
14156,Bareland,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
14157,Bareland,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
14158,Bareland,Cropland,Forest,NULL,Non_Wetland,Built-up,Shrubland,Cropland
14159,Bareland,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
14160,Bareland,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Bareland
14161,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
14162,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
14163,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
14164,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
14165,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
14166,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
14167,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
14168,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
14169,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
14170,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Cropland,NULL,Grassland
14171,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Cropland,NULL,Cropland
14172,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Cropland,NULL,Wetland
14173,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Cropland,NULL,Forest
14174,Bareland,Cropland,Forest,Water,Non_Wetland,Cropland,NULL,Grassland
14175,Bareland,Cropland,Forest,Water,Non_Wetland,Cropland,NULL,Wetland
14176,Bareland,Cropland,Forest,Water,Non_Wetland,Cropland,Bareland,Wetland
14177,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
14178,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
14179,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
14180,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
14181,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
14182,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
14183,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
14184,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
14185,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
14186,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
14187,Bareland,Wetland,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
14188,Bareland,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
14189,Bareland,Wetland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Wetland
14190,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
14191,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
14192,Bareland,Wetland,Wetland,NULL,Wetland,NULL,Bareland,Grassland
14193,Bareland,Wetland,Wetland,NULL,Wetland,NULL,Bareland,Wetland
14194,Bareland,Wetland,Wetland,NULL,Wetland,NULL,Water,Grassland
14195,Bareland,Wetland,Wetland,NULL,Wetland,NULL,Water,Wetland
14196,Bareland,Wetland,Wetland,NULL,Wetland,Cropland,NULL,Grassland
14197,Bareland,Wetland,Wetland,NULL,Wetland,Cropland,NULL,Wetland
14198,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
14199,Bareland,Wetland,Wetland,NULL,Wetland,Bareland,NULL,Wetland
14200,Bareland,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
14201,Bareland,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
14202,Bareland,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
14203,Bareland,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Water
14204,Bareland,Wetland,Wetland,NULL,Wetland,Bareland,Water,Wetland
14205,Bareland,Wetland,Wetland,NULL,Wetland,Water,NULL,Wetland
14206,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
14207,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
14208,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Built-up
14209,Bareland,Wetland,Wetland,Non_Water,Wetland,Cropland,NULL,Grassland
14210,Bareland,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
14211,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Wetland
14212,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
14213,Bareland,Wetland,Wetland,Water,Wetland,Cropland,NULL,Grassland
14214,Bareland,Wetland,Wetland,Water,Wetland,Cropland,NULL,Wetland
14215,Bareland,Wetland,Wetland,Water,Wetland,Water,NULL,Wetland
14216,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
14217,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
14218,Bareland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
14219,Bareland,Wetland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
14220,Bareland,Wetland,Built-up,NULL,Non_Wetland,NULL,Bareland,Wetland
14221,Bareland,Wetland,Built-up,NULL,Non_Wetland,NULL,Water,Wetland
14222,Bareland,Wetland,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
14223,Bareland,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Wetland
14224,Bareland,Wetland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
14225,Bareland,Wetland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Wetland
14226,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Grassland
14227,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Bareland
14228,Bareland,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
14229,Bareland,Wetland,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
14230,Bareland,Wetland,Water,Water,Water,Cropland,Water,Grassland
14231,Bareland,Wetland,Water,Water,Water,Water,Water,Water
14232,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
14233,Bareland,Wetland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
14234,Bareland,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
14235,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
14236,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
14237,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
14238,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
14239,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
14240,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,Built-up,Built-up
14241,Bareland,Bareland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
14242,Bareland,Bareland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
14243,Bareland,Bareland,NULL,NULL,Non_Wetland,Cropland,Bareland,Forest
14244,Bareland,Bareland,NULL,NULL,Non_Wetland,Cropland,Built-up,Wetland
14245,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
14246,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
14247,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
14248,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
14249,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
14250,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
14251,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
14252,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
14253,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
14254,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
14255,Bareland,Bareland,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
14256,Bareland,Bareland,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
14257,Bareland,Bareland,NULL,NULL,Non_Wetland,Built-up,Bareland,Bareland
14258,Bareland,Bareland,NULL,NULL,Non_Wetland,Built-up,Bareland,Built-up
14259,Bareland,Bareland,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
14260,Bareland,Bareland,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
14261,Bareland,Bareland,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
14262,Bareland,Bareland,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
14263,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
14264,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Water,Bareland
14265,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
14266,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
14267,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
14268,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
14269,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
14270,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
14271,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
14272,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
14273,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
14274,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
14275,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Grassland
14276,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
14277,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
14278,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
14279,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
14280,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
14281,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
14282,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
14283,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
14284,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
14285,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
14286,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
14287,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
14288,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
14289,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
14290,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
14291,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
14292,Bareland,Bareland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
14293,Bareland,Bareland,Grassland,NULL,Non_Wetland,Cropland,Built-up,Grassland
14294,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
14295,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
14296,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
14297,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
14298,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
14299,Bareland,Bareland,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
14300,Bareland,Bareland,Grassland,NULL,Non_Wetland,Built-up,Bareland,Bareland
14301,Bareland,Bareland,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
14302,Bareland,Bareland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
14303,Bareland,Bareland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Cropland
14304,Bareland,Bareland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
14305,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
14306,Bareland,Bareland,Grassland,NULL,Non_Wetland,Forest,Built-up,Grassland
14307,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
14308,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
14309,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
14310,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
14311,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
14312,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
14313,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
14314,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
14315,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
14316,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
14317,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
14318,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
14319,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
14320,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
14321,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
14322,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
14323,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
14324,Bareland,Bareland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14325,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
14326,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
14327,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14328,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
14329,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
14330,Bareland,Bareland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
14331,Bareland,Bareland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
14332,Bareland,Bareland,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
14333,Bareland,Bareland,Cropland,NULL,Non_Wetland,Cropland,Built-up,Wetland
14334,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
14335,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
14336,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
14337,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
14338,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
14339,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Wetland
14340,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
14341,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
14342,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
14343,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
14344,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
14345,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
14346,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
14347,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
14348,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
14349,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
14350,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
14351,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Bareland
14352,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
14353,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
14354,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
14355,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
14356,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
14357,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Water,Bareland
14358,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
14359,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
14360,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
14361,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
14362,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
14363,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
14364,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
14365,Bareland,Bareland,Wetland,NULL,NULL,Bareland,Bareland,Bareland
14366,Bareland,Bareland,Wetland,NULL,NULL,Bareland,Bareland,Water
14367,Bareland,Bareland,Wetland,NULL,NULL,Bareland,Built-up,Bareland
14368,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Built-up
14369,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
14370,Bareland,Bareland,Wetland,NULL,Wetland,Cropland,Built-up,Grassland
14371,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,NULL,Bareland
14372,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
14373,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
14374,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
14375,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Water
14376,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Built-up,Grassland
14377,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Built-up,Bareland
14378,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Water,Water
14379,Bareland,Bareland,Wetland,Non_Water,NULL,Bareland,Bareland,Grassland
14380,Bareland,Bareland,Wetland,Non_Water,NULL,Bareland,Bareland,Bareland
14381,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,Bareland,Grassland
14382,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,Bareland,Water
14383,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
14384,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
14385,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
14386,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Built-up,Bareland
14387,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
14388,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
14389,Bareland,Bareland,Wetland,Water,NULL,Bareland,Bareland,Grassland
14390,Bareland,Bareland,Wetland,Water,NULL,Bareland,Bareland,Bareland
14391,Bareland,Bareland,Wetland,Water,NULL,Bareland,Bareland,Water
14392,Bareland,Bareland,Wetland,Water,NULL,Bareland,Built-up,Bareland
14393,Bareland,Bareland,Wetland,Water,Wetland,NULL,Bareland,Bareland
14394,Bareland,Bareland,Wetland,Water,Wetland,NULL,Bareland,Water
