Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MZU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MZU_M_R
12421,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
12422,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water,Water,Bareland
12423,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
12424,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,Water,Built-up
12425,Bareland,Bareland,Built-up,Water,Non_Wetland,Shrubland,Built-up,Built-up
12426,Bareland,Bareland,Built-up,Water,Non_Wetland,Grassland,NULL,Bareland
12427,Bareland,Bareland,Built-up,Water,Non_Wetland,Grassland,NULL,Built-up
12428,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
12429,Bareland,Bareland,Built-up,Water,Non_Wetland,Built-up,Built-up,Bareland
12430,Bareland,Bareland,Built-up,Water,Non_Wetland,Built-up,Built-up,Built-up
12431,Bareland,Bareland,Built-up,Water,Non_Wetland,Built-up,Water,Bareland
12432,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Water,Bareland
12433,Bareland,Bareland,Water,NULL,Water,NULL,Water,Water
12434,Bareland,Bareland,Water,Water,Water,NULL,Water,Water
12435,Bareland,Bareland,Water,Water,Water,Shrubland,Water,Water
12436,Bareland,Bareland,Water,Water,Water,Water,Water,Water
12437,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
12438,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
12439,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
12440,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,Water,Water
12441,Bareland,Bareland,Forest,Water,Non_Wetland,Shrubland,NULL,Water
12442,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
12443,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
12444,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
12445,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
12446,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
12447,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Cropland
12448,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Bareland
12449,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Water,NULL
12450,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Cropland
12451,Bareland,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
12452,Bareland,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Bareland
12453,Bareland,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Built-up
12454,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
12455,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
12456,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
12457,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
12458,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
12459,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
12460,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
12461,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
12462,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
12463,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
12464,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,NULL
12465,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
12466,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
12467,Bareland,Built-up,NULL,Water,Non_Wetland,Bareland,Water,Bareland
12468,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
12469,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
12470,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
12471,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
12472,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
12473,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
12474,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
12475,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
12476,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
12477,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
12478,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
12479,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
12480,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
12481,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
12482,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
12483,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
12484,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
12485,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
12486,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
12487,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
12488,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
12489,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
12490,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
12491,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
12492,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
12493,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
12494,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
12495,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
12496,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
12497,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
12498,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
12499,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
12500,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
12501,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
12502,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
12503,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
12504,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
12505,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
12506,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
12507,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
12508,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
12509,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
12510,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,NULL
12511,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Bareland
12512,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
12513,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
12514,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
12515,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
12516,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
12517,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
12518,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
12519,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
12520,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
12521,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
12522,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
12523,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
12524,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
12525,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
12526,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,NULL
12527,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
12528,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
12529,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Built-up
12530,Bareland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
12531,Bareland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
12532,Bareland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
12533,Bareland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12534,Bareland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
12535,Bareland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
12536,Bareland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
12537,Bareland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Water,Bareland
12538,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
12539,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
12540,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
12541,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12542,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
12543,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
12544,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
12545,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
12546,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
12547,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
12548,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
12549,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
12550,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
12551,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
12552,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
12553,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
12554,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
12555,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
12556,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
12557,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
12558,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
12559,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
12560,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12561,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
12562,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
12563,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
12564,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
12565,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
12566,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
12567,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
12568,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
12569,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
12570,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
12571,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
12572,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
12573,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
12574,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
12575,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
12576,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Cropland
12577,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
12578,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Water
12579,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
12580,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
12581,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
12582,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
12583,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
12584,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Bareland
12585,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
12586,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
12587,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
12588,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
12589,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
12590,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
12591,Bareland,Built-up,Cropland,NULL,Non_Wetland,Water,Water,Bareland
12592,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
12593,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,NULL,NULL
12594,Bareland,Built-up,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
12595,Bareland,Built-up,Cropland,Water,Non_Wetland,Built-up,Built-up,Grassland
12596,Bareland,Built-up,Wetland,NULL,NULL,Bareland,Built-up,Grassland
12597,Bareland,Built-up,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
12598,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Water,Bareland
12599,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,NULL
12600,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
12601,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
12602,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
12603,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up,NULL,Bareland
12604,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
12605,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
12606,Bareland,Built-up,Bareland,NULL,Non_Wetland,Water,Water,Bareland
12607,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
12608,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
12609,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
12610,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
12611,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
12612,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
12613,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
12614,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
12615,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,NULL
12616,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
12617,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
12618,Bareland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Bareland
12619,Bareland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
12620,Bareland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Bareland
12621,Bareland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Water,NULL
12622,Bareland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Water,Bareland
12623,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
12624,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
12625,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
12626,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
12627,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
12628,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
12629,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
12630,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
12631,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
12632,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
12633,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
12634,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
12635,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
12636,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Bareland
12637,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
12638,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
12639,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
12640,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
12641,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
12642,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Water
12643,Bareland,Built-up,Built-up,NULL,Non_Wetland,Water,NULL,Bareland
12644,Bareland,Built-up,Built-up,NULL,Non_Wetland,Water,Water,Bareland
12645,Bareland,Built-up,Built-up,NULL,Non_Wetland,Water,Water,Built-up
12646,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Water,NULL
12647,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
12648,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Water,Built-up
12649,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
12650,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
12651,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Water,Water,Bareland
12652,Bareland,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Built-up
12653,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
12654,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
12655,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
12656,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
12657,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Bareland
12658,Bareland,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
12659,Bareland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12660,Bareland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
12661,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
12662,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
12663,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
12664,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
12665,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
12666,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Bareland
12667,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
12668,Bareland,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
12669,Bareland,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
12670,Bareland,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Bareland
12671,Bareland,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
12672,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
12673,Bareland,Water,NULL,NULL,Non_Wetland,Water,Water,Water
12674,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
12675,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
12676,Bareland,Water,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
12677,Bareland,Water,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
12678,Bareland,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
12679,Bareland,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
12680,Bareland,Water,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
12681,Bareland,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
12682,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
12683,Bareland,Water,NULL,Water,Non_Wetland,Shrubland,NULL,NULL
12684,Bareland,Water,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
12685,Bareland,Water,NULL,Water,Non_Wetland,Shrubland,NULL,Water
12686,Bareland,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
12687,Bareland,Water,NULL,Water,Non_Wetland,Water,Water,Water
12688,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
12689,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
12690,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
12691,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
12692,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
12693,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland,Water
12694,Bareland,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
12695,Bareland,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
12696,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
12697,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
12698,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
12699,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
12700,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
12701,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
12702,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
12703,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
12704,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
12705,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
12706,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
12707,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
12708,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
12709,Bareland,Water,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
12710,Bareland,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Bareland
12711,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
12712,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
12713,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
12714,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
12715,Bareland,Water,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
12716,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
12717,Bareland,Water,Grassland,Water,Non_Wetland,Shrubland,NULL,NULL
12718,Bareland,Water,Grassland,Water,Non_Wetland,Shrubland,Water,Water
12719,Bareland,Water,Grassland,Water,Non_Wetland,Forest,NULL,Grassland
12720,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
12721,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
12722,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
12723,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
12724,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
12725,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
12726,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
12727,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Water
12728,Bareland,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
12729,Bareland,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
12730,Bareland,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
12731,Bareland,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
12732,Bareland,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Wetland
12733,Bareland,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Bareland
12734,Bareland,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
12735,Bareland,Water,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
12736,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
12737,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
12738,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
