Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MWV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MWV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MWV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MWV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MWV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MWV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MWV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MWV_M_R
354,Water,Water,Built-up,NULL,Non_Wetland,Water,Wetland,NULL
355,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,NULL
356,Water,Water,Water,NULL,Water,NULL,Wetland,NULL
357,Water,Water,Water,NULL,Water,NULL,Water,NULL
358,Water,Water,Water,NULL,Water,Grassland,Wetland,NULL
359,Water,Water,Water,NULL,Water,Grassland,Water,NULL
360,Water,Water,Water,NULL,Water,Grassland,Forest,NULL
361,Water,Water,Water,NULL,Water,Wetland,Wetland,NULL
362,Water,Water,Water,NULL,Water,Wetland,Water,NULL
363,Water,Water,Water,NULL,Water,Wetland,Forest,NULL
364,Water,Water,Water,NULL,Water,Water,Grassland,NULL
365,Water,Water,Water,NULL,Water,Water,Wetland,NULL
366,Water,Water,Water,NULL,Water,Water,Water,NULL
367,Water,Water,Water,NULL,Water,Water,Forest,NULL
368,Water,Water,Water,NULL,Water,Forest,Water,NULL
369,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
370,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,NULL
371,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,NULL
372,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
373,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
374,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,NULL
375,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
376,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,NULL
377,Water,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
378,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,NULL
379,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
380,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,NULL
381,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,NULL
382,Water,Forest,NULL,NULL,Non_Wetland,Water,Forest,NULL
383,Water,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
384,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
385,Water,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
386,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,NULL
387,Water,Forest,Bareland,NULL,Non_Wetland,Water,Forest,NULL
388,Water,Forest,Water,NULL,Water,Wetland,Forest,NULL
389,Water,Forest,Water,NULL,Water,Water,Wetland,NULL
390,Water,Forest,Water,NULL,Water,Water,Water,NULL
391,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
392,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
393,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
394,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
395,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,NULL
396,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
397,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
398,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
399,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,NULL
400,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
401,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
402,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,NULL
403,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
404,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
405,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
406,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
407,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
408,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
409,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
410,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
411,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
412,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
413,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
414,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
415,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
416,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
417,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
418,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
419,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
420,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
421,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
422,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
423,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,NULL
424,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,NULL
425,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,NULL
426,Forest,NULL,Wetland,NULL,Wetland,Water,Water,NULL
427,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,NULL
428,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,NULL
429,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,NULL
430,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,NULL
431,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
432,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
433,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
434,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
435,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
436,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
437,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
438,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,NULL
439,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
440,Forest,NULL,Water,NULL,Water,Wetland,Water,NULL
441,Forest,NULL,Water,NULL,Water,Water,Wetland,NULL
442,Forest,NULL,Water,NULL,Water,Water,Water,NULL
443,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
444,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,NULL
445,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
446,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
447,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
448,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
449,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
450,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
451,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
452,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
453,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
454,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
455,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
456,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Water,NULL
457,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,NULL
458,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
459,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
460,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,NULL
461,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
462,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Grassland,NULL
463,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,NULL
464,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,NULL
465,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Forest,NULL
466,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
467,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Water,NULL
468,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,NULL
469,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
470,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
471,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
472,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
473,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
474,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
475,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,NULL
476,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
477,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Water,NULL
478,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
479,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
480,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Water,NULL
481,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
482,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Forest,NULL
483,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,NULL
484,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,NULL
485,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest,NULL
486,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,NULL
487,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
488,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,NULL
489,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,NULL
490,Forest,Wetland,Wetland,NULL,Wetland,Water,Grassland,NULL
491,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,NULL
492,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,NULL
493,Forest,Wetland,Wetland,NULL,Wetland,Water,Forest,NULL
494,Forest,Wetland,Wetland,NULL,Wetland,Forest,Grassland,NULL
495,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,NULL
496,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,NULL
497,Forest,Wetland,Wetland,NULL,Wetland,Forest,Forest,NULL
498,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
499,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Water,NULL
500,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
501,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
502,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,NULL
503,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Water,NULL
504,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Forest,NULL
505,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest,Wetland,NULL
506,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest,Water,NULL
507,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Grassland,NULL
508,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
509,Forest,Wetland,Water,NULL,Water,NULL,Wetland,NULL
510,Forest,Wetland,Water,NULL,Water,NULL,Water,NULL
511,Forest,Wetland,Water,NULL,Water,Wetland,Grassland,NULL
512,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,NULL
513,Forest,Wetland,Water,NULL,Water,Wetland,Water,NULL
514,Forest,Wetland,Water,NULL,Water,Water,Grassland,NULL
515,Forest,Wetland,Water,NULL,Water,Water,Wetland,NULL
516,Forest,Wetland,Water,NULL,Water,Water,Water,NULL
517,Forest,Wetland,Water,NULL,Water,Water,Forest,NULL
518,Forest,Wetland,Water,NULL,Water,Forest,Wetland,NULL
519,Forest,Wetland,Water,NULL,Water,Forest,Water,NULL
520,Forest,Wetland,Water,NULL,Water,Forest,Forest,NULL
521,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
522,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,NULL
523,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
524,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
525,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
526,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,NULL
527,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
528,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,NULL
529,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,NULL
530,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,NULL
531,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
532,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
533,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,NULL
534,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
535,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
536,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
537,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,NULL
538,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,NULL
539,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,NULL
540,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
541,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
542,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,NULL
543,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
544,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,NULL
545,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,NULL
546,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,NULL
547,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
548,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,NULL
549,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,NULL
550,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
551,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
552,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
553,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
554,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
555,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
556,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
557,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
558,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,NULL
559,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
560,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,NULL
561,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
562,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
563,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,NULL
564,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
565,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
566,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
567,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,NULL
568,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,NULL
569,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,NULL
570,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,NULL
571,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
572,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,NULL
573,Forest,Water,Wetland,NULL,Wetland,NULL,Water,NULL
574,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,NULL
575,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,NULL
576,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,NULL
577,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,NULL
578,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,NULL
579,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,NULL
580,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,NULL
581,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,NULL
582,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,NULL
583,Forest,Water,Wetland,NULL,Wetland,Water,Water,NULL
584,Forest,Water,Wetland,NULL,Wetland,Water,Forest,NULL
585,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,NULL
586,Forest,Water,Wetland,NULL,Wetland,Forest,Water,NULL
587,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,NULL
588,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Water,NULL
589,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,NULL
590,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Water,NULL
591,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
592,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,NULL
593,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
594,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
595,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
596,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
597,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
598,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,NULL
599,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,NULL
600,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,NULL
601,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,NULL
602,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,NULL
603,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
604,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Wetland,NULL
605,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
606,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,NULL
607,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,NULL
608,Forest,Water,Water,NULL,Water,NULL,Grassland,NULL
609,Forest,Water,Water,NULL,Water,NULL,Wetland,NULL
610,Forest,Water,Water,NULL,Water,NULL,Water,NULL
611,Forest,Water,Water,NULL,Water,NULL,Forest,NULL
612,Forest,Water,Water,NULL,Water,Grassland,Wetland,NULL
613,Forest,Water,Water,NULL,Water,Grassland,Water,NULL
614,Forest,Water,Water,NULL,Water,Wetland,Wetland,NULL
615,Forest,Water,Water,NULL,Water,Wetland,Water,NULL
616,Forest,Water,Water,NULL,Water,Wetland,Forest,NULL
617,Forest,Water,Water,NULL,Water,Water,Wetland,NULL
618,Forest,Water,Water,NULL,Water,Water,Water,NULL
619,Forest,Water,Water,NULL,Water,Water,Forest,NULL
620,Forest,Water,Water,NULL,Water,Forest,Grassland,NULL
621,Forest,Water,Water,NULL,Water,Forest,Wetland,NULL
622,Forest,Water,Water,NULL,Water,Forest,Water,NULL
623,Forest,Water,Water,NULL,Water,Forest,Forest,NULL
624,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
625,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,NULL
626,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,NULL
627,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,NULL
628,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
629,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
630,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,NULL
631,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
632,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,NULL
633,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
634,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,NULL
635,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
636,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,NULL
637,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,NULL
638,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
639,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,NULL
640,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
641,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
642,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
643,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,NULL
644,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
645,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
646,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
647,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,NULL
648,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
649,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,NULL
650,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,NULL
651,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,NULL
652,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
653,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
654,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
655,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
656,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,NULL
657,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
658,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
659,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
660,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
661,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
662,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
663,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
664,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
665,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
666,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
667,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
668,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
669,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
670,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
671,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,NULL
672,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
673,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
674,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
675,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,NULL
676,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
677,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
678,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,NULL
679,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
680,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
681,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
682,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
683,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,NULL
684,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
685,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
686,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
687,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
688,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
689,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,NULL
690,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,NULL
691,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
692,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
693,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,NULL
694,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,NULL
695,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
696,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
697,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,NULL
698,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
699,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,NULL
700,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
701,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
702,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
703,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,NULL
704,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
705,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
706,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
707,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,NULL
708,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
709,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,NULL
710,Forest,Forest,Wetland,NULL,Wetland,Water,Water,NULL
711,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,NULL
712,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,NULL
713,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,NULL
714,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,NULL
715,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
716,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,NULL
