Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LPK_M_R
3693,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
3694,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
3695,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
3696,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
3697,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3698,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
3699,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
3700,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
3701,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
3702,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
3703,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3704,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
3705,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Wetland
3706,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3707,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3708,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3709,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
3710,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3711,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
3712,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3713,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
3714,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
3715,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
3716,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
3717,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
3718,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
3719,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
3720,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3721,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
3722,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
3723,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3724,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
3725,Cropland,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
3726,Cropland,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
3727,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
3728,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
3729,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
3730,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
3731,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3732,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
3733,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Water
3734,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
3735,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
3736,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3737,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
3738,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
3739,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
3740,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Cropland
3741,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
3742,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Cropland
3743,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,Water,Bareland
3744,Cropland,NULL,Cropland,Water,Non_Wetland,Cropland,NULL,Water
3745,Cropland,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Wetland
3746,Cropland,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
3747,Cropland,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,NULL
3748,Cropland,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
3749,Cropland,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Water
3750,Cropland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
3751,Cropland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Water
3752,Cropland,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
3753,Cropland,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
3754,Cropland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
3755,Cropland,NULL,Wetland,Water,Wetland,Shrubland,NULL,Water
3756,Cropland,NULL,Wetland,Water,Wetland,Grassland,NULL,Water
3757,Cropland,NULL,Wetland,Water,Wetland,Water,NULL,Water
3758,Cropland,NULL,Wetland,Water,Wetland,Water,Water,Cropland
3759,Cropland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
3760,Cropland,NULL,Wetland,Water,Wetland,Water,Water,Water
3761,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,Water,NULL
3762,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3763,Cropland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
3764,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3765,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3766,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3767,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3768,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
3769,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
3770,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Bareland
3771,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
3772,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
3773,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
3774,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
3775,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
3776,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3777,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3778,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
3779,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3780,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Cropland
3781,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
3782,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
3783,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
3784,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
3785,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
3786,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3787,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
3788,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
3789,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
3790,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
3791,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
3792,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
3793,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3794,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
3795,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
3796,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
3797,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3798,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
3799,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
3800,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
3801,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3802,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
3803,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
3804,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Cropland
3805,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
3806,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,NULL
3807,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
3808,Cropland,NULL,Built-up,NULL,Non_Wetland,Water,NULL,Bareland
3809,Cropland,NULL,Built-up,NULL,Non_Wetland,Water,Water,Bareland
3810,Cropland,NULL,Water,Non_Water,Water,Bareland,Grassland,Wetland
3811,Cropland,NULL,Water,Non_Water,Water,Bareland,Water,Wetland
3812,Cropland,NULL,Water,Water,Water,NULL,Water,Wetland
3813,Cropland,NULL,Water,Water,Water,Cropland,NULL,Wetland
3814,Cropland,NULL,Water,Water,Water,Cropland,NULL,Water
3815,Cropland,NULL,Water,Water,Water,Cropland,Water,Wetland
3816,Cropland,NULL,Water,Water,Water,Bareland,Water,Wetland
3817,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3818,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3819,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3820,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3821,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3822,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
3823,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
3824,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
3825,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
3826,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Built-up
3827,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
3828,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
3829,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3830,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
3831,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3832,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
3833,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
3834,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
3835,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
3836,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
3837,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
3838,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
3839,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Bareland
3840,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Built-up
3841,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
3842,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3843,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3844,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
3845,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
3846,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
3847,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3848,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
3849,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3850,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
3851,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Built-up
3852,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
3853,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
3854,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
3855,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
3856,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
3857,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
3858,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
3859,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
3860,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Bareland
3861,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
3862,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
3863,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3864,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
3865,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
3866,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3867,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
3868,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3869,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3870,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
3871,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
3872,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3873,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
3874,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
3875,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3876,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
3877,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
3878,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
3879,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
3880,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
3881,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
3882,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
3883,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
3884,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
3885,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
3886,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
3887,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
3888,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
3889,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Wetland
3890,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
3891,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
3892,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
3893,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
3894,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3895,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Cropland
3896,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
3897,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
3898,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
3899,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
3900,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
3901,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3902,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
3903,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
3904,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3905,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
3906,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
3907,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
3908,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3909,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
3910,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
3911,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
3912,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3913,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
3914,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
3915,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
3916,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
3917,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
3918,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
3919,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
3920,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
3921,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3922,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3923,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3924,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
3925,Cropland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
3926,Cropland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
3927,Cropland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Cropland
3928,Cropland,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Water
3929,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3930,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3931,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3932,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3933,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
3934,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
3935,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
3936,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
3937,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
3938,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
3939,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
3940,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
3941,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
3942,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
3943,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3944,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3945,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
3946,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
3947,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3948,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
3949,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
3950,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
3951,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
3952,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3953,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
3954,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3955,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
3956,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3957,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3958,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
3959,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3960,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
3961,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
3962,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Cropland
3963,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
3964,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
3965,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
3966,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
3967,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
3968,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
3969,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
3970,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
3971,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
3972,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Water
3973,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3974,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
3975,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3976,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
3977,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
3978,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,NULL
3979,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Water,NULL
3980,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
3981,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
3982,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3983,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3984,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
3985,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3986,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3987,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3988,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3989,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3990,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
3991,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3992,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
3993,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
3994,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
3995,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
3996,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
3997,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3998,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
3999,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
4000,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4001,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
4002,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
4003,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4004,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4005,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4006,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4007,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4008,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4009,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4010,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4011,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
