Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KGU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KGU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KGU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KGU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KGU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KGU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KGU_M_R
660,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
661,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
662,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
663,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
664,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
665,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
666,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
667,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
668,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
669,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
670,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
671,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
672,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
673,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
674,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
675,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
676,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
677,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
678,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
679,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
680,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
681,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
682,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
683,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
684,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
685,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
686,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
687,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
688,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
689,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
690,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
691,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
692,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
693,Bareland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
694,Bareland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
695,Bareland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
696,Bareland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
697,Bareland,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
698,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
699,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
700,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
701,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
702,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
703,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
704,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
705,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
706,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
707,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
708,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
709,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
710,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
711,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
712,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
713,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
714,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
715,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
716,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
717,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
718,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
719,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
720,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
721,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
722,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
723,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
724,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
725,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
726,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
727,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
728,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
729,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
730,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Cropland
731,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
732,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
733,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
734,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
735,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
736,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
737,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
738,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
739,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
740,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
741,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
742,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
743,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
744,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
745,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
746,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
747,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
748,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
749,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
750,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
751,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
752,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
753,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
754,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
755,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
756,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Grassland
757,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Bareland
758,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Cropland
759,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
760,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Water
761,Bareland,Bareland,Water,Water,Water,NULL,NULL,Grassland
762,Bareland,Bareland,Water,Water,Water,NULL,NULL,Cropland
763,Bareland,Bareland,Water,Water,Water,NULL,NULL,Bareland
764,Bareland,Bareland,Water,Water,Water,NULL,NULL,Water
765,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
766,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
767,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
768,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
769,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
770,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
771,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
772,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
773,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
774,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
775,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
776,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
777,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
778,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
779,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
780,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
781,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
782,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
783,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
784,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
785,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
786,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
787,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
788,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
789,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
790,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
791,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
792,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
793,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
794,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
795,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
796,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
797,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
798,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
799,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
800,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
801,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
802,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
803,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
804,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
805,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
806,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
807,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
808,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
809,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
810,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
811,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
812,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
813,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
814,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
815,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
816,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
817,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
818,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
819,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
820,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
821,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
822,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
823,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
824,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
825,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
826,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
827,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
828,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
829,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
830,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
831,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
832,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
833,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
834,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
835,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
836,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
837,Bareland,Water,Water,NULL,Water,NULL,NULL,Grassland
838,Bareland,Water,Water,NULL,Water,NULL,NULL,Bareland
839,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Bareland
840,Bareland,Water,Water,Water,Water,NULL,NULL,Grassland
841,Bareland,Water,Water,Water,Water,NULL,NULL,Cropland
842,Bareland,Water,Water,Water,Water,NULL,NULL,Wetland
843,Bareland,Water,Water,Water,Water,NULL,NULL,Bareland
844,Bareland,Water,Water,Water,Water,NULL,NULL,Water
845,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
846,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
847,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
848,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
849,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
850,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
851,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
852,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
853,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
854,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
855,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
856,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
857,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
858,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
859,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
860,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
861,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
862,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
863,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
864,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
865,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
866,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
867,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
868,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
869,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
870,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
871,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
872,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
873,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
874,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
875,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
876,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
877,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
878,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
879,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
880,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
881,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
882,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
883,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
884,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
885,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
886,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
887,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
888,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
889,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
890,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
891,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
892,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
893,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
894,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
895,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
896,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
897,Water,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
898,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
899,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
900,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
901,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
902,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
903,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
904,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
905,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
906,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
907,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
908,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
909,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
910,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
911,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
912,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
913,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
914,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
915,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
916,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
917,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
918,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
919,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
920,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
921,Water,NULL,Water,NULL,Water,NULL,NULL,Water
922,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
923,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
924,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
925,Water,NULL,Water,Water,Water,NULL,NULL,Cropland
926,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
927,Water,NULL,Water,Water,Water,NULL,NULL,Water
928,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
929,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
930,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
931,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
932,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
933,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
934,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
935,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
936,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
937,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
938,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
939,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
940,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
941,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
942,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
943,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
944,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
945,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
946,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
947,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
948,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
949,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
950,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
951,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
952,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
953,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
954,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
955,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
956,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
957,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
958,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
959,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
960,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
961,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
962,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
963,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
964,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
965,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
966,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
967,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
968,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
969,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
970,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
971,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
972,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
973,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
974,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
975,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
976,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
977,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
978,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
979,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
980,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
981,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
982,Water,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
983,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
984,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
985,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
986,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
987,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
988,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
989,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
990,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
991,Water,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
992,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
993,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
994,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
995,Water,Wetland,Water,Water,Water,NULL,NULL,Water
996,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
997,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
998,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
999,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1000,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1001,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1002,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1003,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1004,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1005,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
