Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NPM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NPM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NPM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NPM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NPM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NPM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NPM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NPM_M_R
693,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
694,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
695,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
696,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
697,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
698,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
699,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
700,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
701,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
702,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
703,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
704,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
705,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
706,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
707,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
708,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
709,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
710,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
711,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
712,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
713,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
714,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
715,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
716,Cropland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
717,Cropland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
718,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
719,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
720,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
721,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
722,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
723,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
724,Cropland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
725,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
726,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
727,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
728,Cropland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
729,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
730,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
731,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
732,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
733,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
734,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
735,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
736,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
737,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
738,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
739,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
740,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
741,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
742,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
743,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
744,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
745,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
746,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
747,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
748,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
749,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
750,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
751,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
752,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
753,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
754,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
755,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
756,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
757,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
758,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
759,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
760,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
761,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
762,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
763,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
764,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
765,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
766,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
767,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
768,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
769,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
770,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
771,Wetland,NULL,Water,NULL,Water,NULL,NULL,Grassland
772,Wetland,NULL,Water,NULL,Water,NULL,NULL,Wetland
773,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
774,Wetland,NULL,Water,Water,Water,NULL,NULL,Wetland
775,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
776,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
777,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
778,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
779,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
780,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
781,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
782,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
783,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
784,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
785,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
786,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
787,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
788,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
789,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
790,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
791,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
792,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
793,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
794,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
795,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
796,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
797,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
798,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
799,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
800,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
801,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
802,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
803,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
804,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
805,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
806,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
807,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
808,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
809,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
810,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
811,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
812,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
813,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
814,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
815,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
816,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
817,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
818,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
819,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
820,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
821,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
822,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
823,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
824,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
825,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
826,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
827,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
828,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
829,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
830,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
831,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
832,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
833,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
834,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
835,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
836,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
837,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
838,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
839,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
840,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
841,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
842,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
843,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
844,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
845,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
846,Wetland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
847,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
848,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
849,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Bareland
850,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Water
851,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Forest
852,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
853,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
854,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
855,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
856,Wetland,Wetland,Water,Water,Water,NULL,NULL,Grassland
857,Wetland,Wetland,Water,Water,Water,NULL,NULL,Wetland
858,Wetland,Wetland,Water,Water,Water,NULL,NULL,Bareland
859,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
860,Wetland,Wetland,Water,Water,Water,NULL,NULL,Forest
861,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
862,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
863,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
864,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
865,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
866,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
867,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
868,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
869,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
870,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
871,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
872,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
873,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
874,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
875,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
876,Wetland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
877,Wetland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
878,Wetland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
879,Wetland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
880,Wetland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
881,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
882,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
883,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
884,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
885,Wetland,Built-up,Wetland,Water,Wetland,NULL,NULL,Wetland
886,Wetland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
887,Wetland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
888,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
889,Wetland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
890,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
891,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
892,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
893,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
894,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
895,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
896,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
897,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
898,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
899,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
900,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
901,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
902,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
903,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
904,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
905,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
906,Wetland,Water,Water,NULL,Water,NULL,NULL,Grassland
907,Wetland,Water,Water,NULL,Water,NULL,NULL,Water
908,Wetland,Water,Water,Water,Water,NULL,NULL,Water
909,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
910,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
911,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
912,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
913,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
914,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
915,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
916,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
917,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
918,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
919,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
920,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
921,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
922,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
923,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
924,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
925,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
926,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
927,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
928,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
929,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
930,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
931,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
932,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
933,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
934,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
935,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
936,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
937,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
938,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
939,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
940,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
941,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
942,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
943,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
944,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
945,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
946,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
947,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
948,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
949,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
950,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
951,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
952,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
953,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
954,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
955,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
956,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
957,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
958,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
959,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
960,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
961,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
962,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
963,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
964,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
965,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
966,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
967,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
968,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
969,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
970,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
971,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
972,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
973,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
974,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
975,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
976,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
977,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
978,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
979,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
980,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
981,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
982,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
983,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
984,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
985,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
986,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
987,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
988,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
989,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
990,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
991,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
992,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
993,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
994,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
995,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
996,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
997,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
998,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
999,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1000,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1001,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1002,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1003,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1004,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1005,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1006,Bareland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1007,Bareland,NULL,Water,NULL,Water,NULL,NULL,Wetland
1008,Bareland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1009,Bareland,NULL,Water,NULL,Water,NULL,NULL,Water
1010,Bareland,NULL,Water,NULL,Water,NULL,NULL,Forest
1011,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1012,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1013,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1014,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1015,Bareland,NULL,Water,Water,Water,NULL,NULL,Grassland
1016,Bareland,NULL,Water,Water,Water,NULL,NULL,Wetland
1017,Bareland,NULL,Water,Water,Water,NULL,NULL,Bareland
1018,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
1019,Bareland,NULL,Water,Water,Water,NULL,NULL,Forest
1020,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1021,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1022,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1023,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1024,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1025,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1026,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1027,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1028,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1029,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1030,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1031,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1032,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1033,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1034,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1035,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
