Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LXN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LXN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LXN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LXN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LXN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LXN_M_R
12374,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
12375,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
12376,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Built-up,Wetland
12377,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
12378,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Cropland
12379,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
12380,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
12381,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
12382,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
12383,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
12384,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Bareland,Wetland
12385,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
12386,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
12387,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Wetland
12388,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
12389,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
12390,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
12391,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
12392,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
12393,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
12394,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
12395,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Water
12396,Wetland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
12397,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
12398,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
12399,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
12400,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
12401,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Forest,Grassland
12402,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Forest,Wetland
12403,Wetland,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
12404,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
12405,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
12406,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
12407,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
12408,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
12409,Wetland,NULL,Wetland,Water,Wetland,NULL,Grassland,Grassland
12410,Wetland,NULL,Wetland,Water,Wetland,NULL,Grassland,Wetland
12411,Wetland,NULL,Wetland,Water,Wetland,NULL,Wetland,Grassland
12412,Wetland,NULL,Wetland,Water,Wetland,NULL,Wetland,Wetland
12413,Wetland,NULL,Wetland,Water,Wetland,NULL,Bareland,Grassland
12414,Wetland,NULL,Wetland,Water,Wetland,NULL,Bareland,Wetland
12415,Wetland,NULL,Wetland,Water,Wetland,NULL,Built-up,Wetland
12416,Wetland,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
12417,Wetland,NULL,Wetland,Water,Wetland,NULL,Water,Cropland
12418,Wetland,NULL,Wetland,Water,Wetland,NULL,Water,Wetland
12419,Wetland,NULL,Wetland,Water,Wetland,NULL,Water,Water
12420,Wetland,NULL,Wetland,Water,Wetland,NULL,Forest,Wetland
12421,Wetland,NULL,Wetland,Water,Wetland,Shrubland,NULL,Grassland
12422,Wetland,NULL,Wetland,Water,Wetland,Shrubland,NULL,Wetland
12423,Wetland,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Wetland
12424,Wetland,NULL,Wetland,Water,Wetland,Grassland,NULL,Cropland
12425,Wetland,NULL,Wetland,Water,Wetland,Grassland,NULL,Wetland
12426,Wetland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
12427,Wetland,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
12428,Wetland,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
12429,Wetland,NULL,Wetland,Water,Wetland,Wetland,NULL,Wetland
12430,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
12431,Wetland,NULL,Wetland,Water,Wetland,Wetland,Bareland,Wetland
12432,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
12433,Wetland,NULL,Wetland,Water,Wetland,Bareland,NULL,Grassland
12434,Wetland,NULL,Wetland,Water,Wetland,Bareland,NULL,Wetland
12435,Wetland,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
12436,Wetland,NULL,Wetland,Water,Wetland,Bareland,Bareland,Wetland
12437,Wetland,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
12438,Wetland,NULL,Wetland,Water,Wetland,Bareland,Built-up,Grassland
12439,Wetland,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
12440,Wetland,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
12441,Wetland,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
12442,Wetland,NULL,Wetland,Water,Wetland,Water,NULL,Wetland
12443,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
12444,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Water
12445,Wetland,NULL,Wetland,Water,Wetland,Water,Bareland,Wetland
12446,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
12447,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Water
12448,Wetland,NULL,Wetland,Water,Wetland,Forest,NULL,Wetland
12449,Wetland,NULL,Wetland,Water,Wetland,Forest,Forest,Wetland
12450,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
12451,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
12452,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
12453,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,Grassland
12454,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
12455,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Cropland
12456,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Wetland
12457,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
12458,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Wetland
12459,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Wetland
12460,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
12461,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Cropland
12462,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Built-up
12463,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
12464,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12465,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
12466,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
12467,Wetland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Wetland
12468,Wetland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Wetland
12469,Wetland,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Water
12470,Wetland,NULL,Bareland,NULL,Non_Wetland,Water,Shrubland,Wetland
12471,Wetland,NULL,Bareland,NULL,Non_Wetland,Forest,Shrubland,Grassland
12472,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
12473,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
12474,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
12475,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
12476,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
12477,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
12478,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Water,Cropland
12479,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Water,Wetland
12480,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
12481,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
12482,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12483,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
12484,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
12485,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
12486,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
12487,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Wetland
12488,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
12489,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,Bareland,Wetland
12490,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,Water,Grassland
12491,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,Water,Wetland
12492,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,Water,Bareland
12493,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,Forest,Wetland
12494,Wetland,NULL,Bareland,Water,Non_Wetland,Grassland,NULL,Grassland
12495,Wetland,NULL,Bareland,Water,Non_Wetland,Grassland,Shrubland,Grassland
12496,Wetland,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
12497,Wetland,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Wetland
12498,Wetland,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Water
12499,Wetland,NULL,Bareland,Water,Non_Wetland,Water,NULL,Wetland
12500,Wetland,NULL,Bareland,Water,Non_Wetland,Water,Water,Wetland
12501,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
12502,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
12503,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
12504,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
12505,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
12506,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
12507,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
12508,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
12509,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Wetland
12510,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
12511,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
12512,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
12513,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
12514,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Wetland
12515,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
12516,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
12517,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Wetland
12518,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
12519,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
12520,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
12521,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
12522,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Wetland
12523,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,NULL
12524,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Wetland
12525,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
12526,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Wetland
12527,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
12528,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
12529,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Wetland
12530,Wetland,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
12531,Wetland,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Wetland
12532,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
12533,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
12534,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Wetland
12535,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
12536,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
12537,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
12538,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
12539,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
12540,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
12541,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
12542,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Wetland
12543,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
12544,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
12545,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
12546,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
12547,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
12548,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
12549,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Wetland
12550,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
12551,Wetland,NULL,Built-up,NULL,Non_Wetland,Water,Water,Grassland
12552,Wetland,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Cropland
12553,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
12554,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Grassland
12555,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Wetland
12556,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Wetland
12557,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Built-up
12558,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
12559,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,Wetland
12560,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
12561,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12562,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
12563,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
12564,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Water,Wetland
12565,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
12566,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
12567,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
12568,Wetland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
12569,Wetland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
12570,Wetland,NULL,Built-up,Water,Non_Wetland,NULL,Bareland,Grassland
12571,Wetland,NULL,Built-up,Water,Non_Wetland,NULL,Bareland,Wetland
12572,Wetland,NULL,Built-up,Water,Non_Wetland,NULL,Water,Wetland
12573,Wetland,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Grassland
12574,Wetland,NULL,Built-up,Water,Non_Wetland,Grassland,Wetland,Grassland
12575,Wetland,NULL,Built-up,Water,Non_Wetland,Bareland,NULL,Grassland
12576,Wetland,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Wetland
12577,Wetland,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
12578,Wetland,NULL,Built-up,Water,Non_Wetland,Water,Water,Wetland
12579,Wetland,NULL,Water,NULL,Water,NULL,NULL,Grassland
12580,Wetland,NULL,Water,NULL,Water,NULL,NULL,Wetland
12581,Wetland,NULL,Water,NULL,Water,NULL,Shrubland,Grassland
12582,Wetland,NULL,Water,NULL,Water,NULL,Bareland,Wetland
12583,Wetland,NULL,Water,NULL,Water,NULL,Water,Grassland
12584,Wetland,NULL,Water,NULL,Water,NULL,Water,Wetland
12585,Wetland,NULL,Water,NULL,Water,NULL,Water,Water
12586,Wetland,NULL,Water,NULL,Water,Shrubland,Grassland,Grassland
12587,Wetland,NULL,Water,NULL,Water,Wetland,NULL,Wetland
12588,Wetland,NULL,Water,NULL,Water,Wetland,Bareland,Wetland
12589,Wetland,NULL,Water,NULL,Water,Bareland,Bareland,Wetland
12590,Wetland,NULL,Water,NULL,Water,Water,NULL,Wetland
12591,Wetland,NULL,Water,NULL,Water,Water,Water,Wetland
12592,Wetland,NULL,Water,NULL,Water,Water,Water,Water
12593,Wetland,NULL,Water,NULL,Water,Water,Forest,Wetland
12594,Wetland,NULL,Water,Non_Water,Water,NULL,Wetland,Wetland
12595,Wetland,NULL,Water,Non_Water,Water,NULL,Water,Wetland
12596,Wetland,NULL,Water,Non_Water,Water,Grassland,Water,Grassland
12597,Wetland,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
12598,Wetland,NULL,Water,Non_Water,Water,Wetland,Bareland,Wetland
12599,Wetland,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
12600,Wetland,NULL,Water,Non_Water,Water,Water,NULL,Wetland
12601,Wetland,NULL,Water,Non_Water,Water,Water,Water,Grassland
12602,Wetland,NULL,Water,Non_Water,Water,Water,Water,Wetland
12603,Wetland,NULL,Water,Water,Water,NULL,NULL,Cropland
12604,Wetland,NULL,Water,Water,Water,NULL,NULL,Wetland
12605,Wetland,NULL,Water,Water,Water,NULL,Shrubland,Water
12606,Wetland,NULL,Water,Water,Water,NULL,Wetland,Wetland
12607,Wetland,NULL,Water,Water,Water,NULL,Bareland,Wetland
12608,Wetland,NULL,Water,Water,Water,NULL,Water,Grassland
12609,Wetland,NULL,Water,Water,Water,NULL,Water,Wetland
12610,Wetland,NULL,Water,Water,Water,NULL,Water,Water
12611,Wetland,NULL,Water,Water,Water,NULL,Forest,Wetland
12612,Wetland,NULL,Water,Water,Water,Shrubland,Shrubland,Wetland
12613,Wetland,NULL,Water,Water,Water,Grassland,NULL,Cropland
12614,Wetland,NULL,Water,Water,Water,Wetland,Water,Wetland
12615,Wetland,NULL,Water,Water,Water,Bareland,Bareland,Wetland
12616,Wetland,NULL,Water,Water,Water,Water,NULL,Water
12617,Wetland,NULL,Water,Water,Water,Water,Bareland,Wetland
12618,Wetland,NULL,Water,Water,Water,Water,Water,Grassland
12619,Wetland,NULL,Water,Water,Water,Water,Water,Wetland
12620,Wetland,NULL,Water,Water,Water,Water,Water,Water
12621,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
12622,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
12623,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
12624,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
12625,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
12626,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
12627,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
12628,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
12629,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
12630,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
12631,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
12632,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
12633,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
12634,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
12635,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
12636,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
12637,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
12638,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
12639,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
12640,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Wetland
12641,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Cropland
12642,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
12643,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Wetland
12644,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Water
12645,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
12646,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
12647,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
12648,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
12649,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
12650,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
12651,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
12652,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
12653,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
12654,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
12655,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
12656,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12657,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12658,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12659,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
12660,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
12661,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
12662,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
12663,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
12664,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
12665,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
12666,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12667,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
12668,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
12669,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
12670,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
12671,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
12672,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
12673,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
12674,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
12675,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
12676,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
12677,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
12678,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
12679,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Wetland
12680,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
12681,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Wetland
12682,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Bareland
12683,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
12684,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
12685,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
12686,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
12687,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
12688,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
12689,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
12690,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
12691,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
12692,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
12693,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
12694,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
12695,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
12696,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Wetland
12697,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
12698,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
12699,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
12700,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
12701,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12702,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
12703,Wetland,NULL,Forest,NULL,Non_Wetland,Water,NULL,Wetland
12704,Wetland,NULL,Forest,NULL,Non_Wetland,Water,NULL,Water
12705,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Water,Wetland
12706,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
12707,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
12708,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
