Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LWP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LWP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LWP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LWP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LWP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LWP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LWP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LWP_M_R
687,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
688,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
689,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
690,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
691,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
692,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
693,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
694,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
695,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
696,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
697,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
698,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
699,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
700,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
701,Cropland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
702,Cropland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
703,Cropland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
704,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
705,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
706,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
707,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
708,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
709,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
710,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
711,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
712,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
713,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
714,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
715,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
716,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
717,Cropland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
718,Cropland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
719,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
720,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
721,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
722,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
723,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
724,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
725,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
726,Cropland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
727,Cropland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
728,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
729,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
730,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
731,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
732,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
733,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
734,Cropland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
735,Cropland,Wetland,Water,Water,Water,NULL,NULL,Water
736,Cropland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
737,Cropland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
738,Cropland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
739,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
740,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
741,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
742,Cropland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
743,Cropland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
744,Cropland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
745,Cropland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
746,Cropland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
747,Cropland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
748,Cropland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
749,Cropland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
750,Cropland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
751,Cropland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
752,Cropland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
753,Cropland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
754,Cropland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
755,Cropland,Bareland,Water,Water,Water,NULL,NULL,Water
756,Cropland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
757,Cropland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
758,Cropland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
759,Cropland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
760,Cropland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
761,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
762,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
763,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
764,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
765,Cropland,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
766,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
767,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
768,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
769,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
770,Cropland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
771,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
772,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
773,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
774,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
775,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
776,Cropland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
777,Cropland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
778,Cropland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
779,Cropland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
780,Cropland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
781,Cropland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
782,Cropland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
783,Cropland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
784,Cropland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
785,Cropland,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
786,Cropland,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
787,Cropland,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
788,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
789,Cropland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
790,Cropland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
791,Cropland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
792,Cropland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
793,Cropland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
794,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
795,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
796,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
797,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
798,Cropland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
799,Cropland,Built-up,Water,Water,Water,NULL,NULL,Water
800,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
801,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
802,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
803,Cropland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
804,Cropland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
805,Cropland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
806,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
807,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
808,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
809,Cropland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
810,Cropland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
811,Cropland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
812,Cropland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
813,Cropland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
814,Cropland,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
815,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
816,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
817,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
818,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
819,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
820,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
821,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
822,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
823,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
824,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
825,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
826,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
827,Cropland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
828,Cropland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
829,Cropland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
830,Cropland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
831,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
832,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
833,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
834,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
835,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
836,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
837,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
838,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
839,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
840,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Water
841,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
842,Cropland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
843,Cropland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
844,Cropland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
845,Cropland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
846,Cropland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
847,Cropland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
848,Cropland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
849,Cropland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
850,Cropland,Water,Water,Non_Water,Water,NULL,NULL,Water
851,Cropland,Water,Water,Non_Water,Water,NULL,NULL,Forest
852,Cropland,Water,Water,Water,Water,NULL,NULL,Water
853,Cropland,Water,Water,Water,Water,NULL,NULL,Forest
854,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
855,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
856,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
857,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
858,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
859,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
860,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
861,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
862,Cropland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
863,Cropland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
864,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
865,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
866,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
867,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
868,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
869,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
870,Cropland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
871,Cropland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
872,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
873,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
874,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
875,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
876,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
877,Cropland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
878,Cropland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
879,Cropland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
880,Cropland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
881,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
882,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
883,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
884,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
885,Cropland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
886,Cropland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
887,Cropland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
888,Cropland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
889,Cropland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
890,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
891,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
892,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
893,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
894,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
895,Cropland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
896,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
897,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
898,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
899,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
900,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
901,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
902,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
903,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
904,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
905,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
906,Cropland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
907,Cropland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
908,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
909,Cropland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
910,Cropland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
911,Cropland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
912,Cropland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
913,Cropland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
914,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
915,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
916,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
917,Cropland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
918,Cropland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
919,Cropland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
920,Cropland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
921,Cropland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
922,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
923,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Water
924,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
925,Cropland,Forest,Water,Water,Water,NULL,NULL,Water
926,Cropland,Forest,Water,Water,Water,NULL,NULL,Forest
927,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
928,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
929,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
930,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
931,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
932,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
933,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
934,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
935,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
936,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
937,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
938,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
939,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
940,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
941,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
942,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
943,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
944,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
945,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
946,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
947,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
948,Wetland,NULL,Water,Water,Water,NULL,NULL,Grassland
949,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
950,Wetland,NULL,Water,Water,Water,NULL,NULL,Forest
951,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
952,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
953,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
954,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
955,Wetland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
956,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
957,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
958,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
959,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
960,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
961,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
962,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
963,Wetland,Water,Water,Water,Water,NULL,NULL,Water
964,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
965,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
966,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
967,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
968,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
969,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
970,Wetland,Forest,Water,Water,Water,NULL,NULL,Forest
971,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
972,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
973,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
974,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
975,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
976,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
977,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
978,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
979,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
980,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
981,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
982,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
983,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
984,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
985,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
986,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
987,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
988,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
989,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
990,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
991,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
992,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
993,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
994,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
995,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
996,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
997,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
998,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
999,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1000,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1001,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1002,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1003,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1004,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1005,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1006,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1007,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1008,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1009,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1010,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1011,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1012,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1013,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1014,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1015,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1016,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1017,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1018,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1019,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1020,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1021,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1022,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1023,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1024,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1025,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1026,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1027,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1028,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
