Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LBK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LBK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LBK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LBK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LBK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LBK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LBK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LBK_M_R
7804,Water,Wetland,Water,Water,Water,Water,Water,Wetland
7805,Water,Wetland,Water,Water,Water,Water,Water,Water
7806,Water,Wetland,Water,Water,Water,Water,Water,Forest
7807,Water,Wetland,Water,Water,Water,Water,Forest,Water
7808,Water,Wetland,Water,Water,Water,Forest,Water,Water
7809,Water,Wetland,Water,Water,Water,Forest,Water,Forest
7810,Water,Wetland,Water,Water,Water,Forest,Forest,Water
7811,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
7812,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
7813,Water,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
7814,Water,Wetland,Forest,NULL,Non_Wetland,Water,Water,Grassland
7815,Water,Wetland,Forest,NULL,Non_Wetland,Water,Water,Wetland
7816,Water,Wetland,Forest,NULL,Non_Wetland,Water,Water,Water
7817,Water,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
7818,Water,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Water
7819,Water,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Forest
7820,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Water
7821,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
7822,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Water
7823,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7824,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
7825,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Water
7826,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
7827,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Shrubland,Wetland
7828,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
7829,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Water
7830,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
7831,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Forest,Wetland
7832,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Forest,Water
7833,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
7834,Water,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Water
7835,Water,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
7836,Water,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
7837,Water,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
7838,Water,Wetland,Forest,Water,Non_Wetland,Water,Water,Water
7839,Water,Wetland,Forest,Water,Non_Wetland,Water,Forest,Wetland
7840,Water,Wetland,Forest,Water,Non_Wetland,Water,Forest,Water
7841,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
7842,Water,Built-up,Shrubland,NULL,Non_Wetland,Water,Water,NULL
7843,Water,Built-up,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
7844,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7845,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
7846,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
7847,Water,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
7848,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
7849,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
7850,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Water
7851,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Grassland
7852,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
7853,Water,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
7854,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7855,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
7856,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
7857,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7858,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7859,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
7860,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
7861,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
7862,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Water
7863,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
7864,Water,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7865,Water,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7866,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7867,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Water
7868,Water,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
7869,Water,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
7870,Water,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
7871,Water,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,Water
7872,Water,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
7873,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
7874,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Water
7875,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
7876,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
7877,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
7878,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
7879,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
7880,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
7881,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
7882,Water,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
7883,Water,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7884,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
7885,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
7886,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
7887,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
7888,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
7889,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Grassland
7890,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Wetland
7891,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Bareland
7892,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Water
7893,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
7894,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
7895,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Wetland
7896,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Water
7897,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
7898,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
7899,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
7900,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
7901,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,NULL
7902,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
7903,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
7904,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
7905,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
7906,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
7907,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
7908,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
7909,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
7910,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
7911,Water,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
7912,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
7913,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
7914,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
7915,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
7916,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
7917,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
7918,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Water
7919,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,NULL,Wetland
7920,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
7921,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
7922,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
7923,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
7924,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
7925,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Wetland
7926,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Water
7927,Water,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Grassland
7928,Water,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Wetland
7929,Water,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Water
7930,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
7931,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
7932,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
7933,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
7934,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
7935,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
7936,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
7937,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Water
7938,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
7939,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
7940,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Water
7941,Water,Water,NULL,Water,Non_Wetland,Shrubland,NULL,Water
7942,Water,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
7943,Water,Water,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
7944,Water,Water,NULL,Water,Non_Wetland,Shrubland,Water,Water
7945,Water,Water,NULL,Water,Non_Wetland,Wetland,NULL,Water
7946,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Water
7947,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
7948,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Grassland
7949,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Water
7950,Water,Water,NULL,Water,Non_Wetland,Water,Shrubland,Grassland
7951,Water,Water,NULL,Water,Non_Wetland,Water,Shrubland,Water
7952,Water,Water,NULL,Water,Non_Wetland,Water,Shrubland,Forest
7953,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Grassland
7954,Water,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
7955,Water,Water,NULL,Water,Non_Wetland,Water,Water,Wetland
7956,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
7957,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
7958,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Water
7959,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7960,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
7961,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7962,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
7963,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
7964,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
7965,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
7966,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
7967,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
7968,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
7969,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
7970,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7971,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
7972,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
7973,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7974,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7975,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
7976,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
7977,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
7978,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7979,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7980,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
7981,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Water
7982,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
7983,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
7984,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
7985,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
7986,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7987,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
7988,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7989,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7990,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
7991,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
7992,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
7993,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
7994,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
7995,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7996,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
7997,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
7998,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7999,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
8000,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
8001,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
8002,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
8003,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
8004,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
8005,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8006,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8007,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
8008,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
8009,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
8010,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
8011,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
8012,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
8013,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
8014,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
8015,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
8016,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
8017,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
8018,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
8019,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
8020,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
8021,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
8022,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
8023,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
8024,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
8025,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
8026,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
8027,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
8028,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
8029,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
8030,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
8031,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
8032,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
8033,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
8034,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
8035,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
8036,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Cropland
8037,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
8038,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
8039,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Built-up
8040,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
8041,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
8042,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
8043,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
8044,Water,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Water
8045,Water,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
8046,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
8047,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
8048,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
8049,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,NULL
8050,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Water
8051,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
8052,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
8053,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
8054,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
8055,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
8056,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
8057,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
8058,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
8059,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
8060,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Water
8061,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
8062,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
8063,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
8064,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
8065,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
8066,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
8067,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
8068,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
8069,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
8070,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,NULL
8071,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
8072,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Water
8073,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Forest
8074,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
8075,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
8076,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,NULL
8077,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
8078,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
8079,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
8080,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
8081,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
8082,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
8083,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
8084,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Water
8085,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
8086,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
8087,Water,Water,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
8088,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
8089,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
8090,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
8091,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
8092,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
8093,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Water
8094,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
8095,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
8096,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
8097,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
8098,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
8099,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
8100,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
8101,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
8102,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
8103,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
8104,Water,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Grassland
8105,Water,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
8106,Water,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Forest
8107,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
8108,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
8109,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
8110,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,NULL
8111,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
8112,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Cropland
8113,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Wetland
8114,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
8115,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
8116,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
8117,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Water
8118,Water,Water,Shrubland,Water,Non_Wetland,Forest,Water,Water
8119,Water,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
8120,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8121,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
8122,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
8123,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
8124,Water,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8125,Water,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
8126,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
8127,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
8128,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
8129,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
8130,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8131,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
8132,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8133,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8134,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
8135,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8136,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8137,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Water
8138,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8139,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
8140,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
8141,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
8142,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
8143,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
8144,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
8145,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8146,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
8147,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
8148,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Water
8149,Water,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
8150,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
8151,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8152,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
8153,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
8154,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
